rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9398755,10,2586,257.6,12.987002068330568,2,,
0.8795649999999998,20,5180,258.0,14.796602883437975,5,,
0.81992875,30,7745,257.1666666666667,15.185243310846158,9,,
0.7639659999999999,40,10152,252.8,15.106439118121761,13,72,0.023610754462424666
0.7148619999999999,50,12264,244.28,14.6008172683172,23,1128,4.6778285650361795e-05
0.6697802499999999,60,14203,235.71666666666667,13.63257996504752,33,2096,0.038387804356716515
0.6254657500000002,70,16109,229.12857142857143,12.994700008597205,42,3048,0.038744462763133924
0.5729439999999999,80,18368,228.6,12.594096638682357,54,4176,0.0003045167541131377
0.5409985000000002,90,19742,218.35555555555555,11.828325651281226,61,4864,0.029553371750807855
0.5088437500000003,100,21125,210.25,11.224960610974668,68,5560,0.04950845472194487
0.45753100000000013,110,23332,206.46,10.84903741582408,80,6664,0.010546144338150043
0.41482075000000007,120,25169,198.89,9.890967625112847,89,7584,0.030542769214662258
0.36164799999999986,130,27456,196.11,9.18489624687562,102,8720,0.011397742971894331
0.30312775000000003,140,29973,197.21,8.626145919691933,115,9984,0.0516656790568959
0.256,150,32000,196.36,8.113040870185024,126,10992,0.053642778570065275
0.1976889999999999,160,34508,202.05,8.117159694923895,140,12248,0.03357310456340201
0.1343327499999999,170,37233,210.24,8.199948292087067,154,13616,0.023721817356999964
0.07106950000000012,180,39954,214.86,8.14749250774349,168,14976,0.05584184074541554
0.07,190,42220,223.78,8.31867400658221,180,16104,0.057910814677597955
0.07,200,43848,226.23,8.279749065319056,189,16920,0.02503257355419919
0.07,210,46050,226.18,8.037836426320162,200,18024,0.036382541351486
0.07,220,48274,230.05,8.062467689471934,212,19136,0.049402167031075805
0.07,230,50083,225.27,7.7486325218781,221,20040,0.03792558491113596
0.07,240,51993,219.2,7.4425119395412604,231,20992,0.015682891302276403
0.07,250,54231,221.31,7.423929922564869,242,22112,0.03860854683443904
0.07,260,56158,215.5,7.1603391876055325,252,23072,0.05175505188526586
0.07,270,58623,212.9,6.998698778302737,265,24304,0.02749649729230441
0.07,280,61069,210.15,6.83577570203351,278,25528,0.06605897936969995
0.07,290,63980,216.6,7.010367710719896,293,26984,0.00497353303944692
0.07,300,66626,226.78,7.335853444191829,306,28312,0.041637548012658954
0.07,310,68680,225.3,7.320255728654842,317,29336,0.02873286890098825
0.07,320,69474,211.0,6.870951420584995,321,29736,0.03086712321965024
0.07,330,70618,204.35,6.630879636809686,327,30304,0.005372686020564288
0.07,340,71610,195.17,6.30855022247735,332,30800,0.04339646635344252
0.07,350,72443,181.12,5.832021179451573,337,31216,0.04238272528164089
0.07,360,73233,169.75,5.447730973467418,341,31616,0.042324361915234476
0.07,370,74093,153.7,4.85483286717272,345,32040,0.041596122609917074
0.07,380,75186,140.17,4.451537147535081,351,32592,0.04218893649522215
0.07,390,75717,116.37,3.7044152035871707,354,32856,0.030805733607849106
0.07,400,77140,104.14,3.27131862468399,361,33568,0.0672163866693154
0.07,410,78122,93.42,2.910336084260773,366,34056,0.03083634772337973
0.07,420,79804,102.3,3.1161802354429415,375,34896,0.017088089836761355
0.07,430,81528,108.1,3.2679448486517737,384,35760,0.07959853624925017
0.07,440,83730,120.2,3.5909128057297885,395,36864,0.03156969603151083
0.07,450,86123,135.8,4.055667536531446,408,38056,0.01769418577896431
0.07,460,88134,148.01,4.386167105977082,418,39064,0.02932829625206068
0.07,470,90429,162.36,4.804962454821861,430,40208,0.04136373367509805
0.07,480,92669,173.83,5.07196650325396,441,41328,0.03049714321969077
0.07,490,95095,192.78,5.5800475588875456,454,42544,0.05413089704234153
0.07,500,97584,203.44,5.859122760408912,467,43784,0.016899039648706093
0.07,510,100188,219.66,6.297890876689794,480,45088,0.02960015769349411
0.07,520,102656,227.52,6.531724073313456,493,46320,0.05457219749223441
0.07,530,104837,232.09,6.664667893311987,504,47416,0.042002307367511094
0.07,540,107352,235.22,6.7586557265205,517,48672,0.01599603917566128
0.07,550,109613,233.9,6.671477573729102,528,49800,0.07841575355269015
0.07,560,111835,236.01,6.706713392100488,540,50912,0.02691062178928405
0.07,570,114004,234.75,6.596380125804358,551,52000,0.06386927992571145
0.07,580,115945,231.76,6.46000138418356,561,52968,0.026460083696292713
0.07,590,117510,223.15,6.16343989664711,569,53752,0.02679216128308326
0.07,600,119267,215.83,5.9072127327485875,578,54632,0.01443084716447629
0.07,610,120971,206.83,5.6635357788577405,587,55480,0.01312683368450962
0.07,620,122599,198.43,5.385794451429497,595,56296,0.013438818641589023
0.07,630,123949,190.12,5.105875317253147,602,56968,0.03932166098093148
0.07,640,125765,183.13,4.868266547763265,612,57880,0.050495194271206856
0.07,650,127327,176.14,4.638003342567297,620,58656,0.05026908621948678
