rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9808652500000001,81.3,823,10,5.046806754503466,0,,
0.9637997499999998,76.85,1557,20,4.543205738537212,1,,
0.9403405,84.53333333333333,2566,30,5.382010007113441,2,,
0.9300407500000001,74.225,3009,40,4.702348963192695,3,,
0.8988624999999998,86.0,4350,50,5.420690508763284,5,,
0.8651965000000001,95.63333333333334,5798,60,6.13043971238687,6,,
0.8308330000000002,102.94285714285714,7276,70,6.7317687356580596,9,,
0.7856349999999999,114.25,9220,80,7.765666650459865,11,,
0.75027175,118.34444444444445,10741,90,8.100895319093972,16,368,0.08553251289049513
0.7341595000000003,113.34,11434,100,7.663036549038849,20,712,0.07777857968903845
0.705748,117.33,12656,110,7.885542738377147,26,1320,0.09684935940458672
0.6873107500000001,117.92,13449,120,7.90298442643619,30,1720,0.07731076009076787
0.6721285000000002,114.36,14102,130,7.527625008531795,33,2048,0.1354637944023125
0.6426475000000003,122.61,15370,140,7.897196020177271,40,2680,0.08863147551892325
0.6276977499999998,115.63,16013,150,7.416560171289857,43,3000,0.16774893586989492
0.606703,110.18,16916,160,6.9094375983601495,48,3456,0.11090428964234889
0.5811280000000003,106.4,18016,170,6.443794547431615,53,4000,0.11714985710568726
0.5570874999999997,97.3,19050,180,5.49147408459267,59,4520,0.10291456570848823
0.5314427500000001,93.12,20153,190,4.98733735479729,64,5072,0.055330378527287394
0.5071232499999998,96.65,21199,200,5.171368477083501,70,5592,0.10804110308527015
0.4930337499999998,90.49,21805,210,4.777199022360046,73,5896,0.07802202651510015
0.4782234999999999,88.93,22442,220,4.690878719892957,77,6216,0.08942432684125379
0.45908875000000005,90.63,23265,230,4.794045623070724,81,6632,0.0907432003878057
0.4286080000000001,91.06,24576,240,4.843538561643989,88,7280,0.11234277265612036
0.40763650000000007,93.65,25478,250,4.966673462556491,93,7736,0.19279392063617706
0.38138725000000007,95.91,26607,260,5.069071679097177,99,8296,0.12943593150703236
0.35767225,95.11,27627,270,4.997507487987116,105,8808,0.01773551420774311
0.3313067500000002,96.11,28761,280,5.001970755346912,111,9376,0.1311995611176826
0.2959202500000002,100.3,30283,290,5.1909532372677525,119,10136,0.09054344240576029
0.24714175000000027,110.82,32381,300,5.701328865627395,131,11184,0.1292079109698534
0.19747975000000018,126.12,34517,310,6.383854327024187,143,12256,0.0828559200745076
0.16246525,134.81,36023,320,6.7675557294817485,152,13008,0.188455093302764
0.1229402500000003,143.58,37723,330,7.103907860271297,161,13856,0.08408273285022005
0.08539149999999995,146.62,39338,340,7.142899861201996,169,14664,0.05975332506932318
0.07,155.82,41160,350,7.505260394846618,179,15576,0.08671061811037362
0.07,165.94,43301,360,7.916795943225427,190,16648,0.12941442633746192
0.07,175.97,45324,370,8.345006135439606,201,17656,0.15668270702008158
0.07,179.65,46826,380,8.434485705269259,209,18408,0.103765778709203
0.07,171.52,47535,390,7.933957162459223,213,18760,0.08802240074146539
0.07,158.46,48327,400,7.180848918682848,217,19160,0.17368932958925143
0.07,146.84,49301,410,6.527283544010123,222,19648,0.07649010693421587
0.07,136.77,49800,420,6.010334539903357,225,19896,0.06182889704359695
0.07,125.73,50396,430,5.474044022483435,228,20192,0.14660794666269794
0.07,113.31,50769,440,4.883622760452319,230,20384,0.09011600335361436
0.07,98.83,51143,450,4.2038841773692495,232,20568,0.1602308164583519
0.07,80.49,51450,460,3.362693326565626,234,20720,0.13230215548537672
0.07,67.15,52139,470,2.6414498939265876,238,21064,0.10565757780568674
0.07,59.04,52830,480,2.2191923539768057,241,21408,0.16039878298761323
0.07,59.09,53544,490,2.190384378704764,245,21768,0.1319074311759323
0.07,56.27,54054,500,2.04313644190219,248,22024,0.07682759017916396
0.07,49.78,54379,510,1.8253682131987121,250,22184,0.07590715942205861
0.07,47.42,54642,520,1.7255628908465603,251,22320,0.1599674578756094
0.07,45.12,55008,530,1.6380284702694843,253,22496,0.06185289134737104
0.07,46.82,55551,540,1.7158654696543232,256,22768,0.0888586058281362
0.07,49.39,56182,550,1.816574036008325,260,23088,0.174495603016112
0.07,53.8,56930,560,1.9877903787777322,263,23464,0.14706882752943784
0.07,56.37,57876,570,2.186413730002181,268,23936,0.14641013520304114
0.07,58.56,58786,580,2.3771068360283536,273,24392,0.19028310180874541
0.07,56.39,59283,590,2.336214893675554,276,24640,0.13344890443840995
0.07,54.53,59607,600,2.2937590149033933,278,24800,0.16189637267962098
0.07,54.41,59920,610,2.2947172830494487,280,24952,0.1611024816520512
0.07,55.86,60328,620,2.3612966990046114,282,25160,0.13226108538219705
0.07,57.4,60848,630,2.451734044585192,285,25416,0.1895685195340775
0.07,56.27,61278,640,2.4259596935556393,288,25632,0.16367512987926602
0.07,53.5,61632,650,2.3125024143355883,290,25808,0.2631846652366221
0.07,49.34,61964,660,2.14928396733348,292,25976,0.10547452652826905
0.07,45.1,62486,670,1.9807262630210405,295,26240,0.11969990201760083
0.07,39.63,62849,680,1.7201998964057343,297,26424,0.13433005555998534
0.07,39.24,63307,690,1.742158255062558,299,26648,0.17864165478385985
0.07,39.72,63679,700,1.777225918280777,301,26832,0.19135405216366053
0.07,40.46,64066,710,1.791193102311848,304,27032,0.28965274401707575
0.07,39.35,64363,720,1.7647248293572004,305,27176,0.16509319411125034
0.07,37.16,64664,730,1.6605341901394524,307,27328,0.16340609808685258
0.07,36.67,65045,740,1.6493262512612419,309,27520,0.17714030854403973
0.07,36.33,65365,750,1.6419417341001523,311,27680,0.13571047852747142
0.07,37.79,65843,760,1.704717291317653,314,27920,0.19186469994019717
0.07,36.32,66218,770,1.6325375963278819,316,28104,0.12080650683492422
0.07,38.17,66766,780,1.7212543142563348,319,28376,0.10929752339143306
0.07,39.86,67393,790,1.7804044377380746,323,28696,0.1649968265555799
0.07,42.43,68022,800,1.886879511718399,326,29008,0.12171861954266205
0.07,47.93,68959,810,2.1269687638921924,331,29472,0.1662611939245835
0.07,52.25,69688,820,2.3043176332940645,335,29840,0.12225194869097322
0.07,58.41,70605,830,2.567269608942236,340,30296,0.2398756924085319
0.07,62.68,71413,840,2.7362820477143845,345,30704,0.182262851158157
0.07,72.07,72672,850,3.125633170546546,351,31328,0.12566660169977695
0.07,75.5,73493,860,3.262017492921819,356,31744,0.1968386359512806
0.07,77.77,74095,870,3.3610856144724117,359,32040,0.09405792329926044
0.07,77.66,74632,880,3.356073362615449,362,32312,0.19596667273435742
0.07,80.46,75539,890,3.464503411869116,367,32768,0.1542493662564084
0.07,82.96,76418,900,3.5678191288062413,372,33208,0.21368272200925276
0.07,77.85,76844,910,3.341944852792208,374,33416,0.14058827620465308
0.07,75.76,77364,920,3.23861886768708,377,33680,0.19916204479523003
0.07,74.22,78127,930,3.1569069603822597,382,34056,0.1545961241936311
0.07,72.41,78754,940,3.109369046510298,385,34376,0.20053949754219502
0.07,65.94,79366,950,2.8377301664605676,388,34680,0.06761709682177752
0.07,64.87,80080,960,2.794546804507192,392,35032,0.18764702649787068
0.07,77.94,81989,970,3.344804667955231,402,35992,0.20271185226738453
0.07,89.58,83690,980,3.8382578639330496,411,36840,0.15759994997642934
0.07,92.61,84900,990,3.9530814234234835,417,37448,0.1425901678740047
0.07,100.88,86606,1000,4.326145419915402,426,38296,0.21905893390066922
0.07,117.19,88663,1010,5.0431076542036735,437,39328,0.1295031006447971
0.07,127.2,90184,1020,5.42891359205104,445,40088,0.16002262372057885
0.07,133.76,91603,1030,5.675574470538626,453,40800,0.1473057910334319
0.07,140.68,92922,1040,5.935438138331637,460,41456,0.1457890489255078
0.07,144.41,93907,1050,6.084655839993942,465,41952,0.23182117566466331
0.07,151.65,95345,1060,6.376953518789163,473,42672,0.19012075697537512
0.07,145.16,96605,1070,6.09319808067106,480,43296,0.17550240934360772
0.07,139.64,97754,1080,5.861590418852627,487,43872,0.11467802443075925
0.07,134.81,98481,1090,5.6717406016993115,491,44240,0.2653528330847621
0.07,124.87,99193,1100,5.235173780348086,496,44592,0.20392469130456448
0.07,110.91,99854,1110,4.614927362263522,500,44920,0.11270304681966081
0.07,107.26,101010,1120,4.511953536272887,507,45504,0.17525749583728611
0.07,100.78,101781,1130,4.2720746410609935,511,45888,0.14460275263991207
0.07,94.39,102461,1140,4.010414655119489,515,46224,0.17705460044089705
0.07,89.68,102975,1150,3.833429163926172,518,46480,0.2044405994238332
0.07,87.17,104162,1160,3.7604059230907803,524,47080,0.12972428963985294
0.07,83.55,105060,1170,3.636369759389405,529,47528,0.1734728902229108
0.07,78.88,105742,1180,3.4371028427862056,533,47864,0.17515518725849688
0.07,79.75,106556,1190,3.503642687483877,538,48272,0.17442756763193756
