rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-2.165930723462955,790,347,57.79,0.07,68246,29120,0.09234155720332637
-2.242409282466141,800,352,60.08,0.07,69013,29504,0.1052631672937423
-2.1694747545837503,810,354,57.75,0.07,69465,29728,0.11231460853014141
-2.117529579210148,820,358,56.19,0.07,69995,29992,0.07241963414708152
-1.8084757258397914,830,361,47.23,0.07,70374,30184,0.07069879549089819
-1.760252884973939,840,365,46.76,0.07,70955,30472,0.052322454866953194
-1.6531983362092586,850,368,44.82,0.07,71336,30664,0.08438217238290235
-1.763907135545528,860,372,48.45,0.07,71985,30992,0.07355520245619118
-1.749281077170892,870,375,47.76,0.07,72308,31152,0.08573094243183732
-1.7309367857514304,880,377,46.92,0.07,72665,31328,0.07970777578884736
-1.7277623562941222,890,380,47.05,0.07,73051,31520,0.08488776837475598
-1.6086553534457826,900,382,43.34,0.07,73447,31720,0.07702497171703726
-1.5762293863822818,910,385,42.66,0.07,73831,31912,0.07030816859332845
-1.499800049699493,920,387,40.39,0.07,74134,32064,0.11644627351779491
-1.4875168058224548,930,389,40.0,0.07,74474,32232,0.06640092268935405
-1.403439564111888,940,391,37.26,0.07,74781,32384,0.11834051599726081
-1.4627504292822064,950,394,37.93,0.07,75229,32608,0.05971123999916017
-1.4154844148354844,960,396,35.6,0.07,75645,32816,0.07390670944005251
-1.401287340801074,970,398,35.35,0.07,75943,32968,0.09616615338018164
-1.3843108182922848,980,401,35.28,0.07,76293,33144,0.09171960601815954
-1.4340150660289066,990,404,36.23,0.07,76774,33384,0.07113589538494125
-1.4487182747889125,1000,407,36.3,0.07,77177,33584,0.09168811512063257
-1.5938815944053442,1010,411,39.82,0.07,77913,33952,0.1287607247941196
-1.756944822341864,1020,417,44.97,0.07,78731,34360,0.12239182880148292
-1.8523876152901682,1030,421,47.67,0.07,79341,34664,0.09996086254250258
-2.0582410538435183,1040,427,53.68,0.07,80249,35120,0.08447231590980664
-2.006174058643056,1050,429,52.72,0.07,80601,35296,0.07525446126237512
-2.0618381628455285,1060,433,54.72,0.07,81217,35608,0.09569844009820372
-2.1668317308108622,1070,437,57.85,0.07,81828,35912,0.04971803049556911
-2.3192480550511267,1080,442,61.91,0.07,82584,36288,0.0337180609931238
-2.245862261037687,1090,444,60.2,0.07,82894,36440,0.12005317769944668
-2.3305012169411214,1100,449,62.58,0.07,83535,36760,0.09259374788962305
-2.341798542706902,1110,454,63.28,0.07,84341,37168,0.10283397231251001
-2.2385538571115364,1120,457,59.78,0.07,84809,37400,0.08555738255381584
-2.1487941965834954,1130,459,57.4,0.07,85181,37584,0.09234699362423271
-2.0365116994251196,1140,463,54.32,0.07,85781,37888,0.08840159949613735
-2.100756554198186,1150,466,55.75,0.07,86276,38136,0.0673421632964164
-2.1315781673040073,1160,470,56.32,0.07,86949,38472,0.0834269286133349
-2.2593677608624416,1170,477,59.6,0.07,87888,38936,0.10913144628284499
-2.4014190238856914,1180,484,63.85,0.07,89069,39528,0.09236322838114575
-2.4364736758363716,1190,487,64.26,0.07,89420,39704,0.1320138608571142
-2.3831944516660446,1200,490,63.0,0.07,89935,39960,0.09214026044355705
-2.2696561670093924,1210,493,59.79,0.07,90420,40208,0.0925276055932045
-2.341611769590827,1220,498,61.81,0.07,91090,40544,0.09148736798670143
-2.446750578412866,1230,502,64.56,0.07,91737,40864,0.0981468337122351
-2.5277956235227537,1240,507,66.82,0.07,92563,41280,0.06697119277669117
-3.0146256864603838,1250,520,81.36,0.07,94512,42248,0.10174743115203455
-3.3653264065967035,1260,532,92.66,0.07,96315,43152,0.08603629260323942
-3.351044947477838,1270,538,92.36,0.07,97224,43608,0.09788996167480946
-3.314778816220469,1280,546,91.79,0.07,98348,44168,0.11547052906826138
-3.553809132751346,1290,553,98.92,0.07,99412,44704,0.11743959574960172
-3.716060281282797,1300,560,104.21,0.07,100456,45224,0.08120317477732897
-3.9783932554336925,1310,568,112.33,0.07,101753,45872,0.06787330901715904
-3.9589102053463963,1320,572,111.68,0.07,102358,46176,0.07831317419186234
-4.032633642052635,1330,578,113.58,0.07,103195,46592,0.0742330402135849
-3.955775560587509,1340,582,111.34,0.07,103797,46896,0.07763709872961044
-3.624577313339782,1350,588,101.92,0.07,104804,47400,0.08543495507910848
-3.3108546470832794,1360,594,92.32,0.07,105647,47816,0.12021965626627207
-3.190857372881534,1370,598,89.18,0.07,106242,48120,0.09651121986098588
-3.0736644377547147,1380,603,85.73,0.07,107021,48504,0.06184070138260722
-2.859018817161506,1390,606,79.39,0.07,107451,48720,0.11853453377261758
-2.6164376292406333,1400,608,72.2,0.07,107776,48880,0.09913780743954703
-2.349382060856462,1410,611,64.38,0.07,108291,49144,0.08522819203790277
-2.3688569753020645,1420,616,65.27,0.07,108985,49488,0.08293793955817819
-2.454971712440196,1430,623,68.1,0.07,110105,50048,0.08214803831651807
-2.4047126607906346,1440,626,66.65,0.07,110562,50280,0.08344636496622115
-2.1937643857098323,1450,628,60.27,0.07,110931,50464,0.09073423524387181
-2.071729380304827,1460,632,56.7,0.07,111417,50704,0.08741228631697595
-2.1930592580325934,1470,638,60.76,0.07,112418,51208,0.11155595071613789
-2.2921024097876987,1480,644,62.1,0.07,113331,51664,0.07443759095622227
-2.456646823928434,1490,650,67.59,0.07,114310,52152,0.09670040500350296
-2.548430699696786,1500,654,69.97,0.07,114873,52432,0.08112114865798503
-2.7120798409306435,1510,658,72.09,0.07,115600,52792,0.13400570407975465
-2.6878020227737314,1520,662,71.49,0.07,116234,53112,0.07392765989061445
-2.5672367859614558,1530,668,68.65,0.07,117070,53528,0.08385347039438784
-2.589165549162774,1540,671,69.23,0.07,117585,53792,0.07933359837625176
-2.713452506492518,1550,676,72.9,0.07,118321,54160,0.09877058514393866
-2.792549442346222,1560,681,75.18,0.07,119035,54512,0.11730675282888114
-2.692820411327673,1570,685,71.68,0.07,119686,54840,0.07911037222947925
-2.684265632631417,1580,692,73.0,0.07,120731,55360,0.09636603738181293
-2.6516967625106314,1590,697,71.33,0.07,121543,55768,0.10393932182341814
-2.667823335316138,1600,700,71.62,0.07,122135,56064,0.08037061092909425
-2.5840509981720556,1610,705,71.77,0.07,122877,56432,0.08197405020473525
-2.7453540674362675,1620,711,74.7,0.07,123804,56896,0.07159144326578826
-2.7818585952978507,1630,717,74.52,0.07,124622,57304,0.12545601068995893
-2.838654024270396,1640,721,76.33,0.07,125318,57656,0.06817708339076489
-2.7624338638912316,1650,725,74.14,0.07,125835,57912,0.14675846369937062
-2.959368812954794,1660,733,79.11,0.07,127046,58520,0.1087081111036241
-3.0001930078965553,1670,738,80.0,0.07,127786,58888,0.13873241585679352
-2.860020489765389,1680,742,75.74,0.07,128405,59200,0.0869210441596806
-2.690606887337534,1690,744,70.53,0.07,128696,59344,0.0925927076023072
-2.7590789390899078,1700,749,72.55,0.07,129490,59744,0.11437584366649389
-2.6990905765374347,1710,752,70.1,0.07,129987,59992,0.0737741197226569
-2.4927310758726895,1720,755,65.81,0.07,130485,60240,0.08876961673377082
-2.3278017757227363,1730,758,61.51,0.07,130873,60432,0.07304206001572311
-2.437600835425658,1740,763,63.36,0.07,131754,60872,0.10287218913435936
-2.4580005749375045,1750,767,63.43,0.07,132278,61136,0.10022809635847807
-2.211269208695285,1760,770,56.44,0.07,132790,61392,0.06892595684621483
-2.214194259500132,1770,775,56.15,0.07,133501,61744,0.08011274377349764
-2.2054485064233638,1780,779,55.59,0.07,134064,62024,0.1158775226213038
-2.2505595176176167,1790,781,56.98,0.07,134494,62240,0.10027740080840886
-2.1135556313835484,1800,784,53.17,0.07,134907,62448,0.08650204772129655
-2.081149966489629,1810,787,52.37,0.07,135324,62656,0.11959368584211916
-2.1620535693673957,1820,791,53.8,0.07,135965,62976,0.13821414299309254
-2.3693879277721375,1830,797,58.87,0.07,136860,63424,0.13692519417963922
-2.484225714281752,1840,805,62.01,0.07,138055,64024,0.15199981443583965
-2.8073999858430665,1850,813,70.97,0.07,139475,64736,0.11117967637255788
-3.286470571998749,1860,825,84.17,0.07,141307,65648,0.0806363916490227
-3.5391963785339287,1870,835,91.26,0.07,142727,66360,0.12966254632920027
-3.906989434024118,1880,845,101.36,0.07,144300,67144,0.06399400776717812
-4.4284424404272,1890,857,115.85,0.07,146179,68088,0.0771284814691171
-4.658116524643654,1900,864,121.87,0.07,147194,68592,0.09279004589188844
-4.895160948164413,1910,871,128.79,0.07,148303,69144,0.07376774959266186
-5.072157600592691,1920,879,134.5,0.07,149515,69752,0.10184009000658989
-5.071952988270243,1930,885,135.2,0.07,150480,70232,0.14509136509150267
-4.8741964351000595,1940,890,130.9,0.07,151245,70616,0.07634117698762566
-4.719332087680927,1950,896,126.37,0.07,152212,71104,0.08032672677654773
-4.600187403075439,1960,907,123.69,0.07,153776,71880,0.09193238464649767
-4.459305698486078,1970,914,120.34,0.07,154861,72424,0.11365542479325086
-4.446904773059373,1980,924,120.41,0.07,156441,73216,0.12176505848765373
-4.1421356302980135,1990,931,112.98,0.07,157577,73784,0.07019968575332314
-4.18665289128484,2000,939,115.27,0.07,158821,74408,0.10861606895923615
-4.4388572270903435,2010,952,123.32,0.07,160735,75360,0.10148219834081829
-4.570531479082388,2020,962,128.27,0.07,162442,76216,0.09137948788702488
-4.725193512964876,2030,973,134.05,0.07,163985,76992,0.0952947847545147
-4.981782257274755,2040,983,141.93,0.07,165538,77768,0.07704961718991399
-5.184403212907904,2050,994,149.68,0.07,167280,78632,0.10566679434850812
-5.148527215377534,2060,1004,149.3,0.07,168806,79400,0.08621984533965588
-5.396026828609967,2070,1015,157.22,0.07,170683,80336,0.0967682336922735
-5.492130203639111,2080,1028,161.06,0.07,172647,81320,0.09417886100709438
-5.90349945863684,2090,1043,172.37,0.07,174914,82456,0.07871874142438173
-6.5032411192472095,2100,1062,189.05,0.07,177826,83912,0.0700791529379785
-6.410202851674976,2110,1072,185.36,0.07,179371,84680,0.08861237205564976
-6.411917322913703,2120,1081,183.27,0.07,180869,85432,0.07092472305521369
-6.434995743267515,2130,1091,182.19,0.07,182304,86144,0.12428200803697109
-6.473885797877216,2140,1101,182.97,0.07,183935,86960,0.09941356163471937
-6.525396044385189,2150,1114,184.83,0.07,185863,87928,0.07595863472670317
-6.785992289364023,2160,1129,192.47,0.07,188153,89072,0.07993387896567583
-6.897716184628735,2170,1143,195.29,0.07,190312,90152,0.11755344015546143
-7.059232489576066,2180,1157,196.84,0.07,192431,91208,0.05966515396721661
-6.7527476453767346,2190,1165,187.13,0.07,193727,91856,0.05644516134634614
-6.117522608001255,2200,1173,169.08,0.07,194834,92416,0.07725290558300912
-6.006102337959039,2210,1180,165.51,0.07,196022,93008,0.09486215095967054
-5.958280161574666,2220,1190,165.14,0.07,197483,93736,0.07599537714850157
-6.060020642791887,2230,1201,168.34,0.07,199238,94616,0.07937929639592767
