rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
6.763538077584629,1185,10,0.9724487500000002,1,117.5,,
5.528121587251418,1973,20,0.9541277499999999,2,97.65,,
6.17230920862075,3145,30,0.9268787500000001,3,103.83333333333333,,
6.130183108112231,4266,40,0.9008155000000002,4,105.65,,
5.898317774053513,5098,50,0.8814715,5,100.96,,
5.587819070495635,5795,60,0.8652662500000001,6,95.58333333333333,,
4.94999852959816,6047,70,0.85940725,6,85.38571428571429,,
5.339734240164638,7267,80,0.83104225,8,89.8375,,
5.09155694497017,7747,90,0.8198822500000001,9,85.07777777777778,,
5.189206973817119,8746,100,0.7966554999999997,10,86.46,,
4.839104601737529,9300,110,0.7837750000000001,11,80.15,,
4.84646849796968,10034,120,0.7667094999999998,12,79.61,0.1335979959112592,16
4.385195083711697,10578,130,0.7540615,15,73.33,0.08336967653121974,288
4.415314539581002,11596,140,0.7303929999999998,20,72.3,0.13000190071034012,792
4.789690331519993,13072,150,0.6960760000000001,27,78.74,0.07475597719167126,1528
5.084304534886249,14578,160,0.6610615,34,86.83,0.09438484924612567,2288
5.388409536074311,15517,170,0.6392297499999999,39,93.7,0.09491924985923106,2752
5.401661052130245,17378,180,0.5959615,48,100.11,0.0873737815709319,3688
5.869386783891687,19173,190,0.5542277500000001,57,113.26,0.08982032246422023,4584
5.984056811791884,20831,200,0.51567925,66,119.85,0.09180156499496661,5408
6.30824608854948,22341,210,0.4805717500000003,74,129.41,0.08386072242865339,6168
6.837453082022644,24581,220,0.42849174999999984,86,144.47,0.16938974874210544,7288
7.443275461858721,26680,230,0.3796900000000002,97,160.02,0.05793061893200502,8336
7.6707844696769145,28706,240,0.3325855000000004,108,170.1,0.11138046777341515,9352
7.580355873798635,30555,250,0.2895962500000001,118,173.83,0.09326419793069363,10272
7.728278437739298,32589,260,0.24230575,129,179.11,0.050371211662422866,11288
8.246737579349082,34928,270,0.18792399999999998,141,193.11,0.05099166359286755,12456
8.415250295825059,37447,280,0.12935724999999998,154,199.69,0.0858799688576255,13720
8.726616856652731,40381,290,0.07,169,211.08,0.13521492487052456,15184
8.809729490490035,42582,300,0.07,181,216.51,0.12674723466625437,16288
8.76158713057101,44257,310,0.07,190,218.16,0.09084471565438434,17128
8.577769234859808,46314,320,0.07,200,216.33,0.09178045985754579,18152
8.316961685679656,48057,330,0.07,209,212.77,0.05529892665799707,19024
8.308230145577602,50444,340,0.07,222,216.38,0.07958015124313533,20216
8.301532593870988,52706,350,0.07,233,220.51,0.03033137315651402,21352
8.139546304410244,54823,360,0.07,244,221.34,0.05477547092596069,22408
8.014191201269282,57329,370,0.07,257,223.01,0.030497994099278003,23664
7.63066162006939,59227,380,0.07,267,216.8,0.04221862638951279,24608
7.1103165419420655,60937,390,0.07,276,204.56,0.08375147549668327,25464
6.758469927657164,62260,400,0.07,282,195.78,0.04601418349193409,26128
6.667390349500668,63771,410,0.07,290,194.14,0.07024890353204682,26880
6.463851542852939,65490,420,0.07,299,190.76,0.11924683925462887,27744
6.811614646640451,68275,430,0.07,314,201.18,0.12057216186076403,29136
6.5282433911842555,69791,440,0.07,321,192.47,0.07228804001351818,29888
6.485286567010577,71843,450,0.07,332,190.37,0.11214025630033575,30920
6.585318943490341,74094,460,0.07,343,191.71,0.14879222103627399,32040
6.451210159241533,75913,470,0.07,353,184.84,0.05779446923406795,32952
6.556433124578578,77951,480,0.07,363,186.24,0.07244255038676783,33968
6.861378582740805,80326,490,0.07,376,192.89,0.07001782092265785,35160
7.394747444109649,83141,500,0.07,390,207.81,0.057540345267625526,36568
7.763501716051162,85548,510,0.07,402,216.77,0.045643200050108135,37768
7.954132496628233,87661,520,0.07,413,220.71,0.044612594618229195,38824
7.482409719209639,89111,530,0.07,421,207.36,0.07360728760249913,39552
7.732933386948369,91420,540,0.07,432,215.29,0.030390506784897298,40704
7.820858071343439,93713,550,0.07,444,217.7,0.09582365228561684,41856
7.679522378825015,95532,560,0.07,454,213.38,0.03064407329657115,42760
7.696197950612158,97509,570,0.07,464,214.96,0.0823795809992589,43752
7.827799133613541,99922,580,0.07,477,218.71,0.016964623209787533,44960
7.807211950930064,102323,590,0.07,489,218.97,0.08474725019186735,46160
7.647428691548568,104686,600,0.07,501,214.45,0.0939608215703629,47336
7.401000494309635,106569,610,0.07,511,209.21,0.06896597426384687,48280
7.404038332923943,108855,620,0.07,523,210.94,0.05434608168434352,49424
7.665185373835136,111207,630,0.07,535,219.96,0.041609755680838134,50600
7.681260197290979,113838,640,0.07,548,223.18,0.0551058050696156,51912
7.76741558442905,116546,650,0.07,562,227.33,0.05404821527918102,53272
7.895805444231248,118794,660,0.07,574,231.62,0.0007670447303098626,54392
8.150752938184906,121543,670,0.07,588,239.34,0.04094868436368415,55768
8.32293102800873,124543,680,0.07,603,245.21,0.013810952088533668,57264
8.484911174546928,127543,690,0.07,619,251.2,0.027079864965344314,58768
8.551024226549108,130250,700,0.07,633,254.64,0.040615931273350725,60120
8.860266655968845,133069,710,0.07,647,264.0,0.02725164393268642,61528
8.997572003809218,135759,720,0.07,661,268.04,0.03885606444964651,62872
9.241653996610841,138759,730,0.07,677,274.52,0.027308742461173097,64376
9.29555353648074,141401,740,0.07,690,274.63,0.02629496709232626,65696
9.285210239450674,144106,750,0.07,705,274.6,0.00032062952595879324,67048
9.5177380158086,147098,760,0.07,720,282.04,0.013708025770029053,68544
9.56297024526482,150098,770,0.07,735,284.55,0.000556960905669257,70048
9.478946282716477,152930,780,0.07,750,282.87,0.013706544314118219,71464
9.389739865560223,155743,790,0.07,765,281.0,0.0003514775926305447,72864
9.414504957974884,158587,800,0.07,780,282.37,0.01384348808642244,74288
9.379850461635046,161381,810,0.07,794,282.12,0.024707493377718492,75688
9.443501487069659,164381,820,0.07,809,285.22,0.02581122796618729,77184
9.453935768576104,167381,830,0.07,825,285.22,0.013548585404350888,78688
