rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9924670000000002,10,31.4,0,324,1.2140555310965533,,
0.9782147499999998,20,45.85,1,937,1.9996937918571742,,
0.9673569999999999,30,45.8,1,1404,2.040621739981889,,
0.9402940000000002,40,63.2,3,2568,3.0150564905101254,,
0.9216242500000003,50,66.42,4,3371,3.1733997979806463,,
0.8974675,60,72.5,5,4410,3.4396646119913927,,
0.8862145,70,68.91428571428571,6,4894,3.2786372802129184,,
0.8604535000000001,80,74.025,8,6002,3.504886413122,,
0.8372732500000001,90,76.76666666666667,10,6999,3.736052323258247,,
0.8066530000000003,100,82.16,12,8316,4.0832062069975,,
0.7978412499999998,110,82.71,13,8695,4.10443860454199,,
0.7678254999999999,120,89.49,15,9986,4.477576819113079,,
0.7303929999999998,130,100.92,25,11596,5.148443070541125,792,0.1419640239328146
0.6987265,140,102.9,35,12958,5.239495295756278,1472,0.06699249010125641
0.6588062500000003,150,112.04,47,14675,5.678452909804313,2336,0.08721127762692049
0.6351842500000003,160,111.81,54,15691,5.656601939314289,2840,0.07821550452354131
0.60202975,170,121.23,64,17117,6.006530825155292,3552,0.10909379547229037
0.583918,180,117.94,69,17896,5.792971425138937,3944,0.07005584504804574
0.5638532500000002,190,116.6,75,18759,5.645624822558331,4376,0.11056945013115183
0.5437420000000002,200,112.08,82,19624,5.282851920651414,4808,0.0325329031329602
0.5167952500000002,210,119.88,90,20783,5.648176723822661,5384,0.12356697974610142
0.49705599999999994,220,115.46,96,21632,5.388343228290564,5808,0.06526258296798915
0.4738757499999998,230,109.33,103,22629,4.917576633947275,6312,0.1362309143296443
0.45662424999999995,240,103.13,109,23371,4.521393869413845,6680,0.13831362067139708
0.43718725,250,94.32,115,24207,4.05073365758685,7096,0.08753562247147784
0.4229582500000003,260,90.28,119,24819,3.8251127736225334,7408,0.07816630564047955
0.40333525000000026,270,84.46,126,25663,3.5981751144080487,7824,0.20709685940528288
0.38615350000000026,280,84.06,131,26402,3.6069003808597677,8200,0.17932673264294863
0.37039000000000033,290,82.21,136,27080,3.4588100833402007,8536,0.1356010368326679
