rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9750759999999998,10,106.2,1,1072,-6.502178970244849,,
0.9634510000000001,20,77.6,1,1572,-4.887692835814604,,
0.9460599999999998,30,76.33333333333333,2,2320,-4.864221676005527,,
0.9337375000000001,40,70.25,3,2850,-4.418842495199973,,
0.91078975,50,75.74,5,3837,-4.771780141163244,,
0.8851682499999999,60,81.31666666666666,6,4939,-5.065390315933831,,
0.8699162500000002,70,78.92857142857143,7,5595,-4.889641673157176,,
0.8488750000000002,80,80.25,9,6500,-5.058109009283148,,
0.8418069999999997,90,74.6,9,6804,-4.670544064255834,,
0.8292520000000001,100,72.44,10,7344,-4.502515706210566,,
0.8041419999999998,110,72.52,12,8424,-4.625571726153306,,
0.7892619999999999,120,73.92,13,9064,-4.727810255293021,,
0.7637102499999997,130,77.43,16,10163,-4.912150085660456,80,0.11216423219593707
0.734578,140,84.66,24,11416,-5.371943867535425,704,0.13106942034210078
0.70990975,150,85.4,32,12477,-5.474362007691772,1232,0.1299961727418122
0.6796847500000002,160,87.38,41,13777,-5.640326681929247,1888,0.12147533275128808
0.6449957500000001,170,95.74,51,15269,-6.077934929829402,2632,0.06620142437168397
0.6208157500000002,180,97.09,59,16309,-5.976439902485136,3152,0.12232071415928658
0.5943804999999999,190,105.42,67,17446,-6.410757278548285,3720,0.13099958834936842
0.5772452500000003,200,107.39,72,18183,-6.473380593590478,4088,0.09578309062635526
0.5537859999999999,210,106.68,79,19192,-6.245993156798697,4592,0.10359678417444229
0.5373249999999999,220,107.36,84,19900,-6.180704606567843,4944,0.11438892444130033
0.5070535000000003,230,109.39,94,21202,-6.097292157474442,5600,0.1411381604266353
0.4790605000000002,240,108.9,103,22406,-5.971801941267536,6200,0.0972695789532736
0.46371549999999984,250,104.89,108,23066,-5.620703544295159,6528,0.08337631210451946
0.43679200000000007,260,103.47,116,24224,-5.386765106292031,7104,0.11098298826254904
0.4085897500000001,270,100.68,125,25437,-5.30074649977268,7712,0.0994896226329729
0.3865255000000001,280,99.77,132,26386,-5.263984813865875,8192,0.13298801612108946
0.36190374999999997,290,98.99,140,27445,-5.226997320208169,8720,0.13297869672533125
0.34348975000000004,300,99.54,146,28237,-5.2820176202980145,9112,0.06096837332006544
0.32389000000000023,310,97.88,152,29080,-5.193519695828152,9536,0.12062374781817198
