rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9515702500000003,10,2083,207.3,-10.546607421429314,2,,
0.8869817499999999,20,4861,242.05,-12.75269081157587,5,,
0.8404352500000001,30,6863,227.76666666666668,-11.850931268050198,8,,
0.7843794999999999,40,9274,230.85,-12.353938884149603,11,,
0.7272309999999997,50,11732,233.64,-12.522136701324548,20,864,0.018496407487418765
0.6692687500000001,60,14225,236.08333333333334,-12.513736948426816,32,2112,7.16549006938294e-05
0.631348,70,15856,225.5142857142857,-11.609717951986326,41,2920,0.036936943354703544
0.5909627500000002,80,17593,218.9125,-11.02936753502592,49,3792,0.02762291830367758
0.5504612500000002,90,19335,213.83333333333334,-10.558344057818593,58,4664,0.000332043222442735
0.5134937500000002,100,20925,208.25,-10.134206866673823,66,5456,0.02764058331740671
0.47459649999999987,110,22598,204.15,-9.724961301891733,75,6296,0.027485800310387276
0.4250042500000003,120,24731,197.7,-9.060641031089487,86,7360,0.009576855794875883
0.3917799999999999,130,26160,191.97,-8.580034348657225,94,8072,0.05359111812867923
0.36497274999999985,140,27313,179.39,-7.613128736941254,100,8656,0.03610626624140423
0.31372975000000025,150,29517,176.85,-7.109120404304786,112,9752,0.053468156736926176
0.2648582500000002,160,31619,172.94,-6.576158297277377,124,10808,0.02723528970091138
0.20275750000000003,170,34290,183.34,-6.863645668124801,138,12144,0.018498389967135154
0.1461902500000002,180,36723,190.3,-6.942014018037496,151,13360,0.03518930157588329
0.11236150000000011,190,38178,187.43,-6.7277375360425165,159,14088,0.02683590172091499
0.07,200,40232,192.07,-6.7503447791544,170,15112,0.01837648794753477
0.07,210,42481,197.83,-6.81141881860728,182,16240,0.02686873469792772
0.07,220,43585,187.54,-6.321220116843936,187,16792,0.026564888554275967
0.07,230,45150,188.9,-6.310604010669936,196,17568,0.002046276626060717
0.07,240,46821,194.08,-6.432902410410385,204,18408,0.02640846575377509
0.07,250,49222,196.05,-6.369521953664437,217,19608,0.018575394846266136
0.07,260,51850,201.31,-6.468865746113972,230,20920,0.05071768029301893
0.07,270,54452,200.62,-6.36187879748554,244,22224,0.034313244963414036
0.07,280,57046,202.23,-6.3962297794544,257,23520,0.018129704549210146
0.07,290,59526,212.48,-6.700704423662082,270,24760,0.02571372769307345
0.07,300,61158,208.26,-6.546892298418542,279,25576,0.01794352740398608
0.07,310,63556,209.75,-6.574388147927261,291,26776,0.01790010154945776
0.07,320,64729,210.44,-6.584195368082143,297,27360,0.01016574091045186
0.07,330,67175,219.25,-6.764497759864863,310,28584,0.01044776056369301
0.07,340,68957,220.36,-6.7195268586411725,319,29472,0.0184326623857487
0.07,350,70561,212.39,-6.4346904892143195,327,30280,0.0253456253267359
0.07,360,72981,210.31,-6.272612934263267,340,31488,0.02665774733759463
0.07,370,75046,204.94,-6.003804259723682,351,32520,0.04199591343058273
0.07,380,76945,197.99,-5.711371119203534,361,33472,0.026309202177799307
0.07,390,79118,194.92,-5.514379108102855,372,34552,0.017942873630090617
0.07,400,81445,201.87,-5.674823810914286,384,35720,0.033767863642424345
0.07,410,84199,205.43,-5.712904302502377,398,37096,0.00377286208095029
0.07,420,86746,219.17,-6.075444681052829,411,38368,0.011665559868561104
0.07,430,89149,218.74,-6.043539407052479,424,39568,0.04118752139038406
0.07,440,91535,224.78,-6.235092558072247,436,40760,0.018998295185156167
0.07,450,94157,234.96,-6.517267573865765,450,42072,0.04350578470621258
0.07,460,96532,234.51,-6.538975112012119,462,43264,0.0186730301938951
0.07,470,99175,240.29,-6.726008975428398,475,44584,0.010957584076095372
0.07,480,101975,249.3,-6.964410773484006,490,45984,0.028821247804444283
0.07,490,104626,254.08,-7.1066955192367525,505,47312,0.020319731876952574
0.07,500,106783,252.38,-7.028524958734539,516,48384,0.019429003004916012
0.07,510,108816,245.17,-6.795986446202635,527,49400,0.004220445262035355
0.07,520,110899,240.53,-6.646696653381777,538,50448,0.013037155207712203
0.07,530,112914,236.65,-6.523284150454677,548,51456,0.00392782648850698
0.07,540,114824,231.89,-6.34365328495519,559,52408,0.03284242101653945
0.07,550,116800,225.43,-6.153343946161888,571,53392,0.011330663284752518
0.07,560,117793,211.61,-5.7436635593011465,576,53896,0.049352980975527316
0.07,570,119034,197.59,-5.365704017116761,582,54512,0.018784936866723
0.07,580,120058,179.83,-4.900589276000218,588,55024,0.02612903984845616
0.07,590,121712,169.86,-4.679625427809164,596,55848,0.02104872075142339
0.07,600,122618,157.35,-4.375579042841434,601,56304,0.011122375057311729
0.07,610,123882,149.66,-4.143908650377397,608,56936,0.019634015712654218
0.07,620,125342,143.43,-4.023697448795758,615,57664,0.014228215120965615
0.07,630,126934,139.2,-3.9325167428816212,624,58464,0.03702406550291926
0.07,640,128816,138.92,-3.9450928158605785,633,59400,0.024986755423014984
0.07,650,130548,136.48,-3.8541445583019267,642,60272,0.0035631917708087713
0.07,660,132847,149.54,-4.169803735655263,654,61416,0.020207885070703924
0.07,670,134130,149.96,-4.179548762946337,661,62064,0.033827572187874466
0.07,680,135772,156.14,-4.344084137490289,669,62880,0.017912806040840223
0.07,690,137118,153.06,-4.194578427415035,676,63552,0.034294493845663965
0.07,700,138663,159.45,-4.332661834493458,684,64328,0.043479210522491485
0.07,710,139770,157.88,-4.324061946142563,690,64880,0.04274803612497635
0.07,720,141623,161.81,-4.346286655396648,700,65808,0.029839913244359195
0.07,730,143222,161.88,-4.305966621744481,708,66608,0.019408767635468394
0.07,740,145051,161.35,-4.289737332567679,717,67520,0.029690722876694053
0.07,750,146566,159.18,-4.236636012514967,725,68280,0.026686650671763346
0.07,760,148132,151.85,-4.069983218089832,733,69064,0.027008432720322162
0.07,770,149352,151.22,-4.083938775150624,740,69672,0.0048217078729067
0.07,780,151255,153.83,-4.099616925333014,750,70624,0.051331330789253116
0.07,790,152669,154.51,-4.128819521312655,757,71328,0.033385845366865396
0.07,800,154452,156.89,-4.160884959852742,766,72224,0.021155811788048595
0.07,810,156385,165.15,-4.377472323785086,776,73192,0.05239214637549594
