rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
-10.856094639550651,0.95673175,10,185.1,1861,1,,
-8.824803676595103,0.93018025,20,149.15,3003,3,,
-7.524031034737345,0.9110919999999999,30,126.46666666666667,3824,4,,
-6.976393578872459,0.8864005000000003,40,121.15,4886,5,,
-6.924383174283455,0.8598955,50,119.52,6026,6,,
-6.690724623790958,0.8363432500000001,60,116.31666666666666,7039,8,,
-6.904938567262134,0.8053742500000001,70,118.58571428571429,8371,10,,
-6.678815336402866,0.7835657499999997,80,115.3625,9309,11,,
-6.796702577405169,0.7511785000000003,90,117.91111111111111,10702,15,344,0.06488779496430652
-6.538057232658206,0.7319042499999999,100,114.31,11531,19,760,0.10165912389129517
-5.74210588990845,0.7155595000000003,110,102.73,12234,23,1112,0.09216479134192923
-5.386839629669457,0.6949832500000002,120,100.16,13119,27,1552,0.04593895315338159
-5.253314471184462,0.6732212500000001,130,101.31,14055,32,2024,0.10035254940885352
-5.0349109174478,0.6542957500000001,140,98.83,14869,36,2432,0.09961507988191443
-4.612861869635432,0.6403690000000002,150,93.42,15468,39,2728,0.08153728483011946
-4.2570824126079625,0.6290462499999998,160,88.16,15955,41,2976,0.063657778504421
-3.7925937571089197,0.6092372500000002,170,83.36,16807,45,3400,0.124112067205715
-3.5925293106136214,0.5934969999999998,180,80.75,17484,49,3736,0.09684822987765074
-3.207473834059864,0.5727114999999998,190,75.76,18378,53,4184,0.10493340535322204
-3.0924393985789664,0.55459975,200,75.26,19157,57,4576,0.1560091096907854
-3.0261318244135356,0.5414635000000001,210,73.88,19722,60,4856,0.1120184189057909
-2.949750140811217,0.5274205000000001,220,71.07,20326,63,5160,0.10297068257932551
-2.757365231474196,0.5182599999999999,230,65.65,20720,65,5352,0.08630646218080074
-2.7124506399775896,0.5024034999999998,240,64.33,21402,69,5696,0.11836561129894108
-2.9187387015035755,0.47438725000000004,250,70.39,22607,75,6296,0.09208630898501724
-3.0098467022257682,0.45778675000000024,260,72.66,23321,79,6656,0.08406915818341076
-2.9258999922548843,0.44313924999999976,270,70.44,23951,82,6968,0.07622010231716558
-2.811534171871814,0.43197925000000004,280,68.47,24431,85,7208,0.10791477817110717
-2.581182038808486,0.42251649999999996,290,63.6,24838,87,7416,0.13546751579269767
-2.48499404169145,0.4095662499999998,300,61.38,25395,90,7696,0.11187792883720249
-2.6099866924553523,0.3882227500000004,310,64.91,26313,95,8152,0.14114895649254322
-2.5767040382974806,0.37599324999999983,320,64.13,26839,98,8416,0.11068523052381352
-2.9318953952526816,0.34521024999999994,330,73.43,28163,105,9080,0.12071360275149345
-2.9674076824749966,0.32623825000000006,340,74.77,28979,109,9488,0.05870984238572419
-2.9639831961045884,0.29773375000000035,350,74.98,30205,116,10096,0.0777785066748038
-3.0140198586610922,0.2761577500000003,360,77.12,31133,121,10560,0.08276760031003505
-3.0325574272815627,0.25899925,370,78.2,31871,125,10928,0.10292098089121282
-3.142597301355999,0.23986450000000004,380,81.63,32694,129,11344,0.07113029283937067
-3.27594888200548,0.22149700000000005,390,85.46,33484,134,11736,0.05185753502883017
-3.3851399660350405,0.20068825,400,88.84,34379,139,12184,0.08566811843775213
-3.311592779956533,0.1828555000000004,410,87.33,35146,143,12568,0.08228155714459717
-3.2848774769035636,0.17092825000000023,420,87.2,35659,146,12824,0.09824483247939497
-3.013636726431652,0.15435100000000002,430,81.09,36372,150,13184,0.05509837041608989
-3.08809449682516,0.12740425,440,84.52,37531,156,13760,0.06231654831208289
-3.1331665766942938,0.09394750000000018,450,86.65,38970,163,14480,0.07458133366890252
-3.3710564077507974,0.07,460,94.69,40702,172,15344,0.052550643449649215
-3.487312337723799,0.07,470,99.34,41905,178,15952,0.08464485500007868
-3.5422448019485455,0.07,480,101.98,42992,184,16488,0.08356761350296438
-4.0408553444585324,0.07,490,118.87,45471,197,17728,0.07862353266682476
-4.252468989078175,0.07,500,126.73,47152,206,18568,0.08069906139280647
-4.705105367810029,0.07,510,141.89,49435,217,19712,0.0653186592971906
-5.22779918470973,0.07,520,159.43,51702,229,20848,0.04558251705020666
-5.490214849475231,0.07,530,168.34,53306,238,21648,0.06360964081250131
-5.832689790891646,0.07,540,179.61,55592,249,22792,0.0655759449582547
-5.992599436106738,0.07,550,186.29,57699,260,23848,0.04942956066224724
-5.949316644253453,0.07,560,186.3,59432,269,24712,0.052551820990629494
-5.833312059812222,0.07,570,183.98,60403,274,25200,0.0568327393848449
-5.899456985429506,0.07,580,187.62,61854,282,25920,0.05774712294805795
-5.626280976824996,0.07,590,180.74,63645,291,26816,0.05593586736358702
-5.660386344169727,0.07,600,183.04,65556,301,27776,0.07009611977264285
-5.252129611862463,0.07,610,171.26,66661,307,28328,0.05475077487062663
-4.861314872583996,0.07,620,160.01,67803,313,28896,0.02242025372106582
-4.904385271915946,0.07,630,163.77,69783,323,29888,0.07121847494272515
-4.537829272500909,0.07,640,153.92,71084,330,30536,0.028479571803472936
-4.39628138828872,0.07,650,151.38,72937,340,31464,0.01893010106869042
-4.171963617517804,0.07,660,145.19,74051,345,32024,0.06263014441356063
-4.124593526361697,0.07,670,143.72,74875,350,32432,0.031041110341902822
-4.0352924878580865,0.07,680,141.22,76076,356,33032,0.029365485534071922
-3.8091528721427266,0.07,690,133.83,77128,361,33560,0.05058310477761552
-3.3801058553017045,0.07,700,118.83,77539,363,33768,0.05234485713299364
-3.272396514193632,0.07,710,115.61,78322,367,34160,0.05174031457863748
-3.1792722053036213,0.07,720,112.29,79132,371,34560,0.036073919967748225
-2.8964372237205764,0.07,730,101.79,80062,376,35024,0.0682760322233662
-2.7464439151600977,0.07,740,95.95,80779,380,35384,0.05220994824776426
-2.611508600579379,0.07,750,91.31,82168,387,36080,0.05174891970818862
-2.5440700484805436,0.07,760,88.29,82980,391,36488,0.043498187500517815
