rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,620,123.85,444,66612,5.0172105102845945,28304,0.11393102951114997
0.07,630,133.29,457,68289,5.352810880195266,29144,0.10949813388288021
0.07,640,144.87,476,70657,5.629321430919527,30328,0.1281367868068628
0.07,650,150.75,495,73116,5.640300457833572,31552,0.15791365748737007
0.07,660,157.36,511,75317,5.690196415003204,32656,0.11345138179603964
0.07,670,166.31,530,77786,5.770157616232958,33888,0.14099986903602257
0.07,680,180.93,550,80342,6.078830061524393,35168,0.09811435831943527
0.07,690,188.8,564,82193,6.1975671491449065,36096,0.13067605372634716
0.07,700,198.16,580,84304,6.357027216010497,37144,0.12491535808658227
0.07,710,210.51,596,86298,6.628909910839464,38144,0.06886678020237014
0.07,720,221.78,617,88890,6.859969533844907,39440,0.17600589850917459
0.07,730,227.68,634,91157,6.887499496073839,40576,0.1748366555548273
0.07,740,222.85,649,93042,6.740517503262431,41520,0.08450226753484458
0.07,750,226.49,671,95865,6.836419411321838,42928,0.06597114237956703
0.07,760,222.04,684,97621,6.77093332605078,43808,0.1486492125550285
0.07,770,207.82,692,98668,6.349893783365161,44328,0.14308542822254822
0.07,780,195.06,702,99948,5.986308210070769,44968,0.09929825051221997
0.07,790,187.8,711,101073,5.7642884809343595,45536,0.1306589471641928
0.07,800,176.43,718,102047,5.4409078157738735,46016,0.06503695773426443
0.07,810,169.2,728,103318,5.321552186757171,46656,0.06975776352919638
0.07,820,155.61,736,104551,4.956072187424326,47272,0.21044378262013197
0.07,830,145.45,745,105802,4.736931381854225,47896,0.13063551479717717
0.07,840,138.83,754,107025,4.508992132955132,48512,0.05329882254591212
0.07,850,118.44,760,107809,3.9512735976088593,48904,0.06655673804925755
0.07,860,105.63,764,108284,3.5226519731550696,49136,0.11107096847263165
0.07,870,100.9,768,108858,3.4316740744548344,49424,0.1280804877751507
0.07,880,94.73,774,109521,3.26781967962185,49760,0.08321470196824521
0.07,890,87.87,777,109960,3.1068401664992265,49976,0.08253085345495492
0.07,900,88.94,786,111041,3.2272122786960495,50520,0.0969742828165181
0.07,910,82.68,791,111686,2.990258855352006,50840,0.1760972774354741
0.07,920,83.16,801,112967,3.057759414417893,51480,0.0825161836692132
0.07,930,82.37,810,114139,3.0780135192171167,52064,0.17082047037547454
0.07,940,76.02,815,114727,2.9228328906596617,52360,0.145225454994943
0.07,950,76.04,821,115513,2.9132575025100174,52752,0.12818656890885904
0.07,960,82.26,830,116610,3.149855285764464,53304,0.06600571447052062
0.07,970,88.88,840,117846,3.3798824966635137,53920,0.1265089779626578
0.07,980,95.3,850,119151,3.66157637404258,54568,0.09561114280950278
0.07,990,102.41,859,120301,3.9644131236017137,55144,0.14074488368351012
0.07,1000,110.76,874,122217,4.171816769862574,56104,0.157602995459456
0.07,1010,123.81,890,124167,4.672095501125191,57080,0.0654951740289107
0.07,1020,129.6,904,126027,4.7941613711425015,58008,0.09304448432521895
0.07,1030,132.9,916,127529,4.879606276365549,58760,0.09646631518262438
0.07,1040,148.39,933,129666,5.285091737301697,59832,0.09564345004037023
0.07,1050,153.6,942,130973,5.392742515348068,60480,0.14216545262024738
0.07,1060,159.06,955,132616,5.525435483163156,61304,0.10911172113264911
0.07,1070,165.33,970,134479,5.685936088424052,62232,0.048924362286925316
0.07,1080,168.51,983,136102,5.668079271364593,63048,0.1235182328382507
0.07,1090,181.24,1001,138525,5.998618935653418,64256,0.06138588022440672
0.07,1100,180.0,1014,140317,5.947049471791972,65152,0.07612345393863507
0.07,1110,181.78,1030,142445,6.033492566290705,66216,0.08103728166315705
0.07,1120,184.5,1047,144577,6.19584325441541,67288,0.1537036754307337
0.07,1130,191.5,1064,146779,6.579822817285024,68384,0.10550904175033793
0.07,1140,191.59,1081,148925,6.826181887860328,69456,0.1368868722638581
0.07,1150,195.18,1095,150591,7.048066586127212,70288,0.07724752370268106
0.07,1160,192.52,1106,151968,7.065265244744291,70976,0.06203470262698829
0.07,1170,196.4,1124,154219,7.37284095221014,72104,0.07785881686140783
0.07,1180,197.62,1138,155964,7.553891229450247,72976,0.04738657618872821
0.07,1190,191.82,1153,157807,7.446047822849982,73896,0.03385067218914628
0.07,1200,201.1,1175,160527,7.887871861103751,75256,0.07763827996677719
0.07,1210,199.52,1191,162497,7.920979067955978,76248,0.046793463377980515
0.07,1220,205.29,1213,165206,8.203338840514071,77600,0.07693262278917246
0.07,1230,205.11,1228,167390,8.154009260457986,78688,0.061164240090874955
0.07,1240,209.24,1246,169949,8.31897571341974,79968,0.13622961231158115
0.07,1250,216.46,1265,172337,8.786435268727212,81168,0.03287143091438338
0.07,1260,228.16,1284,174884,9.260602501449238,82440,0.09131837252061814
0.07,1270,229.9,1304,177309,9.340222170476828,83648,0.06079900536860805
0.07,1280,231.49,1318,179213,9.480482266208657,84600,0.06143838679417968
0.07,1290,235.47,1334,181454,9.78670782182444,85720,0.0173093541234266
0.07,1300,232.56,1352,183883,9.77189067448547,86936,0.0474590522935614
0.07,1310,237.85,1371,186382,10.028434393071748,88184,0.07653687446145341
0.07,1320,229.18,1386,188224,9.738472936556791,89104,0.046266436693258584
0.07,1330,226.4,1401,190130,9.702575544797986,90064,0.030502904090099037
0.07,1340,221.52,1417,192201,9.510350406998063,91096,0.10260292336170096
0.07,1350,220.54,1435,194491,9.378622334155567,92240,0.0901695197680965
0.07,1360,219.22,1452,196906,9.422902159623824,93448,0.07506651402218267
0.07,1370,212.63,1466,198672,9.193527805445994,94328,0.06034060720412526
