rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
79.8,3.5478676995847875,10,0,808,0.9812139999999998,,
94.4,4.3371072268742745,20,2,1908,0.955639,,
99.63333333333334,4.823814586020849,30,3,3019,0.9298082500000001,,
88.925,4.233031119997618,40,4,3597,0.9163697499999999,,
90.64,4.4743212284661436,50,6,4582,0.8934685000000001,,
96.75,4.822346279389757,60,8,5865,0.8636387499999998,,
100.05714285714286,4.91517298888548,70,10,7074,0.8355294999999999,,
99.4125,4.866385597291677,80,11,8033,0.8132327500000001,,
101.72222222222223,5.179480394293866,90,14,9245,0.7850537500000002,,
101.65,5.280985768612466,100,17,10265,0.7613387500000002,0.04587164963595569,128
102.41,5.3468001789996205,110,23,11149,0.7407857499999999,0.03813254105807573,568
106.27,5.614478359081073,120,33,12635,0.7062362500000001,0.06783599460686673,1312
115.87,6.192404261305928,130,48,14706,0.6580855000000001,0.09661455194509472,2352
120.79,6.457076931402395,140,56,15776,0.6332079999999998,0.049742904637241736,2880
122.43,6.452007511698546,150,65,16925,0.6064937500000003,0.09945332005736418,3456
122.83,6.414449170247013,160,75,18248,0.5757340000000001,0.059574699102086015,4120
124.92,6.675056968281671,170,85,19666,0.5427654999999999,0.09131153536145575,4832
123.43,6.57774395498748,180,92,20476,0.523933,0.0935512837022543,5232
121.26,6.2860576118173155,190,99,21471,0.5007992500000001,0.07384501831256784,5728
127.62,6.481641219548749,200,112,23127,0.4622972499999999,0.053839127547689714,6560
130.68,6.569500482622897,210,121,24317,0.4346297499999998,0.07581627726904117,7152
123.93,6.08988605753225,220,128,25128,0.4157740000000002,0.08916775570833124,7560
113.26,5.300543443167651,230,135,26132,0.3924310000000001,0.08806110802106559,8064
109.03,5.028008635298986,240,140,26779,0.3773882500000002,0.13302553474204615,8384
104.37,4.724348939876204,250,146,27462,0.3615084999999998,0.08011019503464922,8728
98.43,4.424113799709317,260,152,28191,0.3445592500000004,0.09071969406795688,9088
97.78,4.270583307420147,270,163,29544,0.3131020000000002,0.06239765457576141,9768
98.78,4.295815635280767,280,170,30454,0.29194449999999994,0.10292391281109303,10224
100.19,4.343564663139028,290,179,31590,0.26553249999999995,0.016331355407601222,10792
94.91,4.043009564316851,300,188,32718,0.23930649999999998,0.028353400237392634,11352
90.56,3.856334988871171,310,195,33473,0.22175275000000017,0.12075171852484345,11736
89.96,3.912242327462509,320,201,34224,0.20429200000000036,0.10112018545623869,12104
97.03,4.343364312834283,330,214,35935,0.16451125,0.09769657452125102,12960
100.05,4.508767676681358,340,222,36884,0.142447,0.10313073813449591,13440
106.55,4.833200991809963,350,233,38217,0.11145475000000027,0.11170731415040791,14104
109.09,4.898146945164201,360,241,39200,0.08860000000000035,0.11532839038409293,14592
105.26,4.598113175868151,370,249,40170,0.07,0.1642915569827892,15080
108.06,4.686506672858996,380,258,41360,0.07,0.15190671785967425,15672
108.86,4.636966570746359,390,268,42576,0.07,0.10457712796051055,16280
107.61,4.566128540845026,400,277,43579,0.07,0.16069198708282784,16784
107.52,4.585062363466698,410,283,44325,0.07,0.05882578023010865,17160
111.21,4.798602716643197,420,293,45445,0.07,0.1343178318347782,17720
104.91,4.4864851800312655,430,301,46526,0.07,0.08557478984585032,18256
106.15,4.577415757238832,440,309,47599,0.07,0.0467264405451715,18792
102.51,4.445347677277867,450,317,48568,0.07,0.1655055990559049,19280
114.88,5.100122091266351,460,334,50788,0.07,0.09597543417476118,20392
115.29,5.172702022640815,470,343,51799,0.07,0.11896522785536945,20896
112.19,5.06630945117892,480,350,52679,0.07,0.06264182564336807,21336
107.29,4.885104849585078,490,356,53405,0.07,0.07636993587948382,21696
109.85,4.978172309111831,500,366,54664,0.07,0.22432440950069577,22328
