rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,660,113305,164.18,-4.219611908636205,557,51648,0.030596945085562766
0.07,670,115027,162.31,-4.090534787934003,566,52512,0.02858694375026971
0.07,680,116787,160.44,-3.966105717909838,575,53392,0.020521778846159577
0.07,690,118557,161.05,-3.971091893209163,586,54272,0.04688631882891059
0.07,700,120238,165.87,-4.06399499151307,596,55112,0.04955835186410695
0.07,710,121630,167.21,-4.1347158513601565,604,55808,0.027815806563012302
0.07,720,122938,157.78,-3.9446585812979165,611,56464,0.04121460294118151
0.07,730,124556,157.56,-3.920589215946312,621,57272,0.018121370201697573
0.07,740,126246,156.39,-3.9060945706155206,630,58120,0.025110071757808328
0.07,750,127289,153.51,-3.8609486188481124,635,58640,0.047977774403989315
0.07,760,128739,153.34,-3.854104829652806,643,59368,0.01204610479180701
0.07,770,129576,144.49,-3.669577657906591,648,59784,0.012374386831652373
0.07,780,130778,138.91,-3.5785279952123146,654,60384,0.01852142863208428
0.07,790,131372,127.15,-3.2987682719832185,657,60680,0.05129919259343296
0.07,800,132430,120.92,-3.139294758707075,663,61208,0.01753640698734671
0.07,810,134226,124.96,-3.1991020695161554,673,62112,0.027292974235024303
0.07,820,135314,122.76,-3.1199665999292,679,62656,0.022215214179595932
0.07,830,137108,124.52,-3.130237378202172,689,63552,0.01800513727357611
0.07,840,138556,122.1,-3.0597601322193078,697,64272,0.04024830553680658
0.07,850,139954,125.65,-3.147845342780724,704,64976,0.04729168367339298
0.07,860,141349,125.1,-3.1594976913707438,711,65672,0.019435928959865123
0.07,870,142895,132.19,-3.3938883952130543,719,66440,0.04449009872041643
0.07,880,144919,140.41,-3.8348944391026305,730,67456,0.06056324439123273
0.07,890,147281,158.09,-4.4907295447744096,743,68640,0.024027662468142807
0.07,900,149304,167.74,-4.856515801979001,753,69648,0.03861653461353853
0.07,910,150609,162.83,-4.801534044591034,760,70304,0.03908112111093942
0.07,920,152394,169.8,-5.099012614331007,770,71192,0.0743573009967804
0.07,930,154308,171.0,-5.209534420793933,780,72152,0.04413773023406975
0.07,940,155391,167.35,-5.162362521494308,785,72688,0.04235919960774481
0.07,950,156916,168.62,-5.171035336142932,793,73456,0.06799418095033616
0.07,960,157906,164.57,-5.053623452019139,799,73952,0.02090993625461124
0.07,970,159174,161.79,-4.930555775845792,805,74584,0.049619501281995326
0.07,980,160592,155.73,-4.527182250905935,813,75288,0.03015467250952497
0.07,990,162074,146.93,-4.0652354112767,821,76032,0.03538460889831185
0.07,1000,163207,138.03,-3.7384169615259486,827,76600,0.027480565127916634
0.07,1010,164307,135.98,-3.637577685981446,833,77152,0.05229572334792465
0.07,1020,166035,135.41,-3.5378526353152195,842,78016,0.018632860417710617
0.07,1030,167448,130.4,-3.366130875312004,849,78720,0.08082312176702544
0.07,1040,168730,132.39,-3.4035294866469603,856,79360,0.0188901768415235
0.07,1050,170228,132.12,-3.4111689863556105,864,80112,0.07608682638965547
0.07,1060,171496,134.9,-3.4843616667426742,870,80744,0.023500407609390095
0.07,1070,172884,136.1,-3.492196189494801,878,81440,0.03331083938246593
0.07,1080,174069,133.77,-3.471938818780607,884,82032,0.02240911277476698
0.07,1090,175154,129.8,-3.4071901656160657,890,82576,0.01924781413981691
0.07,1100,176837,135.3,-3.5349192836412873,899,83416,0.042015690822154284
0.07,1110,178183,137.76,-3.55712808078651,906,84088,0.06122778670396656
0.07,1120,179677,135.42,-3.4740387703603233,914,84832,0.03175032453145832
0.07,1130,180940,133.92,-3.478625422657999,921,85464,0.03902522730641067
0.07,1140,182587,137.57,-3.567524048657213,929,86288,0.05624909000471234
0.07,1150,183925,135.97,-3.532112790415066,936,86960,0.032184326177230105
0.07,1160,185202,136.06,-3.5227330235107353,943,87600,0.03862373885931447
0.07,1170,186265,132.81,-3.4439795003878904,949,88128,0.046555660490412265
0.07,1180,187549,133.8,-3.4872041172177797,956,88768,0.03115691163111478
0.07,1190,189304,140.5,-3.6139701514295575,965,89648,0.046647088252939284
0.07,1200,190920,139.83,-3.611575220157941,973,90456,0.03956422087503597
0.07,1210,192141,138.58,-3.634418425955681,980,91064,0.0337607309629675
0.07,1220,193127,133.5,-3.5357853012716185,985,91560,0.027100629697088152
0.07,1230,194186,131.46,-3.488911257845753,991,92088,0.06471564015373588
0.07,1240,195668,129.81,-3.4605165488452254,999,92832,0.03058762988075614
0.07,1250,196975,129.5,-3.4479296431172526,1006,93480,0.029899821674916893
0.07,1260,197852,125.5,-3.3621891926080476,1011,93920,0.03712536004604772
0.07,1270,198801,124.36,-3.3582426162247203,1016,94400,0.06308003998128697
0.07,1280,199625,119.76,-3.205263941416679,1020,94808,0.03341555019142106
