rollout/exploration_rate,time/total_timesteps,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.9751922500000001,1067,10,1,105.7,-5.823282762685817,,
0.94901275,2193,20,2,108.65,-5.914972600929204,,
0.9182995000000002,3514,30,4,116.13333333333334,-6.370976237898144,,
0.898258,4376,40,5,108.4,-5.808271443737292,,
0.86735875,5705,50,7,113.1,-5.983264528958008,,
0.8366919999999999,7024,60,9,116.06666666666666,-6.361557981760847,,
0.8055602499999999,8363,70,12,118.47142857142858,-6.4689853423516634,,
0.7751260000000002,9672,80,14,119.9,-6.664500213112824,,
0.7695459999999998,9912,90,14,109.13333333333334,-6.0472690689348925,,
0.7511087499999998,10705,100,19,106.05,-5.848908934024001,352,0.08346751694261911
0.7343222499999998,11427,110,24,102.6,-5.598255514663921,712,0.09308007367144455
0.6917747499999998,13257,120,37,109.64,-5.7719477413011955,1624,0.06502732556691626
0.6566207500000003,14769,130,48,111.55,-5.832046252526408,2384,0.09277620662760455
0.6300227500000001,15913,140,56,114.37,-5.922585850558409,2952,0.11112476309062913
0.6010764999999999,17158,150,65,113.53,-5.915175104038883,3576,0.047404416705830954
0.581407,18004,160,71,108.8,-5.498397247049525,4000,0.09403868406661786
0.5604587500000002,18905,170,77,104.42,-5.179740328604006,4448,0.058703346498077735
0.541045,19740,180,84,99.68,-4.711563641255023,4864,0.07621659905998968
0.5097737500000001,21085,190,94,110.73,-5.232327295369446,5536,0.07635031809331849
0.4852682500000002,22139,200,101,113.34,-5.323295711689173,6064,0.14021534321364015
0.4523462500000003,23555,210,112,120.28,-5.586076053958377,6776,0.10472757183015347
0.43223500000000015,24420,220,118,110.63,-5.148050048957251,7208,0.05057378328638151
0.4107985000000002,25342,230,125,104.73,-4.805925118693125,7664,0.07804355717962608
0.3907337500000003,26205,240,132,101.92,-4.6685302032843055,8096,0.10715262481244281
0.3753654999999998,26866,250,137,96.08,-4.2434517905566285,8432,0.04276851931354031
0.3569515,27658,260,143,95.54,-4.143432392398732,8824,0.05019684904254973
0.33786324999999995,28479,270,149,94.74,-4.109671890857515,9232,0.04475276346784085
0.3193562499999999,29275,280,155,94.35,-4.121939804099234,9632,0.12288403720594943
0.2996402500000003,30123,290,162,89.38,-3.8754819926092994,10056,0.06959523481782526
0.2859227500000002,30713,300,167,84.74,-3.6682611026730485,10352,0.07696393656078726
0.26344000000000023,31680,310,174,80.25,-3.4301011878413474,10832,0.13399931672029197
0.2509315000000003,32218,320,178,76.98,-3.299235450964111,11104,0.07178128231316805
0.225124,33328,330,187,78.86,-3.288652066138448,11656,0.07052325166296214
0.19899100000000025,34452,340,195,81.47,-3.4025855775282885,12224,0.09686320251785219
0.16876599999999986,35752,350,205,87.86,-3.836723456914558,12872,0.10802915075328201
0.1417262500000004,36915,360,214,91.57,-4.0842826523826785,13456,0.11638944735750556
0.11894124999999978,37895,370,222,93.16,-4.081957175219473,13944,0.07201079837977886
0.09169224999999992,39067,380,231,96.92,-4.19110046411715,14528,0.12665535602718592
0.07,40176,390,239,99.53,-4.2709272770819675,15080,0.1042277601081878
0.07,40952,400,245,101.39,-4.339205736719449,15472,0.0621091848006472
0.07,42305,410,255,105.25,-4.539226177604423,16152,0.09438279300229624
0.07,42944,420,260,106.26,-4.629160406624721,16464,0.09748068707995117
0.07,43801,430,267,103.73,-4.555239042104897,16896,0.10576040111482143
0.07,45000,440,276,104.48,-4.560302321268892,17496,0.13288542057853192
0.07,46340,450,287,104.88,-4.490385676922224,18168,0.10941996495239437
0.07,47385,460,295,103.7,-4.349175660346466,18688,0.028294785181060433
0.07,48452,470,304,104.57,-4.431808318519809,19224,0.11731877084821463
0.07,49273,480,310,101.06,-4.292948858155415,19632,0.06924851762596518
0.07,50203,490,317,99.27,-4.183360302619161,20096,0.06729453994194046
0.07,50901,500,323,98.49,-4.078579856690574,20448,0.10045418667141348
0.07,51736,510,329,93.31,-3.838738843991118,20864,0.05408209306187928
0.07,52829,520,338,97.85,-3.9712247908716387,21408,0.12920464179478586
0.07,53386,530,342,94.85,-3.837518853762096,21688,0.019560498534701765
0.07,54192,540,348,90.92,-3.730610100083142,22088,0.07843323762062937
0.07,54680,550,352,82.4,-3.3144091614459286,22336,0.09583562146872282
0.07,55062,560,355,75.77,-3.054975045737752,22528,0.1193585725268349
0.07,55780,570,361,72.28,-2.9120432606710915,22888,0.09860202553682029
0.07,56946,580,370,75.73,-3.064200678911616,23472,0.09697913285344839
0.07,58036,590,379,77.33,-3.145105036510036,24016,0.026488726667594165
0.07,58969,600,387,79.68,-3.2532297164589505,24480,0.06186932814307511
0.07,59613,610,392,77.77,-3.1888280237699815,24800,0.0961391330929473
0.07,60467,620,399,75.38,-3.09084672543658,25232,0.11475917580537498
0.07,61434,630,407,79.48,-3.2385789569517054,25712,0.11320177232846618
