time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
10,0,86.2,872,0.9797259999999999,-4.887159956417572,,
20,1,87.9,1778,0.9586615000000003,-4.959247666023522,,
30,2,83.63333333333334,2539,0.94096825,-4.915578701746077,,
40,3,87.075,3523,0.9180902499999998,-5.219073591953596,,
50,4,88.62,4481,0.8958167499999999,-5.448389815484874,,
60,5,85.58333333333333,5195,0.8792162500000001,-5.184720620286616,,
70,7,86.18571428571428,6103,0.8581052500000002,-5.249336905090296,,
80,8,86.4,6992,0.8374360000000001,-5.32319809060112,,
90,9,86.91111111111111,7912,0.8160459999999998,-5.385864093581925,,
100,10,87.51,8851,0.7942142499999998,-5.441861428559667,,
110,12,88.06,9778,0.7726615000000001,-5.518575169534042,,
120,15,86.49,10527,0.75524725,-5.439614275588648,256,0.009461990301133483
130,18,85.02,11141,0.7409717499999999,-5.27520247355911,568,0.01857332388863142
140,21,80.49,11672,0.7286260000000002,-4.844905242952154,832,0.018551627098531753
150,23,76.49,12230,0.7156524999999998,-4.4384783472396325,1112,0.027644126296763716
160,25,73.43,12638,0.7061665000000001,-4.2015800324140375,1312,0.05567659088774235
170,28,70.22,13225,0.6925187500000001,-3.868160019274821,1608,0.028032722901116358
180,31,67.11,13803,0.6790802499999997,-3.5082807418120474,1896,0.027492330338645843
190,34,62.71,14283,0.66792025,-3.1048028401987016,2136,0.08180930980597623
200,36,57.45,14696,0.6583180000000001,-2.676661814708524,2344,0.027519721479620785
210,38,53.5,15228,0.6459490000000001,-2.3383331699909196,2608,0.07192456427947036
220,42,52.03,15830,0.6319524999999997,-2.154322627594593,2912,0.04509011444315547
230,44,51.09,16350,0.6198625000000001,-2.0239144615712337,3168,0.06269109069762635
240,45,47.55,16527,0.6157472500000001,-1.8914492540177088,3256,0.08931782173749525
250,47,45.92,16922,0.6065635000000003,-1.830982206994003,3456,0.04490518097009044
260,49,44.62,17200,0.6001000000000002,-1.7885030674603906,3592,0.06239948897564318
270,51,42.55,17580,0.5912650000000002,-1.6761140726132924,3784,0.114861947731697
280,53,40.52,17955,0.5825462500000004,-1.5945867231214217,3976,0.1049246323746047
290,54,38.61,18244,0.5758270000000002,-1.5256802991007163,4120,0.06171361004089704
300,56,37.66,18562,0.5684334999999998,-1.500946451984626,4280,0.1295040035765851
310,58,35.85,18913,0.56027275,-1.4123088925687852,4456,0.06090082228183746
320,59,32.8,19210,0.5533675000000002,-1.2820618885256367,4600,0.13688892913341988
330,62,31.91,19641,0.5433467500000001,-1.2636634120681216,4816,0.034896717173978686
340,63,33.69,19996,0.5350930000000003,-1.3465682205219383,4992,0.13417341691092588
350,65,33.09,20331,0.5273042499999998,-1.2947355534014664,5160,0.10224207733699586
360,67,33.27,20627,0.5204222500000002,-1.3027097281723514,5312,0.08379329720628448
370,69,33.41,21021,0.5112617500000001,-1.3127561698588368,5504,0.05119952015229501
380,70,32.29,21284,0.5051470000000002,-1.2789265361857436,5640,0.09133938513696194
390,72,32.88,21632,0.49705599999999994,-1.2889008128694714,5808,0.09831486098119058
400,74,33.27,21989,0.48875575000000027,-1.2929118350843738,5992,0.10479334369301796
410,76,32.34,22247,0.48275725000000014,-1.243719878708874,6120,0.15809506422374398
420,77,32.41,22551,0.4756892500000004,-1.2598049154823594,6272,0.11037859130010474
430,79,31.34,22875,0.46815625000000005,-1.2031432781758233,6432,0.11694200881174766
440,80,30.54,23150,0.46176249999999996,-1.1654399183921813,6568,0.12385172920767218
450,82,29.95,23426,0.4553455000000003,-1.153429515867443,6712,0.13774769753217697
460,84,30.21,23748,0.44785900000000034,-1.1594961825126893,6872,0.1213504858314991
470,85,29.04,24025,0.44141874999999986,-1.152356533843807,7008,0.15033509116619825
480,86,28.68,24252,0.4361409999999999,-1.1166398987020105,7120,0.11372388806194067
490,88,27.73,24505,0.43025875000000013,-1.080673698219644,7248,0.11905185272917151
500,89,26.97,24786,0.4237255000000001,-1.054405090773432,7392,0.11792382056592032
510,91,26.61,25008,0.4185639999999998,-1.0534457956705048,7496,0.11883794469758868
520,92,25.54,25205,0.4139837499999999,-0.9949822497669181,7600,0.1318637914955616
530,93,24.9,25465,0.40793875,-0.9738891262856363,7728,0.13583115907385945
540,95,24.57,25707,0.4023122499999998,-0.9579178168041582,7848,0.052969392185332254
550,96,24.58,25984,0.3958719999999999,-0.9622561018128626,7984,0.10476310318335891
560,97,23.32,26180,0.39131499999999997,-0.9073552933913731,8088,0.08447395381517708
570,98,22.86,26411,0.3859442499999999,-0.8609796269644182,8200,0.1266161291860044
580,100,22.91,26643,0.3805502500000002,-0.8762169038493264,8320,0.11513065593317151
590,101,22.43,26848,0.375784,-0.8656228052317416,8416,0.10375997790833935
600,102,21.47,27033,0.3714827500000002,-0.8125633035461926,8512,0.1283252242137678
610,103,21.43,27251,0.36641425000000005,-0.8029863452477052,8624,0.14340021117823198
620,105,22.28,27533,0.35985775,-0.8242401744876602,8760,0.20602553663775325
630,106,21.72,27737,0.35511475000000026,-0.8061371178494154,8864,0.11528649111278355
640,107,21.39,27946,0.35025550000000005,-0.7863805119470108,8968,0.10317414905875921
650,108,21.12,28196,0.34444300000000005,-0.7661086343204108,9096,0.09079680731520057
660,110,21.25,28405,0.33958374999999985,-0.7722479308909405,9200,0.07735680666519329
670,111,21.15,28626,0.3344455000000002,-0.784752943104844,9312,0.08135811099782586
680,112,20.92,28835,0.3295862500000003,-0.7663460762498068,9416,0.12515397276729345
690,113,20.84,29032,0.32500600000000035,-0.7595185907318636,9512,0.12638288678135723
700,114,20.68,29201,0.32107675000000047,-0.7552110208144487,9600,0.13077698601409793
710,115,20.09,29360,0.3173799999999999,-0.7188465210484685,9672,0.12022750778123736
720,116,19.01,29534,0.3133345000000003,-0.6970634981546334,9760,0.09915189759340137
730,117,19.05,29742,0.3084985000000001,-0.7149071604842296,9864,0.12772641144692898
740,118,18.47,29893,0.30498775000000033,-0.7068367579574827,9944,0.12575144926086068
750,119,16.98,29994,0.3026395000000004,-0.6481560116274063,9992,0.126993213663809
760,120,17.12,30217,0.2974547499999999,-0.6632893527412862,10104,0.13711435440927744
770,121,16.32,30358,0.2941765000000002,-0.6275510203370994,10176,0.10123067861422896
780,122,16.23,30558,0.28952650000000024,-0.6248387409917063,10272,0.11967399949207902
790,123,16.59,30791,0.28410924999999976,-0.6433649722976195,10392,0.11701754113892093
800,124,16.91,30992,0.27943600000000013,-0.6548277557336312,10488,0.1373839909210801
810,126,17.42,31202,0.2745535000000001,-0.6923649874292856,10600,0.1726922644302249
820,127,17.42,31376,0.27050799999999997,-0.6914136213227756,10680,0.10567911551333964
830,128,17.47,31589,0.2655557500000001,-0.6798145292227642,10792,0.08116540452465415
840,129,17.91,31784,0.2610220000000003,-0.698936509632182,10888,0.13530666660517454
850,130,18.37,31931,0.2576042500000002,-0.7217573398766751,10960,0.14492269046604633
860,131,18.43,32160,0.25227999999999984,-0.7170756646307153,11072,0.11796038318425417
870,132,18.19,32277,0.24955975000000008,-0.7034223964696409,11136,0.1085011069662869
880,132,17.61,32419,0.24625825000000012,-0.678223740422516,11208,0.12215333478525281
890,134,17.42,32633,0.24128275,-0.6694483393408861,11312,0.11440840642899275
900,135,17.38,32830,0.23670250000000004,-0.6693981650938572,11408,0.08630181686021388
910,136,17.06,33008,0.23256400000000021,-0.6485731930798084,11496,0.09702251153066754
920,137,16.98,33174,0.2287045000000003,-0.6345959309616986,11584,0.09995993878692389
930,138,16.3,33319,0.22533324999999993,-0.5978385929423248,11656,0.132232328876853
940,138,15.58,33442,0.2224735000000002,-0.5620710648303283,11720,0.11721271462738514
950,140,16.75,33706,0.21633549999999968,-0.6062946949683587,11848,0.09407751262187958
960,141,16.2,33880,0.2122900000000001,-0.5872033354311621,11936,0.09730703430250287
970,142,16.88,34065,0.20798874999999983,-0.608229194904278,12032,0.10191527334973216
980,143,17.09,34228,0.20419900000000035,-0.6200136855371507,12112,0.10470540635287762
990,144,16.22,34355,0.20124625000000007,-0.5752815900479085,12176,0.09641860006377101
1000,145,16.32,34562,0.19643350000000004,-0.567517266945012,12280,0.08634182438254356
1010,146,16.04,34712,0.1929460000000004,-0.5521976451201582,12352,0.08379342127591372
1020,147,16.1,34884,0.18894699999999998,-0.5638546382196349,12440,0.08175908355042338
1030,148,16.07,35026,0.18564550000000013,-0.5660355740028017,12512,0.12564143631607294
1040,149,16.26,35168,0.18234400000000006,-0.5774194141433716,12576,0.0873379479162395
1050,150,15.11,35317,0.17887975000000012,-0.5315184980591309,12656,0.09505758341401815
1060,150,15.01,35481,0.17506674999999994,-0.5193013214817127,12736,0.07923670345917344
1070,151,14.52,35617,0.17190474999999983,-0.49692717581228,12808,0.07474851328879595
1080,152,14.73,35801,0.16762675000000016,-0.5188020384929095,12896,0.08682678919285536
1090,153,14.91,35946,0.16425550000000033,-0.5278253287991874,12968,0.062320685712620616
1100,154,14.43,36105,0.16055874999999986,-0.5087115818137344,13048,0.06057577673345804
1110,155,14.64,36276,0.15658300000000014,-0.525890591296065,13136,0.06947010336443782
1120,156,14.41,36425,0.1531187500000002,-0.5083628808812005,13208,0.07990984548814595
1130,157,15.07,36633,0.14828275000000002,-0.532378571252655,13312,0.06425096467137337
1140,158,15.06,36774,0.1450045000000002,-0.5305585601484369,13384,0.07553448621183634
1150,159,14.97,36914,0.14174950000000008,-0.5155304528387146,13456,0.08215365093201399
1160,160,14.93,37074,0.13802949999999992,-0.5213320504301558,13536,0.09044108772650361
1170,161,15.43,37260,0.13370500000000007,-0.5509714348316949,13624,0.0678602852858603
1180,162,14.81,37382,0.13086849999999994,-0.5194744831998629,13688,0.05951102543622255
1190,162,14.78,37524,0.1275670000000001,-0.5180649441793114,13760,0.07419650861993432
1200,163,14.52,37657,0.12447474999999997,-0.5094700139909538,13824,0.06731428438797593
1210,164,14.02,37778,0.12166150000000009,-0.48659418659602977,13888,0.05963916960172355
1220,165,14.17,37942,0.1178484999999998,-0.48254020056069896,13968,0.043575785122811794
1230,166,13.68,38101,0.11415175,-0.478625235146082,14048,0.04531496623530984
1240,167,13.93,38267,0.11029224999999987,-0.4899402567665736,14128,0.05504613509401679
1250,168,13.98,38412,0.10692100000000004,-0.49500231061103733,14200,0.06389021221548319
1260,169,14.07,38581,0.10299175000000016,-0.49542116317469687,14288,0.036223412957042456
1270,170,13.65,38725,0.09964375000000036,-0.46871229805180364,14360,0.040946574648842216
1280,171,13.76,38858,0.09655150000000023,-0.4674122578455865,14424,0.03627260401844978
1290,172,13.78,39002,0.0932035,-0.4709019636198658,14496,0.04102851008065045
1300,172,13.94,39151,0.08973925000000005,-0.4733285539609684,14568,0.03137557627633214
1310,173,14.11,39289,0.08653075000000021,-0.4774199327988129,14640,0.0363456339109689
1320,174,13.94,39436,0.0831130000000001,-0.4797746916471718,14712,0.031648706179112196
1330,175,13.4,39541,0.08067174999999993,-0.4479162905959017,14768,0.029904513619840145
1340,176,13.02,39669,0.07769575000000017,-0.43162967846061845,14832,0.027052946854382753
1350,176,12.98,39810,0.07441750000000036,-0.435263447311406,14904,0.026117302710190415
1360,177,12.77,39958,0.0709765,-0.43177657810912345,14976,0.029804104007780552
1370,178,12.94,40119,0.07,-0.4527978626949518,15056,0.028287845198065042
1380,179,12.89,40247,0.07,-0.44696943951504475,15120,0.02263585291802883
1390,180,12.75,40377,0.07,-0.43864699059414675,15184,0.022976531879976392
1400,181,12.91,40542,0.07,-0.4665769915685193,15264,0.022165401373058558
1410,182,13.02,40691,0.07,-0.4702599417448275,15344,0.020456690806895494
1420,183,12.88,40824,0.07,-0.4697613439283513,15408,0.029039236716926098
1430,183,13.04,40945,0.07,-0.4761442209164505,15472,0.019906337605789304
1440,184,12.91,41060,0.07,-0.47543511761709617,15528,0.018444717745296657
1450,185,12.86,41196,0.07,-0.4739515898558727,15592,0.018638233421370387
1460,186,12.93,41351,0.07,-0.47720067092506874,15672,0.022184298373758793
1470,187,12.98,41517,0.07,-0.47861673579447456,15752,0.02038782532326877
1480,187,12.82,41629,0.07,-0.48098552382121973,15808,0.017170937033370137
1490,188,12.71,41748,0.07,-0.47883049163591546,15872,0.01649913110304624
1500,189,12.61,41903,0.07,-0.4710543102906483,15944,0.01845323760062456
1510,190,12.71,42062,0.07,-0.4842441933963471,16024,0.020458550192415714
1520,191,12.97,42221,0.07,-0.4971523126535643,16104,0.015899397782050073
1530,192,13.14,42359,0.07,-0.5038344101325632,16176,0.015533348894678056
1540,193,13.49,42509,0.07,-0.5161501737469854,16248,0.01615711604245007
1550,194,13.87,42683,0.07,-0.5310585915347247,16336,0.018003574456088245
1560,195,13.75,42826,0.07,-0.5264615557338798,16408,0.017381313256919384
1570,196,13.74,42991,0.07,-0.5202138315083836,16488,0.015574133256450295
1580,196,13.86,43115,0.07,-0.5207683991882166,16552,0.016240852535702288
1590,197,14.21,43269,0.07,-0.5287459441105558,16632,0.016987712355330586
1600,198,14.06,43409,0.07,-0.5170110235153473,16704,0.013730051461607218
1610,199,13.73,43535,0.07,-0.5008160849401786,16760,0.016173953074030578
1620,200,13.6,43681,0.07,-0.48961859416694514,16840,0.016264492878690362
1630,200,13.5,43809,0.07,-0.48259763753858975,16904,0.025538340560160577
1640,201,13.21,43930,0.07,-0.47166408355456263,16960,0.01573703601025045
1650,202,12.54,44037,0.07,-0.44356469271331533,17016,0.013029084540903568
1660,203,12.52,44178,0.07,-0.43617713804317476,17088,0.014592544408515096
1670,203,12.33,44324,0.07,-0.43427019582206844,17160,0.014205705840140581
1680,204,12.35,44450,0.07,-0.4398526478027376,17224,0.014727232162840664
1690,205,12.08,44577,0.07,-0.431430146238867,17288,0.013149933889508247
1700,206,11.92,44701,0.07,-0.4240179878724154,17344,0.01333904534112662
1710,207,12.22,44857,0.07,-0.4377497868800225,17424,0.01371331443078816
1720,207,11.69,44950,0.07,-0.4166937590392134,17472,0.012746462132781744
1730,208,11.9,45099,0.07,-0.4324634879362677,17544,0.0125049389898777
1740,209,11.78,45208,0.07,-0.42948307278369957,17600,0.01226515555754304
1750,210,12.31,45368,0.07,-0.45057427531746813,17680,0.012066997587680817
1760,211,12.47,45525,0.07,-0.4561793691527676,17760,0.011434991960413754
1770,212,12.25,45649,0.07,-0.443009809168045,17824,0.012636080733500421
1780,212,12.18,45768,0.07,-0.432121552142129,17880,0.011783152935095131
1790,213,12.09,45886,0.07,-0.4345006970103163,17936,0.0122252352302894
1800,214,12.36,46037,0.07,-0.44660852401902895,18016,0.009624118159990758
1810,215,12.52,46209,0.07,-0.4502646726819737,18104,0.018070837017148733
1820,216,13.46,46396,0.07,-0.4894034252489308,18192,0.009213063516654074
1830,217,13.96,46595,0.07,-0.49478455554901,18296,0.009459793101996183
1840,218,14.43,46751,0.07,-0.5039758987019806,18368,0.009335785871371627
1850,219,13.99,46867,0.07,-0.48456200342394923,18432,0.009005234576761723
1860,220,14.18,47043,0.07,-0.49955348629784957,18520,0.007655060908291489
1870,221,14.36,47185,0.07,-0.5104248763874801,18592,0.009027805819641799
1880,222,14.44,47312,0.07,-0.5149421037024424,18648,0.008227335347328335
1890,223,14.89,47475,0.07,-0.5174827846111757,18736,0.00757337233517319
1900,224,14.87,47624,0.07,-0.5108042747089936,18808,0.006942082894966006
1910,225,14.64,47773,0.07,-0.5029312495516485,18880,0.007578071323223412
