rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-6.5556919441899435,1,127.1,10,0.9702167500000001,1281,,
-6.806084722681218,3,120.5,20,0.9435025,2430,,
-6.8871431633644296,4,120.6,30,0.9151839999999999,3648,,
-6.212276202091379,5,109.85,40,0.8969094999999999,4434,,
-6.705977205268164,8,116.22,50,0.8637317499999999,5861,,
-6.3569105167937,9,111.18333333333334,60,0.8435042500000001,6731,,
-6.566564530649604,11,113.62857142857143,70,0.8134419999999998,8024,,
-6.520972224562465,13,111.2375,80,0.7912382499999999,8979,,
-6.214693631315448,14,106.84444444444445,90,0.7743355000000002,9706,,
-6.331047990153468,23,110.4,100,0.7409950000000002,11140,568,0.07433124364979449
-6.783704066851004,38,117.61,110,0.6944484999999998,13142,1568,0.04683745207330503
-7.12305863801419,50,123.44,120,0.6541794999999999,14874,2432,0.05638256560632726
-7.194423811409885,62,127.32,130,0.6168399999999999,16480,3232,0.06604411957232514
-7.194432919473838,70,128.59,140,0.5956127500000001,17393,3696,0.05695155138528207
-7.310253845040762,84,133.5,150,0.5510192500000003,19311,4648,0.0010246949677821249
-7.707892572895625,96,140.59,160,0.5143074999999999,20890,5440,0.08614808839047328
-7.415519739774253,104,137.98,170,0.4903135000000002,21922,5960,0.10507425235118717
-7.402593875838356,115,141.59,180,0.4597165,23238,6616,0.04864231434476096
-7.681730492689423,126,148.48,190,0.4267945000000001,24654,7320,0.11703412115457468
-7.896589319455074,141,153.03,200,0.3828752499999999,26543,8264,0.04008242380223237
-7.573409005534671,154,148.82,210,0.34611700000000023,28124,9056,0.05981560150394216
-7.33083701132505,168,148.05,220,0.3076382500000001,29779,9888,0.04092227653018199
-7.181274427406956,178,144.38,230,0.27883150000000034,31018,10504,0.04089748585829511
-7.08555760736345,184,141.93,240,0.2633005000000004,31686,10840,0.04187116015236825
-6.713008197838287,195,136.62,250,0.23105275000000025,33073,11536,0.07973407325334847
-6.245389160106993,202,129.62,260,0.21061600000000003,33952,11968,0.059743232297478244
-6.4392430724180745,214,133.67,270,0.17720575000000005,35389,12688,0.09090118276071735
-6.435709399134253,226,134.13,280,0.14553925000000012,36751,13368,0.06208391624386422
-6.198190396273419,233,128.68,290,0.12528850000000002,37622,13808,0.05058126864605583
-5.898290578402441,245,125.02,300,0.0898787499999999,39145,14568,0.06017354197683744
-5.462546240660873,251,116.52,310,0.07288300000000014,39876,14936,0.08018654934130609
-5.005222234256467,257,107.42,320,0.07,40621,15304,0.08045433147344738
-4.750677001785776,264,103.26,330,0.07,41444,15720,0.07151079692994244
-5.156276267365445,277,112.82,340,0.07,43068,16528,0.08102464355761185
-4.968286527175949,285,108.17,350,0.07,43990,16992,0.061299576685996726
-4.927056202015708,292,108.0,360,0.07,44852,17424,0.07021285442169756
-4.724666306146281,302,104.78,370,0.07,45967,17976,0.09221512332442217
-4.475187524321741,309,99.46,380,0.07,46797,18392,0.09882030176231638
-4.668492705599524,320,104.13,390,0.07,48135,19064,0.13986197113990784
-4.590363861138362,331,102.34,400,0.07,49479,19736,0.022304283746052533
-4.71278752111176,340,105.91,410,0.07,50567,20280,0.06182162367622368
-4.761791712719574,348,108.62,420,0.07,51583,20784,0.07235519227106124
-4.703960608282504,354,108.22,430,0.07,52366,21176,0.10126787435729057
-4.21958754531799,359,98.05,440,0.07,52973,21480,0.09183491105795838
-4.141022878492477,366,97.68,450,0.07,53858,21928,0.11110735818510875
-4.561387319837237,382,108.73,460,0.07,55825,22912,0.0830010290374048
-4.525063382091249,393,109.43,470,0.07,57010,23504,0.03300217824289575
-4.505316555866518,401,110.6,480,0.07,57957,23976,0.12208875548094511
-4.3123939671110465,411,108.96,490,0.07,59131,24560,0.12072388018714264
-4.132195665933609,420,107.14,500,0.07,60293,25144,0.06360134549322538
-4.129447193885686,431,110.01,510,0.07,61668,25832,0.12958196608815342
-4.3956482358570215,443,114.39,520,0.07,63122,26560,0.07209924457129091
-4.616225110857823,454,120.51,530,0.07,64517,27256,0.04207008931552991
-4.848593454056715,466,128.3,540,0.07,65903,27944,0.052159132494125515
-5.126441984837221,481,137.48,550,0.07,67706,28848,0.06038342873216607
-4.792000222616651,491,129.74,560,0.07,68899,29448,0.09207467699889094
-4.814068550014786,503,131.36,570,0.07,70246,30120,0.051835857462720014
-5.158798841259011,520,142.37,580,0.07,72294,31144,0.052380004432052374
-5.2594027352252475,533,146.25,590,0.07,73856,31920,0.051826662092935294
-5.173037364182729,540,142.87,600,0.07,74680,32336,0.07221192235010676
-5.159483823962173,552,142.61,610,0.07,76029,33008,0.03245818869618233
-4.761641628251218,558,135.53,620,0.07,76775,33384,0.07229616938275285
-4.484378282319735,565,128.94,630,0.07,77511,33752,0.05035218187549617
-4.1786905427252234,569,120.67,640,0.07,78070,34032,0.07046821714902762
-3.7854178373048786,576,110.22,650,0.07,78828,34408,0.021815127518493682
-3.6610547503121635,585,108.15,660,0.07,79814,34904,0.07936714668176137
-3.454910445143909,591,102.34,670,0.07,80580,35288,0.08833709880127572
-3.1124582411247577,600,92.59,680,0.07,81653,35824,0.07169149053515866
-2.7808675596553964,604,81.93,690,0.07,82149,36072,0.09003798551566433
-2.768790839835707,610,81.27,700,0.07,82907,36448,0.07044448307715356
-2.583878317969808,616,75.46,710,0.07,83675,36832,0.08074608293827623
