time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,69.0,0,700,0.9837250000000003,-4.025123728147886,,
20,65.4,1,1328,0.9691240000000001,-3.9490519068884162,,
30,87.0,3,2640,0.93862,-5.6303747290348305,,
40,81.975,4,3319,0.9228332499999999,-5.387184573876999,,
50,81.62,5,4131,0.9039542500000001,-5.234064064687817,,
60,72.95,5,4437,0.8968397499999999,-4.668815525502055,,
70,77.18571428571428,7,5473,0.8727527500000001,-4.773018778926025,,
80,73.3625,8,5949,0.8616857499999999,-4.554205115537563,,
90,80.82222222222222,10,7364,0.8287870000000002,-5.211786585582876,,
100,84.59,12,8559,0.8010032499999999,-5.419717867381267,,
110,88.3,14,9630,0.7761024999999999,-5.773490078521451,,
120,92.0,19,10628,0.7528990000000002,-6.06110650219425,0.12024525423112209,312
130,87.18,25,11458,0.7336015000000002,-5.680593491320826,0.16754758672323078,728
140,93.26,34,12745,0.7036787499999999,-5.894325834600401,0.11248441971838474,1368
150,106.42,49,14873,0.6542027499999999,-6.684136286153237,0.07523505436620326,2432
160,122.46,63,16783,0.6097952500000002,-7.689273984340844,0.06692998495418578,3384
170,125.14,72,18087,0.5794772499999998,-8.064241646000292,0.08633570114034228,4040
180,132.8,81,19329,0.5506007500000002,-8.48950141345239,0.08709704749344382,4664
190,129.61,89,20425,0.52511875,-8.01660551371102,0.12566147712641396,5208
200,128.49,97,21508,0.49993900000000024,-7.900847101893856,0.06909894308773801,5752
210,133.96,109,23126,0.4623205,-8.075736569765853,0.07906816925969906,6560
220,136.56,119,24384,0.4330719999999999,-8.04418337243336,0.0714179877541028,7184
230,138.09,126,25367,0.41021725,-8.010395454577196,0.07002105112769641,7680
240,139.72,137,26817,0.37650475000000005,-8.16980397245685,0.07105784234590828,8408
250,129.79,146,27952,0.3501160000000002,-7.543567740842051,0.07958386981044896,8968
260,121.46,154,29029,0.3250757500000002,-6.981844633028951,0.10185708524659276,9512
270,116.41,160,29828,0.30649899999999974,-6.506542775875514,0.052410424512345344,9912
280,113.63,168,30792,0.28408600000000017,-6.360761620217094,0.08044254826381803,10392
290,109.26,173,31451,0.2687642499999999,-6.156040907269536,0.06202446564566344,10720
300,106.12,179,32220,0.250885,-5.996585595021114,0.10948577802628279,11104
310,96.49,184,32875,0.23565625000000034,-5.46442122135334,0.08001167909242213,11432
320,92.9,191,33774,0.21475450000000018,-5.34598547278261,0.05146676563890651,11880
330,92.03,198,34670,0.1939225000000001,-5.3567666463696275,0.11126311961561441,12328
340,87.13,206,35630,0.1716025,-5.0424217218658445,0.10178120102500543,12808
350,86.8,214,36732,0.14598100000000047,-5.02554233697037,0.0846990984864533,13360
360,85.35,221,37664,0.12431199999999987,-4.907172588475564,0.06411779741756618,13824
370,89.08,231,38836,0.09706300000000001,-5.123084180792315,0.11080819397466257,14416
380,88.39,238,39731,0.07625425000000008,-4.986022506655921,0.12190537888091058,14864
390,89.25,245,40476,0.07,-5.000926414906157,0.10160387691576034,15232
400,87.99,250,41119,0.07,-4.881431525938259,0.12176272884244099,15552
410,86.82,255,41657,0.07,-4.7642074661832945,0.1424949065549299,15824
420,85.16,261,42390,0.07,-4.653690441413247,0.12674850970506668,16192
430,87.46,270,43516,0.07,-4.754452363201451,0.08212024910608307,16752
440,84.1,275,44140,0.07,-4.563468608916412,0.08385110722156242,17064
450,81.62,283,44994,0.07,-4.380770157352336,0.07246028917143121,17496
460,78.5,288,45614,0.07,-4.200530507560292,0.06416690169135109,17800
470,79.82,299,46918,0.07,-4.164321466708542,0.0434793540625833,18456
480,81.12,307,47943,0.07,-4.227720835150666,0.11298516375245526,18968
490,79.23,312,48499,0.07,-4.147164900916316,0.06480722251581028,19248
500,80.85,318,49304,0.07,-4.196298743874193,0.08292167709441856,19648
510,80.96,323,49853,0.07,-4.193549922470981,0.13633530400693417,19920
520,82.65,330,50755,0.07,-4.167515562482289,0.10248375742230564,20376
530,85.43,342,52159,0.07,-4.031603690139239,0.12107342836679891,21072
540,83.79,346,52619,0.07,-3.8699926357352785,0.07433117384789512,21304
550,83.81,353,53475,0.07,-3.7520351591066983,0.06347873189952224,21736
560,85.3,359,54244,0.07,-3.730370449025053,0.05997851834399626,22120
570,82.65,368,55283,0.07,-3.5477569661629054,0.0794411685783416,22640
580,82.48,376,56291,0.07,-3.397629554890716,0.09199178975541145,23144
590,81.06,379,56705,0.07,-3.2840827763956133,0.12238404445815831,23352
600,82.46,387,57650,0.07,-3.2353948762609854,0.07357511925511062,23824
610,87.14,395,58667,0.07,-3.325803074427944,0.13296124071348459,24328
620,89.56,404,59811,0.07,-3.4010875559216465,0.09008312557125464,24904
630,92.24,418,61483,0.07,-3.4653990244642072,0.109280978620518,25736
640,108.47,435,63566,0.07,-4.032893490663135,0.09948713902849704,26776
650,109.08,443,64483,0.07,-4.066515998037865,0.09004447553888895,27240
660,111.1,451,65454,0.07,-4.097559456131574,0.099573195038829,27720
670,114.37,462,66820,0.07,-4.23523461669647,0.0692915171966888,28408
680,109.33,465,67324,0.07,-4.077316226484822,0.09086134505923837,28656
690,110.39,470,67844,0.07,-4.058121005099119,0.10791674617212266,28920
700,109.92,477,68742,0.07,-4.0437606252725375,0.08722463937010616,29368
710,109.67,485,69734,0.07,-4.068121068235231,0.0699948095716536,29864
720,111.67,495,71078,0.07,-4.068867302173148,0.09461566963000223,30536
730,106.56,503,72239,0.07,-3.998728136463277,0.10910004263860174,31112
740,97.18,511,73384,0.07,-3.6476598228244934,0.11797652230598032,31688
750,104.01,524,74984,0.07,-3.8739182712639586,0.09113403793890029,32488
760,113.55,539,76909,0.07,-4.101048521338377,0.0793030914501287,33448
770,122.03,555,79123,0.07,-4.271899322093471,0.10903994875843637,34560
780,130.72,566,80496,0.07,-4.471604675561243,0.09712020313600078,35240
790,151.4,586,83084,0.07,-5.157928978748249,0.050701781816314906,36536
800,163.92,602,85234,0.07,-5.4710581811645405,0.10241335339378566,37616
810,171.54,616,86988,0.07,-5.617385451305496,0.10024835070362315,38488
820,173.92,629,88570,0.07,-5.6792247364869475,0.09980731978430413,39280
830,182.76,645,90615,0.07,-5.9172711106597955,0.08283556820242666,40304
840,188.55,658,92339,0.07,-6.168198500491391,0.070472429797519,41168
850,188.71,670,93955,0.07,-6.261904952819034,0.021933394600637257,41976
860,185.59,682,95568,0.07,-6.353116520732567,0.032825381407747045,42776
870,169.65,687,96188,0.07,-5.879344550953745,0.08797187265008688,43088
880,164.38,694,97034,0.07,-5.896915697311486,0.10267579980427399,43512
890,144.03,698,97587,0.07,-5.313487387454733,0.08968722878489643,43792
900,135.0,708,98834,0.07,-5.198235870063919,0.08953918085899204,44416
910,137.6,723,100848,0.07,-5.467687415128552,0.11987817008048296,45416
920,138.42,736,102512,0.07,-5.6219378258524735,0.05004763204487972,46248
930,125.46,742,103261,0.07,-5.276793128020947,0.0588695302431006,46624
940,122.65,754,104704,0.07,-5.168531269665673,0.061502542754169554,47344
950,130.23,773,107078,0.07,-5.381319627954449,0.07963373474194668,48536
960,123.79,780,108047,0.07,-5.101979075583514,0.049954161077039316,49016
970,136.57,795,109945,0.07,-5.5151207319925675,0.06965669558849186,49968
980,139.02,803,111036,0.07,-5.553842683965658,0.06826635460311081,50512
990,149.4,815,112627,0.07,-5.949453778510384,0.10892843210604042,51312
1000,144.43,821,113377,0.07,-5.794753825695516,0.08914507168810815,51688
1010,134.57,829,114405,0.07,-5.404145084729444,0.082196096831467,52200
1020,127.05,836,115317,0.07,-5.068428947153116,0.12689593512914144,52656
1030,131.33,844,116494,0.07,-5.15120716218795,0.06132234384131152,53240
1040,136.06,859,118410,0.07,-5.256690983084756,0.05388012254843488,54200
1050,129.89,872,120167,0.07,-4.96253141466098,0.059506716730538756,55080
1060,126.7,877,120817,0.07,-4.809028181637595,0.07967445068061352,55408
1070,121.14,887,122159,0.07,-4.598434472349515,0.08937295217765495,56072
1080,125.62,899,123698,0.07,-4.685035189267911,0.09236556544783525,56848
1090,126.38,912,125365,0.07,-4.588989360847807,0.10584584425669163,57680
1100,126.43,918,126120,0.07,-4.476989309697364,0.06064241865533404,58056
1110,123.27,923,126832,0.07,-4.304058940263397,0.06852859683567658,58408
1120,122.0,930,127617,0.07,-4.225286178562383,0.079678278620122,58808
1130,120.05,937,128599,0.07,-4.092975955282629,0.08154339404427446,59296
1140,107.32,942,129242,0.07,-3.6473893932316277,0.08005867296014912,59616
1150,95.77,946,129844,0.07,-3.284120628606144,0.13675503825652413,59920
1160,97.3,953,130647,0.07,-3.3684705676657205,0.08126008957333397,60320
1170,88.57,956,131116,0.07,-3.1068145991233873,0.07911792720551603,60552
1180,77.39,960,131537,0.07,-2.7455344442181207,0.07868273770145606,60768
1190,65.07,963,131972,0.07,-2.316602763807294,0.059061702515464276,60984
1200,61.14,966,132334,0.07,-2.193811509238904,0.10696506846579723,61160
1210,59.66,971,132898,0.07,-2.1459376567795374,0.1185390264436137,61448
1220,57.32,975,133449,0.07,-2.074731117361568,0.1372325683478266,61720
1230,54.74,981,134173,0.07,-1.997891897596591,0.03220172398141585,62080
1240,56.04,988,134946,0.07,-2.0967281280622836,0.07865063415374607,62472
1250,55.66,992,135510,0.07,-2.105624809891924,0.10063820036884863,62752
