rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.979912,85.4,10,0,864,-8.540000000000001,,
0.9708909999999998,61.6,20,1,1252,-6.1599999999999975,,
0.9418517500000001,82.36666666666666,30,3,2501,-8.236666666666675,,
0.93255175,71.525,40,3,2901,-7.152500000000005,,
0.92427475,64.14,50,4,3257,-6.414000000000003,,
0.9147422500000001,60.11666666666667,60,4,3667,-6.0116666666666685,,
0.9000947500000002,60.385714285714286,70,5,4297,-6.038571428571431,,
0.8832617499999998,61.7625,80,6,5021,-6.1762500000000005,,
0.8681259999999997,62.022222222222226,90,7,5672,-6.202222222222223,,
0.84192325,66.99,100,9,6799,-6.699000000000002,,
0.8083037500000002,72.81,110,12,8245,-7.281000000000003,,
0.7939817499999998,75.09,120,13,8861,-7.509000000000004,,
0.7747539999999998,70.87,130,14,9688,-7.087000000000004,,
0.76059475,72.96,140,16,10297,-7.296000000000003,0.1689215582664474,144
0.7445290000000001,76.31,150,21,10988,-7.631000000000003,0.14154322819740628,488
0.7237202500000001,81.16,160,27,11883,-8.116000000000005,0.08541205424262444,936
0.7013770000000004,84.47,170,34,12844,-8.447000000000005,0.06735514878164395,1416
0.6790337500000001,86.84,180,41,13805,-8.684000000000005,0.09656338554486865,1896
0.6404155,96.94,190,53,15466,-9.69400000000001,0.10820581573352683,2728
0.6292787499999999,90.46,200,56,15945,-9.046000000000008,0.1093862987763714,2968
0.59445025,90.98,210,67,17443,-9.09800000000001,0.17126189381815493,3720
0.5567387500000001,101.04,220,79,19065,-10.104000000000015,0.14256330493662972,4528
0.5283970000000002,104.96,230,88,20284,-10.496000000000016,0.0629997176292818,5136
0.49456825000000015,113.42,240,99,21739,-11.342000000000015,0.12524831388145685,5864
0.46301799999999993,120.08,250,109,23096,-12.008000000000017,0.0857147634960711,6544
0.4309795000000002,124.91,260,120,24474,-12.491000000000025,0.0864637736522127,7232
0.40463725000000006,126.63,270,129,25607,-12.663000000000022,0.08684106500004418,7800
0.37408675000000013,130.16,280,138,26921,-13.016000000000025,0.08747948511154391,8456
0.3402115000000002,128.12,290,150,28378,-12.812000000000026,0.14209369715536013,9184
0.31877500000000025,132.55,300,157,29300,-13.255000000000026,0.0788861766923219,9648
0.3009655000000002,125.23,310,163,30066,-12.52300000000002,0.100308588007465,10032
0.2839697499999999,116.32,320,168,30797,-11.632000000000014,0.11239719440345652,10392
0.2616265000000002,113.74,330,176,31758,-11.374000000000008,0.11187707213684916,10872
0.2437007499999999,106.9,340,182,32529,-10.690000000000008,0.09148970013484359,11264
0.22961124999999993,99.39,350,186,33135,-9.939000000000004,0.11363738792715594,11560
0.2001069999999998,98.3,360,196,34404,-9.830000000000005,0.04760860503301956,12200
0.1748575000000001,97.83,370,204,35490,-9.783000000000005,0.09355318918824196,12744
0.15463000000000027,93.39,380,211,36360,-9.339,0.1371265253110323,13176
0.1323565,88.4,390,219,37318,-8.839999999999995,0.07301385037135333,13656
0.11512825000000015,86.59,400,225,38059,-8.658999999999992,0.14809916476951912,14024
0.0989927500000003,85.87,410,231,38753,-8.586999999999994,0.12699030683143064,14376
0.0768819999999999,88.07,420,239,39704,-8.806999999999993,0.07301822971203364,14848
0.07,87.83,430,246,40641,-8.782999999999998,0.08304224282619543,15320
0.07,90.54,440,254,41683,-9.054,0.12019928230438381,15840
0.07,94.46,450,262,42681,-9.445999999999998,0.0980233937734738,16336
0.07,88.11,460,268,43315,-8.810999999999996,0.11808158201165497,16656
0.07,85.44,470,274,44134,-8.543999999999993,0.10731700726319104,17064
0.07,87.92,480,283,45252,-8.791999999999994,0.1082181831880007,17624
0.07,87.13,490,290,46131,-8.712999999999996,0.1337340621976182,18064
0.07,87.8,500,296,46939,-8.78,0.10650948650436476,18464
0.07,94.17,510,306,48270,-9.417,0.1778677913825959,19128
0.07,99.27,520,318,49731,-9.927000000000001,0.09805217798566446,19864
0.07,100.27,530,326,50768,-10.027000000000005,0.12149632396176457,20376
0.07,97.66,540,332,51549,-9.766000000000002,0.10024812436313368,20768
0.07,96.32,550,339,52413,-9.632,0.16988467797636986,21200
0.07,101.64,560,348,53579,-10.164000000000005,0.06559010886121541,21784
0.07,99.51,570,353,54185,-9.951000000000004,0.11409309133887291,22088
0.07,101.22,580,363,55474,-10.122000000000007,0.10080426739295945,22736
0.07,102.88,590,371,56519,-10.28800000000001,0.11527544551063329,23256
0.07,104.52,600,379,57491,-10.452000000000007,0.14891373203136027,23744
0.07,100.67,610,387,58437,-10.067000000000005,0.13685190863907337,24216
0.07,97.72,620,397,59603,-9.772,0.16287937993183732,24800
0.07,97.6,630,405,60628,-9.760000000000002,0.16014434437965974,25312
0.07,103.45,640,416,61994,-10.345000000000006,0.08914229407673702,25992
0.07,104.42,650,424,62955,-10.442000000000007,0.11610924982232973,26472
0.07,104.77,660,433,64156,-10.477000000000007,0.11603613384068012,27072
0.07,108.22,670,440,65107,-10.82200000000001,0.15318004228174686,27552
0.07,103.7,680,447,65944,-10.37000000000001,0.1563461241312325,27968
0.07,106.58,690,457,67277,-10.658000000000005,0.14882091712206602,28632
0.07,105.85,700,465,68176,-10.585000000000006,0.1423117081867531,29080
0.07,107.66,710,474,69303,-10.766000000000005,0.12391656788531691,29648
0.07,103.77,720,480,70080,-10.377000000000008,0.11845014116261154,30032
0.07,107.33,730,492,71461,-10.73300000000001,0.10791038977913558,30728
0.07,110.68,740,506,73162,-11.06800000000001,0.14715993346180767,31576
0.07,111.6,750,515,74215,-11.160000000000014,0.17958493996411562,32104
0.07,110.03,760,523,75259,-11.003000000000013,0.15012191073037684,32624
0.07,112.08,770,533,76415,-11.208000000000013,0.12261425005272031,33200
0.07,118.38,780,545,77882,-11.838000000000017,0.2239167271181941,33936
0.07,118.77,790,555,79254,-11.87700000000002,0.17684540012851357,34624
0.07,126.52,800,569,80928,-12.652000000000026,0.19334728457033634,35456
0.07,131.82,810,583,82585,-13.182000000000027,0.0677130832336843,36288
0.07,132.43,820,590,83423,-13.243000000000027,0.1462832558900118,36704
0.07,128.19,830,598,84380,-12.819000000000027,0.13970137166325003,37184
0.07,123.95,840,608,85657,-12.395000000000021,0.12893232004716992,37824
0.07,125.57,850,618,86872,-12.557000000000023,0.13432097877375782,38432
0.07,128.18,860,629,88177,-12.818000000000023,0.11222917889244854,39088
0.07,132.64,870,641,89779,-13.26400000000002,0.15495861880481243,39888
0.07,133.1,880,653,91292,-13.31000000000002,0.15375760081224144,40640
0.07,126.58,890,659,92012,-12.658000000000015,0.11283795337658376,41000
0.07,124.66,900,671,93494,-12.466000000000015,0.1664173959288746,41744
0.07,124.37,910,685,95122,-12.43700000000002,0.1382071916013956,42560
0.07,135.45,920,701,97068,-13.545000000000025,0.1334979529492557,43528
0.07,137.34,930,710,98214,-13.734000000000028,0.1494907366577536,44104
0.07,136.07,940,720,99364,-13.607000000000028,0.10099838662426919,44680
0.07,137.26,950,730,100698,-13.726000000000026,0.16642913088435307,45344
0.07,140.5,960,743,102327,-14.050000000000027,0.14896301389671862,46160
0.07,140.62,970,756,103941,-14.06200000000003,0.10337474109837785,46968
0.07,139.49,980,767,105341,-13.949000000000034,0.13760241423733532,47664
0.07,141.48,990,774,106260,-14.148000000000035,0.09906878101173788,48128
0.07,137.43,1000,783,107337,-13.743000000000034,0.1284739833790809,48664
0.07,127.06,1010,788,107928,-12.706000000000026,0.22407084051519632,48960
0.07,121.64,1020,799,109332,-12.164000000000026,0.10170002991799265,49664
0.07,125.51,1030,811,110865,-12.55100000000002,0.11503122578142211,50432
0.07,124.56,1040,820,111920,-12.456000000000019,0.07144491083454341,50952
0.07,122.64,1050,829,113062,-12.264000000000019,0.15129769244231284,51528
0.07,119.31,1060,840,114358,-11.931000000000017,0.07542110292706639,52176
0.07,115.86,1070,850,115627,-11.586000000000018,0.13515570119488984,52808
0.07,115.21,1080,861,116962,-11.521000000000015,0.13902794802561402,53480
0.07,118.94,1090,871,118254,-11.894000000000014,0.16858902107924223,54120
0.07,117.56,1100,878,119193,-11.756000000000014,0.1359724944923073,54592
0.07,123.84,1110,888,120412,-12.384000000000015,0.08169285353505984,55200
0.07,115.59,1120,893,120991,-11.559000000000017,0.19061075325589627,55488
0.07,106.8,1130,898,121645,-10.680000000000012,0.17363421292975545,55816
0.07,104.08,1140,904,122428,-10.40800000000001,0.07200939347967505,56208
0.07,98.86,1150,909,123048,-9.88600000000001,0.14141892455518246,56520
0.07,95.91,1160,918,124049,-9.591000000000006,0.12635929987300187,57024
0.07,94.69,1170,927,125196,-9.469000000000005,0.21934515237808228,57592
0.07,87.92,1180,932,125854,-8.792,0.10199923906475306,57920
0.07,86.04,1190,941,126958,-8.604000000000001,0.11347274598665535,58472
0.07,82.58,1200,946,127551,-8.258000000000003,0.1808895551948808,58768
0.07,78.75,1210,952,128387,-7.875,0.08796173485461622,59192
0.07,85.91,1220,962,129682,-8.591000000000001,0.114068005932495,59840
0.07,88.44,1230,969,130589,-8.844000000000001,0.11443311092443764,60288
0.07,88.33,1240,976,131361,-8.833000000000002,0.19743698369711637,60680
0.07,91.72,1250,983,132320,-9.172000000000002,0.050609623081982136,61152
0.07,94.68,1260,994,133617,-9.468000000000004,0.14816497347783297,61808
0.07,90.45,1270,999,134341,-9.045000000000002,0.09929592977277935,62168
0.07,98.86,1280,1012,135840,-9.886000000000008,0.10224091110285372,62912
0.07,101.94,1290,1023,137252,-10.194000000000011,0.06151840527309105,63624
0.07,112.15,1300,1037,138866,-11.215000000000014,0.16628577653318644,64432
0.07,110.54,1310,1042,139541,-11.054000000000014,0.14716910978313535,64768
0.07,105.58,1320,1049,140340,-10.558000000000014,0.20158984675072134,65168
0.07,109.04,1330,1059,141593,-10.904000000000014,0.07510211551561952,65792
0.07,112.35,1340,1068,142696,-11.235000000000015,0.15593197150155902,66344
0.07,112.99,1350,1075,143719,-11.299000000000017,0.09555284195812419,66856
0.07,113.1,1360,1086,145027,-11.310000000000016,0.22158856375608593,67512
0.07,120.98,1370,1098,146539,-12.09800000000002,0.1445357627235353,68264
0.07,116.63,1380,1107,147603,-11.663000000000018,0.19803538965061307,68800
0.07,120.36,1390,1121,149388,-12.036000000000016,0.013622316299006343,69688
0.07,110.9,1400,1127,150056,-11.090000000000009,0.090817496413365,70024
0.07,121.69,1410,1141,151810,-12.169000000000016,0.15682242065668106,70904
0.07,130.07,1420,1155,153447,-13.007000000000021,0.12574361258884892,71720
0.07,126.94,1430,1162,154387,-12.694000000000022,0.15555604040855542,72192
0.07,132.35,1440,1176,156031,-13.235000000000023,0.12944117467850447,73008
0.07,135.32,1450,1187,157351,-13.532000000000023,0.07578036771155894,73672
0.07,138.42,1460,1200,158969,-13.842000000000025,0.048150920192711055,74480
0.07,134.86,1470,1210,160125,-13.48600000000002,0.05024055083049461,75056
0.07,134.7,1480,1218,161173,-13.470000000000022,0.1404999463702552,75584
0.07,134.03,1490,1233,162891,-13.403000000000022,0.06969390501035377,76440
0.07,142.2,1500,1245,164376,-14.220000000000029,0.14071148913353682,77184
0.07,144.38,1510,1261,166348,-14.438000000000029,0.07450348389102146,78168
0.07,140.18,1520,1271,167565,-14.018000000000029,0.11777630652068183,78776
0.07,146.27,1530,1283,169114,-14.62700000000003,0.17296807619277388,79552
0.07,146.13,1540,1296,170744,-14.613000000000032,0.1434650853043422,80368
0.07,145.01,1550,1306,171952,-14.501000000000031,0.11484282452147454,80968
0.07,146.88,1560,1320,173757,-14.68800000000003,0.10075984115246683,81872
0.07,150.03,1570,1332,175228,-15.003000000000032,0.05880770040675998,82608
0.07,157.44,1580,1346,177017,-15.744000000000035,0.06292613712139428,83504
0.07,152.88,1590,1357,178279,-15.288000000000027,0.12051969580352306,84136
0.07,149.27,1600,1366,179403,-14.927000000000021,0.11187731532845646,84696
0.07,135.99,1610,1371,180047,-13.599000000000016,0.1429582698037848,85016
0.07,136.5,1620,1382,181315,-13.650000000000018,0.03806416568113491,85656
0.07,135.45,1630,1394,182759,-13.54500000000001,0.10453959659207612,86376
0.07,131.57,1640,1404,184001,-13.157000000000009,0.14291436492931098,87000
0.07,129.28,1650,1412,184980,-12.928000000000008,0.159305831650272,87488
0.07,123.07,1660,1421,186164,-12.307000000000006,0.09321011835709214,88080
0.07,119.22,1670,1430,187250,-11.922000000000002,0.08028225292218849,88624
0.07,112.44,1680,1439,188361,-11.244000000000002,0.10984457260929048,89176
0.07,114.31,1690,1450,189810,-11.431,0.1272613627370447,89904
0.07,116.37,1700,1461,191140,-11.637,0.06093441025586799,90568
0.07,119.6,1710,1469,192107,-11.96,0.08871267142239958,91048
0.07,118.04,1720,1478,193219,-11.803999999999998,0.13335670006927103,91608
0.07,112.29,1730,1485,194088,-11.229000000000001,0.09670081920921803,92040
0.07,109.2,1740,1493,195021,-10.92,0.03851952648255974,92504
0.07,111.7,1750,1503,196250,-11.170000000000002,0.0825644489377737,93120
0.07,107.78,1760,1510,197042,-10.777999999999999,0.18123674707021564,93520
0.07,104.72,1770,1516,197822,-10.472000000000003,0.08917392347939312,93904
0.07,102.72,1780,1524,198733,-10.272,0.14061918668448925,94360
0.07,98.62,1790,1532,199772,-9.861999999999998,0.16607547644525766,94880
