rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
1.5544519520971303,840,283,50.7,0.07,60948,25472,0.16355041856877506
1.3214066200170487,850,284,38.01,0.07,61258,25624,0.22082727262750268
1.2660345846218102,860,286,34.41,0.07,61555,25776,0.1167925545014441
1.1924719631034626,870,287,29.44,0.07,61839,25912,0.1761156185530126
1.1521493785852295,880,289,28.5,0.07,62090,26040,0.2518958798609674
1.0763137955038524,890,290,26.1,0.07,62335,26160,0.22001357027329504
1.089572518845932,900,292,25.68,0.07,62600,26296,0.1899719729553908
1.1374487214204596,910,294,26.44,0.07,62904,26448,0.20631744235288352
1.1388808152469958,920,295,25.78,0.07,63148,26568,0.17839300050400198
1.158411869601776,930,296,25.95,0.07,63400,26696,0.20814134634565562
1.172037183526641,940,298,26.11,0.07,63659,26824,0.25604240223765373
1.1627928420923552,950,300,26.04,0.07,63962,26976,0.28372637811116874
1.1482028060490272,960,301,25.86,0.07,64241,27120,0.2974648717790842
1.1252104455929826,970,302,25.26,0.07,64465,27232,0.19430459942668676
1.1286188893431288,980,304,25.15,0.07,64705,27352,0.19357725814916193
1.1444394051763556,990,305,25.26,0.07,64961,27480,0.25588894449174404
1.137076346195727,1000,307,25.49,0.07,65249,27624,0.27367139235138893
1.0889956485529078,1010,308,24.92,0.07,65496,27744,0.19626976433210075
1.0762112733262397,1020,309,24.86,0.07,65734,27864,0.2573886562604457
1.0874060167440387,1030,311,24.8,0.07,65980,27984,0.3308776915073395
1.1181264450180268,1040,313,25.74,0.07,66333,28160,0.1936650515999645
1.0868257688967324,1050,314,25.27,0.07,66589,28288,0.29997289716266096
1.1109031261379831,1060,316,25.77,0.07,66918,28456,0.4090043343603611
1.1298181451760583,1070,318,26.15,0.07,67180,28584,0.2247409150004387
1.1462625944113167,1080,319,26.77,0.07,67482,28736,0.3477858230471611
1.1628657862658702,1090,321,27.22,0.07,67783,28888,0.273540448397398
1.1764428678214707,1100,323,27.38,0.07,68087,29040,0.31990055181086063
1.2249453689135208,1110,324,28.23,0.07,68419,29208,0.2143809668486938
1.285626665715467,1120,326,29.26,0.07,68760,29376,0.2851246022619307
1.2960866414255703,1130,328,29.88,0.07,69068,29528,0.27420984394848347
1.324712471674291,1140,330,30.51,0.07,69484,29736,0.2893973814789206
1.447968640129009,1150,333,32.94,0.07,69983,29984,0.3193269441835582
1.5101796246281212,1160,336,34.49,0.07,70467,30232,0.355210879817605
1.5840588584795614,1170,338,36.03,0.07,70883,30440,0.20154461287893355
1.6702400249196527,1180,340,37.43,0.07,71325,30656,0.29468120040837675
1.9222157910150666,1190,345,43.37,0.07,72220,31104,0.3587765358388424
2.065605553259076,1200,349,47.1,0.07,72897,31448,0.3963694777339697
2.1505470938586617,1210,352,49.83,0.07,73502,31744,0.2755022533237934
2.1903959218383227,1220,355,51.72,0.07,74032,32008,0.2945522787049413
2.3732423196097248,1230,359,56.37,0.07,74805,32400,0.31788999401032925
2.4094821810011084,1240,362,58.16,0.07,75400,32696,0.3514506947249174
2.3408010240309784,1250,364,57.66,0.07,75849,32920,0.1979947293875739
2.2759012326115475,1260,366,56.73,0.07,76240,33112,0.30474204139318317
2.233098379647544,1270,369,56.66,0.07,76649,33320,0.20873082242906094
2.1308246704237486,1280,370,55.32,0.07,76957,33472,0.1526997594628483
1.8491085351618408,1290,371,48.84,0.07,77204,33600,0.31751294573768973
1.730625513465911,1300,374,46.28,0.07,77625,33808,0.2740102044772357
1.6161196982030728,1310,375,43.44,0.07,77946,33968,0.18448363326024264
1.5917752564979242,1320,378,42.58,0.07,78390,34192,0.2268147534923628
1.4448932271098256,1330,380,39.03,0.07,78808,34400,0.32135529664810747
1.3545571027490988,1340,382,36.4,0.07,79140,34568,0.19911085325293243
1.4040623341983878,1350,385,37.76,0.07,79725,34856,0.20156818069517612
1.3428183218248828,1360,386,36.22,0.07,79962,34976,0.3026977553963661
1.310932512561698,1370,388,34.83,0.07,80232,35112,0.24657298251986504
1.2932415783138216,1380,389,34.16,0.07,80473,35232,0.36658777482807636
1.3303829018548092,1390,391,35.34,0.07,80838,35416,0.21053136605769396
1.2600592942144433,1400,392,33.52,0.07,81077,35536,0.16775968531146646
1.266432013585606,1410,394,33.74,0.07,81420,35704,0.28832256980240345
1.1969271035258147,1420,396,32.27,0.07,81717,35856,0.3197901683161035
1.1719576873370714,1430,398,32.13,0.07,82121,36056,0.21354428038466722
1.168384218353549,1440,400,31.88,0.07,82428,36208,0.2272930045146495
1.093282559180536,1450,402,29.79,0.07,82804,36400,0.46202114410698414
1.1664343341375873,1460,404,32.09,0.07,83271,36632,0.27189897664356977
1.2191901350076404,1470,406,33.44,0.07,83676,36832,0.2132173078134656
1.329061185171453,1480,409,36.55,0.07,84228,37112,0.22485836944542825
1.4380283792742226,1490,413,39.39,0.07,84877,37432,0.38570256042294204
1.5162698732501618,1500,415,41.9,0.07,85367,37680,0.22712931712158024
1.6166275200642608,1510,418,44.67,0.07,85987,37992,0.2451753878267482
1.6771394682747043,1520,421,46.17,0.07,86434,38216,0.30704340524971485
1.658544761546606,1530,423,45.5,0.07,86771,38384,0.27508734352886677
1.6847185545353318,1540,425,46.4,0.07,87168,38576,0.21734239370562136
1.7281605125910213,1550,428,47.87,0.07,87691,38840,0.36850556335411966
1.7265785826131304,1560,431,47.76,0.07,88147,39072,0.2780713438987732
1.7385131050994378,1570,433,48.67,0.07,88643,39320,0.3685449215117842
1.7586014380260568,1580,436,49.05,0.07,89233,39616,0.27681636123452336
1.7292278996008144,1590,440,48.55,0.07,89832,39912,0.15212636499200016
1.75845586249695,1600,442,48.81,0.07,90348,40168,0.22997513809241354
1.757004289637168,1610,446,48.74,0.07,90961,40480,0.3717295862734318
1.9440930571629769,1620,450,53.35,0.07,91869,40928,0.21427075075916946
2.029428079519041,1630,453,55.61,0.07,92432,41208,0.2584235561080277
2.0621281127436726,1640,456,56.25,0.07,92893,41440,0.4431576803326607
2.075048678313983,1650,459,56.24,0.07,93415,41704,0.27904611453413963
2.113917094724269,1660,461,56.57,0.07,93904,41944,0.22764064010698348
2.202352254525572,1670,465,58.17,0.07,94560,42272,0.2563981506973505
2.1359592594850803,1680,467,56.09,0.07,94942,42464,0.3225826434791088
2.145003265573243,1690,471,55.85,0.07,95517,42752,0.2245086741168052
2.170332244378368,1700,474,56.36,0.07,96084,43040,0.18685180565807968
2.1718119795088793,1710,477,55.74,0.07,96635,43312,0.2586650177836418
2.1240848518533237,1720,481,54.17,0.07,97386,43688,0.2890046276152134
2.330678944105513,1730,486,58.8,0.07,98412,44200,0.4107950534671545
2.4237135136905987,1740,490,61.29,0.07,99122,44560,0.25978737510740757
2.6116970843131937,1750,495,65.81,0.07,100096,45040,0.3782558925449848
2.7032743115721214,1760,499,67.95,0.07,100799,45392,0.24272504448890686
2.702153256222427,1770,502,68.07,0.07,101467,45728,0.240195007994771
2.912256644954109,1780,507,73.13,0.07,102355,46176,0.22669648623559624
3.018011422108706,1790,512,76.04,0.07,103221,46608,0.2576350849121809
3.207741673622069,1800,517,80.45,0.07,104229,47112,0.26754009909927845
3.263897152915919,1810,520,81.74,0.07,104909,47448,0.3624347609002143
3.2610841622749054,1820,524,81.88,0.07,105674,47832,0.40701827220618725
3.50718641766305,1830,533,88.39,0.07,107351,48672,0.28677279339171946
3.859955244162109,1840,542,97.34,0.07,108956,49472,0.2570386119186878
4.0063481955136195,1850,549,101.4,0.07,110336,50160,0.3048264856915921
4.421323852041375,1860,558,112.32,0.07,112131,51064,0.19185935950372368
4.753202358599113,1870,567,121.43,0.07,113710,51848,0.3688297411426902
4.865075673562147,1880,573,124.64,0.07,114919,52456,0.28243236616253853
5.1084849025981365,1890,581,131.29,0.07,116450,53224,0.35756972804665565
5.0953290931079644,1900,586,131.56,0.07,117485,53736,0.26534600043669343
5.463589082716877,1910,595,141.56,0.07,119165,54576,0.29534551687538624
5.7829017962012585,1920,604,150.47,0.07,120821,55408,0.2040564900962636
5.685398640779839,1930,611,147.92,0.07,122243,56120,0.28090476617217064
5.503197758281558,1940,616,142.15,0.07,123271,56632,0.24332775454968214
5.7330147432457,1950,625,145.09,0.07,124945,57472,0.27723350236192346
5.701409711074385,1960,633,143.51,0.07,126582,58288,0.21780700981616974
5.695934376185872,1970,641,142.62,0.07,128072,59032,0.2686542880255729
5.942131038317189,1980,651,148.46,0.07,129865,59928,0.1857078058528714
5.889209368780932,1990,660,147.25,0.07,131275,60632,0.26147769019007683
5.955843332497453,2000,667,149.6,0.07,132545,61272,0.40374945290386677
6.106323713756673,2010,678,154.64,0.07,134729,62360,0.46342151053249836
6.1537277945919335,2020,688,156.27,0.07,136548,63272,0.24422623601276428
6.1062423250853,2030,695,155.99,0.07,137942,63968,0.27575445862021297
6.1959079355933735,2040,702,159.94,0.07,139365,64680,0.22354477923363447
6.12227930800256,2050,712,161.11,0.07,141156,65576,0.2351779444143176
5.881262258530611,2060,718,156.37,0.07,142319,66152,0.17774349625688046
5.835602743229874,2070,725,155.72,0.07,143744,66864,0.1412251947913319
5.650900508043592,2080,733,152.81,0.07,145246,67616,0.2672866053180769
5.667714441929784,2090,741,153.87,0.07,146762,68376,0.22209544572979212
5.837145141342632,2100,750,158.67,0.07,148512,69248,0.22046558844158426
5.444645353745036,2110,756,148.62,0.07,149691,69840,0.26688828226178885
5.414992999057998,2120,766,148.9,0.07,151538,70768,0.3024502572370693
5.505437432759712,2130,776,152.56,0.07,153298,71648,0.12290045758709311
5.594833293737992,2140,785,155.85,0.07,155050,72520,0.10716346942353994
5.61001391574339,2150,795,157.23,0.07,156979,73488,0.19072813331149518
5.6629689329880755,2160,802,159.51,0.07,158370,74184,0.09319076608517207
5.776706788061496,2170,812,164.51,0.07,160295,75144,0.17509417817927897
5.964697940355654,2180,823,170.81,0.07,162427,76208,0.25584802916273475
6.295853706961102,2190,837,180.7,0.07,164932,77464,0.1728721084073186
6.691975822849543,2200,850,188.74,0.07,167486,78736,0.12028163525974378
6.9607402093363575,2210,860,196.05,0.07,169396,79696,0.14687281317310408
6.914568346064288,2220,869,194.77,0.07,171115,80552,0.1974841933697462
6.747332636902705,2230,876,189.59,0.07,172357,81176,0.17007385997567326
6.6004453662998035,2240,883,186.38,0.07,173788,81888,0.1421820279210806
6.363640402072815,2250,891,181.33,0.07,175212,82600,0.10181562294019386
6.339646323876035,2260,898,181.09,0.07,176579,83288,0.1734755290672183
6.128594341128586,2270,905,175.3,0.07,177925,83960,0.19283192150760442
5.77505289201418,2280,911,165.07,0.07,179034,84512,0.15605477330973372
5.322581984401252,2290,917,152.28,0.07,180260,85128,0.12493117671692744
4.586189337569366,2300,921,134.81,0.07,181067,85528,0.15246847446542233
4.175357088881242,2310,925,123.06,0.07,181802,85896,0.060442361049354076
4.003314773270958,2320,931,117.79,0.07,182994,86496,0.1375349956797436
4.119863995165796,2330,940,121.31,0.07,184588,87288,0.0846980893984437
4.090081164220442,2340,946,119.78,0.07,185866,87928,0.11225330026354641
4.241314216709461,2350,955,121.35,0.07,187447,88720,0.12409160897368565
4.292810843109134,2360,961,120.89,0.07,188768,89376,0.057927839108742774
4.781018489814154,2370,973,129.18,0.07,190943,90464,0.08501108782365918
5.522870825443244,2380,984,140.26,0.07,193160,91576,0.12663625448476523
5.816742514365509,2390,993,145.95,0.07,194955,92472,0.08609311701729894
6.37934453387101,2400,1005,160.42,0.07,197209,93600,0.05839004862355068
6.707175488394463,2410,1014,169.58,0.07,198860,94424,0.058938356494763866
