rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
-9.655777610422852,0.9615677500000002,10,164.3,1653,1,,
-9.043556072684268,0.9275529999999998,20,154.8,3116,3,,
-8.739616503666173,0.8938404999999999,30,151.2,4566,5,,
-7.8772243218987885,0.8728457500000002,40,135.725,5469,6,,
-7.898093293355215,0.8409235000000002,50,135.84,6842,8,,
-7.255901891748353,0.82457875,60,124.75,7545,9,,
-6.959677436980854,0.802747,70,120.2,8484,10,,
-6.840569813879219,0.7789389999999999,80,117.85,9508,11,,
-6.394976363073346,0.767221,90,110.24444444444444,10012,12,,
-6.012480689477778,0.75617725,100,103.87,10487,15,240,0.05520041111049068
-5.58403607950703,0.7328110000000003,110,97.39,11492,20,744,0.05509738331056724
-5.013924037870764,0.7171637499999999,120,89.49,12165,23,1080,0.10021201464405749
-4.356191868420894,0.7079567500000001,130,78.95,12561,25,1280,0.127036272566329
-4.2165351027463265,0.6867760000000002,140,79.03,13472,30,1728,0.09898294052982237
-3.559125081565248,0.6787315,150,68.76,13818,31,1904,0.15272319823270664
-3.3544758063772337,0.6674087499999997,160,66.6,14305,34,2152,0.08085372295317939
-3.1323154998281284,0.6491807500000001,170,65.05,15089,38,2544,0.07968924548185896
-2.7836354562769805,0.63451,180,61.12,15720,41,2856,0.06224887719145045
-3.09117883800697,0.6033317500000002,190,69.49,17061,48,3528,0.16263425070792437
-3.168105034209075,0.5854292500000001,200,72.44,17831,52,3912,0.06165640504332259
-2.9387895536769735,0.5695960000000002,210,69.2,18512,56,4248,0.10999461697065271
-3.0318642806996894,0.5494150000000002,220,71.15,19380,60,4688,0.08501338586211205
-3.3294349718557394,0.5248165,230,77.77,20438,66,5216,0.06837809085845947
-3.3300712834915163,0.49966,240,79.48,21520,72,5752,0.0970273558050394
-3.584889710307684,0.4769215000000001,250,85.8,22498,77,6248,0.06749409530311823
-3.6444132632950588,0.46183224999999994,260,87.42,23147,81,6568,0.08943293587071821
-3.6295693545296386,0.44513875,270,86.76,23865,85,6928,0.04422242898726836
-3.7979676682857115,0.42086575000000004,280,90.89,24909,90,7448,0.10081918304786086
-3.505587390858695,0.4017077499999999,290,85.72,25733,95,7864,0.07924641028512269
-3.5149083392011455,0.38027124999999995,300,87.24,26655,100,8320,0.08581988583318889
-3.4557357441159264,0.36490299999999987,310,87.04,27316,104,8656,0.09027742489706725
-3.519022706025502,0.33849099999999976,320,89.72,28452,110,9224,0.0826998830307275
-3.3560216658170123,0.32065825000000014,330,86.81,29219,115,9608,0.10006500128656626
-3.1983091407444233,0.3062432500000002,340,82.19,29839,118,9912,0.05646043422166258
-3.1130516137035573,0.2850392500000003,350,81.53,30751,123,10368,0.0971822114661336
-3.1032922287491975,0.2686480000000002,360,82.09,31456,127,10720,0.07142521045170724
-3.031105632290689,0.25569775000000006,370,80.48,32013,131,11000,0.06595622817985713
-3.09509467598107,0.22556575000000034,380,83.0,33309,138,11648,0.11464306910056621
-3.028113190900307,0.21117400000000008,390,80.95,33928,142,11960,0.06447907048277557
-3.0861671188486453,0.18494800000000022,400,83.01,35056,148,12520,0.07894707517698407
-3.2492884706605945,0.15716425000000034,410,88.35,36251,155,13120,0.05472792696673423
-3.336691227101262,0.12117325000000001,420,92.47,37799,163,13896,0.054286710219457746
-3.547650344791849,0.0866935000000002,430,99.63,39282,171,14640,0.041405482101254165
-3.8133805200980877,0.07,440,108.35,40774,179,15384,0.06575063522905111
-3.96165052328022,0.07,450,112.77,42128,186,16056,0.07082316349260509
-4.205433706920727,0.07,460,120.88,43644,195,16816,0.040450721979141235
-4.407795197384018,0.07,470,127.51,44864,201,17424,0.07686022529378533
-4.360379825662028,0.07,480,128.34,46243,209,18120,0.07179417775478214
-4.420047837149695,0.07,490,131.18,47146,214,18568,0.038486241130158305
-4.2457502237215525,0.07,500,126.84,47840,217,18912,0.04714233160484582
-4.254442545425897,0.07,510,128.41,49192,225,19592,0.03059031069278717
-4.171790345620152,0.07,520,126.75,50574,232,20280,0.03849494957830757
-3.856606803501777,0.07,530,117.73,51155,236,20576,0.059281079564243555
-3.957897502839517,0.07,540,122.45,53119,247,21552,0.033597691101022065
-3.855059557002301,0.07,550,120.54,54282,253,22136,0.03809518460184336
-3.869089168009803,0.07,560,121.65,55909,262,22952,0.038781913463026285
-3.9063305318310766,0.07,570,124.66,57430,270,23712,0.05386159929912537
-4.014227292720556,0.07,580,128.91,59234,281,24616,0.041013812529854476
-4.089154743171929,0.07,590,131.93,60439,287,25216,0.054869968094863
-4.442951182373564,0.07,600,144.21,62361,298,26176,0.032814379897899926
-4.339131696096397,0.07,610,140.86,63378,304,26688,0.04589150834362954
-4.338047763683669,0.07,620,140.96,64770,312,27384,0.04051508312113583
-4.712990467827608,0.07,630,153.57,66612,322,28304,0.04370292881503701
