time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1980,197.0,10,12.067948906013973,2,0.953965,,
4282,213.1,20,13.167787130057144,5,0.9004434999999998,,
6714,222.8,30,14.800675527834109,9,0.8438995,,
9141,227.525,40,15.34069737530665,13,0.78747175,,
11345,225.9,50,15.2022488908463,22,0.7362287499999999,672,0.019097120712103788
12709,210.81666666666666,60,13.678464591304337,29,0.7045157500000002,1352,0.00976164027088089
13791,196.0142857142857,70,12.323886922347821,36,0.6793592500000001,1888,0.038420268345362274
14194,176.425,80,10.972719893936207,38,0.6699895000000001,2096,0.029076010276185116
14935,164.94444444444446,90,10.128313911951066,42,0.6527612499999997,2464,0.019687758573127212
15336,152.36,100,9.262069970571115,44,0.6434380000000002,2664,0.019769876009377185
15732,136.52,110,8.200177754951042,46,0.6342310000000002,2864,0.04873472339386353
16147,117.65,120,6.908575266053677,49,0.62458225,3072,0.03896635975979734
16673,98.59,130,5.308155782802597,52,0.6123527499999999,3336,0.05848332405730616
17129,78.88,140,3.785468321286907,54,0.6017507500000001,3560,0.07740580547397258
17575,61.3,150,2.481435069940978,57,0.59138125,3784,0.06834718905156478
17982,51.73,160,2.015467119012367,59,0.5819184999999998,3984,0.05868989629379939
18379,44.88,170,1.7605566175450742,62,0.5726882499999998,4184,0.08709561708383262
18757,44.63,180,1.744201714829732,64,0.56389975,4376,0.08762646754621528
19177,41.42,190,1.5939026831734413,66,0.55413475,4584,0.10663113548071124
19555,41.19,200,1.605933812701453,68,0.5453462500000003,4776,0.07816495504812337
20095,42.63,210,1.7021570787677414,72,0.5327912500000002,5040,0.07817563766730018
20495,42.48,220,1.7133409763991212,74,0.5234912500000002,5240,0.1828617276623845
20916,41.43,230,1.6418397831685911,77,0.513703,5456,0.12548258385504596
21312,40.83,240,1.6105720299557498,79,0.504496,5648,0.12607081048190594
21716,40.41,250,1.589461863820441,81,0.49510300000000007,5856,0.09805949655128643
22197,41.15,260,1.6300517979593026,84,0.4839197500000001,6096,0.08796156308380887
22454,39.75,270,1.5821412762202143,86,0.4779445000000001,6224,0.1997854756191373
22789,39.32,280,1.5813486653054023,88,0.4701557500000002,6392,0.15230694139609113
23199,39.22,290,1.5394397375581232,90,0.46062325000000026,6592,0.10750534594990313
23550,38.95,300,1.5087692974890414,92,0.4524625,6768,0.143397071340587
23858,36.63,310,1.3787173403135515,94,0.4453015,6928,0.10806306160520762
24210,36.15,320,1.3853493962475076,96,0.43711750000000016,7104,0.09876412793528289
24635,36.19,330,1.4033632862715564,99,0.4272362499999999,7312,0.11821116972714663
24995,35.83,340,1.4006376813578045,101,0.4188662499999998,7496,0.16156714980024844
25357,35.41,350,1.3709008329755792,103,0.41044974999999984,7672,0.11784680071286857
25649,33.52,360,1.300584129631308,105,0.40366075000000035,7824,0.14307484962046146
26007,34.53,370,1.3373840183711563,107,0.3953372500000001,8000,0.1267608804628253
26472,35.83,380,1.3765232351459182,110,0.3845259999999999,8232,0.10045152029488236
26726,34.27,390,1.3059594060015847,111,0.3786204999999999,8360,0.16293949482496828
27004,33.54,400,1.2681174381832974,113,0.37215699999999985,8496,0.231338357552886
27294,33.36,410,1.2589772666801362,115,0.3654145000000002,8640,0.13685088139027357
27587,32.77,420,1.2208511807800668,117,0.3586022499999999,8792,0.16298719681799412
27899,31.64,430,1.183928941093559,118,0.3513482499999999,8944,0.11852471716701984
28190,30.95,440,1.16763314753622,120,0.3445824999999999,9088,0.18859404849354178
28481,30.24,450,1.1735658723243156,122,0.3378167500000001,9240,0.12129422859288752
28828,30.79,460,1.2069416074510422,124,0.3297490000000004,9408,0.14620155352167785
29088,29.81,470,1.1457942608747151,126,0.3237040000000001,9536,0.18803480872884393
29376,28.04,480,1.0791332514822567,127,0.31700799999999996,9680,0.2152634421363473
29618,27.92,490,1.083458654968241,129,0.31138149999999987,9808,0.15381491952575743
29923,28.19,500,1.0945338894291041,131,0.3042902499999999,9960,0.15403175726532936
30213,28.19,510,1.1151513671939044,133,0.2975477500000001,10104,0.19655556604266167
30455,27.68,520,1.0839952110210829,134,0.29192125000000035,10224,0.12201770162209868
30723,27.24,530,1.0688392223243257,136,0.2856902499999998,10360,0.1892659766599536
30963,26.73,540,1.0440245425848185,137,0.2801102499999999,10480,0.20778826251626015
31232,26.51,550,1.0233387265110425,139,0.2738560000000002,10608,0.12335842102766037
31500,25.72,560,0.9607543752707858,141,0.2676250000000002,10744,0.1805602489039302
31739,25.51,570,0.9557005582510854,142,0.26206825,10864,0.18432500306516886
32040,25.64,580,0.961809297901178,144,0.25507,11016,0.1581517281010747
32297,25.79,590,0.9749437733725813,145,0.24909475000000014,11144,0.1541936513967812
32554,25.31,600,0.9798457258782659,147,0.24311950000000027,11272,0.16696991212666035
32821,25.08,610,0.9497316822074839,149,0.2369117500000003,11408,0.17212134413421154
33102,25.47,620,0.9817726806199388,151,0.23037849999999982,11544,0.2156275431625545
33333,25.1,630,0.9827827364682891,152,0.22500774999999984,11664,0.14092066511511803
33601,25.38,640,0.9961548602816134,154,0.2187767500000003,11800,0.24409938044846058
33820,24.88,650,0.9926509664387566,155,0.213685,11904,0.16184288961812854
34140,25.4,660,1.035907590124889,157,0.20624500000000034,12064,0.17454035952687263
34418,25.79,670,1.0485854146463616,159,0.19978150000000028,12208,0.15518324729055166
34663,25.23,680,1.0338663734530937,160,0.1940852500000001,12328,0.20740788336843252
34920,25.23,690,1.0218664300934177,162,0.18811000000000022,12456,0.21010295674204826
35165,25.11,700,1.0072356409599517,164,0.18241375000000004,12576,0.16547573171555996
35388,24.67,710,0.9894531387947275,165,0.17722900000000008,12688,0.16423750761896372
35611,24.09,720,0.9605175058096439,166,0.17204425000000023,12800,0.19688734039664268
35879,24.46,730,0.9534088662979362,168,0.16581325000000025,12936,0.21730303578078747
36122,24.21,740,0.9274361285232203,170,0.16016350000000035,13056,0.15268502105027437
36316,23.96,750,0.9081256235423819,171,0.15565300000000026,13152,0.15568816987797618
36539,22.99,760,0.8639541733588735,172,0.15046824999999986,13264,0.2608828446827829
36716,21.98,770,0.8286629028474972,174,0.1463530000000003,13352,0.21227105148136616
36891,21.28,780,0.8024382460628039,175,0.1422842499999999,13440,0.1811174163594842
37136,21.16,790,0.8200007683255635,176,0.13658799999999982,13560,0.21290927845984697
37369,21.04,800,0.818458802248114,178,0.1311707499999999,13680,0.19530196953564882
37625,21.37,810,0.8445672183331243,179,0.12521875000000016,13808,0.17926060734316707
37856,21.45,820,0.8339793525858248,181,0.11984800000000007,13920,0.2266032863408327
38072,20.93,830,0.811627722863426,182,0.1148260000000002,14032,0.1760580400004983
38256,20.34,840,0.7988092087589626,183,0.11054799999999998,14120,0.1750319111160934
38499,20.83,850,0.8150105717588986,185,0.10489825000000019,14248,0.19387831538915634
38693,20.54,860,0.8069573779170243,186,0.10038775000000011,14344,0.27324238140136003
38892,20.76,870,0.812690303797948,188,0.09576100000000032,14440,0.17994833085685968
39118,21.27,880,0.8225626927211134,189,0.09050649999999993,14552,0.1726722400635481
39312,20.76,890,0.7844365241294807,190,0.08599599999999985,14648,0.1730607682839036
39549,20.8,900,0.7780439207313298,192,0.08048574999999991,14768,0.21150196809321642
39713,19.88,910,0.7282127781489167,193,0.07667275000000018,14856,0.23276329971849918
39917,19.61,920,0.7160968027059085,194,0.07192975000000001,14952,0.23274185974150896
40127,19.55,930,0.7216392217001634,196,0.07,15056,0.21526115201413631
40313,19.57,940,0.7110328223545518,197,0.07,15152,0.22613227739930153
40510,19.11,950,0.6923361916575689,198,0.07,15248,0.22781754471361637
40701,19.08,960,0.6838745345194943,199,0.07,15344,0.15395320672541857
40874,18.82,970,0.6753741290970087,200,0.07,15432,0.17616940662264824
41106,18.88,980,0.6886487378832251,202,0.07,15552,0.22124434262514114
41348,19.36,990,0.7087886033133262,204,0.07,15672,0.20744165405631065
41536,18.87,1000,0.6945262358371425,205,0.07,15760,0.23839844577014446
41746,19.33,1010,0.7186554340129758,206,0.07,15872,0.2407807894051075
41980,19.63,1020,0.7392254526115682,208,0.07,15984,0.21996086090803146
42185,19.58,1030,0.7306260409548101,209,0.07,16088,0.1831338983029127
42381,19.68,1040,0.7373961080385019,211,0.07,16184,0.16831960482522845
42623,20.13,1050,0.7463852100541941,212,0.07,16304,0.2588722128421068
42831,20.3,1060,0.7455474872215201,214,0.07,16408,0.2856239387765527
43055,20.81,1070,0.7615989872395827,215,0.07,16520,0.17953763529658318
43220,20.14,1080,0.7250469910502326,216,0.07,16608,0.2076260056346655
43377,19.29,1090,0.694150889373578,217,0.07,16688,0.2419218746945262
43587,19.51,1100,0.7061128252252746,219,0.07,16792,0.1717051276937127
43776,19.3,1110,0.7016393664518173,220,0.07,16880,0.19628181122243404
44018,19.38,1120,0.7029768665083531,222,0.07,17008,0.21720825135707855
44252,19.67,1130,0.7279042338687114,223,0.07,17120,0.26028668880462646
44490,20.09,1140,0.7469280217103278,224,0.07,17240,0.19021952990442514
44699,19.76,1150,0.7341109758666987,226,0.07,17344,0.22819162346422672
44914,19.83,1160,0.7531646913873591,227,0.07,17456,0.19528197310864925
45098,19.43,1170,0.7387692990328821,228,0.07,17544,0.21365240402519703
45297,19.77,1180,0.7544213766806969,230,0.07,17648,0.19720908999443054
45544,20.67,1190,0.8019823849565454,231,0.07,17768,0.25849793292582035
45749,20.62,1200,0.7918416482231947,233,0.07,17872,0.23661852814257145
45932,20.56,1210,0.7947911378679374,234,0.07,17960,0.194412630982697
46163,20.45,1220,0.7916085551314229,235,0.07,18080,0.23193635512143373
46360,20.08,1230,0.7691530057184867,237,0.07,18176,0.20853242091834545
46516,19.26,1240,0.7241359092317549,238,0.07,18256,0.2006852999329567
46703,19.04,1250,0.7279606399781343,239,0.07,18344,0.20879480056464672
46925,19.11,1260,0.7317529005256616,241,0.07,18456,0.2210446698591113
47117,19.19,1270,0.7439600433901173,242,0.07,18552,0.2756243171170354
47338,19.41,1280,0.7480692389772985,243,0.07,18664,0.19220932107418776
47552,19.08,1290,0.7405071704540991,245,0.07,18768,0.21560624800622463
47784,19.35,1300,0.7503141133749465,246,0.07,18888,0.21029391139745712
47975,19.43,1310,0.7385251923448568,247,0.07,18984,0.23925238102674484
48212,19.49,1320,0.7378177469021422,249,0.07,19104,0.1836295546963811
48408,19.48,1330,0.7368709445877673,250,0.07,19200,0.2458387240767479
48633,20.17,1340,0.7734489870691648,252,0.07,19312,0.19571849144995213
48821,20.18,1350,0.7693443172167516,253,0.07,19408,0.21767797134816647
