time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1617,160.7,10,-8.931423042853542,1,0.9624047499999999,,
3435,170.75,20,-10.011729085000667,3,0.9201362499999998,,
5888,195.26666666666668,30,-12.356040951433108,6,0.8631039999999999,,
7939,197.475,40,-12.586026419586494,9,0.8154182499999999,,
9535,189.7,50,-11.76346610960581,12,0.7783112499999999,,
11484,190.4,60,-11.959656416067814,19,0.7329969999999999,736,0.01877549209530116
12643,179.61428571428573,70,-10.93923685988838,25,0.7060502499999999,1320,0.018835068305634195
13497,167.7125,80,-10.03295695215149,29,0.68619475,1744,0.018845174214220606
14235,157.16666666666666,90,-9.295122798659083,33,0.6690362500000001,2112,0.06507703888200922
15011,149.11,100,-8.681855538965017,37,0.6509942500000001,2504,0.0379459763498744
15745,140.28,110,-8.048848067365704,40,0.6339287499999998,2872,0.05547022334940266
16345,128.1,120,-7.205703763632759,43,0.6199787499999998,3168,0.03736478605424054
16813,108.25,130,-5.695189283116325,46,0.6090977499999998,3400,0.056021917596808635
17366,93.27,140,-4.602115229566097,48,0.5962405000000002,3680,0.03735425205377396
18041,84.06,150,-4.077273553833202,52,0.5805467500000001,4016,0.08178484154632315
18657,70.73,160,-3.0690362701533176,55,0.5662247499999997,4328,0.019702038553077728
19192,64.49,170,-2.8134413586302447,58,0.5537859999999999,4592,0.02843413344817236
19569,59.72,180,-2.601300454236144,60,0.5450207500000002,4784,0.09072027425281703
20113,57.78,190,-2.477459054487303,62,0.53237275,5056,0.03757694267551415
20545,54.34,200,-2.3485625611319874,65,0.5223287500000002,5272,0.06354582990752533
20998,51.53,210,-2.2772112331132597,67,0.5117964999999999,5496,0.0631428656342905
21469,50.24,220,-2.2163175998216165,69,0.50084575,5728,0.0724014321458526
22014,51.01,230,-2.2546222588356226,72,0.48817450000000007,6000,0.10521687488653697
22449,49.83,240,-2.209766813513797,74,0.4780607499999999,6224,0.04548962591798045
23176,50.35,250,-2.2039919737979066,78,0.4611580000000002,6584,0.0869933522772044
23727,49.7,260,-2.174866300486181,81,0.44834724999999986,6856,0.09416563043487258
24539,52.47,270,-2.280221875775206,85,0.4294682500000001,7264,0.06941936450311914
25287,56.18,280,-2.4358978629230394,90,0.4120772500000003,7640,0.07715214171912521
25828,56.15,290,-2.486980127569053,92,0.39949899999999994,7912,0.12407482508569956
26228,55.83,300,-2.466774481012894,95,0.39019899999999996,8112,0.10849574772873893
26688,55.9,310,-2.483727394579912,97,0.37950400000000006,8336,0.09203976026037708
27231,56.62,320,-2.514913833797295,100,0.36687925,8608,0.11314283701358363
27651,55.37,330,-2.4593956987087737,102,0.3571142500000001,8824,0.14965108735486865
28035,54.86,340,-2.419085517857107,104,0.34818625000000036,9016,0.10983985662460327
28382,51.06,350,-2.252058706316585,106,0.3401185000000002,9184,0.08214909309754148
29024,51.97,360,-2.257413016829233,110,0.3251919999999999,9504,0.08675186580512673
29715,50.76,370,-2.19569834546093,113,0.30912624999999994,9856,0.10822930431459099
30460,50.73,380,-2.1828499134358355,117,0.2918050000000001,10224,0.1186160686193034
30963,50.35,390,-2.1117944077180892,120,0.2801102499999999,10480,0.08368859230540693
31480,51.52,400,-2.158612890120592,123,0.26809000000000016,10736,0.06475212087389082
32200,54.12,410,-2.2310728356858194,127,0.25134999999999985,11096,0.07625986670609564
33058,57.27,420,-2.3497852583062184,132,0.23140150000000037,11528,0.07755734608508646
33985,62.34,430,-2.5309322617938466,137,0.20984875000000014,11992,0.07299199025146663
34728,65.93,440,-2.676619367153921,141,0.19257400000000002,12360,0.10814737621694803
35367,68.85,450,-2.7762852676210548,144,0.17771725000000027,12680,0.07320869411341846
36053,69.29,460,-2.780441876553326,148,0.16176775,13024,0.0791469473624602
36395,65.8,470,-2.6491938166514246,150,0.1538162500000001,13192,0.08939789421856403
37130,65.7,480,-2.631700793720784,154,0.13672750000000022,13560,0.07512254314497113
37770,67.07,490,-2.658408763179793,157,0.12184750000000033,13880,0.06808857643045485
38332,67.52,500,-2.662652402492769,160,0.10878100000000046,14160,0.06715822906699032
39116,68.16,510,-2.6437008465438088,164,0.0905530000000001,14552,0.06452515244018286
40394,72.36,520,-2.709688734401063,170,0.07,15192,0.08606838586274534
41636,75.51,530,-2.7549386218046963,177,0.07,15816,0.11436139233410358
42434,76.06,540,-2.709646271354255,181,0.07,16216,0.09079437423497438
42967,75.0,550,-2.640167913196402,184,0.07,16480,0.09888253128156066
43399,72.46,560,-2.5366608389627143,186,0.07,16696,0.08446605724748224
44023,75.28,570,-2.605719423792567,189,0.07,17008,0.05902151216287166
44724,74.94,580,-2.531352149396619,193,0.07,17360,0.07872248068451881
45570,77.0,590,-2.5768532116158434,197,0.07,17784,0.055533372913487256
46021,75.89,600,-2.5017905809545518,199,0.07,18008,0.07739587780088186
46644,74.28,610,-2.4380200319214307,202,0.07,18320,0.0313975743483752
47136,66.42,620,-2.1748200679742937,205,0.07,18560,0.0626161489635706
47508,57.72,630,-1.9007697440787406,207,0.07,18752,0.07814863789826632
48273,57.39,640,-1.8755500541053933,211,0.07,19136,0.05607578530907631
48854,57.87,650,-1.8770594359177781,214,0.07,19424,0.07555571431294084
49419,59.2,660,-1.8903935602152415,217,0.07,19704,0.07154769578482956
50889,67.66,670,-2.103450583364756,224,0.07,20440,0.07225927512627095
52074,72.5,680,-2.236670008766205,230,0.07,21032,0.06834374612662941
53438,77.68,690,-2.3322593984654394,238,0.07,21712,0.05761446163523942
54524,84.03,700,-2.4745307280532787,243,0.07,22256,0.05554439011029899
55210,84.66,710,-2.473766639337417,247,0.07,22600,0.07193333678878844
55679,84.43,720,-2.462839429650523,249,0.07,22832,0.06554137158673257
56074,84.66,730,-2.4718382153045138,251,0.07,23032,0.06948671268764883
56432,80.59,740,-2.3773354456976588,253,0.07,23208,0.06710123631637543
56736,77.82,750,-2.314009610933826,255,0.07,23360,0.07295609510038048
57047,75.28,760,-2.2638788334656805,256,0.07,23520,0.08238804352004081
57448,64.59,770,-1.9969107789116736,258,0.07,23720,0.07412442029453814
57744,55.7,780,-1.7517105093839134,260,0.07,23864,0.05297974782297388
58076,45.38,790,-1.5107353269507708,261,0.07,24032,0.09019025205634534
58397,37.73,800,-1.3411462686231406,263,0.07,24192,0.06079126219265163
58726,34.16,810,-1.2833068927216087,265,0.07,24360,0.08496594661846757
59174,33.95,820,-1.2777951423859728,267,0.07,24584,0.06145343906246126
59662,34.88,830,-1.3050181258386901,270,0.07,24824,0.060863088350743055
60078,35.46,840,-1.3003158749311052,272,0.07,25032,0.04589511197991669
60450,36.14,850,-1.2986692430505102,274,0.07,25224,0.07140305743087083
60789,36.42,860,-1.2873980781998093,275,0.07,25392,0.08922982728108764
61083,35.35,870,-1.2262461681243233,277,0.07,25536,0.07247542322147638
61333,34.89,880,-1.2306171673215265,278,0.07,25664,0.04391389666125178
61725,35.49,890,-1.2383491460825322,280,0.07,25856,0.07851011131424457
62107,36.1,900,-1.2701107961736613,282,0.07,26048,0.04695953143527731
62364,35.38,910,-1.235697483925948,283,0.07,26176,0.09842050028964877
62725,34.51,920,-1.224750195102066,285,0.07,26360,0.07215219177305698
63018,32.56,930,-1.173910232322915,287,0.07,26504,0.09116151137277484
63385,32.07,940,-1.1757458144134731,289,0.07,26688,0.06771120266057551
63674,31.24,950,-1.1647666864111283,290,0.07,26832,0.05035577347734943
63991,31.02,960,-1.153724695262634,292,0.07,26992,0.06906383053865284
64386,32.03,970,-1.1992848956880682,294,0.07,27192,0.09840325685217977
64743,33.1,980,-1.2276140067616463,296,0.07,27368,0.08430412213783711
65036,32.11,990,-1.1996299148851282,297,0.07,27512,0.10270591080188751
65330,31.23,1000,-1.1551999473757382,299,0.07,27664,0.04880392528139055
65739,32.75,1010,-1.1939047312877606,301,0.07,27864,0.05743838509079069
66274,34.49,1020,-1.2510830613511146,303,0.07,28136,0.07547641370911151
66686,35.68,1030,-1.289512093733802,305,0.07,28336,0.06071891076862812
67083,35.98,1040,-1.3122983371918002,307,0.07,28536,0.07382854598108679
67623,38.49,1050,-1.3829882761011134,310,0.07,28808,0.07661490445025265
68048,39.57,1060,-1.4106443282679129,312,0.07,29016,0.08001991035416722
68587,41.01,1070,-1.4436135662245149,315,0.07,29288,0.0653513454599306
69141,42.98,1080,-1.50301462378009,318,0.07,29568,0.06798543245531619
69528,43.92,1090,-1.554019062673711,320,0.07,29760,0.07245337637141347
69906,44.76,1100,-1.568959810067085,322,0.07,29952,0.05725088418694213
70340,45.01,1110,-1.5691902919268244,324,0.07,30168,0.04964345175540075
70717,43.43,1120,-1.5179888274734126,326,0.07,30352,0.10114927752874792
71185,43.99,1130,-1.5176829349338181,328,0.07,30592,0.07170511200092733
71787,46.04,1140,-1.5560927711925763,331,0.07,30888,0.08499928331002593
72151,44.28,1150,-1.5049657365492644,333,0.07,31072,0.07465314283035696
72564,44.16,1160,-1.5159945730374988,335,0.07,31280,0.06816894304938614
72999,43.12,1170,-1.5021063342140197,338,0.07,31496,0.07537906523793936
73443,42.02,1180,-1.4453972029159714,340,0.07,31720,0.05805707420222461
73730,41.02,1190,-1.4013530185822152,342,0.07,31864,0.07699285366106778
74021,40.15,1200,-1.3884736125629575,343,0.07,32008,0.06434525782242417
74447,40.07,1210,-1.3792419306050399,345,0.07,32216,0.06313578109256923
74813,39.96,1220,-1.3652030598146745,347,0.07,32400,0.07398832030594349
75181,38.96,1230,-1.3240195513218234,349,0.07,32584,0.05351200618315488
75537,36.5,1240,-1.2412117697881668,351,0.07,32768,0.06361581012606621
75925,36.74,1250,-1.2415111469075333,353,0.07,32960,0.07632031297544017
76208,35.44,1260,-1.192641765198885,355,0.07,33096,0.08722967654466629
76467,33.68,1270,-1.1245762264443584,357,0.07,33232,0.040515032946132123
76736,31.93,1280,-1.1097843973173456,358,0.07,33360,0.0977739137597382
77089,32.59,1290,-1.1266521421188695,360,0.07,33544,0.10067351418547332
77426,33.05,1300,-1.167901247957647,362,0.07,33712,0.07583181047812104
77696,31.49,1310,-1.141089500211909,364,0.07,33840,0.07815896812826395
77979,30.66,1320,-1.1166270908551952,365,0.07,33984,0.08390770154073834
78273,29.92,1330,-1.1088778527777123,367,0.07,34136,0.06610773352440447
78688,30.51,1340,-1.139380612890347,370,0.07,34336,0.0520857839146629
79031,30.06,1350,-1.136187941688138,372,0.07,34512,0.0483274117577821
79395,30.87,1360,-1.1781270690869232,374,0.07,34696,0.06718513753730804
79742,31.75,1370,-1.213293914808203,376,0.07,34864,0.08019394846633077
80019,31.83,1380,-1.20685210862416,378,0.07,35008,0.056457639613654464
80363,31.74,1390,-1.2048550952580586,380,0.07,35176,0.05870786472223699
80804,32.78,1400,-1.2125796975947716,382,0.07,35400,0.07499237824231386
81083,32.87,1410,-1.2020677852365211,384,0.07,35536,0.05831906804814935
81355,32.76,1420,-1.2011246008352714,386,0.07,35672,0.06134278769604862
81701,33.28,1430,-1.2157121687561223,387,0.07,35848,0.06102805328555405
82139,33.51,1440,-1.2331542715311279,390,0.07,36064,0.06999406358227134
82395,32.64,1450,-1.2062158767364055,391,0.07,36192,0.09229148738086224
82656,31.61,1460,-1.1613566986670627,392,0.07,36320,0.059043827757705
82939,30.97,1470,-1.1285209434270163,394,0.07,36464,0.07653688825666904
83459,33.4,1480,-1.1925289556718675,397,0.07,36728,0.05217819788958877
83828,33.65,1490,-1.1946095748932297,399,0.07,36912,0.050701098050922155
84114,32.1,1500,-1.1449006696556254,400,0.07,37056,0.07401219382882118
84445,32.62,1510,-1.1604646550303037,402,0.07,37216,0.05575219867751002
84752,32.97,1520,-1.155823030149664,404,0.07,37368,0.08425463922321796
85048,32.47,1530,-1.1501370341856505,406,0.07,37520,0.0885448781773448
85502,32.63,1540,-1.1549378193452748,408,0.07,37744,0.056886752136051655
85792,32.97,1550,-1.1763335907437484,410,0.07,37888,0.0663243685849011
86113,33.57,1560,-1.1903606542765204,412,0.07,38056,0.08458500425331295
86500,34.61,1570,-1.2214040486451951,414,0.07,38248,0.04903551156166941
86809,32.5,1580,-1.1803229846826113,416,0.07,38400,0.05167019413784146
