rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
159.5,15.950000000000037,10,0.9626837500000003,1,1605,,
139.1,13.910000000000025,20,0.9348535000000002,3,2802,,
115.83333333333333,11.583333333333346,30,0.91850875,4,3505,,
104.425,10.442500000000006,40,0.9019547499999999,5,4217,,
104.04,10.40400000000001,50,0.8778910000000002,6,5252,,
105.1,10.51000000000001,60,0.8519904999999999,8,6366,,
104.22857142857143,10.422857142857158,70,0.8287404999999999,10,7366,,
103.0375,10.30375000000001,80,0.8064902500000002,12,8323,,
101.35555555555555,10.135555555555568,90,0.7858210000000001,13,9212,,
98.45,9.84500000000001,100,0.76877875,14,9945,,
98.08,9.808000000000014,110,0.7323227500000001,25,11513,0.06754783898213645,752
100.98,10.098000000000019,120,0.6977500000000003,36,13000,0.08833562362997327,1496
113.93,11.393000000000022,130,0.6512965,51,14998,0.08075064703734824,2496
114.78,11.47800000000003,140,0.63276625,57,15795,0.09252251541693113,2896
118.97,11.897000000000023,150,0.59896075,68,17249,0.08374982330860803,3624
123.64,12.364000000000026,160,0.5622025000000002,80,18830,0.05436560194357298,4408
126.99,12.699000000000026,170,0.5311637500000004,90,20165,0.07687710328536923,5080
130.5,13.050000000000034,180,0.5007527499999999,100,21473,0.06758451733912807,5736
135.93,13.593000000000032,190,0.46745875000000014,111,22905,0.0926340825681109,6448
139.74,13.974000000000038,200,0.44155825000000026,120,24019,0.08361284699640237,7008
132.49,13.24900000000003,210,0.4219584999999999,126,24862,0.07124862394994125,7424
132.12,13.212000000000025,220,0.3882460000000001,137,26312,0.060617370771069545,8152
122.07,12.207000000000019,230,0.36515875,145,27305,0.07320374016126152,8648
121.9,12.190000000000015,240,0.34702374999999996,151,28085,0.08611319567717146,9040
116.86,11.686000000000012,250,0.3249362499999998,159,29035,0.11230435968900565,9512
112.28,11.22800000000001,260,0.2988265000000002,167,30158,0.06381119244906586,10072
105.94,10.594000000000012,270,0.28252825000000026,173,30859,0.11473538778227521,10424
102.66,10.266000000000009,280,0.2597432500000002,181,31839,0.05296168017957825,10912
101.07,10.107000000000006,290,0.23014599999999996,191,33112,0.04024012598529225,11552
99.06,9.906000000000002,300,0.20891875000000015,199,34025,0.1312853874405846,12008
101.88,10.188000000000006,310,0.18276250000000038,208,35150,0.07983523377333768,12568
98.03,9.803000000000006,320,0.1580012500000001,216,36215,0.08149118720757542,13104
100.64,10.064000000000007,330,0.1288457500000002,225,37469,0.06807294182362966,13728
104.96,10.496000000000008,340,0.1006667499999998,235,38681,0.13544052507495508,14336
108.32,10.832000000000015,350,0.07076725000000017,246,39967,0.11054102174239233,14976
108.38,10.838000000000012,360,0.07,254,41096,0.11084496704279445,15544
108.14,10.814000000000012,370,0.07,259,41773,0.12579519572318532,15880
104.62,10.46200000000001,380,0.07,265,42401,0.11162865033838898,16200
100.71,10.071000000000009,390,0.07,272,43283,0.12834875795670087,16640
101.01,10.10100000000001,400,0.07,279,44226,0.07261742639821023,17112
97.21,9.721000000000005,410,0.07,285,44971,0.14295525001944043,17480
100.35,10.035000000000009,420,0.07,296,46350,0.12973806663649157,18168
99.98,9.998000000000006,430,0.07,305,47567,0.1442150458751712,18776
98.68,9.86800000000001,440,0.07,313,48649,0.10396123997634277,19320
98.81,9.881000000000007,450,0.07,323,49948,0.14610439525858965,19968
100.8,10.08000000000001,460,0.07,334,51276,0.13308023956778925,20632
106.55,10.655000000000008,470,0.07,343,52528,0.04625313187716529,21256
109.16,10.916000000000011,480,0.07,350,53417,0.1360912689997349,21704
106.15,10.61500000000001,490,0.07,354,53998,0.1501997818122618,21992
107.91,10.791000000000011,500,0.07,363,55117,0.10786066483706236,22552
117.1,11.710000000000019,510,0.07,375,56781,0.18547585091437213,23384
112.76,11.276000000000012,520,0.07,383,57726,0.1399075589433778,23856
111.95,11.195000000000016,530,0.07,392,58862,0.09556294372305274,24424
111.88,11.188000000000013,540,0.07,401,59937,0.18748552320175804,24968
111.91,11.19100000000001,550,0.07,412,61239,0.095692545583006,25616
116.13,11.61300000000001,560,0.07,426,62989,0.14498609813745134,26488
112.91,11.291000000000011,570,0.07,433,63919,0.13109252070717048,26952
116.94,11.694000000000011,580,0.07,443,65211,0.147507685032906,27600
127.95,12.795000000000016,590,0.07,456,66893,0.1650689611415146,28440
130.78,13.078000000000015,600,0.07,467,68295,0.1654871136706788,29144
124.88,12.488000000000017,610,0.07,475,69369,0.034132625645725057,29680
125.42,12.542000000000014,620,0.07,484,70368,0.1973154725274071,30176
132.19,13.219000000000024,630,0.07,498,72181,0.11716109672852326,31088
131.26,13.126000000000026,640,0.07,505,73163,0.15217298816423863,31576
137.69,13.769000000000029,650,0.07,521,75108,0.1179135907732416,32552
139.14,13.914000000000035,660,0.07,535,77003,0.1583734422456473,33496
138.73,13.873000000000033,670,0.07,542,77892,0.22217357868794352,33944
132.77,13.277000000000038,680,0.07,548,78588,0.18857817785465159,34288
130.23,13.023000000000035,690,0.07,559,80016,0.13849179647513665,35000
127.58,12.758000000000031,700,0.07,568,81153,0.10575535034877248,35576
122.45,12.24500000000003,710,0.07,572,81714,0.05448693429934792,35856
125.09,12.509000000000029,720,0.07,582,82977,0.19310893217334524,36488
121.55,12.155000000000028,730,0.07,593,84436,0.16091547519317828,37216
121.09,12.109000000000027,740,0.07,600,85372,0.09029740872210823,37680
115.21,11.521000000000022,750,0.07,611,86729,0.10915264737559482,38360
108.39,10.839000000000016,760,0.07,620,87942,0.14488192909630015,38968
112.87,11.287000000000019,770,0.07,631,89279,0.17801451432751492,39632
117.82,11.782000000000016,780,0.07,640,90470,0.16942196353920735,40232
111.28,11.128000000000016,790,0.07,646,91244,0.108117981988471,40616
113.68,11.368000000000018,800,0.07,657,92621,0.1086130443145521,41304
116.89,11.689000000000016,810,0.07,664,93503,0.1808256436488591,41744
120.06,12.006000000000018,820,0.07,677,95083,0.1634220260893926,42536
118.4,11.840000000000014,830,0.07,687,96376,0.1783271933090873,43184
119.35,11.935000000000016,840,0.07,695,97407,0.2366741190198809,43696
114.86,11.486000000000015,850,0.07,703,98315,0.1981355324969627,44152
116.04,11.604000000000015,860,0.07,714,99646,0.18027303446433507,44816
109.23,10.923000000000009,870,0.07,719,100302,0.12767157051712275,45144
106.13,10.613000000000007,880,0.07,726,101183,0.1627157491457183,45584
108.47,10.84700000000001,890,0.07,734,102191,0.12895789407775737,46088
103.15,10.315000000000005,900,0.07,740,103036,0.21740600283374079,46512
104.04,10.404000000000005,910,0.07,748,104007,0.16769511686288752,47000
95.4,9.540000000000001,920,0.07,754,104723,0.18548035359708592,47360
