time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
600,47.57,319,49585,0.07,-2.4738784316721443,0.08535945846233517,19792
610,47.05,322,49958,0.07,-2.45292189164727,0.11642737057991326,19976
620,44.85,325,50288,0.07,-2.290231631090746,0.12890381645411253,20136
630,47.23,331,51100,0.07,-2.3771864328119285,0.11132368829566985,20544
640,43.22,335,51573,0.07,-2.1520489924708013,0.10896456334739923,20784
650,40.74,337,51801,0.07,-1.9944846166719858,0.0973068046150729,20896
660,40.96,341,52300,0.07,-2.006258731779517,0.10897572780959308,21144
670,43.42,347,53009,0.07,-2.1010367202033993,0.0776658320100978,21504
680,45.62,351,53580,0.07,-2.1857801184717705,0.14830138499382883,21784
690,46.6,355,54026,0.07,-2.23092838166398,0.16801903618033975,22008
700,54.04,364,55089,0.07,-2.4742925038348136,0.0883248511236161,22544
710,60.8,372,56138,0.07,-2.76163293905171,0.15957997925579548,23064
720,61.16,375,56504,0.07,-2.7797791041432043,0.101532879518345,23248
730,58.8,380,57080,0.07,-2.608301383828025,0.13609989546239376,23536
740,62.46,386,57919,0.07,-2.7174909799194755,0.11218165652826428,23952
750,67.59,392,58660,0.07,-2.894703863529882,0.11489235935732722,24328
760,71.5,400,59550,0.07,-2.9636869900501677,0.1185606665094383,24768
770,76.07,409,60716,0.07,-2.981212526368013,0.10986109566874802,25352
780,78.34,415,61514,0.07,-3.0423785987173977,0.1071343191433698,25752
790,80.66,421,62192,0.07,-3.046876475712516,0.15538130491040647,26088
800,81.28,430,63317,0.07,-2.9713166807166815,0.06871266639791429,26656
810,78.0,436,64038,0.07,-2.7120190230200962,0.14336131158052012,27016
820,85.06,444,65110,0.07,-2.938938339285889,0.11538889911025763,27552
830,87.65,451,65945,0.07,-3.0631443484855585,0.10580424568615854,27968
840,86.07,456,66626,0.07,-2.9720074529481337,0.12130836024880409,28312
850,91.97,467,67957,0.07,-3.1095119246043645,0.11372299713548273,28976
860,95.17,476,69167,0.07,-3.187898179126643,0.13687906949780881,29576
870,93.87,484,70203,0.07,-3.1686213556341247,0.11424329213332385,30096
880,103.42,497,71956,0.07,-3.398896127171725,0.126728946226649,30976
890,112.75,510,73567,0.07,-3.758331518100111,0.10688808560371399,31776
900,128.06,530,76223,0.07,-4.307307390908149,0.12952516973018646,33104
910,145.97,549,78735,0.07,-4.915946108399448,0.08785133191850036,34360
920,161.32,569,81342,0.07,-5.415900373292651,0.10827090864768252,35664
930,177.16,588,83761,0.07,-5.901076807548349,0.12517671566456556,36880
940,183.87,598,85113,0.07,-6.123303260352568,0.0920633846835699,37552
950,187.89,611,86846,0.07,-6.344142145411,0.08241644129157066,38416
960,185.91,619,87858,0.07,-6.349597180799101,0.05958191602258012,38928
970,191.59,632,89462,0.07,-6.607302317403031,0.0563048736366909,39728
980,189.14,643,90970,0.07,-6.661949959609254,0.06406958415755071,40480
990,184.61,652,92128,0.07,-6.5914869265647305,0.10156223276862875,41056
1000,174.76,665,93799,0.07,-6.404969355408866,0.05890415149042383,41896
1010,160.87,674,94922,0.07,-6.088635554182658,0.12312190150259994,42456
1020,141.58,679,95600,0.07,-5.56379167427234,0.13864700362319127,42792
1030,127.89,687,96650,0.07,-5.308327147390769,0.05681622348492965,43320
1040,120.91,692,97304,0.07,-5.2092086294249365,0.13737270887941122,43648
1050,111.68,698,98114,0.07,-4.994802565450296,0.1834019633824937,44056
1060,106.41,702,98599,0.07,-4.851777265759091,0.0740505590219982,44296
1070,97.2,707,99282,0.07,-4.604275093158139,0.1051221055095084,44640
1080,90.94,714,100164,0.07,-4.456144652853195,0.1383295402629301,45080
1090,84.98,718,100726,0.07,-4.243219335436746,0.030105313344392926,45360
1100,75.13,724,101412,0.07,-3.880557070957256,0.07422529166797176,45704
1110,70.46,729,102068,0.07,-3.67851041509123,0.11896368535235524,46032
1120,71.44,735,102844,0.07,-3.706752970628703,0.09883808996528387,46416
1130,66.04,739,103354,0.07,-3.4275060154415953,0.10965097916778177,46672
1140,66.22,744,104026,0.07,-3.4117319443232077,0.08488713926635683,47008
1150,66.93,751,104907,0.07,-3.4387859711382096,0.06495877882116474,47448
1160,66.64,755,105363,0.07,-3.4150941156065686,0.06573194754309952,47680
1170,66.22,760,106004,0.07,-3.405247120870418,0.07507826437358744,48000
1180,65.85,767,106849,0.07,-3.3935850687961664,0.06662675162078813,48424
1190,66.7,772,107496,0.07,-3.429625936218047,0.11174901807680726,48744
1200,70.65,781,108577,0.07,-3.6661192567697474,0.05782999345683493,49288
1210,76.13,791,109781,0.07,-3.871495404800642,0.10891365056158975,49888
1220,79.22,799,110866,0.07,-3.9177468631341448,0.10704603049089201,50432
1230,88.42,811,112296,0.07,-4.178564791476582,0.056725380301941186,51144
1240,90.85,819,113211,0.07,-4.234922653951851,0.10048506391467527,51600
1250,93.73,828,114380,0.07,-4.2559038229935116,0.10671000368893147,52184
1260,99.24,836,115387,0.07,-4.484014798019052,0.08460329665103927,52688
1270,104.94,846,116598,0.07,-4.6607754109191974,0.12523291909019463,53296
1280,108.86,855,117835,0.07,-4.620929224518715,0.06466145478771068,53912
1290,115.44,865,119140,0.07,-4.900688113318528,0.07113571115769446,54568
1300,123.46,879,121023,0.07,-5.053302763726685,0.055741775751812384,55504
1310,121.59,887,122040,0.07,-4.950571281227822,0.11635170719819143,56016
1320,117.14,892,122680,0.07,-4.8177820029813025,0.07336363199283369,56336
1330,118.36,904,124232,0.07,-4.863585500070535,0.07271687834872864,57112
1340,124.64,916,125775,0.07,-5.047535913181569,0.0485429608670529,57880
1350,122.85,924,126765,0.07,-4.975045212832976,0.07561341786640696,58376
1360,123.23,932,127810,0.07,-4.928214431262939,0.0976371219730936,58904
1370,121.92,941,128890,0.07,-4.8569418087902845,0.11655672208871692,59440
1380,120.46,950,129981,0.07,-4.909830137584746,0.03930394706549123,59984
1390,123.29,962,131569,0.07,-4.921875284878337,0.08394486573524773,60784
1400,115.95,971,132718,0.07,-4.627038700450291,0.08102522508124821,61352
1410,118.97,981,134037,0.07,-4.768896538844379,0.0555018168524839,62016
1420,134.07,997,136187,0.07,-5.109519548813824,0.05785820595338009,63088
1430,137.16,1011,138048,0.07,-5.132391301356761,0.10664631053805351,64016
1440,128.47,1017,138722,0.07,-4.806404353901275,0.10586047198739834,64360
1450,128.32,1024,139697,0.07,-4.807212711345341,0.08392603877291549,64848
1460,136.07,1038,141517,0.07,-4.978408103751954,0.08687840448692441,65752
1470,139.65,1049,142955,0.07,-5.063648585190101,0.04694808984640986,66472
1480,142.5,1060,144331,0.07,-5.056714567896079,0.053246788622345775,67160
1490,136.48,1068,145317,0.07,-4.858845208236329,0.10882760939421132,67656
1500,136.4,1077,146458,0.07,-4.767110547865389,0.08699011488351971,68224
1510,136.78,1087,147815,0.07,-4.631306791961623,0.09243825421435758,68904
1520,122.05,1092,148492,0.07,-4.310164674315482,0.0939379493938759,69240
1530,115.08,1102,149656,0.07,-4.164907437795819,0.10346396645763889,69824
1540,117.8,1109,150602,0.07,-4.282470135178393,0.049386671249521896,70296
1550,118.23,1117,151620,0.07,-4.23949773214555,0.08828442776575685,70808
1560,110.24,1126,152641,0.07,-4.031763595306647,0.08181364004849456,71320
1570,102.19,1131,153274,0.07,-3.8198763025417843,0.05257764222915284,71632
1580,93.79,1135,153810,0.07,-3.5578145411221898,0.02663983849924989,71904
1590,89.36,1140,154353,0.07,-3.3910902407263666,0.029395206409390084,72176
1600,82.85,1144,154843,0.07,-3.25213868504116,0.1368657387793064,72416
1610,76.16,1149,155531,0.07,-3.123848851388538,0.06293696817010641,72760
1620,76.23,1155,156215,0.07,-3.149732108695161,0.0667082980799023,73104
1630,72.78,1161,157034,0.07,-3.02110640790971,0.029557206464232877,73512
1640,69.66,1166,157668,0.07,-2.929287011157624,0.052780578524107113,73832
1650,68.81,1173,158601,0.07,-2.974436453819298,0.033029147336492315,74296
1660,63.56,1177,159097,0.07,-2.8417939988361365,0.04587784572504461,74544
1670,62.41,1181,159615,0.07,-2.781748252245676,0.06815964571433142,74800
1680,62.85,1185,160195,0.07,-2.854012642803387,0.06658010079991072,75096
1690,64.64,1191,160917,0.07,-2.878046356939476,0.045434221014147624,75456
1700,63.48,1194,161291,0.07,-2.8497204957785836,0.07187855214579031,75640
1710,60.29,1197,161660,0.07,-2.7209806047693013,0.0906673755380325,75824
1720,57.92,1201,162107,0.07,-2.5814262204543867,0.05956230332958512,76048
1730,58.04,1208,162938,0.07,-2.648051786396262,0.09473199705826119,76464
1740,56.9,1212,163458,0.07,-2.6148641011519924,0.0686147841042839,76728
1750,52.24,1216,163925,0.07,-2.3965849362514193,0.07653000703430735,76960
1760,51.49,1219,164346,0.07,-2.3424235364170354,0.06283760059159249,77168
1770,54.58,1226,165173,0.07,-2.515831565395036,0.1168845179490745,77584
1780,54.51,1230,165746,0.07,-2.497060177904885,0.054090341611299664,77872
1790,52.06,1234,166223,0.07,-2.449164925885535,0.11900418828008696,78104
1800,56.38,1241,167029,0.07,-2.581120136541807,0.07647401522262953,78512
1810,58.08,1245,167568,0.07,-2.587897029315912,0.09468230768106878,78776
1820,59.5,1250,168157,0.07,-2.6503690783510017,0.04777767453924753,79072
1830,57.31,1255,168769,0.07,-2.534664396489919,0.04780555247270968,79384
1840,58.99,1260,169457,0.07,-2.5708627710483296,0.0764601975097321,79728
1850,57.22,1263,169747,0.07,-2.520564199504121,0.06368758628377691,79872
1860,60.78,1269,170524,0.07,-2.6801529373926707,0.07107918514520861,80256
1870,59.69,1275,171242,0.07,-2.530061174064494,0.13171635218895972,80616
1880,61.03,1281,171949,0.07,-2.575708219860926,0.07005307116196491,80968
1890,60.8,1285,172403,0.07,-2.5682272019490373,0.043303807091433555,81200
1900,62.35,1293,173364,0.07,-2.6380005238355846,0.10872153224772774,81680
1910,63.84,1298,174052,0.07,-2.7652480995732636,0.0603279610077152,82024
1920,66.15,1305,174872,0.07,-2.8053501433675803,0.045834919437766075,82432
1930,68.99,1312,175768,0.07,-2.9382990561008433,0.10821580421179533,82880
1940,69.21,1317,176478,0.07,-3.001545928775509,0.07073264577775262,83232
1950,73.9,1323,177237,0.07,-3.185619990899204,0.0545132543775253,83616
1960,70.48,1327,177672,0.07,-3.0509490763100113,0.07104726671241224,83832
1970,69.82,1332,178324,0.07,-3.0369684217077872,0.036384289007401094,84160
1980,70.1,1338,179059,0.07,-3.07424501017826,0.12682909792056307,84528
1990,73.84,1344,179887,0.07,-3.238913029444438,0.06595245159405749,84936
2000,72.08,1351,180672,0.07,-3.2740411977662336,0.10297350288601592,85328
2010,73.45,1357,181497,0.07,-3.322052545770217,0.1679743884014897,85744
2020,72.54,1363,182226,0.07,-3.399185963948686,0.06375017669051886,86112
2030,71.35,1369,183003,0.07,-3.3625003883550626,0.09204400778980926,86496
2040,70.22,1374,183600,0.07,-3.2950982920335092,0.10133067140122876,86792
2050,71.38,1381,184475,0.07,-3.3811773182580716,0.11560019767784979,87232
2060,76.15,1388,185387,0.07,-3.5790157071533275,0.06854552228469402,87688
2070,79.52,1396,186376,0.07,-3.7431997620809185,0.09563879165216349,88184
2080,78.96,1402,187055,0.07,-3.699076801691332,0.09776017638796475,88520
2090,77.92,1408,187779,0.07,-3.647484706243798,0.10123036347795278,88888
2100,76.54,1413,188426,0.07,-3.534258507000431,0.1560467341914773,89208
2110,77.06,1420,189303,0.07,-3.495133962399109,0.07021541221183725,89648
2120,78.47,1427,190173,0.07,-3.482362078060836,0.061630250012967736,90080
2130,75.3,1431,190633,0.07,-3.31211043443077,0.09994437848217785,90312
2140,79.84,1439,191684,0.07,-3.4914771016989192,0.07337931534857489,90840
2150,76.33,1443,192208,0.07,-3.311206805876972,0.07642689172644168,91096
2160,74.71,1449,192958,0.07,-3.2522561636165155,0.09122848033439368,91472
2170,69.14,1453,193390,0.07,-3.0679071640423023,0.0915987336775288,91688
2180,67.06,1457,193861,0.07,-2.982449941001386,0.08855941367801279,91928
2190,65.95,1462,194474,0.07,-2.9385672809524244,0.07868933136342093,92232
2200,68.73,1469,195399,0.07,-3.0496997296152504,0.16807102970778942,92696
2210,66.86,1475,196089,0.07,-3.0607079745215633,0.0968534130952321,93040
2220,68.63,1483,197136,0.07,-3.1636452891818747,0.12097836192697287,93560
2230,74.5,1492,198183,0.07,-3.473302429402622,0.07957677269587293,94088
2240,70.62,1497,198846,0.07,-3.31641223980659,0.09588591317879036,94416
2250,71.58,1502,199466,0.07,-3.360525346141622,0.13574143592268229,94728
