rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9507332499999999,10,2119,210.9,12.634075041036605,2,,
0.9076742500000002,20,3971,197.55,10.480457581997664,4,,
0.8670332499999999,30,5719,189.63333333333333,10.442787274447562,6,,
0.8245554999999998,40,7546,187.65,10.570711235719738,9,,
0.7685695000000001,50,9954,198.08,11.494112116242343,12,,
0.7240225,60,11870,196.83333333333334,11.380445334092004,22,928,0.018972526986999583
0.6601315000000001,70,14618,207.82857142857142,11.72438806045946,36,2304,0.00011131059090985218
0.6213969999999998,80,16284,202.55,10.97614930948065,44,3136,0.0097255085784127
0.5878472499999999,90,17727,195.96666666666667,10.330884566464908,52,3856,0.057279673164885025
0.5436722500000002,100,19627,195.27,10.035102681275426,62,4808,0.029227296512544854
0.5032405000000002,110,21366,191.47,9.436839388492878,71,5680,0.019766263307246845
0.46697050000000007,120,22926,188.55,9.155816079603936,80,6456,0.02032643006532453
0.42026125000000014,130,24935,191.16,8.821423643107545,91,7464,0.040008908123127185
0.36932049999999994,140,27126,194.8,8.513996370872437,103,8560,0.030899032193701714
0.3236342500000001,150,29091,190.37,7.738370076599989,114,9544,0.06071480026002973
0.2771575000000003,160,31090,191.2,7.322799258846476,126,10544,0.05119520748849027
0.23700475,170,32817,180.99,6.538865820205516,136,11408,0.03252552222693339
0.18515724999999994,180,35047,186.63,6.747454304814556,148,12520,0.03294007582007907
0.14330724999999989,190,36847,190.2,6.8319031830449255,158,13416,0.04372124414658174
0.10024825000000026,200,38699,189.72,6.688224724739528,168,14344,0.013670670974534005
0.07,210,41460,199.94,6.861050961212149,183,15728,0.03458823187975213
0.07,220,43832,208.06,7.036174206195332,196,16912,0.03546887933043763
0.07,230,46209,211.74,7.043909643442983,209,18104,0.02554501313716173
0.07,240,48456,212.3,6.905168600482819,221,19224,0.014732787560205907
0.07,250,50554,213.63,6.771023604441037,232,20272,0.07150266191456467
0.07,260,52063,208.73,6.553740066602705,240,21024,0.060443695925641805
0.07,270,53157,202.4,6.315003901503644,246,21576,0.03732123851659708
0.07,280,54571,194.24,6.006565919788658,254,22280,0.08517262752866372
0.07,290,55896,189.49,5.821476875509479,261,22944,0.028277773526497185
0.07,300,57438,186.39,5.703479746569813,270,23712,0.027968202397460118
0.07,310,59112,175.52,5.375071588539335,279,24552,0.01663696626201272
0.07,320,60782,168.5,5.153351395785114,288,25384,0.07430005638161674
0.07,330,63167,168.58,5.128654171084678,301,26576,0.08943981939228252
0.07,340,65433,168.77,5.178981329945238,313,27712,0.040920715662650764
0.07,350,67929,172.75,5.288375019566637,327,28960,0.04141359362984076
0.07,360,70225,180.62,5.439466320451381,339,30112,0.04330638301325962
0.07,370,72115,188.58,5.595623297050148,350,31056,0.07878151838667691
0.07,380,73474,188.03,5.495534286559117,357,31736,0.040307190734893084
0.07,390,74574,185.78,5.382425703441644,363,32280,0.040531392325647175
0.07,400,76186,186.48,5.324752137473819,372,33088,0.016761411330662668
0.07,410,77363,181.51,5.13673887771353,379,33680,0.04051289794733748
0.07,420,79147,182.65,5.306783538040987,388,34568,0.06460181053262204
0.07,430,80470,172.03,4.981510754355222,395,35232,0.09986685088369995
0.07,440,81407,158.74,4.553950046077693,401,35696,0.041478772182017565
0.07,450,82727,146.98,4.1757226967032315,408,36360,0.004765831137774512
0.07,460,84206,138.81,3.95585216873332,416,37096,0.028858156001660973
0.07,470,84781,125.66,3.6027933160125003,419,37384,0.04033775330753997
0.07,480,85951,123.77,3.5467388925564154,425,37968,0.04021403536899015
0.07,490,86425,117.51,3.3964778880044912,428,38208,0.07668585469946265
0.07,500,87208,109.22,3.1925003254770186,432,38600,0.053487881319597363
0.07,510,87947,104.84,3.095141433416064,437,38968,0.030433601059485227
0.07,520,89193,99.46,2.7593385044384275,443,39592,0.02754987106891349
0.07,530,90140,95.7,2.6563368506818277,449,40064,0.05325622885720804
0.07,540,91442,99.35,2.7354791688813913,456,40720,0.0404190321569331
0.07,550,92032,92.05,2.5793852047169605,459,41008,0.05171520815929398
0.07,560,92907,86.01,2.4933393228118277,463,41448,0.05447886750334874
0.07,570,94020,91.39,2.6332102478745902,470,42008,0.03977328527253121
0.07,580,94963,89.12,2.587585501987931,475,42480,0.07852984755299985
0.07,590,96571,100.46,2.8843894669857675,484,43280,0.09996618804871105
0.07,600,98040,107.32,3.085967018505431,492,44016,0.04111316823400557
0.07,610,100336,122.89,3.4902193295231076,504,45160,0.027728290733648464
0.07,620,102346,130.53,3.6783092422092922,515,46168,0.06461638206383213
0.07,630,104889,146.49,4.076717326731648,529,47440,0.08688404969871044
0.07,640,107049,155.07,4.305823774199293,541,48520,0.06525622750632465
0.07,650,109505,173.73,4.744412555444176,554,49752,0.06332183763151988
0.07,660,111283,182.76,4.9136428053740335,564,50640,0.03960431372979656
0.07,670,112764,186.44,5.031648566582195,572,51376,0.07331840944243595
0.07,680,114414,193.51,5.189937743345754,583,52200,0.13328744802856818
0.07,690,116190,195.19,5.172920830567286,593,53088,0.014662663888884708
0.07,700,117538,193.98,5.104252815472001,601,53768,0.07292160115321167
0.07,710,119009,185.73,4.830169315912881,609,54504,0.06048124871449545
0.07,720,119941,174.95,4.553819422724419,614,54968,0.05038191471248865
0.07,730,121467,164.78,4.305103177832803,622,55728,0.05966594160418026
0.07,740,122459,153.1,3.974609677673107,627,56224,0.048067639145301655
0.07,750,123686,140.81,3.667059985908013,634,56840,0.039147162751760334
0.07,760,125391,140.08,3.654379239304476,643,57688,0.08241422884748317
0.07,770,126867,140.03,3.612571808707569,652,58432,0.08107161178486422
0.07,780,127913,133.99,3.4640800661718485,657,58952,0.07102259970270097
0.07,790,129153,128.63,3.343691251891184,664,59576,0.06020468947826885
0.07,800,130298,126.6,3.3104416834205534,670,60144,0.08200294317794032
0.07,810,131255,121.46,3.234299060118644,675,60624,0.025772706634597853
0.07,820,132938,128.97,3.4134091870427357,684,61464,0.046939063497120515
0.07,830,134848,132.81,3.5088201329669273,695,62416,0.07019128376850858
0.07,840,136376,138.17,3.6677722394332877,703,63184,0.08120834385044873
0.07,850,138362,145.76,3.864646234884323,714,64176,0.03587366761348676
0.07,860,139790,142.99,3.7913423939133692,721,64888,0.024818898134981282
0.07,870,141347,143.8,3.8814036819700095,730,65672,0.057169339299434796
0.07,880,143218,152.05,4.122433033511953,740,66608,0.04699399200035259
0.07,890,145054,158.01,4.270023843434514,750,67520,0.06958363502053544
0.07,900,146527,161.29,4.343670879823341,758,68256,0.05903213846613653
0.07,910,148588,172.33,4.581407181252124,769,69288,0.09090687753632665
0.07,920,149906,168.68,4.502287335564374,777,69952,0.09064841736108065
0.07,930,151782,168.34,4.469865788409483,787,70888,0.057470683139399625
0.07,940,152984,165.08,4.388760777821375,793,71488,0.03635396808385849
0.07,950,154316,158.54,4.227553241736675,800,72152,0.09078465623315424
0.07,960,156488,165.98,4.408850632376423,812,73240,0.015326902619563043
0.07,970,157812,163.65,4.315237899400956,819,73904,0.09071985422633588
0.07,980,158674,153.56,4.0315786539774265,824,74336,0.12094626354519278
0.07,990,159981,148.27,3.9296528949573877,831,74984,0.08914740610634908
0.07,1000,161509,148.82,3.9261092895378145,839,75752,0.059026205068221316
0.07,1010,163093,144.05,3.8242985712481614,848,76544,0.03553094630478881
0.07,1020,164674,146.68,3.9040352197233683,856,77336,0.08990504912799224
0.07,1030,166443,145.61,3.8784452021424083,866,78216,0.026800557709066197
0.07,1040,168351,152.67,4.031315068312917,876,79168,0.024453823105432093
