rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9915137500000002,10,35.5,0,365,-1.5093832723764584,,
0.9783077499999999,20,45.65,1,933,-2.265874567554884,,
0.94980325,30,70.96666666666667,2,2159,-4.159610050489947,,
0.93087775,40,73.325,3,2973,-4.265225220395791,,
0.9108130000000001,50,75.72,5,3836,-4.481779522189152,,
0.8842847499999998,60,81.95,6,4977,-5.088975146499022,,
0.8486425000000002,70,92.0,9,6510,-5.7970680093461695,,
0.8193010000000001,80,96.15,11,7772,-6.035229156349191,,
0.7838680000000002,90,102.28888888888889,14,9296,-6.678118110896265,,
0.7682904999999999,100,98.66,15,9966,-6.444872155203069,,
0.7432735000000001,110,105.77,22,11042,-6.9063643085379205,520,0.03686324544469244
0.7161407499999999,120,111.76,30,12209,-7.326279732390991,1104,0.09282953586080112
0.6722215000000002,130,118.39,43,14098,-7.865870699393714,2048,0.13894122559577227
0.6380905000000002,140,124.93,53,15566,-8.18340985037676,2776,0.05578155632247217
0.6148405000000002,150,126.3,60,16566,-8.284517259803248,3280,0.09536318744358141
0.57343225,160,132.7,73,18347,-8.531251940846596,4168,0.05927327388781123
0.5516470000000002,170,126.74,80,19284,-7.994749331725483,4640,0.04129105160245672
0.5134240000000003,180,130.56,92,20928,-8.156529020102836,5456,0.09547625289997086
0.48268750000000027,190,128.54,101,22250,-7.735782010427244,6120,0.050521204189863056
0.45787975000000036,200,132.51,109,23317,-7.849793850606752,6656,0.09964188328012824
0.42665500000000023,210,135.18,119,24660,-7.917708525143416,7328,0.04173393512610346
0.40724125,220,131.86,125,25495,-7.615338398317272,7744,0.03418364829849452
0.3927099999999999,230,119.22,130,26120,-6.601081037770374,8056,0.05205892084632069
0.36211300000000024,240,117.7,140,27436,-6.50739916631254,8712,0.07161862100474536
0.3306325,250,121.24,150,28790,-6.522581412260163,9392,0.08224649331532419
0.2948972500000002,260,118.8,162,30327,-6.267614058920688,10160,0.09886388469021767
0.27185650000000006,270,119.34,169,31318,-6.313688458310907,10656,0.10573505412321538
