time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
67062,0.07,19.04,324,0.6040364969017727,2260,28528,0.19507969729602337
67249,0.07,19.13,325,0.6137130091858779,2270,28624,0.19724241830408573
67451,0.07,18.74,326,0.5950331687790802,2280,28720,0.18186293728649616
67638,0.07,18.97,327,0.6044717711000515,2290,28816,0.19165922701358795
67825,0.07,18.28,328,0.5901879169223223,2300,28912,0.19123858027160168
68025,0.07,18.31,329,0.6050293637057338,2310,29008,0.17396260239183903
68223,0.07,18.54,330,0.6348559510182883,2320,29104,0.18452537059783936
68432,0.07,18.86,331,0.6482378002292254,2330,29208,0.18318819254636765
68614,0.07,18.52,332,0.6495168560956509,2340,29304,0.18725217878818512
68881,0.07,18.91,334,0.6668974123044804,2350,29440,0.182307792827487
69079,0.07,19.17,335,0.687274647061439,2360,29536,0.18719790130853653
69267,0.07,19.18,336,0.6849523687686309,2370,29632,0.18295948579907417
69418,0.07,18.67,337,0.6641820778236378,2380,29704,0.19305892288684845
69633,0.07,18.95,338,0.6818399813882623,2390,29816,0.16625996492803097
69823,0.07,18.98,339,0.6768716192886935,2400,29904,0.15875518880784512
69992,0.07,18.67,340,0.6589769627591018,2410,29992,0.1736130155622959
70197,0.07,18.74,341,0.6346565774148292,2420,30096,0.17712256126105785
70372,0.07,18.4,342,0.6168180414146534,2430,30184,0.15383875370025635
70582,0.07,18.68,344,0.6321293168904769,2440,30288,0.16387221775949
70756,0.07,17.75,345,0.61272563027629,2450,30376,0.17037575878202915
70923,0.07,17.44,346,0.5915242987802454,2460,30456,0.17172902449965477
71071,0.07,17.04,347,0.5746672293330203,2470,30528,0.18096916563808918
71253,0.07,17.35,348,0.5968349666894159,2480,30624,0.16718940995633602
71427,0.07,16.94,349,0.5851729849512467,2490,30712,0.15738420560956
71596,0.07,16.73,350,0.5801667816635185,2500,30792,0.17169874534010887
71811,0.07,17.19,351,0.5990048995418676,2510,30904,0.14803762827068567
71979,0.07,16.82,352,0.6033830893371406,2520,30984,0.146143002435565
72136,0.07,16.64,353,0.615854178999014,2530,31064,0.16326150856912136
72300,0.07,16.18,354,0.5903787113555388,2540,31144,0.15877906046807766
72518,0.07,16.62,355,0.5957545677710173,2550,31256,0.1537457713857293
72624,0.07,16.01,355,0.5779736898343131,2560,31304,0.14333009533584118
72819,0.07,16.48,356,0.6109643410298008,2570,31408,0.16197293624281883
73056,0.07,17.03,358,0.6253227831030583,2580,31520,0.15050674602389336
73242,0.07,17.15,359,0.6227065473168522,2590,31616,0.15009818971157074
73472,0.07,17.76,360,0.6503765196839398,2600,31728,0.1436801878735423
73672,0.07,17.61,361,0.6376436407157114,2610,31832,0.15408804081380367
73823,0.07,17.44,362,0.6366941799586955,2620,31904,0.141667858697474
74012,0.07,17.76,363,0.623664574060391,2630,32000,0.14837936218827963
74150,0.07,17.5,364,0.6070721969665374,2640,32072,0.1431829072535038
74362,0.07,17.44,365,0.6234487204228978,2650,32176,0.14220528956502676
74548,0.07,18.24,366,0.6622261566873994,2660,32272,0.14139125309884548
74736,0.07,18.17,368,0.6466451891370804,2670,32360,0.14326804783195257
74972,0.07,18.16,369,0.6453191765466804,2680,32480,0.1364855943247676
75170,0.07,18.28,370,0.6423665570075354,2690,32584,0.14182861894369125
75381,0.07,18.09,371,0.6324225989424407,2700,32688,0.12833741772919893
75613,0.07,18.41,372,0.6390000944460027,2710,32800,0.14314445294439793
75772,0.07,18.49,373,0.6411692135001938,2720,32880,0.1344935242086649
75991,0.07,18.79,374,0.6656226307592824,2730,32992,0.1362866386771202
76155,0.07,19.05,375,0.6827847482658721,2740,33072,0.13627098500728607
76329,0.07,18.67,376,0.6616985620787897,2750,33160,0.13228988740593195
76530,0.07,18.82,378,0.6714512770694055,2760,33264,0.128226637840271
76697,0.07,18.61,379,0.6604379498909694,2770,33344,0.12010099180042744
76904,0.07,18.32,380,0.6429797202062297,2780,33448,0.11704226396977901
77098,0.07,18.28,381,0.6613897920073206,2790,33544,0.12880538310855627
77256,0.07,17.75,382,0.6383225215670398,2800,33624,0.13229100964963436
77467,0.07,17.54,383,0.6555397193077038,2810,33728,0.1216232543811202
77657,0.07,17.85,384,0.6575937976163904,2820,33824,0.1214393861591816
77874,0.07,17.83,385,0.6524007149813541,2830,33936,0.12639727909117937
78071,0.07,18.16,387,0.6670628722338313,2840,34032,0.11106372717767954
78228,0.07,17.99,387,0.6569635821450558,2850,34112,0.11678762175142765
78451,0.07,18.21,389,0.6535597461111106,2860,34224,0.1215756805613637
78608,0.07,18.11,390,0.6429470574076964,2870,34296,0.11807379964739084
78817,0.07,18.13,391,0.6410432335328412,2880,34408,0.11982820089906454
78997,0.07,17.99,392,0.6214515806235261,2890,34496,0.12030590604990721
79191,0.07,18.35,393,0.6308315375430731,2900,34592,0.12241525016725063
79377,0.07,18.1,394,0.6030195232163432,2910,34688,0.10500198882073164
79633,0.07,18.76,396,0.6446011202138163,2920,34816,0.1120709152892232
79842,0.07,18.68,397,0.6478224443580446,2930,34920,0.10251881834119558
80013,0.07,18.42,398,0.6388739245053958,2940,35000,0.10175653453916311
80238,0.07,19.1,399,0.6601247843093909,2950,35112,0.11400305666029453
80447,0.07,18.96,400,0.6614146856764006,2960,35216,0.1139785023406148
80643,0.07,19.35,401,0.6907245405410003,2970,35320,0.10063451714813709
80876,0.07,19.59,402,0.6935526500569453,2980,35432,0.11235418729484081
81002,0.07,19.05,403,0.6710655478291494,2990,35496,0.1068981196731329
81143,0.07,18.52,404,0.6582255572233303,3000,35568,0.09844595938920975
81314,0.07,18.37,405,0.6573660414111575,3010,35656,0.09818148519843817
81553,0.07,18.2,406,0.6431797024740543,3020,35776,0.09915830381214619
81784,0.07,18.42,408,0.6403817742376532,3030,35888,0.10399364307522774
81938,0.07,18.25,409,0.6211694229427792,3040,35968,0.09956985991448164
82090,0.07,17.52,409,0.5924037496133369,3050,36040,0.10753107070922852
82275,0.07,17.28,411,0.5793163762385153,3060,36136,0.09757759235799313
82456,0.07,17.13,412,0.5705185962438011,3070,36224,0.09938002284616232
82640,0.07,16.64,413,0.5655588218644707,3080,36312,0.09738255571573973
82799,0.07,16.97,413,0.5784017517869126,3090,36392,0.09485574066638947
82973,0.07,17.3,414,0.5968032193645939,3100,36480,0.0946142915636301
83134,0.07,17.2,415,0.592008197324189,3110,36560,0.10282343532890081
83292,0.07,16.39,416,0.5522527308409193,3120,36640,0.08862683549523354
83466,0.07,15.82,417,0.5389793140857092,3130,36728,0.09471748489886522
83618,0.07,15.8,418,0.5335874779377384,3140,36808,0.10117573384195566
83755,0.07,15.65,419,0.5371030107690147,3150,36872,0.11096591036766768
83960,0.07,15.85,420,0.5439839394062073,3160,36976,0.08825395442545414
84138,0.07,15.82,421,0.5325092581736612,3170,37064,0.09727274440228939
84317,0.07,15.77,422,0.5373697973192461,3180,37152,0.0983830401673913
84519,0.07,16.2,423,0.5494100236989745,3190,37256,0.0911707291379571
84690,0.07,16.17,424,0.5328201765670375,3200,37344,0.08378689223900437
84840,0.07,16.06,425,0.5268399211634738,3210,37416,0.09210440889000893
85022,0.07,16.3,426,0.550471670072959,3220,37504,0.09544296376407146
85190,0.07,16.24,427,0.5498239954533918,3230,37592,0.08846799936145544
