rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
-2.892163428899167,62.9,0,639,0.9851432500000002,10,,
-3.747092857461598,82.25,1,1665,0.9612887499999999,20,,
-4.442094848680772,90.26666666666667,3,2738,0.9363415000000002,30,,
-4.353458091079003,88.5,4,3580,0.9167649999999998,40,,
-5.084217997707246,95.52,6,4826,0.8877955000000001,50,,
-5.31603345878439,101.66666666666667,8,6160,0.8567799999999998,60,,
-5.360638118871515,101.35714285714286,10,7165,0.8334137500000001,70,,
-6.277322617590988,111.5,13,9000,0.7907499999999998,80,,
-5.777973801250428,104.76666666666667,14,9519,0.7786832499999998,90,,
-5.8160192328046625,106.24,20,10724,0.750667,100,360,0.04622582028059696
-6.443138980909108,115.33,30,12272,0.7146760000000001,110,1128,0.06511362896344508
-7.213407299079387,122.44,42,14009,0.6742907499999999,120,2000,0.05616297100277734
-7.746332345229491,131.56,56,15994,0.6281395000000001,130,2992,0.05627560061839176
-8.312057175479458,142.13,70,17893,0.5839877499999999,140,3944,0.05663907936832402
-8.025153441740764,141.01,78,19027,0.5576222500000001,150,4512,0.07588552746165078
-8.314439772564631,144.86,91,20746,0.5176555,160,5368,0.04806480515981093
-8.301193577175178,146.6,100,21925,0.4902437500000002,170,5960,0.10489380697254092
-7.842660031725699,144.28,111,23528,0.4529740000000002,180,6760,0.0492316527524963
-8.095307394072451,147.45,118,24364,0.43353699999999984,190,7176,0.021492408064659685
-7.8999894660009575,145.56,126,25380,0.40991500000000003,200,7688,0.058948525169398636
-7.517052705520855,141.05,134,26477,0.3844097500000002,210,8232,0.05961544858291745
-6.937652522420269,137.95,145,27904,0.3512320000000002,220,8944,0.07891083671711385
-6.221058539493839,126.84,151,28778,0.33091150000000025,230,9384,0.04065670401905663
-5.753630281878133,118.6,160,29853,0.3059177500000001,240,9920,0.06855227099731565
-5.550419575657688,114.19,165,30546,0.28980549999999994,250,10272,0.0771960784913972
-5.104119055015506,108.62,174,31708,0.26278900000000005,260,10848,0.14326694939518347
-5.05981165009683,108.42,183,32867,0.23584225000000003,270,11432,0.03196902171475813
-4.865277390264076,106.15,194,34243,0.20385025000000012,280,12120,0.07916245935484767
-4.850544310985169,107.06,201,35170,0.1822974999999999,290,12584,0.03345570439705625
-4.695266739615451,103.11,206,35791,0.16785925000000024,300,12888,0.08723819657461718
-4.601298127112616,101.85,214,36762,0.1452834999999999,310,13376,0.07960642041871324
-4.382024396953109,96.48,221,37652,0.12459100000000012,320,13824,0.0883770085638389
-4.866130658166967,104.09,234,39287,0.08657725000000005,330,14640,0.03340839839074761
-4.947110691479822,106.86,244,40639,0.07,340,15312,0.05102211865596473
-5.256716270149725,111.33,253,41779,0.07,350,15888,0.09009731520200148
-5.354748739641743,111.83,262,42991,0.07,360,16488,0.08792759146308526
-5.315650939284316,108.42,269,43809,0.07,370,16904,0.05265077709918842
-5.080037865292061,104.02,276,44745,0.07,380,17368,0.06194880633847788
-5.094037772931176,104.36,283,45706,0.07,390,17848,0.033938732638489455
-5.124708278309018,104.72,288,46363,0.07,400,18176,0.08066755149047822
-4.951327640836384,101.66,293,47028,0.07,410,18512,0.08754003985086456
-4.763706367140507,99.07,298,47659,0.07,420,18824,0.0812742828275077
-4.409615414115327,94.35,308,48822,0.07,430,19408,0.13594210240989923
-4.0468002101451175,86.43,312,49382,0.07,440,19688,0.11823610286228359
-3.6209986912504246,79.88,316,49867,0.07,450,19928,0.04253130085999146
-3.380581628610288,76.15,323,50706,0.07,460,20352,0.117882298422046
-3.1005787981408526,72.43,327,51152,0.07,470,20568,0.1252449009916745
-2.9584668475907723,68.7,331,51715,0.07,480,20856,0.05333328107371926
