rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,730,119964,124.55,-3.361787423171773,578,54976,0.05082967923954129
0.07,740,121330,120.77,-3.2476635128954188,585,55664,0.0518223560648039
0.07,750,122673,125.93,-3.3628946694087536,592,56336,0.05163227894809097
0.07,760,124959,137.38,-3.6262494413248083,604,57472,0.02963270543841645
0.07,770,126906,150.42,-3.953348908803244,614,58448,0.035845138132572174
0.07,780,128846,156.12,-4.090246679594025,624,59416,0.057453195040579885
0.07,790,130421,159.4,-4.1549651325169625,632,60208,0.04694937646854669
0.07,800,132338,166.01,-4.35045633342137,642,61168,0.04817309003556147
0.07,810,134236,168.35,-4.33396431301617,652,62112,0.037250225665047765
0.07,820,135757,173.0,-4.461914604572362,660,62872,0.03215591289335862
0.07,830,137576,175.12,-4.507633293277385,669,63784,0.045118441397789866
0.07,840,138997,175.67,-4.5989721595679605,676,64496,0.045207873336039484
0.07,850,140720,179.47,-4.690951196406772,685,65352,0.03985324967652559
0.07,860,142849,177.9,-4.623670869760337,696,66424,0.06024660973343998
0.07,870,144575,175.69,-4.575421008307169,705,67280,0.06445314711891115
0.07,880,146924,179.78,-4.827046578586781,717,68456,0.03545621322700754
0.07,890,148579,180.58,-4.967117806381575,725,69288,0.04473505157511681
0.07,900,150167,177.29,-4.890352586581081,733,70080,0.03681872331071645
0.07,910,152653,183.17,-5.128363856834526,746,71320,0.03568432433530688
0.07,920,154377,185.2,-5.302608401583886,755,72184,0.037382715789135545
0.07,930,157052,193.76,-5.534356279340905,769,73520,0.01834547077305615
0.07,940,159074,199.77,-5.616904615165928,779,74536,0.05556467408314347
0.07,950,161372,205.52,-5.773567339753112,791,75680,0.03845307126175612
0.07,960,163125,201.76,-5.683419060317662,800,76560,0.06337409373372793
0.07,970,165440,207.65,-5.859804266048782,812,77712,0.03537727892398834
0.07,980,167450,204.26,-5.631145092892152,822,78720,0.016997552360408008
0.07,990,169571,208.92,-5.618641297464035,833,79784,0.03419556119479239
0.07,1000,171225,209.58,-5.583864918577201,841,80608,0.06297900079516694
0.07,1010,173051,202.98,-5.3570651615974985,851,81520,0.06141067773569375
0.07,1020,174506,200.29,-5.174326492402396,860,82248,0.017864321533124894
0.07,1030,176033,188.81,-4.8801861783897875,869,83016,0.034286225913092494
0.07,1040,177842,186.68,-4.8179796749623875,878,83920,0.053103637881577015
0.07,1050,179394,179.22,-4.62796319215792,886,84696,0.04422596609219909
0.07,1060,180662,174.37,-4.533236133858588,892,85328,0.03626072680344805
0.07,1070,182664,171.24,-4.425038762235761,903,86328,0.028838726662797853
0.07,1080,184669,171.19,-4.409244515560714,913,87328,0.033501399448141456
0.07,1090,186627,169.56,-4.388886975335695,923,88312,0.042983648483641446
0.07,1100,188612,172.87,-4.498863778895135,934,89304,0.056375213083811104
0.07,1110,190889,177.38,-4.606367747773254,945,90440,0.027958481339737773
0.07,1120,192540,179.34,-4.614375932006492,954,91264,0.037078978144563735
0.07,1130,193891,177.58,-4.564608885639473,961,91944,0.039498276193626225
0.07,1140,195681,177.39,-4.5409243085009985,970,92840,0.015231761266477406
0.07,1150,196860,173.66,-4.4341702287240405,976,93424,0.0457161933882162
0.07,1160,198302,175.4,-4.496753301127081,983,94144,0.025259076443035156
0.07,1170,199503,167.39,-4.281911504685534,990,94744,0.05673255515284836
