rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
-4.841477643315796,80.7,0,817,0.9240189999999999,10,,
-5.014451949250118,85.2,2,1724,0.8396680000000003,20,,
-5.209913588752101,87.13333333333334,3,2644,0.7541079999999999,30,,
-5.166045075406528,88.625,6,3585,0.6665950000000002,40,,
-4.795063105985273,86.08,7,4354,0.5950779999999998,50,,
-4.778954549097899,86.61666666666666,8,5257,0.511099,60,,
-4.743171654686947,85.34285714285714,10,6044,0.4379080000000002,70,,
-4.744180209382401,86.2,11,6976,0.3512320000000002,80,,
-4.76306067610621,86.43333333333334,13,7869,0.2681830000000003,90,,
-4.728077422963932,87.01,15,8801,0.18150699999999975,100,,
-4.751707281722323,88.14,17,9731,0.09501700000000002,110,,
-4.613763324963531,87.2,20,10544,0.07,120,264,0.001258264586340374
-4.340202181562958,86.3,24,11374,0.07,130,680,0.00045355123529589036
-3.960916533939124,80.97,26,11782,0.07,140,888,0.0010651591364876367
-3.7253037697259246,76.14,28,12068,0.07,150,1032,0.0014026382268639281
-3.342192973525694,70.45,30,12402,0.07,160,1200,0.001439861676772125
-2.97359908487746,64.64,31,12608,0.07,170,1296,0.0020094818028155714
-2.5517065813473314,57.09,32,12785,0.07,180,1392,0.0009045436527230777
-2.2062677940850834,50.89,33,13058,0.07,190,1528,0.0010478847580088768
-1.8250362259546318,43.09,34,13210,0.07,200,1600,0.001891570856969338
-1.3851586914403604,35.61,35,13392,0.07,210,1688,0.0009284175030188635
-1.0711732240200122,29.12,36,13556,0.07,220,1776,0.0009695533299236558
-0.8214496966866613,22.0,37,13674,0.07,230,1832,0.0011642198223853484
-0.7566552401886796,19.5,37,13832,0.07,240,1912,0.0015527836949331686
-0.7076806090568872,18.34,38,14002,0.07,250,2000,0.0012465124382288195
-0.6706338962845649,16.38,39,14140,0.07,260,2064,0.0008677567457198165
-0.6182453914732604,15.4,40,14248,0.07,270,2120,0.0008305956798722036
-0.6108605109501025,14.99,40,14384,0.07,280,2184,0.0008785241734585725
-0.5318796658675929,13.92,41,14550,0.07,290,2272,0.0011397255293559283
-0.5307882242991382,14.13,42,14723,0.07,300,2360,0.0013424897915683687
-0.5253946005317601,14.18,43,14910,0.07,310,2448,0.0011463227347121574
-0.5026533441284796,14.13,44,15069,0.07,320,2528,0.00168386178847868
-0.526523228738263,15.15,45,15289,0.07,330,2640,0.0014474215713562444
-0.526290282037186,15.33,46,15465,0.07,340,2728,0.0009825710949371569
-0.563447532569782,17.24,48,15826,0.07,350,2912,0.0014131212810752913
-0.5771514659419663,17.9,49,16030,0.07,360,3008,0.0012142307896283455
-0.6178170209603309,19.5,51,16298,0.07,370,3144,0.0011986545287072659
-0.6747577225776276,22.15,53,16699,0.07,380,3344,0.001028918479278218
-0.6719008402886263,22.83,54,16933,0.07,390,3464,0.0012273505926714279
-0.711336329093282,25.22,56,17345,0.07,400,3672,0.0011413259198889136
-0.7400708577976901,27.19,58,17729,0.07,410,3864,0.0009485726404818706
-0.7876587500981854,29.15,60,18084,0.07,420,4040,0.0010639612592058256
-0.8203306461221844,30.6,62,18449,0.07,430,4224,0.0010330093136872165
-0.8281428881376351,31.29,64,18694,0.07,440,4344,0.0009648422710597515
-0.8207509398367016,30.24,65,18950,0.07,450,4472,0.0009664893368608318
-0.8348566253447802,30.87,66,19217,0.07,460,4608,0.001217283439473249
-0.8707019752250198,31.9,68,19588,0.07,470,4792,0.0009705445772851817
-0.8416688916736398,30.67,70,19866,0.07,480,4928,0.0007766515263938345
-0.8580916451585245,31.39,72,20172,0.07,490,5080,0.0007714902858424466
-0.8410722764549213,29.95,73,20440,0.07,500,5216,0.001195090706460178
-0.8373235856201723,28.8,75,20709,0.07,510,5352,0.0006637047372350935
-0.8185644201545972,27.74,76,20958,0.07,520,5472,0.000736817473807605
-0.811545441047022,27.14,78,21263,0.07,530,5624,0.0007160471068345942
-0.8464600099804366,27.38,79,21532,0.07,540,5760,0.0006945229251869023
-0.8683743709203553,28.26,81,21876,0.07,550,5936,0.000649596047878731
-0.8634889622167178,28.06,82,22123,0.07,560,6056,0.0007914093439467251
-0.835916959383073,26.79,83,22367,0.07,570,6176,0.0005385178992582951
-0.8539231840694752,26.62,85,22628,0.07,580,6312,0.0005846300809935201
-0.8436104504941566,25.91,86,22863,0.07,590,6424,0.0006503054100903682
-0.8263625939328434,25.39,87,23079,0.07,600,6536,0.0003884857396769803
-0.7919040385126892,24.53,88,23262,0.07,610,6624,0.00048110090210684575
-0.7868227059660913,24.43,90,23501,0.07,620,6744,0.0006077863690734375
-0.772545471137492,23.6,91,23723,0.07,630,6856,0.00046396101970458403
-0.7180621938312778,22.44,92,23876,0.07,640,6936,0.0004468008773983456
-0.691700451351752,21.41,93,24117,0.07,650,7056,0.00048421413157484494
-0.6883433240642565,20.85,94,24308,0.07,660,7152,0.00044447480104281567
-0.6610969843320231,20.45,95,24512,0.07,670,7248,0.000383982775019831
-0.6367343683827321,19.83,96,24711,0.07,680,7352,0.0003466644629952498
-0.6169031225524487,18.94,97,24857,0.07,690,7424,0.00029121330044290517
-0.6041264075709296,18.34,98,25013,0.07,700,7504,0.00026316642470192164
-0.6170028557416518,18.37,99,25199,0.07,710,7592,0.00027124668486067094
-0.5983603123812099,17.58,100,25359,0.07,720,7672,0.0003052031170227565
-0.5690127570387326,17.03,101,25526,0.07,730,7760,0.00027209764084545895
-0.5990142058761208,17.72,102,25748,0.07,740,7872,0.00029839715716661885
-0.5966483886496626,17.25,103,25942,0.07,750,7968,0.00028079056210117415
-0.5890107712157383,17.14,104,26122,0.07,760,8056,0.00026339768555772025
-0.5899046080959292,16.76,105,26288,0.07,770,8136,0.00023977521050255746
-0.5790510935232102,16.57,106,26468,0.07,780,8232,0.0002785381475405302
-0.5840092953406619,16.97,107,26654,0.07,790,8320,0.00022871323380968533
-0.5875766924408652,16.9,108,26803,0.07,800,8400,0.00020725384092656896
-0.570172521438461,16.84,109,26983,0.07,810,8488,0.00022670961334370077
-0.5792907682687634,16.97,110,27156,0.07,820,8576,0.000233386814215919
-0.584061471910366,16.7,110,27296,0.07,830,8640,0.00019358641111466568
-0.5554305917837644,16.16,111,27464,0.07,840,8728,0.00024170549659174867
-0.5326685949191828,15.74,112,27616,0.07,850,8800,0.00026852162955037784
-0.5348640175988248,15.87,113,27809,0.07,860,8904,0.00025463154997851234
-0.5274636428813639,15.77,114,27965,0.07,870,8976,0.00019156443340762053
-0.5201203789163058,15.4,115,28108,0.07,880,9048,0.00019705332306330092
-0.5244804849553407,15.39,116,28293,0.07,890,9144,0.00019543175949365832
-0.508311548502513,15.21,116,28424,0.07,900,9208,0.00019534307284629904
-0.514957215290407,14.94,117,28577,0.07,910,9288,0.00020864231555606239
-0.5070090372855838,14.8,118,28736,0.07,920,9360,0.00018482732957636472
-0.5016053649384776,14.98,119,28894,0.07,930,9440,0.00018471108705853112
-0.5058543664545642,14.79,120,29043,0.07,940,9520,0.00019705482009158004
-0.4954990932412675,14.48,120,29164,0.07,950,9576,0.00024182564629882108
-0.4790044909089748,14.08,121,29317,0.07,960,9656,0.0001984757236641599
-0.4979859864429363,14.34,122,29499,0.07,970,9744,0.00021689990171580575
-0.5148551852452252,14.69,123,29677,0.07,980,9832,0.0002111055528075667
-0.5047190758639959,14.4,124,29833,0.07,990,9912,0.00020132332792854868
-0.5245029071947408,14.75,125,29999,0.07,1000,9992,0.0002050863295153249
-0.5141752532706336,14.79,126,30156,0.07,1010,10072,0.0002593922254163772
-0.5129800391932876,14.86,127,30322,0.07,1020,10160,0.00019453779532341287
-0.5166907170183197,14.8,127,30474,0.07,1030,10232,0.00020843090715061408
-0.5285120911735256,15.04,128,30647,0.07,1040,10320,0.00019960818826803006
-0.5390337272895603,15.29,129,30793,0.07,1050,10392,0.0002489764156052843
-0.5654432002080254,15.68,130,30985,0.07,1060,10488,0.00022755769896321
-0.5437188013798167,15.19,131,31118,0.07,1070,10552,0.0002162454056815477
-0.5115991342862151,14.62,132,31239,0.07,1080,10616,0.0002332187104912009
-0.5275156962251432,14.94,133,31427,0.07,1090,10712,0.0002297757164342329
-0.5051770875931875,14.66,133,31565,0.07,1100,10776,0.0002042130581685342
-0.5064905826160818,14.46,134,31702,0.07,1110,10848,0.00021021440988988616
-0.4938087395225771,14.07,135,31829,0.07,1120,10912,0.00019501204951666296
-0.49080505471733693,13.96,136,31970,0.07,1130,10984,0.00023099445934349205
-0.48507918645982007,13.91,136,32138,0.07,1140,11064,0.0002461786316416692
-0.5002845009277422,14.45,138,32338,0.07,1150,11168,0.00018051693587040063
-0.46647915225457753,13.78,138,32463,0.07,1160,11224,0.00021339207523851655
-0.47476704485827803,14.37,139,32655,0.07,1170,11320,0.00019886735572072212
-0.49522573471699455,14.79,140,32818,0.07,1180,11408,0.00017737458802002948
-0.4821755837539228,14.5,141,32977,0.07,1190,11488,0.00022521904429595452
