rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
2.2843084562733558,703,138639,59.54,1770,0.07,0.06391295546200126,64312
2.4773938377937896,709,139738,65.42,1780,0.07,0.19295693817548454,64864
2.5013206216042803,713,140504,67.0,1790,0.07,0.19341571151744574,65248
2.579345357174138,718,141373,69.41,1800,0.07,0.19428753212559968,65680
2.700511157073988,723,142231,72.66,1810,0.07,0.22242394648492336,66112
2.9250342428946157,731,143651,80.27,1820,0.07,0.20500994403846562,66824
3.194640099560628,737,144901,88.4,1830,0.07,0.1499202847480774,67448
3.50281667416556,745,146483,97.5,1840,0.07,0.17641528078820556,68240
3.663040586306559,751,147516,102.89,1850,0.07,0.24914261512458324,68752
3.711539847394651,756,148407,104.55,1860,0.07,0.2199872678029351,69200
3.9075887095660122,763,149735,109.96,1870,0.07,0.20654101471882313,69864
3.8593039847721804,768,150692,108.54,1880,0.07,0.20508830866310745,70344
3.941505224401086,773,151625,110.21,1890,0.07,0.18977339786943048,70808
4.04312658087569,779,152760,112.87,1900,0.07,0.17559923199587502,71376
4.132705458837194,785,153878,115.47,1910,0.07,0.25968257972272113,71936
3.96897244339783,790,154727,109.76,1920,0.07,0.17579763452522457,72360
3.8102516608498274,794,155460,104.59,1930,0.07,0.2756880926899612,72728
3.626663997930332,799,156439,98.56,1940,0.07,0.14724933146499097,73216
3.812932466401969,807,157883,102.67,1950,0.07,0.2169944554916583,73936
4.116533397948276,815,159549,110.42,1960,0.07,0.2864511437364854,74768
4.350900268698931,826,161537,117.02,1970,0.07,0.18939427542500198,75768
4.568876208634504,834,163049,122.57,1980,0.07,0.12832242698641494,76520
4.761963663849695,842,164529,128.04,1990,0.07,0.1578810871578753,77264
4.928433978339397,850,166135,132.75,2000,0.07,0.18578919442370534,78064
4.9760719779132785,856,167366,133.88,2010,0.07,0.17317474423907697,78680
5.06686176643864,862,168415,135.88,2020,0.07,0.1835256600752473,79200
5.092070367254587,866,169241,136.81,2030,0.07,0.22681353706866503,79616
5.044760975913872,871,170107,135.68,2040,0.07,0.2411865061149001,80048
5.038136466969588,879,171597,136.14,2050,0.07,0.11556315957568586,80792
4.8562748568450695,886,172780,131.31,2060,0.07,0.18336789216846228,81384
4.691580343617151,894,174321,126.84,2070,0.07,0.1819795077899471,82160
4.513448529556325,899,175312,121.63,2080,0.07,0.15423911254038103,82648
4.364148085501637,905,176446,118.17,2090,0.07,0.11439967885962687,83216
4.044182876556562,909,177211,109.76,2100,0.07,0.2900425884872675,83600
3.795288616067667,912,177786,103.2,2110,0.07,0.15572423994308338,83888
3.6216682556082005,916,178391,98.76,2120,0.07,0.17166693101171404,84192
3.6146642626174255,920,179208,98.67,2130,0.07,0.14117734413594007,84600
3.4680336115634303,923,179685,94.78,2140,0.07,0.1273746705846861,84840
3.1597974093212797,926,180325,86.28,2150,0.07,0.18252989003667608,85160
3.00061205598245,930,181059,81.79,2160,0.07,0.2368160822079517,85528
2.8125501643100184,936,182058,76.37,2170,0.07,0.11323493128293194,86024
