time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,101.9,1,1029,0.9760757500000002,-5.664487114641409,,
20,79.3,1,1606,0.9626605000000001,-4.441754677259812,,
30,73.96666666666667,2,2249,0.9477107500000003,-4.189396163625969,,
40,78.4,4,3176,0.926158,-4.41840704962558,,
50,78.44,5,3972,0.9076510000000001,-4.5665651577515,,
60,76.23333333333333,6,4634,0.8922594999999999,-4.350927182203507,,
70,79.2,7,5614,0.8694744999999998,-4.346285726527292,,
80,75.1625,8,6093,0.8583377500000002,-4.111096907813517,,
90,73.11111111111111,9,6670,0.8449225,-3.967742019117822,,
100,77.68,11,7868,0.8170689999999998,-4.257266539532814,,
110,82.88,14,9417,0.7810547499999998,-4.621346965528812,,
120,81.96,14,9902,0.7697785000000004,-4.5726610811971655,,
130,92.33,26,11582,0.7307185,-5.182585412556351,0.11044777493589208,784
140,97.01,36,12977,0.6982847500000002,-5.550789917290892,0.04643037171990727,1488
150,99.93,43,14065,0.6729887500000002,-5.7339239527627,0.04652063990943134,2032
160,101.0,49,14834,0.6551095000000002,-5.792948118070691,0.11115859078563517,2416
170,107.01,60,16415,0.61835125,-6.339365153379299,0.13049945142120123,3200
180,117.45,72,17938,0.5829414999999998,-7.008912669489221,0.05699648696463555,3968
190,124.93,81,19263,0.5521352499999999,-7.3656092617149955,0.1692874011641834,4624
200,127.42,92,20710,0.5184924999999999,-7.440984712117105,0.07642117801879067,5352
210,122.09,100,21726,0.4948705,-7.067443881132209,0.05732293223263696,5856
220,128.78,108,22880,0.4680399999999998,-7.3938761541562155,0.0488230042392388,6432
230,128.19,120,24501,0.43035175000000025,-7.3346078102018915,0.08732969779521227,7248
240,125.45,129,25622,0.4042885000000004,-7.163397871206282,0.08736319659510627,7808
250,124.91,138,26656,0.3802479999999997,-7.029122634853702,0.10542929929215461,8320
260,124.09,143,27343,0.36427525000000005,-7.038196260756706,0.05024423115537502,8664
270,114.01,147,27916,0.35095299999999996,-6.373677885643262,0.0866133310191799,8952
280,107.46,154,28784,0.33077199999999984,-5.991026567321935,0.07031725731212646,9384
290,105.67,164,29930,0.3041274999999999,-5.985446702417463,0.09121973946457729,9960
300,102.52,173,31062,0.2778084999999998,-5.884321366151295,0.08021081809420139,10528
310,106.16,184,32442,0.2457235000000002,-6.124188286770479,0.11641224141931161,11216
320,107.96,195,33776,0.214708,-6.330996477751115,0.07064719049958512,11880
330,104.61,205,35062,0.18480850000000015,-6.170509432041033,0.07912181166466326,12528
340,113.15,221,37037,0.13888975000000037,-6.582204069605166,0.07349413773044944,13512
350,113.95,230,38151,0.11298925000000004,-6.633684133753311,0.07245843351120129,14072
360,117.68,239,39211,0.08834425000000024,-6.825490531201217,0.11744151287712157,14600
370,122.93,248,40309,0.07,-7.0984953919715155,0.07868924282956868,15152
380,122.22,255,41106,0.07,-6.9687159574263315,0.11157991900108755,15552
390,121.18,263,42148,0.07,-6.8470475378360165,0.0919584995135665,16072
400,115.2,268,42682,0.07,-6.482917129389813,0.10012704721884802,16336
410,112.03,277,43745,0.07,-6.206443706956983,0.13148282072506845,16872
420,109.19,285,44795,0.07,-5.979290011526129,0.0823668540106155,17392
430,109.82,297,46144,0.07,-5.86650349768289,0.04609227192122489,18064
440,98.48,304,46985,0.07,-5.1743666540286055,0.08267380343750119,18488
450,99.03,313,48154,0.07,-5.104143460072993,0.11965704191243276,19072
460,93.44,317,48655,0.07,-4.739535517956099,0.09505293774418533,19320
470,91.23,325,49532,0.07,-4.559327202902874,0.05550314602442086,19760
480,86.58,327,49864,0.07,-4.310535229431926,0.05213004810502753,19928
490,82.96,333,50544,0.07,-4.128771900147291,0.06647854141192511,20264
500,84.12,338,51194,0.07,-4.170482053210399,0.09989707981003448,20592
510,78.93,343,51738,0.07,-3.9155867203541757,0.09984708513366058,20864
520,73.22,346,52217,0.07,-3.5436653175517008,0.09612010978162289,21104
530,67.0,352,52944,0.07,-3.1504123742106716,0.10362053319113329,21464
540,65.38,358,53623,0.07,-3.0513062047699715,0.07228345255134627,21808
550,59.23,363,54177,0.07,-2.7640022714564183,0.10065107711125165,22088
560,59.9,367,54745,0.07,-2.8111336901059882,0.07612326729577035,22368
570,58.32,373,55464,0.07,-2.66799984084226,0.0705777702969499,22728
580,63.85,381,56349,0.07,-2.8691673065204673,0.10060643032193184,23168
590,62.04,385,56848,0.07,-2.7683547059573295,0.09406048129312694,23416
600,61.34,390,57428,0.07,-2.702454645536954,0.09391952236182988,23712
610,60.69,394,57907,0.07,-2.6229168504633047,0.11939794244244695,23952
620,59.69,397,58286,0.07,-2.600411877661498,0.1382607608102262,24136
630,60.35,404,59079,0.07,-2.692220569015617,0.1034015016630292,24536
640,63.75,412,60098,0.07,-2.810932224403988,0.1384732907754369,25048
650,64.44,417,60721,0.07,-2.8115168138390967,0.0616128797410056,25360
660,67.96,425,61641,0.07,-2.886027216963227,0.05311273585539311,25816
670,67.16,431,62280,0.07,-2.912976109359713,0.10648507199948654,26136
680,63.91,435,62840,0.07,-2.812277234324577,0.1946797724813223,26416
690,65.08,440,63456,0.07,-2.839822449078454,0.09148406848544255,26720
700,65.66,446,64094,0.07,-2.869350698092488,0.06898881890811026,27040
710,66.87,451,64694,0.07,-2.9278503087963754,0.10090347193181515,27344
720,67.8,455,65166,0.07,-2.972335243604648,0.0890728990198113,27576
730,65.32,459,65711,0.07,-2.858294820035949,0.13129929080605507,27848
740,58.48,462,66046,0.07,-2.59379230389749,0.1215901683899574,28016
750,54.65,464,66286,0.07,-2.4479974639539077,0.16804355679778382,28136
760,52.28,470,66969,0.07,-2.4551935151195865,0.11079664656426758,28480
770,53.03,476,67683,0.07,-2.4891777595980162,0.13377600722014904,28840
780,52.06,480,68146,0.07,-2.4647158516263192,0.12402068078517914,29072
790,53.85,486,68941,0.07,-2.5760122054681887,0.09947153247776441,29464
800,52.44,490,69438,0.07,-2.50695290629551,0.07857757864985615,29712
810,52.92,496,70086,0.07,-2.570102764137983,0.11214037373429164,30040
820,54.67,501,70733,0.07,-2.620112021576003,0.12337964813923463,30360
830,52.56,504,71067,0.07,-2.5032101076434405,0.09978024300653487,30528
840,57.21,510,71867,0.07,-2.7351202489125934,0.09878729854244739,30928
850,60.45,515,72431,0.07,-2.8911178158991464,0.09585767099633813,31208
860,59.5,520,73019,0.07,-2.810084204182918,0.189347611827543,31504
870,59.14,525,73697,0.07,-2.8181583240036745,0.08901312213856727,31848
880,63.32,533,74578,0.07,-3.045002657913427,0.10230951779522002,32288
890,63.22,539,75363,0.07,-3.0573042285647847,0.09785412927158177,32680
900,67.88,547,76326,0.07,-3.3107706472626317,0.12380365480203182,33160
910,74.18,558,77604,0.07,-3.62159892341875,0.09657866961788386,33800
920,83.29,571,79162,0.07,-4.135412218285515,0.059570236364379525,34576
930,100.12,587,81179,0.07,-4.9862911563452466,0.09173679060768336,35584
940,103.29,596,82296,0.07,-5.095254308082475,0.11017597268801183,36144
950,111.35,608,83666,0.07,-5.443178398276379,0.13087842252571136,36832
960,115.57,616,84676,0.07,-5.576437107119208,0.04939618956996128,37336
970,119.75,625,85772,0.07,-5.770725110412002,0.10538772330619395,37880
980,124.09,636,87087,0.07,-5.928938878078087,0.15092785068554804,38536
990,129.64,647,88427,0.07,-6.099280863635533,0.10278640335309319,39208
1000,130.34,656,89460,0.07,-5.999636177596447,0.13173389434814453,39728
1010,123.32,660,90036,0.07,-5.617855574397409,0.12217166053596884,40016
1020,113.49,665,90611,0.07,-5.0827438896078005,0.15115055022761226,40304
1030,99.45,671,91224,0.07,-4.423400814616315,0.09964973316527903,40608
1040,94.09,675,91805,0.07,-4.135608125775644,0.11374399380292743,40896
1050,85.06,680,92272,0.07,-3.7726454075992173,0.08002862747525796,41128
1060,79.32,683,92708,0.07,-3.544872159800745,0.06300924145034514,41352
1070,71.07,686,92979,0.07,-3.116423877783888,0.138216182065662,41488
1080,66.37,693,93824,0.07,-2.8692879631060233,0.15615557818091474,41904
1090,59.41,698,94468,0.07,-2.545526522639835,0.09861105828895234,42232
