rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,1210,901,-10.872490818809307,175851,215.57,0.48053548485040665,82920
0.07,1220,907,-10.43013092708609,176994,204.22,0.4214870184659958,83496
0.07,1230,914,-9.899438126604899,178315,190.67,0.43373553082346916,84152
0.07,1240,930,-10.435271065329388,181277,197.6,0.48381338082253933,85632
0.07,1250,945,-10.719295340919327,184195,197.77,0.37076080963015556,87096
0.07,1260,961,-11.265160245682415,187184,206.54,0.34801590628921986,88584
0.07,1270,975,-11.477817851862936,189850,209.28,0.28429078310728073,89920
0.07,1280,989,-11.861792263714293,192554,213.66,0.28573997877538204,91272
0.07,1290,1003,-12.079563380440472,195154,210.38,0.24838061816990376,92576
0.07,1300,1015,-12.906991369048267,197206,220.55,0.2395300529897213,93600
0.07,1310,1029,-14.878613476364087,199987,240.36,0.14146045967936516,94992
