rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-3.1590357369669015,280,90,65.34,0.41635524999999995,25103,7544,0.13273047097027302
-3.214834905439419,290,94,67.02,0.40008025000000014,25803,7896,0.10440206667408347
-3.023165769624793,300,97,62.65,0.3875717500000002,26341,8168,0.09436255192849785
-2.9300711631993046,310,100,60.54,0.3742960000000001,26912,8448,0.09803597815334797
-2.9777208380570874,320,104,61.39,0.357742,27624,8808,0.09637488739099354
-2.8942098106160596,330,106,59.86,0.3487210000000003,28012,9000,0.09059694560710341
-2.745088548966118,340,108,56.93,0.3401882500000002,28379,9184,0.11026421212591231
-2.6381978222125957,350,111,54.37,0.3284237499999999,28885,9440,0.10444957856088877
-2.5978202584014345,360,114,53.48,0.31791475000000025,29337,9664,0.08397605374921113
-2.491407278164334,370,116,51.65,0.30777774999999996,29773,9880,0.11173969425726682
-2.4264212505826857,380,119,50.82,0.29587374999999994,30285,10136,0.09834712278097868
-2.3122195556888716,390,121,48.08,0.28596925000000006,30711,10352,0.1328906649723649
-2.2876168409572193,400,124,47.92,0.27383275000000007,31233,10616,0.10082692047581077
-2.3027194178108505,410,128,48.58,0.25902250000000016,31870,10928,0.05175824835896492
-2.2825323887372715,420,132,48.13,0.24351475000000022,32537,11264,0.0689728301949799
-2.3787231946839724,430,135,50.6,0.22875100000000004,33172,11584,0.11591887380927801
-2.4175383446641328,440,138,51.65,0.217777,33644,11816,0.10946056339889765
-2.431679861403183,450,141,52.66,0.20366425000000032,34251,12120,0.09945320943370461
-2.4863334492729563,460,145,54.59,0.18866800000000028,34896,12440,0.09537166729569435
-2.455842234506938,470,147,54.38,0.17901924999999996,35311,12648,0.08438599295914173
-2.511708745718808,480,151,55.55,0.16439500000000018,35940,12968,0.12076043989509344
-2.7012756134451483,490,155,60.56,0.14284224999999995,36867,13432,0.1140293083153665
-2.839553221624031,500,160,64.64,0.12121975000000029,37797,13896,0.08238903991878033
-2.9107974516176887,510,165,67.3,0.10022500000000001,38700,14344,0.07855309639126062
-3.324032980820812,520,175,79.44,0.07,40581,15288,0.12112024356611073
-3.4379195167292647,530,180,83.83,0.07,41655,15824,0.05135708465240896
-3.476994420304884,540,184,86.24,0.07,42368,16176,0.1163141317665577
-3.575460991152027,550,189,89.87,0.07,43338,16664,0.0787654286250472
-3.438610830801321,560,191,87.32,0.07,43728,16856,0.08905143849551678
-3.5915724976287358,570,196,92.98,0.07,44709,17352,0.07855606079101562
-3.6290475326952936,580,202,96.15,0.07,45655,17824,0.08799894107505679
-3.416324670220116,590,204,92.42,0.07,46209,18104,0.05008080950938165
-3.291135901773958,600,208,89.77,0.07,46874,18432,0.07739081722684205
-3.1089657898433107,610,211,85.81,0.07,47381,18688,0.10739188082516193
-2.560379975226764,620,213,71.68,0.07,47849,18920,0.0736157528590411
-2.39075573290704,630,216,66.95,0.07,48450,19224,0.042590569937601686
-2.39259361005566,640,220,67.05,0.07,49173,19584,0.09877839498221874
-2.2669013177606554,650,223,63.43,0.07,49781,19888,0.07128654164262116
-2.275093911232654,660,226,63.77,0.07,50205,20096,0.09814724698662758
-2.1468746480554124,670,229,59.76,0.07,50785,20392,0.06841793353669345
-2.0297887599836137,680,231,55.7,0.07,51325,20656,0.07992233941331506
-2.030584684945312,690,234,55.44,0.07,51853,20920,0.09965842543169856
-2.0109423510672424,700,238,55.18,0.07,52492,21240,0.06546004244592041
-2.0833843468499196,710,241,57.35,0.07,53216,21600,0.06569834472611547
-2.1491170616959026,720,246,60.78,0.07,54027,22008,0.07293095462955534
-2.115367723186086,730,249,60.9,0.07,54640,22312,0.06858013570308685
-2.151930250128282,740,255,65.05,0.07,55778,22888,0.061472768196836114
-2.299307841111491,750,263,74.76,0.07,57357,23672,0.10151427472010255
-2.3441472414747517,760,267,77.09,0.07,58014,24000,0.09044604934751987
-2.3250498989191986,770,271,79.1,0.07,58795,24392,0.07964483927935362
-2.264819524814658,780,273,77.15,0.07,59140,24568,0.0617967254947871
-2.2480644290901526,790,275,76.72,0.07,59625,24808,0.08382426854223013
-2.139453994833205,800,277,73.4,0.07,59932,24960,0.07761038467288017
-1.9819739679852377,810,278,68.44,0.07,60160,25072,0.09027274162508547
-1.8443066852057688,820,280,63.43,0.07,60470,25232,0.07014793553389609
-1.74501499278305,830,281,59.65,0.07,60705,25352,0.07212357176467776
-1.5544519520971303,840,283,50.7,0.07,60948,25472,0.10060138558037579
-1.3214066200170487,850,284,38.01,0.07,61258,25624,0.07188762491568923
-1.2660345846218102,860,286,34.41,0.07,61555,25776,0.08701030327938497
-1.1924719631034626,870,287,29.44,0.07,61839,25912,0.0729607492685318
-1.1521493785852295,880,289,28.5,0.07,62090,26040,0.07021210459060967
-1.0763137955038524,890,290,26.1,0.07,62335,26160,0.07547757786232978
-1.089572518845932,900,292,25.68,0.07,62600,26296,0.09045808389782906
-1.1374487214204596,910,294,26.44,0.07,62904,26448,0.0829823138192296
-1.1388808152469958,920,295,25.78,0.07,63148,26568,0.07163202890660614
-1.158411869601776,930,296,25.95,0.07,63400,26696,0.06950785592198372
-1.172037183526641,940,298,26.11,0.07,63659,26824,0.06419688020832837
-1.1627928420923552,950,300,26.04,0.07,63962,26976,0.061857617227360606
-1.1482028060490272,960,301,25.86,0.07,64241,27120,0.07488057611044496
-1.1252104455929826,970,302,25.26,0.07,64465,27232,0.08779419702477753
-1.1286188893431288,980,304,25.15,0.07,64705,27352,0.07133990968577564
-1.1444394051763556,990,305,25.26,0.07,64961,27480,0.10472043603658676
-1.137076346195727,1000,307,25.49,0.07,65249,27624,0.0507025090046227
-1.0889956485529078,1010,308,24.92,0.07,65496,27744,0.06283668568357825
-1.0762112733262397,1020,309,24.86,0.07,65734,27864,0.0908230459317565
-1.0874060167440387,1030,311,24.8,0.07,65980,27984,0.1005366281606257
-1.1181264450180268,1040,313,25.74,0.07,66333,28160,0.0945248423377052
-1.0868257688967324,1050,314,25.27,0.07,66589,28288,0.05125901801511645
-1.1109031261379831,1060,316,25.77,0.07,66918,28456,0.11062331683933735
-1.1298181451760583,1070,318,26.15,0.07,67180,28584,0.1196029158309102
-1.1462625944113167,1080,319,26.77,0.07,67482,28736,0.08162466762587428
-1.1628657862658702,1090,321,27.22,0.07,67783,28888,0.08325596596114337
-1.1764428678214707,1100,323,27.38,0.07,68087,29040,0.08664846839383245
-1.2249453689135208,1110,324,28.23,0.07,68419,29208,0.08227782300673425
-1.285626665715467,1120,326,29.26,0.07,68760,29376,0.08026512537617236
-1.2960866414255703,1130,328,29.88,0.07,69068,29528,0.07539856107905507
-1.324712471674291,1140,330,30.51,0.07,69484,29736,0.08828728832304478
-1.447968640129009,1150,333,32.94,0.07,69983,29984,0.10649017849937081
-1.5101796246281212,1160,336,34.49,0.07,70467,30232,0.05735545081552118
-1.5840588584795614,1170,338,36.03,0.07,70883,30440,0.09961417503654957
-1.6702400249196527,1180,340,37.43,0.07,71325,30656,0.09623465733602643
-1.9222157910150666,1190,345,43.37,0.07,72220,31104,0.08237779513001442
-2.065605553259076,1200,349,47.1,0.07,72897,31448,0.0884736692532897
-2.1505470938586617,1210,352,49.83,0.07,73502,31744,0.1072131022810936
-2.1903959218383227,1220,355,51.72,0.07,74032,32008,0.05484765488654375
-2.3732423196097248,1230,359,56.37,0.07,74805,32400,0.08482773415744305
-2.4094821810011084,1240,362,58.16,0.07,75400,32696,0.0646267980337143
-2.3408010240309784,1250,364,57.66,0.07,75849,32920,0.06415730435401201
-2.2759012326115475,1260,366,56.73,0.07,76240,33112,0.08152147522196174
-2.233098379647544,1270,369,56.66,0.07,76649,33320,0.07114167744293809
-2.1308246704237486,1280,370,55.32,0.07,76957,33472,0.09399530617520213
-1.8491085351618408,1290,371,48.84,0.07,77204,33600,0.07587626215536147
-1.730625513465911,1300,374,46.28,0.07,77625,33808,0.051813945174217224
-1.6161196982030728,1310,375,43.44,0.07,77946,33968,0.07864355482161045
-1.5917752564979242,1320,378,42.58,0.07,78390,34192,0.0660569816827774
-1.4448932271098256,1330,380,39.03,0.07,78808,34400,0.06857970682904124
-1.3545571027490988,1340,382,36.4,0.07,79140,34568,0.07171686179935932
-1.4040623341983878,1350,385,37.76,0.07,79725,34856,0.0791156548075378
-1.3428183218248828,1360,386,36.22,0.07,79962,34976,0.07748030684888363
-1.310932512561698,1370,388,34.83,0.07,80232,35112,0.06317876977846026
-1.2932415783138216,1380,389,34.16,0.07,80473,35232,0.06234212638810277
-1.3303829018548092,1390,391,35.34,0.07,80838,35416,0.09317178092896938
-1.2600592942144433,1400,392,33.52,0.07,81077,35536,0.08115770318545401
-1.266432013585606,1410,394,33.74,0.07,81420,35704,0.09322228888049722
-1.1969271035258147,1420,396,32.27,0.07,81717,35856,0.061321656219661236
-1.1719576873370714,1430,398,32.13,0.07,82121,36056,0.06471442431211472
-1.168384218353549,1440,400,31.88,0.07,82428,36208,0.06489083403721452
-1.093282559180536,1450,402,29.79,0.07,82804,36400,0.07920595072209835
-1.1664343341375873,1460,404,32.09,0.07,83271,36632,0.06686594849452376
-1.2191901350076404,1470,406,33.44,0.07,83676,36832,0.06065902020782232
-1.329061185171453,1480,409,36.55,0.07,84228,37112,0.09847877826541662
-1.4380283792742226,1490,413,39.39,0.07,84877,37432,0.07583562470972538
-1.5162698732501618,1500,415,41.9,0.07,85367,37680,0.06884664483368397
-1.6166275200642608,1510,418,44.67,0.07,85987,37992,0.08818278787657619
-1.6771394682747043,1520,421,46.17,0.07,86434,38216,0.08056202158331871
-1.658544761546606,1530,423,45.5,0.07,86771,38384,0.0605043456889689
-1.6847185545353318,1540,425,46.4,0.07,87168,38576,0.05974205071106553
-1.7281605125910213,1550,428,47.87,0.07,87691,38840,0.06854989472776651
-1.7265785826131304,1560,431,47.76,0.07,88147,39072,0.0793671659193933
-1.7385131050994378,1570,433,48.67,0.07,88643,39320,0.06327657075598836
-1.7586014380260568,1580,436,49.05,0.07,89233,39616,0.06815912574529648
-1.7292278996008144,1590,440,48.55,0.07,89832,39912,0.057810467667877674
-1.75845586249695,1600,442,48.81,0.07,90348,40168,0.059276849031448364
-1.757004289637168,1610,446,48.74,0.07,90961,40480,0.07853863947093487
-1.9440930571629769,1620,450,53.35,0.07,91869,40928,0.07691616145893931
-2.029428079519041,1630,453,55.61,0.07,92432,41208,0.07486387435346842
-2.0621281127436726,1640,456,56.25,0.07,92893,41440,0.0813743844628334
-2.075048678313983,1650,459,56.24,0.07,93415,41704,0.05802506348118186
-2.113917094724269,1660,461,56.57,0.07,93904,41944,0.05602297023870051
-2.202352254525572,1670,465,58.17,0.07,94560,42272,0.06081167748197913
-2.1359592594850803,1680,467,56.09,0.07,94942,42464,0.07021680474281311
-2.145003265573243,1690,471,55.85,0.07,95517,42752,0.06139708962291479
-2.170332244378368,1700,474,56.36,0.07,96084,43040,0.07425182592123747
-2.1718119795088793,1710,477,55.74,0.07,96635,43312,0.053471100982278585
-2.1240848518533237,1720,481,54.17,0.07,97386,43688,0.03855050797574222
-2.330678944105513,1730,486,58.8,0.07,98412,44200,0.051890027709305286
-2.4237135136905987,1740,490,61.29,0.07,99122,44560,0.06499199732206762
-2.6116970843131937,1750,495,65.81,0.07,100096,45040,0.05457925656810403
-2.7032743115721214,1760,499,67.95,0.07,100799,45392,0.05090219876728952
-2.702153256222427,1770,502,68.07,0.07,101467,45728,0.0508958357386291
-2.912256644954109,1780,507,73.13,0.07,102355,46176,0.05583517672494054
-3.018011422108706,1790,512,76.04,0.07,103221,46608,0.04424024885520339
-3.207741673622069,1800,517,80.45,0.07,104229,47112,0.062370304483920336
-3.263897152915919,1810,520,81.74,0.07,104909,47448,0.0373481463175267
-3.2610841622749054,1820,524,81.88,0.07,105674,47832,0.05421022791415453
-3.50718641766305,1830,533,88.39,0.07,107351,48672,0.049457219429314137
-3.859955244162109,1840,542,97.34,0.07,108956,49472,0.04702636133879423
-4.0063481955136195,1850,549,101.4,0.07,110336,50160,0.04957358376123011
-4.421323852041375,1860,558,112.32,0.07,112131,51064,0.03865886805579066
-4.753202358599113,1870,567,121.43,0.07,113710,51848,0.0433860095217824
-4.865075673562147,1880,573,124.64,0.07,114919,52456,0.041040746960788965
-5.1084849025981365,1890,581,131.29,0.07,116450,53224,0.050130754709243774
-5.0953290931079644,1900,586,131.56,0.07,117485,53736,0.03396000526845455
-5.463589082716877,1910,595,141.56,0.07,119165,54576,0.05195455625653267
-5.7829017962012585,1920,604,150.47,0.07,120821,55408,0.04503499623388052
-5.685398640779839,1930,611,147.92,0.07,122243,56120,0.04616605653427541
-5.503197758281558,1940,616,142.15,0.07,123271,56632,0.0410795493517071
-5.7330147432457,1950,625,145.09,0.07,124945,57472,0.047664348036050797
-5.701409711074385,1960,633,143.51,0.07,126582,58288,0.04530409397557378
-5.695934376185872,1970,641,142.62,0.07,128072,59032,0.043489381205290556
-5.942131038317189,1980,651,148.46,0.07,129865,59928,0.04472371004521847
-5.889209368780932,1990,660,147.25,0.07,131275,60632,0.04118449101224542
-5.955843332497453,2000,667,149.6,0.07,132545,61272,0.05412374483421445
-6.106323713756673,2010,678,154.64,0.07,134729,62360,0.05016517487820238
-6.1537277945919335,2020,688,156.27,0.07,136548,63272,0.04858836438506842
-6.1062423250853,2030,695,155.99,0.07,137942,63968,0.04894351027905941
-6.1959079355933735,2040,702,159.94,0.07,139365,64680,0.041654068510979414
-6.12227930800256,2050,712,161.11,0.07,141156,65576,0.0522755344863981
-5.881262258530611,2060,718,156.37,0.07,142319,66152,0.0556417740881443
-5.835602743229874,2070,725,155.72,0.07,143744,66864,0.0473170334007591
-5.650900508043592,2080,733,152.81,0.07,145246,67616,0.04719620617106557
-5.667714441929784,2090,741,153.87,0.07,146762,68376,0.04619765700772405
-5.837145141342632,2100,750,158.67,0.07,148512,69248,0.04694186430424452
-5.444645353745036,2110,756,148.62,0.07,149691,69840,0.052599052898585796
-5.414992999057998,2120,766,148.9,0.07,151538,70768,0.05466409679502249
-5.505437432759712,2130,776,152.56,0.07,153298,71648,0.04354047868400812
-5.594833293737992,2140,785,155.85,0.07,155050,72520,0.05426288582384586
-5.61001391574339,2150,795,157.23,0.07,156979,73488,0.05408868007361889
-5.6629689329880755,2160,802,159.51,0.07,158370,74184,0.05599052365869284
-5.776706788061496,2170,812,164.51,0.07,160295,75144,0.04998948751017451
-5.964697940355654,2180,823,170.81,0.07,162427,76208,0.055923727340996265
-6.295853706961102,2190,837,180.7,0.07,164932,77464,0.06021957960911095
-6.691975822849543,2200,850,188.74,0.07,167486,78736,0.05248531908728182
-6.9607402093363575,2210,860,196.05,0.07,169396,79696,0.04603289486840367
-6.914568346064288,2220,869,194.77,0.07,171115,80552,0.04306089715100825
-6.747332636902705,2230,876,189.59,0.07,172357,81176,0.04922807007096708
-6.6004453662998035,2240,883,186.38,0.07,173788,81888,0.04765468742698431
-6.363640402072815,2250,891,181.33,0.07,175212,82600,0.05116298841312528
-6.339646323876035,2260,898,181.09,0.07,176579,83288,0.046227291226387024
-6.128594341128586,2270,905,175.3,0.07,177925,83960,0.05245317192748189
-5.77505289201418,2280,911,165.07,0.07,179034,84512,0.03556406917050481
-5.322581984401252,2290,917,152.28,0.07,180260,85128,0.05412135552614927
-4.586189337569366,2300,921,134.81,0.07,181067,85528,0.03756467462517321
-4.175357088881242,2310,925,123.06,0.07,181802,85896,0.049489681143313646
-4.003314773270958,2320,931,117.79,0.07,182994,86496,0.035652803955599666
-4.119863995165796,2330,940,121.31,0.07,184588,87288,0.054839166114106774
-4.090081164220442,2340,946,119.78,0.07,185866,87928,0.0512438144069165
-4.241314216709461,2350,955,121.35,0.07,187447,88720,0.03377843555063009
-4.292810843109134,2360,961,120.89,0.07,188768,89376,0.03895034594461322
-4.781018489814154,2370,973,129.18,0.07,190943,90464,0.04113388108089566
-5.522870825443244,2380,984,140.26,0.07,193160,91576,0.027108419220894575
-5.816742514365509,2390,993,145.95,0.07,194955,92472,0.02596712321974337
-6.37934453387101,2400,1005,160.42,0.07,197209,93600,0.05046106572262943
-6.707175488394463,2410,1014,169.58,0.07,198860,94424,0.04134071129374206
