rollout/ep_rew_mean,time/total_timesteps,time/episodes,rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,train/loss,train/n_updates
4.551491866325559,832,10,0.9806559999999998,0,82.2,,
6.277183788328604,2384,20,0.9445719999999999,2,118.2,,
5.87168599122205,3303,30,0.9232052500000003,3,109.1,,
4.962317705498981,3701,40,0.9139517500000001,3,91.525,,
4.660911670651967,4272,50,0.9006759999999998,4,84.44,,
4.577212257632322,5051,60,0.8825642499999999,5,83.18333333333334,,
4.477754286915006,5674,70,0.8680795,6,80.05714285714286,,
4.363235167115755,6282,80,0.8539434999999997,7,77.525,,
4.334099453898068,7099,90,0.8349482499999997,8,77.87777777777778,,
4.136601755898592,7511,100,0.82536925,9,74.11,,
4.079115649174973,8233,110,0.80858275,10,73.01,,
3.66103850863416,8954,120,0.7918195000000001,11,64.7,,
3.599642441227543,9715,130,0.7741262499999999,12,63.12,,
3.724348078132098,10302,140,0.7604785000000003,14,65.01,0.15140247531235218,144
4.1167271315606975,11577,150,0.7308347500000002,20,72.05,0.08564486688192119,784
4.185817831488731,12466,160,0.7101655,24,73.15,0.18890912272036076,1232
4.177383437512141,13324,170,0.690217,28,75.5,0.12365240449435078,1656
4.2754592567680065,14279,180,0.6680132500000001,33,78.97,0.07687635638285428,2136
4.201076550131316,15014,190,0.6509245000000001,37,78.15,0.08948777074692771,2504
4.823797387683066,16806,200,0.6092604999999999,46,91.95,0.12018431146861985,3400
5.006859047902892,18065,210,0.57998875,52,97.32,0.12892284290865064,4032
5.103082395628493,19086,220,0.5562505,57,100.32,0.14156682672910392,4536
5.579993845763556,21092,230,0.509611,68,112.77,0.15567005489720032,5544
6.050725105854189,22946,240,0.46650550000000013,77,125.44,0.14210800448199734,6472
6.146353884584694,24848,250,0.422284,87,131.71,0.15453194337897003,7416
6.486997284044743,26774,260,0.37750450000000035,98,142.08,0.11338490492198616,8384
7.04803261743831,28927,270,0.32744724999999975,110,155.03,0.13891465024789795,9456
7.519978022694674,31128,280,0.27627400000000013,122,167.49,0.15436004585353658,10560
7.728183155628862,32429,290,0.24602575000000015,129,173.15,0.08633814408676699,11208
7.913720922579082,34997,300,0.18631975000000034,143,180.91,0.07649689464597031,12496
8.448875143055329,37769,310,0.12187074999999992,158,196.04,0.08875502963201143,13880
8.869346902109099,40060,320,0.07,169,208.74,0.09088902786606923,15024
9.002694367232545,42806,330,0.07,184,216.14,0.0665397149277851,16400
9.184761915256093,45475,340,0.07,197,224.29,0.028909639862831682,17736
9.399434405838393,48306,350,0.07,212,233.58,0.09283634537132457,19152
9.649699139658816,51306,360,0.07,228,244.32,0.08127086007152684,20648
9.70017723551956,54053,370,0.07,242,250.26,0.042277960310457274,22024
9.891734492638257,57053,380,0.07,258,258.25,0.08195977366995066,23520
10.224611763584468,59416,390,0.07,270,268.87,0.018019548850134015,24704
10.118520660893266,61891,400,0.07,283,267.94,0.08291964410454966,25944
10.024001194176817,64625,410,0.07,297,267.56,0.04336525656981394,27312
10.26984270569867,67616,420,0.07,312,274.56,0.05869014858035371,28800
10.186416451775887,70214,430,0.07,326,273.08,0.04522273028851487,30104
10.277275358842354,73183,440,0.07,341,276.08,0.03182415629271418,31584
10.284005597157169,76098,450,0.07,356,276.92,0.05897206027293578,33048
10.2175602328796,78910,460,0.07,371,275.04,0.1003311816311907,34448
10.175883401995677,81577,470,0.07,384,274.24,0.04594878340139985,35784
9.947452113465856,84150,480,0.07,398,269.97,0.07243195263436064,37072
9.85923591278928,86417,490,0.07,410,269.01,0.045114465203369036,38208
9.786078574669578,89041,500,0.07,423,270.5,0.018577421084046364,39520
9.692597801580465,92001,510,0.07,439,272.76,0.059635150915710256,41000
9.120029983962354,93790,520,0.07,448,260.74,0.044549480284331366,41888
8.760141794827792,95554,530,0.07,457,252.4,0.07364952121861279,42776
8.339217664276624,97424,540,0.07,467,241.41,0.030630521971033886,43704
7.8455591455624765,98974,550,0.07,475,227.76,0.060103048861492425,44480
7.461220924973912,100664,560,0.07,483,216.54,0.003286995575763285,45328
7.0945161072497935,102265,570,0.07,492,205.88,0.08726998305064626,46128
6.6082384135370065,103366,580,0.07,498,191.16,0.04442327789729461,46680
6.474480494864618,105388,590,0.07,508,188.71,0.05921510644839145,47688
6.177634565067397,107148,600,0.07,517,180.07,0.04224618338048458,48568
5.884412423517169,109212,610,0.07,528,171.11,0.05699740785348695,49600
6.213502469970958,112139,620,0.07,543,182.49,0.015443000214872882,51064
6.446349603439666,114928,630,0.07,557,192.74,0.029079136074869893,52456
6.411237510193688,117080,640,0.07,568,195.56,0.043391370913013816,53536
6.566495824989653,119518,650,0.07,581,204.44,0.015147900703595951,54752
6.783383545732928,122254,660,0.07,595,214.9,0.028700320282950997,56120
7.156954836993673,125157,670,0.07,610,227.92,0.015179815629380755,57576
7.656193291147733,128117,680,0.07,626,246.51,0.029017729430051986,59056
7.850722957957936,130922,690,0.07,640,254.34,0.0007346221100306138,60456
8.171731317264944,133655,700,0.07,654,264.07,0.014577978698071092,61824
8.475489582095541,136655,710,0.07,670,273.43,0.014827716524450807,63320
8.49805740601655,139444,720,0.07,684,272.05,0.0005585875260294415,64720
8.488500093552515,142033,730,0.07,698,270.05,0.013696370486286469,66016
8.800323848092455,144861,740,0.07,712,276.81,0.028265342763916124,67424
9.081843166786463,147745,750,0.07,727,281.27,0.014455292253842345,68872
9.234931149782208,150691,760,0.07,742,283.37,0.04200240231875796,70344
9.177480752288085,153398,770,0.07,756,281.41,0.027605439681792632,71696
9.215636844180537,156260,780,0.07,771,280.43,0.014353775099152699,73128
9.184845707562673,158710,790,0.07,784,276.88,0.04166880196862621,74352
9.269287491746878,161680,800,0.07,799,279.25,0.06863561071804725,75832
9.286258184476337,164657,810,0.07,815,279.02,0.0004676318021665793,77328
9.416178053589185,167657,820,0.07,830,281.13,0.013954327550891321,78824
9.584094442261913,170657,830,0.07,846,285.24,0.02778260174454772,80328
