time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,train/n_updates,train/loss
191,270,32704,98.73,-4.341293189856143,0.23963200000000018,11344,0.06681906242738478
198,280,33534,95.9,-4.226957217873072,0.2203345000000002,11760,0.05884982316638343
204,290,34220,92.74,-4.104782617594857,0.20438499999999993,12104,0.050693596625933424
210,300,34986,87.27,-3.8971389190484462,0.1865754999999999,12488,0.06837002592510544
221,310,36281,90.2,-4.103820394103658,0.15646675,13136,0.040137601899914443
230,320,37456,90.27,-4.179406295871609,0.12914800000000004,13720,0.08734202408231795
236,330,38049,87.48,-4.055604521289984,0.11536075000000001,14024,0.05874088575365022
243,340,38916,89.91,-4.208081893105528,0.09520300000000026,14456,0.04074544398463331
248,350,39528,85.72,-4.0385615298065565,0.08097399999999988,14760,0.07947515038540587
258,360,40675,90.13,-4.24454558751256,0.07,15336,0.14772701635956764
272,370,42284,94.8,-4.492939529131895,0.07,16136,0.18175419376348145
285,380,43915,102.81,-4.817941796107809,0.07,16952,0.08907068049302325
294,390,44931,106.11,-4.983367853748299,0.07,17464,0.07232967697200365
301,400,45746,106.6,-4.965474113759848,0.07,17872,0.1451713889837265
308,410,46522,101.41,-4.667682075192911,0.07,18256,0.11841565801296383
314,420,47325,97.69,-4.487694671200578,0.07,18656,0.07703250646591187
318,430,47851,97.02,-4.457548689507409,0.07,18920,0.05072670357185416
325,440,48710,96.94,-4.47434000299989,0.07,19352,0.05189215752761811
335,450,49885,102.57,-4.88162553384489,0.07,19936,0.08130770438583568
339,460,50448,96.73,-4.575295988258033,0.07,20216,0.12755399665911682
345,470,51117,87.33,-4.138300788756265,0.07,20552,0.12920608650892973
353,480,52091,80.76,-3.897815587387944,0.07,21040,0.05138453689869493
358,490,52721,76.9,-3.6936072146223116,0.07,21360,0.05346728386939503
368,500,53929,80.83,-3.9646124395903195,0.07,21960,0.06998727092286572
377,510,55021,83.99,-4.044950847059181,0.07,22504,0.0989520558505319
389,520,56489,90.64,-4.2309353494008635,0.07,23240,0.059402176149887964
399,530,57645,96.94,-4.47412083393329,0.07,23816,0.08088468230562285
406,540,58502,96.92,-4.396692292516851,0.07,24248,0.08072799860383384
410,550,59051,90.66,-3.951248311751915,0.07,24520,0.09089376003248617
416,560,59729,91.81,-3.9712724715787187,0.07,24864,0.08967781998217106
427,570,61061,98.44,-4.19230216378366,0.07,25528,0.0899238959827926
434,580,61937,97.46,-4.070190091825725,0.07,25968,0.12959954229881987
443,590,63017,101.96,-4.226029852479031,0.07,26504,0.04265381093136966
449,600,63719,96.9,-3.8449930182826066,0.07,26856,0.09133445925544947
462,610,65427,103.06,-4.07164167058814,0.07,27712,0.08011108520440757
473,620,66802,102.13,-4.0099065111488645,0.07,28400,0.07955270880484022
479,630,67504,97.59,-3.7787438501769732,0.07,28744,0.05987105189706199
487,640,68555,99.53,-3.7779076446674633,0.07,29272,0.12125415008631535
498,650,69911,107.6,-4.063395962575601,0.07,29952,0.07088903425028548
506,660,70822,109.93,-4.17889202431383,0.07,30408,0.13045458716806024
513,670,71748,105.87,-4.044854881606632,0.07,30872,0.1694824630394578
521,680,72647,106.1,-4.060677909571221,0.07,31320,0.041989945850218646
528,690,73537,104.2,-3.9796444902533157,0.07,31768,0.0989099633297883
535,700,74427,106.08,-4.081521494567793,0.07,32208,0.09839435314643197
542,710,75217,96.9,-3.7032699252921986,0.07,32608,0.0889065194351133
549,720,76160,92.58,-3.610975285854893,0.07,33072,0.052059167850529775
558,730,77171,95.67,-3.6844555007837045,0.07,33584,0.03162333037471399
569,740,78595,99.4,-3.8359887999839777,0.07,34296,0.13723273773211986
576,750,79391,93.8,-3.6214296650746407,0.07,34688,0.0323107827862259
581,760,80104,91.82,-3.5333701673270115,0.07,35048,0.10862761721364222
590,770,81101,92.53,-3.5029074006717775,0.07,35544,0.10835421536467038
598,780,82128,93.81,-3.5826638466658243,0.07,36056,0.05900767003186047
608,790,83312,96.75,-3.6818864153699185,0.07,36648,0.08265767263947055
616,800,84376,98.49,-3.761113983527667,0.07,37184,0.11717932458850555
623,810,85121,98.04,-3.7912049961578993,0.07,37560,0.1185708029079251
632,820,86226,99.66,-3.776717898898988,0.07,38112,0.05984207888832316
638,830,86994,97.23,-3.7566470667242284,0.07,38496,0.10874071437865496
644,840,87712,90.17,-3.543620638038575,0.07,38848,0.1098202338325791
655,850,89030,95.39,-3.745988481592811,0.07,39512,0.10914729101932608
664,860,90192,99.88,-3.9141713374646945,0.07,40088,0.1100540594488848
671,870,91130,99.29,-3.9219996207354644,0.07,40560,0.09850482211913913
678,880,91934,97.06,-3.8220680706449617,0.07,40960,0.03072862395492848
687,890,93015,96.03,-3.8462137647136325,0.07,41504,0.05216270139499102
692,900,93635,91.59,-3.6194665163984268,0.07,41816,0.060715987521689385
698,910,94323,91.02,-3.6131993887068163,0.07,42160,0.11763462581438944
707,920,95485,91.59,-3.5881606997365467,0.07,42736,0.07081818176084198
713,930,96178,90.84,-3.5175199539665174,0.07,43088,0.12918208542396314
720,940,97045,92.33,-3.5779387619080234,0.07,43520,0.07051986383157782
725,950,97581,84.51,-3.2726893422984786,0.07,43784,0.06171849570819177
729,960,98113,78.21,-3.035259411517398,0.07,44056,0.0992764346592594
735,970,98828,75.98,-2.9372766467278013,0.07,44408,0.14572581555694342
745,980,99982,79.48,-3.046515289338098,0.07,44984,0.08935570227913558
751,990,100726,76.11,-2.889008771706465,0.07,45360,0.10931116057327017
756,1000,101408,76.73,-3.005928036116298,0.07,45696,0.07058761328516994
765,1010,102535,81.12,-3.1086674991599987,0.07,46264,0.16552688973024487
771,1020,103253,76.68,-3.010249291876481,0.07,46624,0.09752512170234695
777,1030,103873,75.95,-3.027610907105266,0.07,46936,0.1482674265280366
782,1040,104566,74.21,-2.934311981611757,0.07,47280,0.10013315314427018
787,1050,105185,75.04,-2.970910655652487,0.07,47592,0.14862232460291125
793,1060,105907,76.94,-2.970537351298862,0.07,47952,0.12903645914047956
800,1070,106659,77.31,-3.012940820540085,0.07,48328,0.11920003927662037
803,1080,107112,70.3,-2.7337643669297638,0.07,48552,0.11807749982108362
810,1090,107965,71.39,-2.6881055815333097,0.07,48976,0.07853355084080249
819,1100,109013,75.05,-2.7370920099723635,0.07,49504,0.0993757136457134
824,1110,109649,70.14,-2.5438911434785907,0.07,49824,0.07005050123552792
828,1120,110184,68.31,-2.460256274326116,0.07,50088,0.07834052614634857
837,1130,111277,73.04,-2.5694473932040762,0.07,50632,0.08760303382587153
843,1140,111900,72.34,-2.521508930626969,0.07,50944,0.1157959696429316
849,1150,112725,74.4,-2.6181640996859614,0.07,51360,0.06825645867502317
858,1160,113765,77.58,-2.8385778900065164,0.07,51880,0.09738056841888465
862,1170,114289,75.3,-2.7412090498638024,0.07,52144,0.08732177053752821
866,1180,114809,75.97,-2.7794325391322956,0.07,52400,0.09747073327889666
874,1190,115698,76.33,-2.891221862078307,0.07,52848,0.06124877517868299
878,1200,116229,71.16,-2.7366641600924853,0.07,53112,0.1369833830394782
883,1210,116770,70.21,-2.7585129578535184,0.07,53384,0.08820796001236886
888,1220,117379,70.95,-2.786805421906822,0.07,53688,0.1350113778898958
895,1230,118290,69.13,-2.7530599265842493,0.07,54144,0.08837045083055273
900,1240,118845,68.45,-2.7598366229852878,0.07,54416,0.11803326121298596
904,1250,119386,65.61,-2.6266929269499957,0.07,54688,0.06898245078627951
909,1260,119957,60.92,-2.4082543082539174,0.07,54976,0.1329308881831821
917,1270,120856,64.67,-2.5581976555854196,0.07,55424,0.12379354852600954
923,1280,121644,67.35,-2.6454208308111156,0.07,55816,0.12083553348202258
930,1290,122406,66.08,-2.6011278122947825,0.07,56200,0.10872090011253022
934,1300,122989,66.6,-2.584666075390235,0.07,56488,0.11178077627846505
944,1310,124091,72.21,-2.76023819931195,0.07,57040,0.14215504564344883
954,1320,125345,78.66,-2.8992525780010565,0.07,57672,0.10759123542811722
964,1330,126555,81.65,-3.0040733644486677,0.07,58272,0.1530096521601081
968,1340,127129,81.84,-3.018101696733501,0.07,58560,0.1055503097595647
978,1350,128299,88.13,-3.222397851314297,0.07,59144,0.07477257978462148
988,1360,129457,94.0,-3.4613785382329167,0.07,59728,0.09616741773788817
997,1370,130518,95.62,-3.544438886559677,0.07,60256,0.08884293428855017
1002,1380,131195,94.51,-3.491809091078667,0.07,60592,0.10835846698319074
1010,1390,132116,96.1,-3.5121907139535757,0.07,61056,0.0901512466953136
1016,1400,132854,97.65,-3.6177752469777475,0.07,61424,0.11555502624833025
1022,1410,133595,94.04,-3.5105295653022357,0.07,61792,0.10962392295186874
1026,1420,134082,86.37,-3.3290409616909447,0.07,62040,0.07612149594933726
1033,1430,134865,82.1,-3.199488772730092,0.07,62432,0.05859225147287361
1044,1440,136194,89.65,-3.4546836026024734,0.07,63096,0.1506377262994647
1050,1450,136942,85.43,-3.3429377167377097,0.07,63464,0.13008592414553277
1056,1460,137701,81.44,-3.1926299097799,0.07,63848,0.12895714695332572
1062,1470,138472,78.54,-3.08698705970629,0.07,64232,0.12141960387816653
1068,1480,139167,78.72,-3.122699484340142,0.07,64576,0.1623303527594544
1081,1490,140772,85.56,-3.3247388464206025,0.07,65384,0.03142027021385729
1096,1500,142497,95.43,-3.642486395949112,0.07,66248,0.11622652062214911
1106,1510,143773,100.78,-3.8346842692162033,0.07,66880,0.0604435937711969
1113,1520,144616,104.34,-3.9733959700173993,0.07,67304,0.1118280375667382
1119,1530,145245,102.8,-3.905682801928261,0.07,67616,0.11214741761796176
1128,1540,146396,101.02,-3.8807664733852336,0.07,68192,0.09553892398253083
1140,1550,147913,108.71,-4.074232961326931,0.07,68952,0.057451816741377115
1151,1560,149246,114.45,-4.241721501431972,0.07,69616,0.11197454205830581
1163,1570,150692,121.2,-4.445037773819171,0.07,70344,0.13736643487936817
1172,1580,151746,124.79,-4.525262703775385,0.07,70872,0.0948984520509839
1179,1590,152629,117.57,-4.339320561185866,0.07,71312,0.07697047910187393
1190,1600,154203,116.06,-4.238316155921622,0.07,72096,0.07624816132010892
1197,1610,155048,111.75,-4.064726720988027,0.07,72520,0.10172423868789338
1210,1620,156684,119.68,-4.323193470835242,0.07,73336,0.11783911532256752
1218,1630,157720,123.75,-4.4476988487558025,0.07,73856,0.09720049588941038
1227,1640,158806,123.1,-4.414897071307376,0.07,74400,0.10288641130318865
1241,1650,160503,124.9,-4.536846252290378,0.07,75248,0.10119092313107103
1249,1660,161563,122.17,-4.428506559206542,0.07,75776,0.1128253722563386
1259,1670,162806,120.14,-4.318558016711984,0.07,76400,0.16492263693362474
1272,1680,164379,125.33,-4.461463618983728,0.07,77184,0.08209263900062069
1278,1690,165213,124.84,-4.413964026689997,0.07,77600,0.0987415123381652
1287,1700,166276,119.73,-4.2960999030232525,0.07,78136,0.09208914614282548
1293,1710,167047,118.99,-4.268397822983613,0.07,78520,0.16062399206566624
1300,1720,167931,111.47,-4.022682169701424,0.07,78960,0.12576779257506132
1304,1730,168492,106.72,-3.886925310545187,0.07,79240,0.12446912005543709
1309,1740,169100,101.94,-3.719918336402242,0.07,79544,0.08982903126161546
1314,1750,169741,91.38,-3.366092618279779,0.07,79864,0.07287056298810057
1321,1760,170525,88.62,-3.264513971777195,0.07,80256,0.12717828573659062
1328,1770,171472,85.66,-3.2235958881812774,0.07,80728,0.10201181771117263
1332,1780,172003,75.24,-2.886714405291647,0.07,81000,0.10895846859784797
1338,1790,172665,73.52,-2.8181796194709556,0.07,81328,0.08381198259303346
1346,1800,173692,73.16,-2.8060521440553896,0.07,81840,0.11524039186770096
1351,1810,174272,71.25,-2.7568684852396133,0.07,82128,0.15655178017914295
1355,1820,174816,67.85,-2.6095655019012516,0.07,82400,0.11474961409112439
1360,1830,175450,68.58,-2.5880478080115403,0.07,82720,0.09302538784686476
1368,1840,176405,72.05,-2.678790140305746,0.07,83200,0.07360242790309712
1374,1850,177156,73.15,-2.7173491835856693,0.07,83576,0.07411031232913956
1381,1860,177973,73.48,-2.7461374717199214,0.07,83984,0.14180150598986074
1392,1870,179434,78.62,-2.852610817282938,0.07,84712,0.09586346719879657
1398,1880,180142,80.39,-2.992755089834934,0.07,85064,0.08693527811556123
1406,1890,181128,83.63,-3.1427269330055223,0.07,85560,0.11145808873698115
1417,1900,182512,87.2,-3.42626253580963,0.07,86248,0.11791485012508929
1426,1910,183689,93.17,-3.6550898720281806,0.07,86840,0.13041635847184807
1436,1920,184844,99.28,-3.8916434313359,0.07,87416,0.059783742879517376
1446,1930,186173,106.23,-4.213960535695625,0.07,88080,0.10369130404433236
1457,1940,187522,110.17,-4.380166041782576,0.07,88760,0.09399805666180328
1468,1950,188955,116.99,-4.583359853716724,0.07,89472,0.11274673324078321
1475,1960,189777,117.04,-4.587711218423278,0.07,89888,0.03830632864264771
1486,1970,191144,116.1,-4.62264883264993,0.07,90568,0.046545753139071167
1496,1980,192422,121.8,-4.826232848770656,0.07,91208,0.08158261212520301
1507,1990,193699,124.71,-4.937863148226871,0.07,91848,0.09733586048241705
1520,2000,195320,127.08,-4.928590122002487,0.07,92656,0.07880651141749695
1526,2010,196077,122.88,-4.7523061258446955,0.07,93032,0.07411896553821862
1532,2020,196885,119.41,-4.614751206067249,0.07,93440,0.10829067486338317
1542,2030,198142,118.69,-4.489100138452981,0.07,94064,0.11018483794759959
1552,2040,199405,117.83,-4.551333435453608,0.07,94696,0.0880747182527557
