rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.9825160000000001,10,0,-4.753416305894042,752,74.2,,
0.9765639999999998,20,1,-3.14125909753023,1008,49.4,,
0.9651017500000001,30,1,-3.030090400024152,1501,49.03333333333333,,
0.95626675,40,2,-2.8657387416103317,1881,46.025,,
0.9373877500000003,50,2,-3.264053086042442,2693,52.86,,
0.9230425000000002,60,3,-3.2561876327254438,3310,54.166666666666664,,
0.8953982499999998,70,5,-3.864567146724589,4499,63.27142857142857,,
0.8796579999999999,80,6,-3.943270075145962,5176,63.7,,
0.8626622500000001,90,7,-4.016415755743077,5907,64.63333333333334,,
0.8511999999999998,100,7,-3.8736171509371657,6400,63.0,,
0.83773825,110,8,-3.773526431686716,6979,61.27,,
0.8273455000000001,120,9,-3.944694207881369,7426,63.18,,
0.8145579999999999,130,10,-4.040582600256045,7976,63.75,,
0.8004685,140,11,-4.193499382247356,8582,66.01,,
0.7805897499999999,150,12,-4.276940018242065,9437,66.44,,
0.77161525,160,13,-4.155514870060119,9823,64.13,,
0.7446917500000001,170,18,-4.1533892925351505,10981,63.82,0.24044947139918804,488
0.7303929999999998,180,21,-4.076006927627198,11596,63.2,0.1662046704441309,792
0.71821,190,24,-3.8943830931493015,12120,61.13,0.1665117871016264,1056
0.6911237500000003,200,30,-4.283539581947716,13285,67.85,0.2209693044424057,1640
0.6711984999999998,210,35,-4.392797496715797,14142,70.63,0.1307271682890132,2064
0.6441587500000003,220,41,-4.694725834756301,15305,77.79,0.1591616449295543,2648
0.6261865000000002,230,46,-4.731081806953447,16078,80.02,0.14191036007832736,3032
0.6175374999999999,240,48,-4.527834466838012,16450,77.68,0.12335657654330134,3224
0.5972635000000002,250,52,-4.422274309279473,17322,77.85,0.10617747390642762,3656
0.5763152499999997,260,57,-4.71732866456425,18223,83.0,0.15903507417533547,4104
0.5537627500000002,270,63,-4.520220206764611,19193,81.12,0.14200274378526956,4592
0.5247932499999999,280,70,-4.856017604579081,20439,87.43,0.18377765791956335,5216
0.4908947499999998,290,78,-5.4190606143028255,21897,96.77,0.08901665383018553,5944
0.4595770000000001,300,86,-5.532720938875219,23244,98.59,0.15794544015079737,6616
0.4362805000000003,310,92,-5.599179277296341,24246,100.04,0.10785542556550354,7120
0.40163799999999994,320,100,-5.822457568621217,25736,103.31,0.12324544705916196,7864
0.36936700000000033,330,109,-6.179641547042892,27124,109.46,0.05463214253541082,8560
0.31442725000000016,340,122,-7.217280953129687,29487,129.37,0.1105678656604141,9736
0.2650674999999999,350,135,-7.841449330036567,31610,141.88,0.13749670796096325,10800
0.23544699999999996,360,143,-8.006199538566005,32884,145.61,0.08645858394447714,11440
0.20489650000000026,370,150,-8.091531093730072,34198,149.05,0.11659633624367416,12096
0.16544124999999987,380,160,-8.216427716022162,35895,153.56,0.05962229741271585,12944
0.1118499999999999,390,174,-8.499376114048356,38200,162.03,0.09430394927039742,14096
0.07,400,185,-8.6880785862906,40271,169.27,0.0496430842904374,15128
0.07,410,193,-8.734299451123741,41583,172.37,0.041141905763652176,15784
0.07,420,200,-8.471323511430274,42858,170.22,0.07508450141176581,16424
0.07,430,206,-8.174528259703724,43887,166.63,0.09099592093843967,16936
0.07,440,213,-7.4747784998747315,45040,154.53,0.06758811156032607,17512
0.07,450,217,-6.698921893103222,45728,140.18,0.13690164405852556,17856
0.07,460,221,-6.306303683896857,46369,133.85,0.06563734824885614,18184
0.07,470,228,-6.245809993584945,47636,133.38,0.09217662620358169,18816
0.07,480,236,-6.041039837568065,49061,130.66,0.1949600176885724,19528
0.07,490,245,-5.578215555447584,50609,123.09,0.19520595856010914,20304
0.07,500,255,-5.3132157580974395,52367,119.96,0.09273179419687949,21176
0.07,510,264,-5.359236674261943,53977,122.94,0.09271253261249512,21984
0.07,520,272,-5.3542342615830885,55388,124.3,0.056291845452506095,22688
0.07,530,278,-5.338029568079096,56495,125.08,0.05660916122724302,23240
0.07,540,289,-5.616453578111318,58367,132.27,0.08371509739663452,24176
0.07,550,298,-6.024335833522425,60034,142.06,0.0759835367789492,25016
0.07,560,309,-6.64483439882835,61984,155.15,0.08463308028876781,25984
0.07,570,319,-6.827204343773888,63674,159.38,0.06587195629253983,26832
0.07,580,330,-7.005767624037965,65516,163.55,0.09446161208325066,27752
0.07,590,338,-7.017787469113751,66991,162.82,0.031127744732657447,28488
0.07,600,345,-6.823558153400261,68171,157.04,0.066878906567581,29080
0.07,610,356,-7.0115313433109385,70142,160.65,0.08543162155547179,30064
0.07,620,365,-7.04322319529,71698,162.1,0.07690689770970494,30848
0.07,630,370,-6.985933961907582,72668,160.73,0.08579971807193942,31328
0.07,640,380,-6.973587567951911,74428,159.61,0.08784934910363518,32208
0.07,650,391,-7.031924216162127,76250,161.16,0.049559929786482826,33120
0.07,660,400,-6.864014465916673,77860,157.76,0.05923147007706575,33928
0.07,670,413,-7.139705321295023,80205,164.31,0.08770949864992872,35096
0.07,680,423,-7.099500080120637,81920,163.04,0.059783550997963175,35952
0.07,690,435,-7.3462447198735035,83978,168.87,0.11690790875582024,36984
0.07,700,447,-7.794358045686966,86101,178.3,0.059405151434475556,38048
0.07,710,458,-7.8138453844943685,87988,177.46,0.03126647637691349,38992
0.07,720,473,-8.40063926543902,90675,188.77,0.06012282725714613,40336
0.07,730,487,-9.069169167053207,93007,202.39,0.050136028352426365,41496
0.07,740,493,-8.75135118616505,94105,195.77,0.07169784953293856,42048
0.07,750,506,-8.965024630480674,96465,201.15,0.01228373305639252,43232
0.07,760,517,-9.055591164041719,98352,203.92,0.10087307893263642,44168
0.07,770,529,-8.880002156177126,100393,200.88,0.0026834251184482127,45192
0.07,780,542,-9.058818593747887,102624,206.04,0.07289154184400104,46304
0.07,790,553,-9.072101907788753,104631,205.53,0.12233771884348243,47312
0.07,800,567,-9.189291533873067,107158,209.57,0.07144001823326107,48576
0.07,810,581,-9.299164095678403,109490,214.02,0.05299745552474633,49744
0.07,820,593,-9.086754072425846,111726,209.51,0.011754060731618665,50856
0.07,830,608,-9.188800454263772,114304,211.97,0.021807378136145417,52144
0.07,840,623,-9.900351492596561,117039,228.34,0.043139312401763164,53512
0.07,850,636,-9.929349850031219,119344,227.79,0.032007995039748494,54664
0.07,860,646,-9.859555508333033,121079,226.27,0.04275845311349258,55536
0.07,870,657,-9.882276175767645,123052,225.59,0.043280966572638135,56520
0.07,880,668,-9.808761104971213,124951,222.27,0.022637069690972567,57472
0.07,890,678,-9.63864623571329,126643,219.12,0.03297262953128666,58320
0.07,900,691,-9.531872468109121,128875,216.17,0.04421132632705849,59432
0.07,910,700,-9.255547426699929,130498,209.08,0.04396953269315418,60248
0.07,920,713,-9.255035188561633,132694,208.68,0.05396194183413172,61344
0.07,930,728,-9.245394660004907,135427,210.23,0.023200367038953118,62712
0.07,940,740,-9.026560827349781,137578,204.39,0.054704016947653145,63784
0.07,950,751,-8.897837641054023,139559,201.15,0.054911487764911726,64776
0.07,960,762,-8.97744552929368,141464,202.85,0.02355781375808874,65728
0.07,970,774,-8.885338237400974,143463,203.11,0.03481541248038411,66728
0.07,980,786,-8.874498933789308,145560,205.09,0.05556646332843229,67776
0.07,990,793,-8.618240726287103,146838,200.95,0.03555445409438107,68416
0.07,1000,805,-8.441107457701328,148865,198.9,0.013395706177107058,69432
0.07,1010,814,-8.435115248707461,150590,199.92,0.013041813792369794,70288
0.07,1020,822,-8.02757474179973,151939,191.45,0.04581834503915161,70968
0.07,1030,834,-7.812219560218591,154142,186.15,0.01269865506037604,72064
0.07,1040,840,-7.293667429119546,155202,175.24,0.034532886144006625,72600
0.07,1050,845,-6.798157953966278,156050,163.91,0.04587822356552351,73024
0.07,1060,853,-6.573800049968027,157352,157.88,0.03446511572110467,73672
0.07,1070,859,-6.268891068755624,158514,149.51,0.06829773384379223,74256
0.07,1080,862,-5.651038963511507,159036,133.76,0.04661987142753787,74512
0.07,1090,866,-5.4197793648159776,159671,127.33,0.06860790160135366,74832
0.07,1100,871,-5.063362703954351,160670,117.05,0.04628639879229013,75328
0.07,1110,875,-4.728725200823676,161341,106.51,0.01457425524131395,75664
0.07,1120,878,-4.3757933123673665,161822,97.83,0.0027455570525489748,75904
0.07,1130,880,-3.5812170430014656,162155,79.13,0.09076769821695052,76072
0.07,1140,883,-3.3539727220516613,162619,73.17,0.02576448625768535,76304
0.07,1150,888,-3.405158340391334,163551,74.01,0.036562571534886956,76768
0.07,1160,891,-3.1308482845913703,164188,67.36,0.038007309136446565,77088
0.07,1170,897,-3.1088681270069247,165161,65.47,0.07911025486828294,77576
0.07,1180,901,-3.1868030859650363,165857,67.21,0.03714597539510578,77928
0.07,1190,905,-3.2631004982173244,166640,68.69,0.03774909896310419,78312
0.07,1200,913,-3.4498587522471365,167973,72.03,0.06982048321515322,78984
0.07,1210,920,-3.6526649925117938,169265,78.24,0.059646087465807796,79632
0.07,1220,926,-3.8308910600732777,170210,82.88,0.050206573418108746,80104
0.07,1230,930,-4.052060290192247,171045,87.9,0.08687552105402574,80520
0.07,1240,938,-4.504433419070682,172477,97.58,0.04951168014667928,81232
0.07,1250,947,-4.768935171441499,174033,103.82,0.06434891081880778,82016
0.07,1260,954,-4.988773832643299,175207,109.19,0.05368941696360707,82600
0.07,1270,958,-4.809618236610172,175817,105.56,0.04795361252035946,82904
0.07,1280,970,-5.497547678588336,177964,120.07,0.050729059730656445,83976
0.07,1290,980,-6.0396730087177675,179795,130.55,0.0635908842086792,84896
0.07,1300,987,-6.040670985299876,181021,129.48,0.018107968964613974,85504
0.07,1310,994,-6.054958774839655,182193,128.28,0.036658757366240025,86096
0.07,1320,1004,-6.5000682209682346,183967,136.57,0.082609819364734,86976
0.07,1330,1010,-6.637720022456803,185006,138.61,0.06765561364591122,87496
0.07,1340,1022,-7.132298921787062,187182,146.05,0.08219814230687916,88584
0.07,1350,1033,-7.34928161067556,189132,149.99,0.03576494799926877,89560
0.07,1360,1044,-7.73955937185417,191022,157.15,0.07938063354231417,90504
0.07,1370,1053,-8.264195073577417,192682,167.65,0.08874174673110247,91336
0.07,1380,1064,-8.205981796308096,194652,165.88,0.06280736508779228,92320
0.07,1390,1074,-8.193625191034887,196482,165.87,0.1035737101919949,93240
0.07,1400,1086,-8.526248993753798,198485,173.64,0.04810496000573039,94240
