rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-4.695181666500941,1,93.0,10,0.9781449999999998,940,,
-3.612986585718936,1,75.3,20,0.9645204999999999,1526,,
-3.639600650727691,2,79.03333333333333,30,0.9441767499999998,2401,,
-4.659667491022832,4,91.125,40,0.9143237499999999,3685,,
-4.879374096005425,6,95.34,50,0.8880047499999999,4817,,
-5.953532000667431,9,107.78333333333333,60,0.8482472500000002,6527,,
-6.307240600802917,11,113.22857142857143,70,0.814093,7996,,
-6.775826322644276,14,119.1875,80,0.7764512500000001,9615,,
-6.929367313822238,22,121.41111111111111,90,0.7438547499999998,11017,504,0.018717764360189904
-7.4036454083900685,35,128.42,100,0.6990984999999998,12942,1464,0.08425142373744166
-7.656821908800853,45,132.77,110,0.66712975,14317,2152,0.09392402119920007
-8.138720063956901,56,141.37,120,0.6335102500000003,15763,2880,0.038034901990613434
-8.258941160445133,63,142.84,130,0.60974875,16785,3392,0.03772047306847526
-8.218078664439687,74,144.29,140,0.5765245000000001,18214,4104,0.048414650816994254
-8.140819414009592,82,144.23,150,0.5503450000000001,19340,4664,0.12310145016817842
-7.682705778713705,92,140.81,160,0.5185390000000002,20708,5352,0.03917256435670424
-7.347970006258721,100,136.98,170,0.49328950000000005,21794,5896,0.08626392492442392
-6.896429386685656,109,132.6,180,0.4658312499999998,22975,6480,0.1059582855377812
-6.856462144459504,122,135.13,190,0.42735250000000014,24630,7312,0.07885040604742244
-6.206487840229657,132,128.75,200,0.3974297499999998,25917,7952,0.05940515507245436
-6.253771595834041,145,132.52,210,0.3566957500000003,27669,8832,0.03995744831627235
-5.821399467496002,150,124.61,220,0.3414670000000003,28324,9160,0.05904840276343748
-5.609292878884604,154,119.93,230,0.3285865,28878,9432,0.07000886939931661
-5.385520957519466,163,116.8,240,0.3026395000000004,29994,9992,0.08691096658003516
-5.201941710724498,169,112.61,250,0.28620175000000014,30701,10344,0.06899299749056809
-5.0050525609125955,177,109.52,260,0.2615799999999998,31760,10872,0.0692634652950801
-4.838191141179164,183,106.47,270,0.24342175000000021,32541,11264,0.08809934524470009
-4.572741098442664,188,101.09,280,0.2284719999999998,33184,11584,0.0708828970673494
-4.135439876919954,194,91.82,290,0.21154600000000034,33912,11952,0.050367698684567586
-4.1054440952234295,202,89.89,300,0.18611050000000007,35006,12496,0.07072178629459813
-3.9666505453919143,213,86.63,310,0.1529560000000002,36432,13208,0.12441205140203238
-4.351607785565697,225,95.19,320,0.11782525000000033,37943,13968,0.07913076062686741
-4.543865877627565,233,100.17,330,0.09336624999999998,38995,14496,0.07051254724501632
-4.3793313739932636,239,96.33,340,0.07634725000000009,39727,14856,0.051357396179810166
-4.41483385777481,245,96.76,350,0.07,40477,15232,0.1628882068907842
-4.603702806669518,257,101.81,360,0.07,42041,16016,0.07027035002829507
-4.72915939057505,266,104.53,370,0.07,43094,16544,0.13756729406304657
-4.84357164013103,273,107.03,380,0.07,43987,16992,0.04283843410667032
-4.844991336452767,279,108.0,390,0.07,44812,17400,0.059352489828597754
-4.640668224292175,285,104.23,400,0.07,45529,17760,0.05062370951054618
-4.295612017527331,290,96.29,410,0.07,46161,18080,0.060957903624512255
-3.97696218476419,296,89.05,420,0.07,46948,18472,0.06116097862832248
-3.703250675934248,300,83.06,430,0.07,47401,18696,0.04128263331949711
-3.6208468985335442,304,81.13,440,0.07,47940,18968,0.060942696989513934
-3.5244918410831274,309,79.66,450,0.07,48543,19264,0.08105984859867021
-3.1752867092937964,315,71.14,460,0.07,49255,19624,0.10804103358532302
-3.0137635528929336,320,66.65,470,0.07,49859,19928,0.05134748629643582
-2.781812017404649,323,61.65,480,0.07,50252,20120,0.09694939831388183
-2.8358627815140407,331,62.87,490,0.07,51199,20592,0.06777457060525194
-2.73435412569497,335,60.16,500,0.07,51645,20816,0.08929105146671645
-2.6918804744208433,339,59.05,510,0.07,52166,21080,0.07971833884948865
-2.5302458204207148,343,55.84,520,0.07,52632,21312,0.05130305344937369
-2.4584986900293657,346,54.45,530,0.07,52946,21472,0.08857044629985467
-2.347814133559793,349,53.13,540,0.07,53353,21672,0.10654851570143364
-2.278363140799479,353,51.49,550,0.07,53792,21888,0.09741945896530524
-2.1934314501788474,357,49.5,560,0.07,54305,22152,0.022641589835984632
-2.0984659131738166,361,48.9,570,0.07,54849,22424,0.09699464397272095
-2.1751211090296856,366,50.9,580,0.07,55442,22720,0.08830412133829668
-1.9900674040435888,370,46.7,590,0.07,55969,22984,0.08029830185114406
-2.009317012966459,375,47.19,600,0.07,56464,23224,0.0784738132788334
-1.9727949882143352,379,47.62,610,0.07,57028,23512,0.09566686686594039
-2.1144289743131965,385,50.72,620,0.07,57804,23896,0.1069849120976869
-2.155169816658328,388,51.48,630,0.07,58194,24096,0.0695323808467947
-2.369060545099705,396,56.97,640,0.07,59150,24568,0.0960271994699724
-2.3890461983118136,401,58.3,650,0.07,59722,24856,0.07256740046432242
-2.6507638392416437,411,65.34,660,0.07,60939,25464,0.06801630277186632
-2.9933061680349984,422,73.96,670,0.07,62345,26168,0.10625360970152542
-2.9793387861784204,427,74.41,680,0.07,62983,26488,0.08105018007336184
-2.989948161574006,433,75.59,690,0.07,63628,26808,0.09677332360297441
-3.0245670359485826,440,79.18,700,0.07,64482,27240,0.08134469916694798
-3.08321429362776,447,82.43,710,0.07,65371,27680,0.09632705844705924
-3.3169618241517185,460,90.91,720,0.07,66995,28496,0.11198101477930322
-3.4829891717324184,467,95.36,730,0.07,67830,28912,0.10424676598631777
-3.5040570134547613,477,97.92,740,0.07,69042,29520,0.06640208989847451
-3.692471567357133,488,105.62,750,0.07,70384,30184,0.12324916664510965
-3.880062638001336,503,114.21,760,0.07,72460,31224,0.17193353903712705
-3.5432241495316963,508,106.21,770,0.07,73066,31528,0.06517723397701047
-3.5482695949920977,513,106.27,780,0.07,73710,31848,0.09551130191539414
-3.6190825716922133,520,107.62,790,0.07,74490,32240,0.07753826974658296
-3.7442612505436976,528,109.13,800,0.07,75495,32744,0.12315360151114874
-3.7486656918742858,535,109.24,810,0.07,76395,33192,0.0756933212687727
-3.373457072714666,540,99.41,820,0.07,77036,33512,0.08416791295167059
-3.499477847791525,551,104.0,830,0.07,78330,34160,0.10415270796511322
-3.3524405031794937,556,98.57,840,0.07,78999,34496,0.07498851511627436
-3.3271157228774872,563,94.27,850,0.07,79911,34952,0.11146880258456804
-3.192974339946818,574,87.37,860,0.07,81297,35648,0.09377618989674374
-3.3548293219222076,583,91.95,870,0.07,82361,36176,0.09805588837480173
-3.4272974624385033,589,93.36,880,0.07,83146,36568,0.10642117144016083
-3.4017728287654494,595,92.65,890,0.07,83855,36920,0.11068636769778095
-3.358579565407005,602,91.95,900,0.07,84790,37392,0.06679327230085619
-3.5070859328434487,610,92.26,910,0.07,85721,37856,0.1111899271782022
-3.558674956577781,615,92.59,920,0.07,86395,38192,0.11138991595362313
-3.448861835092749,623,89.13,930,0.07,87343,38664,0.08546974009368569
-3.6924859747130734,632,92.92,940,0.07,88391,39192,0.10096663259901106
-3.756626426523491,640,94.26,950,0.07,89437,39712,0.10387295355030801
-3.9991851350023935,654,97.06,960,0.07,91103,40544,0.1397003909223713
-4.040272086627109,663,97.37,970,0.07,92198,41096,0.09310558400466107
-4.262891352834142,674,103.21,980,0.07,93567,41776,0.12460409750929102
-4.6294735460265475,685,109.93,990,0.07,94948,42472,0.10936006892006844
-4.617555490219759,691,107.69,1000,0.07,95659,42824,0.10342852957546711
-4.446232689344502,696,105.11,1010,0.07,96332,43160,0.05949404963757843
-4.558098865492207,703,107.29,1020,0.07,97224,43608,0.05499708355637267
-4.594432109189053,711,107.97,1030,0.07,98240,44112,0.0668059672752861
-4.5908586981721005,721,109.65,1040,0.07,99456,44720,0.06624317690148018
-4.566475271166669,731,110.64,1050,0.07,100601,45296,0.063777883478906
-4.290387069653445,740,105.16,1060,0.07,101719,45856,0.172538410872221
-4.087062206395816,745,99.88,1070,0.07,102286,46136,0.09209507144987583
-3.783182330348825,749,91.9,1080,0.07,102857,46424,0.07617946772370487
-3.480241291662382,756,86.6,1090,0.07,103708,46848,0.12919103732565418
-3.4546036938994877,762,87.5,1100,0.07,104509,47248,0.127091228030622
-3.642687300121529,770,91.26,1110,0.07,105558,47776,0.1023491864616517
-3.6619910428259668,780,93.87,1120,0.07,106711,48352,0.06532895722193643
-3.5185674785943757,784,89.69,1130,0.07,107309,48648,0.07046756843919866
-3.376207834501305,791,85.95,1140,0.07,108151,49072,0.11701195692876354
-3.172222097420641,796,79.88,1150,0.07,108689,49344,0.08200270147062838
-2.94721390358404,801,75.73,1160,0.07,109392,49688,0.10220684652449563
-2.9330561922165916,806,75.2,1170,0.07,109906,49952,0.11916731501696631
-2.9723231959328715,811,76.55,1180,0.07,110612,50304,0.09562901093158871
-2.9275219270524433,817,75.41,1190,0.07,111349,50672,0.12012679129838943
-2.920134062177147,823,73.75,1200,0.07,111984,50984,0.10784347972366959
-2.837125090560938,829,71.26,1210,0.07,112784,51384,0.12947474693646654
-2.6717654868530456,834,65.04,1220,0.07,113315,51656,0.09972059672873002
-2.822473788886057,841,68.2,1230,0.07,114229,52112,0.05657207639887929
-2.8734235063222786,848,70.14,1240,0.07,115265,52632,0.08232247093110345
-2.9554115978361915,854,72.88,1250,0.07,116077,53032,0.12045104062417522
-2.919120819430717,860,73.12,1260,0.07,116804,53400,0.08465066368808039
-2.9337727358828203,866,74.21,1270,0.07,117427,53712,0.10328054163255729
-2.9018434616113895,871,73.35,1280,0.07,118047,54016,0.07320587581489235
-2.8599525052187045,876,72.44,1290,0.07,118693,54344,0.11866366732283495
-2.914032812336417,883,74.56,1300,0.07,119540,54768,0.1031665409100242
-2.7537427510477737,887,71.55,1310,0.07,120039,55016,0.046976220881333575
-2.7422984080003108,892,72.53,1320,0.07,120668,55328,0.09896115459559951
-2.6949973018319833,900,73.33,1330,0.07,121662,55824,0.08937631064327434
-2.5941350400964307,905,70.08,1340,0.07,122373,56184,0.10543615103233606
-2.620253311270385,913,70.87,1350,0.07,123264,56624,0.04777031549019739
-2.5522689222954735,917,69.29,1360,0.07,123833,56912,0.1169054601341486
-2.601211619847466,923,70.41,1370,0.07,124568,57280,0.08697894250508398
-2.6353308789059566,929,72.0,1380,0.07,125347,57672,0.10143433266784996
-2.626451654944928,934,71.92,1390,0.07,125985,57992,0.09492058333125897
-2.5499710406157137,939,70.21,1400,0.07,126661,58328,0.08843179029645398
-2.5306366841876375,943,71.28,1410,0.07,127267,58632,0.12984501291066408
-2.4924375996012986,947,69.96,1420,0.07,127764,58880,0.114439476194093
-2.365194593828056,952,65.92,1430,0.07,128354,59176,0.08890633389819413
-2.3598517171674653,957,65.73,1440,0.07,129046,59520,0.08812875478179194
-2.312528840113055,963,64.36,1450,0.07,129800,59896,0.1429475862532854
-2.5235066645615225,972,69.17,1460,0.07,130850,60424,0.059627852810081095
-2.4589073506620527,976,67.45,1470,0.07,131413,60704,0.12218342674896121
-2.4503440880629808,982,67.35,1480,0.07,132182,61088,0.09856275224592537
-2.504583563990779,989,70.82,1490,0.07,133167,61576,0.11444688524352387
-2.479081093526891,994,70.65,1500,0.07,133826,61912,0.09926998236915097
-2.5746965230174284,1001,72.51,1510,0.07,134618,62304,0.10110524337505922
-2.6965299646790792,1009,77.41,1520,0.07,135605,62800,0.06421402972773649
-2.811702408473283,1017,81.61,1530,0.07,136615,63304,0.07557171635562554
-2.8313014516139434,1023,81.75,1540,0.07,137321,63656,0.167674261610955
-2.834794483360026,1029,81.09,1550,0.07,138009,64000,0.08402069969451986
-2.6827260501194723,1034,77.26,1560,0.07,138676,64336,0.12020358623703942
-2.78668832962129,1040,78.71,1570,0.07,139384,64688,0.12370220746379346
-2.74299885991395,1045,77.46,1580,0.07,140028,65008,0.09148130359244533
-2.7926392177028045,1053,76.45,1590,0.07,140912,65448,0.09835529266274534
-2.8425031795397615,1058,76.24,1600,0.07,141550,65768,0.15821464988403022
-2.8134258599522637,1063,73.89,1610,0.07,142107,66048,0.1132914227200672
-2.8308864338046185,1069,72.09,1620,0.07,142914,66456,0.10077205358538777
-2.779459403661613,1075,69.3,1630,0.07,143645,66816,0.0841313888086006
-2.627624756448584,1079,66.17,1640,0.07,144038,67016,0.1108645317144692
-2.6615694720470766,1084,66.73,1650,0.07,144782,67384,0.13941251765936613
-2.6945625481061324,1091,67.75,1660,0.07,145551,67768,0.12106445082463324
-2.772540454273021,1099,71.7,1670,0.07,146654,68320,0.12171279988251626
-2.9517545460274626,1106,74.06,1680,0.07,147534,68760,0.17191636469215155
-3.021531523386958,1113,74.63,1690,0.07,148475,69232,0.12196556478738785
-3.205208388267407,1121,79.26,1700,0.07,149576,69784,0.058029057167004794
-3.399022182014163,1129,83.89,1710,0.07,150596,70296,0.07639953255420551
-3.4796453491356267,1137,86.35,1720,0.07,151649,70824,0.051452085142955184
-3.5558858095992254,1144,88.65,1730,0.07,152610,71304,0.1363031859509647
-3.6283659301037523,1149,91.35,1740,0.07,153273,71632,0.10720849654171616
-3.6061353104759872,1155,91.21,1750,0.07,154003,72000,0.07297353536705486
-3.5920953989941653,1160,90.15,1760,0.07,154666,72328,0.12255852768430486
-3.5210328635583927,1166,87.55,1770,0.07,155509,72752,0.15803699841490015
-3.428967743895433,1173,87.54,1780,0.07,156388,73192,0.0980791695183143
-3.245661123342137,1178,83.85,1790,0.07,156960,73472,0.10372516850475222
-3.0378462798622947,1183,79.16,1800,0.07,157592,73792,0.09202934801578522
-2.896714566251185,1189,77.22,1810,0.07,158418,74208,0.10674768956960179
-2.7815884156899364,1196,75.01,1820,0.07,159250,74624,0.1280654571019113
