time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,86.1,1,871,0.97974925,-5.148522464769431,,
20,89.0,2,1800,0.95815,-5.230776834231599,,
30,96.5,3,2925,0.93199375,-5.621920806245527,,
40,94.325,4,3813,0.91134775,-5.599029095738826,,
50,83.28,5,4214,0.9020244999999999,-4.934439272512063,,
60,92.01666666666667,7,5581,0.8702417500000003,-5.573856473724817,,
70,95.6,9,6762,0.8427834999999999,-5.753007399057334,,
80,98.55,11,7964,0.8148370000000003,-6.167154158451192,,
90,100.14444444444445,13,9103,0.7883552500000002,-6.370774974063272,,
100,101.23,17,10223,0.7623152499999999,-6.518469674441267,0.08535536362614948,104
110,99.39,22,10910,0.7463425000000001,-6.330625916359236,0.10386651573935524,448
120,103.28,31,12228,0.7156990000000001,-6.670227456160233,0.07584127474365232,1112
130,101.96,38,13221,0.6926117500000002,-6.721575561136126,0.07666296562092612,1608
140,105.28,48,14441,0.6642467500000002,-6.940082238545133,0.09660508264278178,2216
150,112.36,56,15550,0.6384625000000002,-7.323313329553123,0.09632269523717696,2768
160,109.02,64,16583,0.6144452500000002,-6.9903983563636425,0.07755729745986173,3288
170,109.81,74,17843,0.5851502499999999,-7.045167968800133,0.07756985339074163,3920
180,103.91,78,18455,0.57092125,-6.4531938386358965,0.10701553217950277,4224
190,100.54,84,19257,0.5522747500000003,-6.087803444215796,0.12602988127036951,4624
200,100.79,93,20402,0.5256534999999999,-5.891788598523732,0.08913058578036726,5200
210,103.26,100,21336,0.503938,-6.087418267336318,0.040879392239730805,5664
220,100.55,108,22383,0.47959525000000014,-5.730942284654322,0.12799767788965255,6184
230,101.71,117,23492,0.4538110000000001,-5.596534096382844,0.10974188015097752,6744
240,95.97,122,24138,0.4387915000000002,-5.151413897800567,0.051466272212564945,7064
250,91.0,126,24750,0.42456249999999995,-4.841074189969601,0.10050256122485735,7368
260,86.86,131,25369,0.41017075000000014,-4.635273513837128,0.09974229475483298,7680
270,80.62,136,26005,0.3953837499999998,-4.2781708015858735,0.16956593765644357,8000
280,85.13,145,27068,0.370669,-4.555392804716257,0.11046635344973765,8528
290,84.53,151,27810,0.35341750000000005,-4.5017541653992525,0.17891065502772108,8904
300,82.25,158,28727,0.33209725000000023,-4.421976103782787,0.12795308837667108,9360
310,79.97,164,29433,0.31568275000000023,-4.309807313607072,0.09026494360296056,9712
320,77.59,170,30242,0.2968734999999997,-4.249488842584111,0.10158284503268078,10120
330,71.68,174,30760,0.28483000000000036,-3.9915596554096027,0.14790290221571922,10376
340,70.03,178,31241,0.27364674999999994,-3.9444373722692347,0.09156522672856227,10616
350,71.31,184,31981,0.25644175000000036,-4.028830512549327,0.11984826973639429,10984
360,70.24,188,32493,0.24453775000000022,-3.943269395369918,0.12023945414694026,11240
370,71.92,195,33297,0.22584475000000004,-4.086410940439435,0.09358888951828703,11648
380,73.75,206,34543,0.1968752500000004,-4.223051907245494,0.09137239423580468,12264
390,80.5,217,35960,0.16393000000000035,-4.661988752577321,0.08116729790344834,12976
400,91.71,235,37998,0.11654650000000011,-5.28564941236542,0.0751853886176832,13992
410,97.54,245,39287,0.08657725000000005,-5.537885557913712,0.09421061800094321,14640
420,104.79,258,40821,0.07,-5.906381317208054,0.0736221797997132,15408
430,105.22,263,41382,0.07,-5.9049936772482825,0.11365267197834328,15688
440,117.14,276,43055,0.07,-6.478177149027738,0.061811311868950725,16520
450,119.79,284,44060,0.07,-6.593139516133932,0.11203593882964924,17024
460,121.98,290,44791,0.07,-6.688026404393678,0.11227252514800057,17392
470,119.64,295,45361,0.07,-6.444215166916398,0.05291853012749925,17680
480,113.98,300,46041,0.07,-6.030264881668761,0.09381055744597688,18016
490,104.58,304,46518,0.07,-5.4570917441045745,0.07191978476475924,18256
500,87.69,307,46867,0.07,-4.505386023327264,0.15886012115515769,18432
510,82.34,313,47621,0.07,-4.211636175801931,0.18021159683121368,18808
520,71.63,317,48084,0.07,-3.639457510010565,0.11649519199272618,19040
530,72.3,323,48712,0.07,-3.640337208717527,0.1296946863294579,19352
540,60.08,326,49163,0.07,-3.0056483661038635,0.09403306792955846,19576
550,53.67,330,49527,0.07,-2.690319240249736,0.09555697318864986,19760
560,50.64,333,49955,0.07,-2.5455520736456547,0.1118982289917767,19976
570,52.71,340,50732,0.07,-2.621218709257916,0.1781125945271924,20360
580,51.09,344,51250,0.07,-2.531636937455396,0.15057257318403572,20624
590,51.6,349,51778,0.07,-2.5439199691016157,0.16827057022601366,20888
600,53.48,353,52315,0.07,-2.635091298763003,0.09286247799172997,21152
610,51.63,358,52884,0.07,-2.5154587555493446,0.14749182481318712,21440
620,53.22,364,53506,0.07,-2.5628166892022244,0.12275285832583904,21752
630,52.98,369,54110,0.07,-2.54694005572185,0.1123861787491478,22048
640,53.4,373,54603,0.07,-2.565695390212097,0.11504741106182337,22296
650,56.08,379,55235,0.07,-2.706001238110884,0.08450821542646736,22616
660,57.41,384,55796,0.07,-2.7793193860390164,0.1707483670907095,22896
670,59.27,392,56759,0.07,-2.9073869384843642,0.1574453441426158,23376
680,65.7,402,57920,0.07,-3.2353855257103823,0.07497510145185515,23952
690,67.44,408,58622,0.07,-3.293396209058696,0.0817071518395096,24304
700,72.07,416,59622,0.07,-3.505568081196304,0.14027836953755468,24808
710,74.19,423,60403,0.07,-3.6553988724598225,0.09211960498942062,25200
720,85.75,438,62181,0.07,-4.0949109560459505,0.06957703380612656,26088
730,90.73,448,63283,0.07,-4.258090783333149,0.10951710637891665,26640
740,98.39,459,64542,0.07,-4.420466907625698,0.10548484564060345,27264
750,106.79,472,66014,0.07,-4.5879518084835205,0.07295691908802837,28000
760,115.33,484,67429,0.07,-4.789621533694699,0.09508880614885129,28712
770,118.77,495,68736,0.07,-4.784363233017823,0.11842043785145506,29360
780,113.45,501,69365,0.07,-4.417557562075564,0.09046056232182309,29680
790,116.84,510,70406,0.07,-4.436143869910085,0.10845408565364778,30200
800,118.68,520,71590,0.07,-4.351830549014436,0.12066842382773757,30792
810,121.6,529,72663,0.07,-4.352559038963759,0.10317852644948289,31328
820,109.17,534,73198,0.07,-3.831648807679688,0.13985356566263363,31592
830,116.99,550,75082,0.07,-3.9813896958973998,0.0978833994595334,32536
840,113.25,558,75967,0.07,-3.924007838140885,0.07009409193415195,32976
850,114.79,572,77593,0.07,-3.974306355856569,0.1462819972075522,33792
860,122.47,590,79776,0.07,-4.275741254748955,0.07050997373880818,34880
870,121.92,600,81028,0.07,-4.232028221144569,0.10813406124361791,35512
880,127.57,610,82222,0.07,-4.439979905936057,0.09890070039546117,36104
890,130.47,621,83553,0.07,-4.546284371196126,0.11333964858204126,36776
900,135.58,635,85248,0.07,-4.662113395084321,0.06056606414495036,37616
910,135.82,644,86345,0.07,-4.674539669030858,0.11139237732277252,38168
920,139.96,651,87294,0.07,-4.79538144299448,0.08075202882173471,38640
930,142.42,668,89424,0.07,-4.942328623651809,0.023642967746127397,39704
940,149.97,681,91064,0.07,-5.176047615603179,0.13748483065865003,40528
950,147.34,691,92427,0.07,-5.214747118887744,0.09897146886214614,41208
960,137.52,701,93628,0.07,-4.930052664394297,0.10052551500848494,41808
970,145.97,719,95725,0.07,-5.381384646917111,0.10369892802555114,42856
980,141.48,725,96470,0.07,-5.344616592094532,0.11005893599940464,43232
990,141.5,735,97803,0.07,-5.384286439021841,0.09674518840620294,43896
1000,142.39,750,99587,0.07,-5.491636913002222,0.061299730732571334,44792
1010,145.15,761,100960,0.07,-5.543846982434205,0.11701005042414181,45472
1020,149.57,773,102351,0.07,-5.633867864568187,0.12887632119236514,46168
1030,135.36,779,103060,0.07,-5.207123214271213,0.09983422752702609,46528
1040,127.72,786,103936,0.07,-4.993963324147398,0.07190200639888644,46960
1050,123.56,793,104883,0.07,-4.786787829958395,0.08828072564210743,47440
1060,123.37,803,106065,0.07,-4.707003148127149,0.08213443052954972,48032
1070,111.39,810,106964,0.07,-4.156141906631024,0.04996893770294264,48480
1080,117.56,822,108326,0.07,-4.3420294762920575,0.10758066136622801,49160
1090,112.45,828,109148,0.07,-4.198376807710373,0.11718680165358819,49568
1100,104.46,836,110133,0.07,-3.8559491189705573,0.10650744440499693,50064
1110,103.15,846,111375,0.07,-3.8837537593525115,0.0910834871174302,50680
1120,100.61,856,112512,0.07,-3.9046006512299067,0.07902918339823373,51248
1130,101.77,862,113337,0.07,-3.8890884656724207,0.09193469989986625,51664
1140,99.34,868,113970,0.07,-3.7998219740054795,0.06968846073141322,51984
1150,99.24,876,114907,0.07,-3.709132539408845,0.09191886251210235,52448
1160,95.84,883,115749,0.07,-3.643785933205243,0.05316673160996288,52872
1170,95.7,890,116634,0.07,-3.6272249883984977,0.06967758826795034,53312
1180,89.43,896,117369,0.07,-3.365473948029207,0.08941423328360543,53680
1190,89.29,903,118177,0.07,-3.299487446622162,0.08794199228577781,54088
1200,88.18,909,119051,0.07,-3.41796832874372,0.08975905305123888,54520
1210,84.6,916,119935,0.07,-3.225300622295462,0.07876729790586978,54960
1220,84.15,925,121027,0.07,-3.184234747339845,0.09818277409067377,55512
1230,85.35,933,121972,0.07,-3.2629429034910675,0.1362862791866064,55984
1240,87.74,941,122844,0.07,-3.2837502067050637,0.08724108924798202,56416
1250,89.68,950,123975,0.07,-3.4230441391510906,0.06889698037412018,56984
1260,89.06,956,124755,0.07,-3.387074239180685,0.10717519489116967,57376
1270,86.6,962,125394,0.07,-3.293466562286556,0.08990556938806549,57696
1280,91.13,971,126582,0.07,-3.465877579125035,0.10758496908238158,58288
1290,93.93,981,127670,0.07,-3.5974144252303093,0.08928119955817237,58832
1300,96.06,989,128757,0.07,-3.6185349798221984,0.11825007089646533,59376
1310,98.14,998,129849,0.07,-3.7437270108065883,0.0709869911079295,59920
1320,98.73,1007,131000,0.07,-3.7891589299962827,0.07786989743181039,60496
1330,95.84,1012,131656,0.07,-3.7746243939988973,0.1089315210992936,60824
1340,97.3,1021,132674,0.07,-3.8773606822811133,0.06881354440702125,61336
1350,93.39,1027,133414,0.07,-3.732216077189363,0.11657422900316305,61704
1360,90.67,1031,133922,0.07,-3.6429967904857703,0.13419119556783698,61960
1370,92.72,1038,134766,0.07,-3.7773285312099,0.03247798257507384,62376
1380,84.35,1041,135117,0.07,-3.499489274386465,0.0702555306488648,62552
1390,77.85,1045,135555,0.07,-3.2965948944076047,0.05949699031771161,62776
1400,71.48,1048,136005,0.07,-3.085133002681457,0.11205256643006578,63000
1410,69.69,1056,136918,0.07,-3.055040613031118,0.06097290138131939,63456
1420,65.62,1062,137662,0.07,-2.938342292933413,0.08782430097926408,63824
1430,65.71,1068,138327,0.07,-2.8957197425360666,0.0713772235903889,64160
1440,59.37,1071,138711,0.07,-2.700719320696059,0.04985255771316588,64352
1450,57.43,1076,139257,0.07,-2.6414644774285976,0.13756988645764068,64624
1460,58.2,1081,139842,0.07,-2.6538601124603916,0.10708609991706908,64920
1470,57.68,1088,140634,0.07,-2.6463455300495333,0.05124236940173432,65312
1480,60.52,1093,141269,0.07,-2.7703991519568714,0.06184863579983357,65632
1490,61.81,1098,141836,0.07,-2.8220798825407405,0.12593314424157143,65912
1500,63.28,1103,142433,0.07,-2.874247690217194,0.09766057232627645,66216
1510,59.12,1107,142930,0.07,-2.7152340818088345,0.05052650430297945,66464
1520,56.73,1111,143435,0.07,-2.5878455447520112,0.05204895429778844,66712
1530,62.44,1121,144671,0.07,-2.79074654910088,0.10750686659594066,67328
1540,64.91,1126,145302,0.07,-2.9067291328093274,0.024125596901285462,67648
1550,63.57,1130,145714,0.07,-2.918434839613917,0.08931361278519034,67856
1560,61.58,1133,146100,0.07,-2.8697263096913574,0.08823407557792962,68048
1570,63.29,1141,147063,0.07,-2.9870093585604196,0.06845056393649429,68528
1580,66.15,1149,147984,0.07,-3.0984953173852716,0.0688699368329253,68984
1590,70.35,1156,148971,0.07,-3.322055263486529,0.09776385306031443,69480
1600,70.26,1162,149559,0.07,-3.384352784964636,0.06754760380135849,69776
1610,77.54,1171,150784,0.07,-3.6451866376988478,0.03967916051624343,70384
