rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,1020,643,130958,68.73,-1.8651587988617095,60472,0.06023541640024632
0.07,1030,646,131523,66.94,-1.8187676481034005,60760,0.04532798030413687
0.07,1040,649,132131,68.28,-1.8524296674297078,61064,0.03314494248479605
0.07,1050,653,132912,70.83,-1.8896628392682657,61448,0.041510142444167286
0.07,1060,657,133739,69.23,-1.836893059421605,61864,0.021521563758142292
0.07,1070,660,134191,67.13,-1.8063165362491105,62088,0.05501001205993816
0.07,1080,663,134752,60.92,-1.6994189855644521,62368,0.0567448188085109
0.07,1090,666,135377,61.67,-1.680092023933437,62688,0.08039321377873421
0.07,1100,670,136082,62.82,-1.6961984109321173,63040,0.06793183193076402
0.07,1110,673,136646,60.56,-1.6675546445640557,63320,0.047389571263920516
0.07,1120,676,137254,61.96,-1.731037342419441,63624,0.03247042134171352
0.07,1130,679,137810,61.87,-1.7167584837015486,63904,0.05821175337769091
0.07,1140,683,138601,63.7,-1.7388369665699792,64296,0.07838025083765388
0.07,1150,686,139233,62.21,-1.725022257538476,64616,0.07490386313293129
0.07,1160,690,139894,60.55,-1.6918004053887978,64944,0.020553389651468024
0.07,1170,693,140600,63.09,-1.7205181058144248,65296,0.04763879277743399
0.07,1180,695,141049,61.97,-1.6627089259437726,65520,0.07268789177760482
0.07,1190,699,141679,62.02,-1.6962716573150913,65832,0.0580991372698918
0.07,1200,702,142325,61.43,-1.6732684753460338,66160,0.03903245023684576
0.07,1210,704,142756,60.1,-1.6822615745946983,66376,0.052239848067983985
0.07,1220,706,143175,58.21,-1.6499639583079126,66584,0.04938538488931954
0.07,1230,709,143728,58.18,-1.6805684421566398,66856,0.05160120956134051
0.07,1240,711,144126,54.25,-1.5796748881119638,67056,0.06597614521160722
0.07,1250,715,144742,54.09,-1.5750013281173905,67368,0.052793636452406645
0.07,1260,717,145272,52.78,-1.5517114122591686,67632,0.04655656171962619
0.07,1270,720,145866,51.66,-1.5445818802074782,67928,0.06488211575197056
0.07,1280,723,146437,52.88,-1.5561054709480826,68216,0.05717611196450889
0.07,1290,726,146950,51.71,-1.5276707062449457,68472,0.030917649855837226
0.07,1300,729,147483,50.58,-1.5136919328010499,68736,0.04876845912076533
0.07,1310,732,148032,51.76,-1.4982466817774247,69008,0.07839241402689368
0.07,1320,734,148564,52.89,-1.4851632304860471,69280,0.031077710445970297
0.07,1330,738,149357,55.29,-1.5302923219789122,69672,0.05722903669811785
0.07,1340,741,149854,56.28,-1.5760637762505758,69920,0.06249058316461742
0.07,1350,743,150290,54.48,-1.5615734920818334,70144,0.0546334779355675
0.07,1360,745,150693,53.21,-1.5348057954042538,70344,0.07713327091187239
0.07,1370,749,151429,54.63,-1.5495793385604033,70712,0.05951390974223614
0.07,1380,752,152042,55.05,-1.582245971406132,71016,0.07529798662289977
0.07,1390,755,152522,54.72,-1.5881732196639495,71256,0.053585881600156426
0.07,1400,758,153168,55.85,-1.6254047653079005,71576,0.05673118261620402
0.07,1410,760,153572,54.4,-1.611572152224431,71784,0.09807175042806193
0.07,1420,762,153964,53.0,-1.6004690435956388,71976,0.04309423785889521
0.07,1430,765,154541,50.84,-1.5541401183341856,72264,0.04470857395790517
0.07,1440,768,155049,50.95,-1.5681298668243897,72520,0.048667346010915935
0.07,1450,770,155487,50.97,-1.522531996370766,72736,0.04314149497076869
0.07,1460,773,155948,51.55,-1.5389795824928794,72968,0.06424437440000474
0.07,1470,775,156447,49.18,-1.481383439260734,73216,0.05708996462635696
0.07,1480,778,156949,48.07,-1.4606945302357206,73472,0.07879130216315389
0.07,1490,781,157486,48.64,-1.450813056131429,73736,0.06309132603928447
0.07,1500,783,157996,47.28,-1.4372999537708646,73992,0.06092131300829351
0.07,1510,785,158331,46.59,-1.399930545529922,74160,0.05800040333997458
0.07,1520,787,158712,46.48,-1.399073862664045,74352,0.06913784611970186
0.07,1530,789,159065,44.24,-1.3474734145812912,74528,0.07886411249637604
0.07,1540,791,159479,43.3,-1.3172899438408396,74736,0.05249369976809248
0.07,1550,794,159932,43.45,-1.3538751369050055,74960,0.04815370013238862
0.07,1560,796,160359,43.11,-1.3616244363730823,75176,0.0714157247566618
0.07,1570,798,160767,42.2,-1.3626203020293917,75376,0.0653867106884718
0.07,1580,800,161204,41.55,-1.3497466842457988,75600,0.056964243412949145
0.07,1590,803,161703,41.17,-1.3672043228018824,75848,0.03350593650247902
0.07,1600,806,162396,43.0,-1.3963011954843918,76192,0.05801530624739826
0.07,1610,808,162804,43.73,-1.4028893065779897,76400,0.08565942849963903
0.07,1620,810,163157,43.45,-1.3706140322435212,76576,0.06323097483254969
0.07,1630,814,163820,46.55,-1.4658292657242766,76904,0.07222241861745715
0.07,1640,816,164188,46.09,-1.4546089385063328,77088,0.04929230990819633
0.07,1650,818,164703,46.71,-1.4726741922243434,77344,0.06044324242975563
0.07,1660,822,165345,48.86,-1.496463822783984,77672,0.075786815257743
0.07,1670,823,165626,47.59,-1.4487858247323182,77808,0.05342709878459573
0.07,1680,826,166250,49.46,-1.4839868785480073,78120,0.07631455129012465
0.07,1690,829,166789,49.86,-1.4885655808562819,78392,0.06759236473590136
0.07,1700,832,167310,48.14,-1.4462397166452436,78648,0.05726327933371067
0.07,1710,835,167810,49.06,-1.485717916773846,78904,0.06604564632289112
0.07,1720,837,168267,50.1,-1.5245026691339196,79128,0.055508793564513326
0.07,1730,840,168887,49.67,-1.489306460604969,79440,0.059469263069331646
0.07,1740,843,169472,51.84,-1.5361819455310688,79728,0.06888659333344549
0.07,1750,846,170086,52.83,-1.5358739613611652,80040,0.07432246278040111
0.07,1760,849,170652,52.07,-1.5249341826949299,80320,0.059020254760980606
0.07,1770,852,171161,54.35,-1.5837560168321148,80576,0.037902083713561296
0.07,1780,855,171695,53.45,-1.5669921272262652,80840,0.06763911072630435
0.07,1790,857,172113,52.24,-1.5386004749141833,81056,0.03221902996301651
0.07,1800,859,172576,51.66,-1.5030640907733348,81280,0.03457658435218036
0.07,1810,862,173078,51.68,-1.49293392577639,81536,0.06444073864258826
0.07,1820,864,173547,51.8,-1.4990478727982437,81768,0.08664981974288821
0.07,1830,868,174260,52.73,-1.5155161043069278,82128,0.057540497276932
0.07,1840,871,174761,51.89,-1.5006752070911527,82376,0.060942118521779776
0.07,1850,873,175152,49.66,-1.443587567386064,82568,0.06871365860570222
0.07,1860,875,175617,48.65,-1.4304835608978186,82808,0.06012305757030845
0.07,1870,878,176159,48.98,-1.437500809498115,83072,0.07576451124623418
0.07,1880,881,176763,49.68,-1.4734045812726877,83376,0.07476104632951319
0.07,1890,885,177396,51.83,-1.4980403743765907,83696,0.04422688717022538
0.07,1900,887,177954,52.78,-1.5383663127618907,83976,0.07952209189534187
0.07,1910,890,178535,53.57,-1.5677420590908946,84264,0.04638806846924126
0.07,1920,894,179270,56.23,-1.627455686949957,84632,0.052412138786166906
0.07,1930,898,179929,55.69,-1.6041026208513747,84960,0.0696587972342968
0.07,1940,901,180598,57.37,-1.6471013008978852,85296,0.04365990194492042
0.07,1950,904,181149,58.97,-1.7133485526034553,85568,0.07380151003599167
0.07,1960,907,181809,60.92,-1.7530773109485014,85904,0.04363155225291848
0.07,1970,911,182432,61.73,-1.7837006374826256,86208,0.07275287387892604
0.07,1980,913,182914,60.51,-1.7266051368970483,86456,0.06759449024684727
0.07,1990,916,183426,59.3,-1.7103599389299595,86712,0.05451909953262657
0.07,2000,919,184054,60.0,-1.729607273495546,87024,0.051677078707143664
0.07,2010,923,184778,61.43,-1.7480478315624208,87384,0.04404582781717181
0.07,2020,926,185405,60.35,-1.7291398783944438,87696,0.06905538914725184
0.07,2030,929,186022,59.93,-1.7844696439195618,88008,0.057794876862317324
0.07,2040,932,186553,58.55,-1.7344398856397982,88272,0.051151301711797714
0.07,2050,934,186990,57.41,-1.700674128199894,88488,0.05664959363639355
0.07,2060,937,187464,55.55,-1.6433133882990054,88728,0.06187178590334952
0.07,2070,940,188145,56.13,-1.6497671782480319,89072,0.06618726858869195
0.07,2080,944,188902,58.88,-1.71281068410909,89448,0.044815048575401306
0.07,2090,948,189553,60.27,-1.7527867094126257,89776,0.04225306026637554
0.07,2100,950,190028,58.74,-1.7129261476977715,90008,0.05983964819461107
0.07,2110,953,190650,57.72,-1.690673226593958,90320,0.046900813234969974
0.07,2120,956,191094,55.89,-1.6431912218656373,90544,0.05483971768990159
0.07,2130,958,191579,54.57,-1.5605320303050272,90784,0.06153621058911085
0.07,2140,962,192217,55.64,-1.6001760665525204,91104,0.051002332009375095
0.07,2150,965,192826,57.36,-1.64112698629734,91408,0.05377142573706806
0.07,2160,968,193302,57.38,-1.6707374163412194,91648,0.04750064667314291
0.07,2170,970,193790,55.45,-1.6297249270268288,91888,0.05777836428023875
0.07,2180,972,194140,51.38,-1.544501827491693,92064,0.0643344852142036
0.07,2190,975,194628,49.75,-1.5213818445583311,92312,0.039601674070581794
0.07,2200,977,195025,48.97,-1.5142221209487183,92512,0.04332536458969116
0.07,2210,978,195314,45.64,-1.4501352571272985,92656,0.052108206786215305
0.07,2220,981,195803,46.09,-1.4605084493194789,92896,0.040727760177105665
0.07,2230,983,196227,45.48,-1.470915963183534,93112,0.03300335421226919
0.07,2240,986,196668,43.51,-1.4340355610788487,93328,0.04287997563369572
0.07,2250,988,197115,41.89,-1.4222218180434938,93552,0.0489615211263299
0.07,2260,991,197575,41.73,-1.3805431302008935,93784,0.039440883323550224
0.07,2270,993,197973,40.83,-1.351149009370967,93984,0.03793682309333235
0.07,2280,995,198456,42.16,-1.4015982882611988,94224,0.042205320904031396
0.07,2290,998,198885,41.57,-1.3858601206222851,94440,0.032672543660737574
0.07,2300,1000,199333,42.08,-1.3870586096220188,94664,0.034455011831596494
0.07,2310,1002,199705,42.91,-1.4125087311145688,94848,0.04507508291862905
