time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,86.1,1,871,0.97974925,-5.530895528445272,,
20,89.0,2,1800,0.95815,-5.194354054376775,,
30,96.5,3,2925,0.93199375,-5.960929488078523,,
40,94.325,4,3813,0.91134775,-5.651049613170217,,
50,83.28,5,4214,0.9020244999999999,-4.848062790216506,,
60,92.01666666666667,7,5581,0.8702417500000003,-5.40472931588228,,
70,95.6,9,6762,0.8427834999999999,-5.628937495096149,,
80,98.55,11,7964,0.8148370000000003,-5.727919083222125,,
90,100.14444444444445,13,9103,0.7883552500000002,-5.817539970653366,,
100,101.23,17,10223,0.7623152499999999,-5.884770005078881,0.04675616949680261,104
110,99.39,22,10910,0.7463425000000001,-5.746317255741911,0.0920783425681293,448
120,103.28,31,12228,0.7156990000000001,-6.116863664353518,0.04637197835290863,1112
130,101.96,38,13221,0.6926117500000002,-6.007503195487087,0.01909378271739115,1608
140,105.28,48,14441,0.6642467500000002,-6.357066902210842,0.08435535176249687,2216
150,112.36,56,15550,0.6384625000000002,-6.947885601643239,0.07514323913710541,2768
160,109.02,64,16583,0.6144452500000002,-6.753700316440488,0.08441846789355623,3288
170,109.81,74,17843,0.5851502499999999,-6.905416097039168,0.056701059860643,3920
180,103.91,78,18455,0.57092125,-6.591557713638102,0.12190223109791987,4224
190,100.54,84,19257,0.5522747500000003,-6.332728548800215,0.12174305506050587,4624
200,100.79,93,20402,0.5256534999999999,-6.295818897497541,0.06840252946130931,5200
210,103.26,100,21336,0.503938,-6.319326530659352,0.08571764014777727,5664
220,100.55,108,22383,0.47959525000000014,-6.01320247731698,0.1419817982823588,6184
230,101.71,117,23492,0.4538110000000001,-5.925609308227958,0.09642711040214635,6744
240,95.97,122,24138,0.4387915000000002,-5.436340149772427,0.07799663656624034,7064
250,91.0,126,24750,0.42456249999999995,-5.028626179561485,0.04109931891434826,7368
260,86.86,131,25369,0.41017075000000014,-4.730989188372571,0.06904154672520235,7680
270,80.62,136,26005,0.3953837499999998,-4.1898524860413096,0.07726385339628905,8000
280,85.13,145,27068,0.370669,-4.40996184541605,0.07849154132418334,8528
290,84.53,151,27810,0.35341750000000005,-4.4234319295833275,0.1347538537811488,8904
300,82.25,158,28727,0.33209725000000023,-4.350841845253469,0.11590711865574121,9360
310,79.97,164,29433,0.31568275000000023,-4.240449850163639,0.11869863071478903,9712
320,77.59,170,30242,0.2968734999999997,-4.133101720645161,0.042641371372155845,10120
330,71.68,174,30760,0.28483000000000036,-3.864095289718705,0.0874915563617833,10376
340,70.03,178,31241,0.27364674999999994,-3.7492652876767028,0.12804873078130186,10616
350,71.31,184,31981,0.25644175000000036,-3.81808799286131,0.07953958527650684,10984
360,70.24,188,32493,0.24453775000000022,-3.794898993937203,0.08921023696893826,11240
370,71.92,195,33297,0.22584475000000004,-3.8990684798209467,0.1147126501891762,11648
380,73.75,206,34543,0.1968752500000004,-4.020316799057084,0.0711712900083512,12264
390,80.5,217,35960,0.16393000000000035,-4.410755227352996,0.09690464165760204,12976
400,91.71,235,37998,0.11654650000000011,-4.97492154591045,0.13650192494969815,13992
410,97.54,245,39287,0.08657725000000005,-5.31846918931157,0.08000003057532012,14640
420,104.79,258,40821,0.07,-5.726662185068304,0.08236630796454847,15408
430,105.22,263,41382,0.07,-5.736901192077903,0.07758510287385434,15688
440,117.14,276,43055,0.07,-6.385757077202832,0.1431561199715361,16520
450,119.79,284,44060,0.07,-6.478119296540858,0.08018829341745004,17024
460,121.98,290,44791,0.07,-6.553730816712651,0.13347064901608974,17392
470,119.64,295,45361,0.07,-6.450111490254923,0.042825895070564,17680
480,113.98,300,46041,0.07,-6.118780158631474,0.14625680353492498,18016
490,104.58,304,46518,0.07,-5.5439728933191,0.0705448912922293,18256
500,87.69,307,46867,0.07,-4.633836808591914,0.0883146490668878,18432
510,82.34,313,47621,0.07,-4.351298454216778,0.1195034512784332,18808
520,71.63,317,48084,0.07,-3.726770162322726,0.04428732331143692,19040
530,72.3,323,48712,0.07,-3.742680991450596,0.059771100466605276,19352
540,60.08,326,49163,0.07,-3.0719704793623355,0.11191509244963527,19576
550,53.67,330,49527,0.07,-2.763270127717096,0.10830177902244031,19760
560,50.64,333,49955,0.07,-2.587071260739114,0.09503644914366305,19976
570,52.71,340,50732,0.07,-2.639962161267748,0.0449939708923921,20360
580,51.09,344,51250,0.07,-2.577563264170897,0.09864321735221893,20624
590,51.6,349,51778,0.07,-2.6039076348592753,0.11643128225114197,20888
600,53.48,353,52315,0.07,-2.646358061759199,0.1280647199600935,21152
610,51.63,358,52884,0.07,-2.5753285436542925,0.07897462911205366,21440
620,53.22,364,53506,0.07,-2.6541667135382845,0.0729833974619396,21752
630,52.98,369,54110,0.07,-2.645135738935741,0.09680694038979709,22048
640,53.4,373,54603,0.07,-2.6937200083014288,0.10009715775959194,22296
650,56.08,379,55235,0.07,-2.7922216355976683,0.15718751767417416,22616
660,57.41,384,55796,0.07,-2.83599922932879,0.13652809825725853,22896
670,59.27,392,56759,0.07,-2.9250542258494168,0.11193527048453689,23376
680,65.7,402,57920,0.07,-3.151183556755025,0.10445589909795672,23952
690,67.44,408,58622,0.07,-3.2226766916076595,0.11332177522126585,24304
700,72.07,416,59622,0.07,-3.476610400807132,0.15304553654277697,24808
710,74.19,423,60403,0.07,-3.478949078992264,0.12497371854260564,25200
720,85.75,438,62181,0.07,-3.806798420465599,0.10637284046970308,26088
730,90.73,448,63283,0.07,-3.9320749867198996,0.08708719327114522,26640
740,98.39,459,64542,0.07,-4.130188739380457,0.09103388339281082,27264
750,106.79,472,66014,0.07,-4.40472164379714,0.10310103709343821,28000
760,115.33,484,67429,0.07,-4.687385355528588,0.13236268912442029,28712
770,118.77,495,68736,0.07,-4.698634047736628,0.12671644700458273,29360
780,113.45,501,69365,0.07,-4.455322724636914,0.10619183018570766,29680
790,116.84,510,70406,0.07,-4.5421667051115096,0.08669303316855803,30200
800,118.68,520,71590,0.07,-4.526337390866166,0.13535843655699864,30792
810,121.6,529,72663,0.07,-4.626233810514256,0.1079165714327246,31328
820,109.17,534,73198,0.07,-4.200037209562047,0.12714966665953398,31592
830,116.99,550,75082,0.07,-4.511139391030516,0.08726750552887097,32536
840,113.25,558,75967,0.07,-4.401345651005003,0.061780441901646554,32976
850,114.79,572,77593,0.07,-4.3755954423294545,0.06379605500842445,33792
860,122.47,590,79776,0.07,-4.684484953269487,0.11594146583229303,34880
870,121.92,600,81028,0.07,-4.717772838415694,0.05878815066535026,35512
880,127.57,610,82222,0.07,-4.8605461533197625,0.09902502631302923,36104
890,130.47,621,83553,0.07,-4.979090760774259,0.07702137640444562,36776
900,135.58,635,85248,0.07,-5.137342696364839,0.11703396681696177,37616
910,135.82,644,86345,0.07,-5.133147973310803,0.12550730985822156,38168
920,139.96,651,87294,0.07,-5.329423444233351,0.07854970602784306,38640
930,142.42,668,89424,0.07,-5.39411240669029,0.022306665894575417,39704
940,149.97,681,91064,0.07,-5.7045998671212494,0.08763525093672797,40528
950,147.34,691,92427,0.07,-5.75691118290126,0.08696975771454163,41208
960,137.52,701,93628,0.07,-5.456027572671986,0.07719707686919719,41808
970,145.97,719,95725,0.07,-5.7400659658005475,0.0946750229340978,42856
980,141.48,725,96470,0.07,-5.6630574773227105,0.08932988796732388,43232
990,141.5,735,97803,0.07,-5.706771693001168,0.058012125024106354,43896
1000,142.39,750,99587,0.07,-5.734113546563744,0.09743560216156766,44792
1010,145.15,761,100960,0.07,-5.876144722586019,0.06038448284380138,45472
1020,149.57,773,102351,0.07,-6.076822103274634,0.0993194836191833,46168
1030,135.36,779,103060,0.07,-5.612958367707077,0.09004789998289198,46528
1040,127.72,786,103936,0.07,-5.344799095294155,0.04077026623417623,46960
1050,123.56,793,104883,0.07,-5.1524284863876115,0.09863554092589766,47440
1060,123.37,803,106065,0.07,-5.054635222366107,0.03130038228118792,48032
1070,111.39,810,106964,0.07,-4.601490223340076,0.06666399160167202,48480
1080,117.56,822,108326,0.07,-4.802627141853671,0.08745944933616556,49160
1090,112.45,828,109148,0.07,-4.536423052323631,0.07652394453180023,49568
1100,104.46,836,110133,0.07,-4.193758700662712,0.07698934141080827,50064
1110,103.15,846,111375,0.07,-4.074644857367861,0.07958392388536595,50680
1120,100.61,856,112512,0.07,-3.875440423391804,0.09764166473178193,51248
1130,101.77,862,113337,0.07,-3.8416595099948783,0.1172658352588769,51664
1140,99.34,868,113970,0.07,-3.734234821339263,0.10368894250132143,51984
1150,99.24,876,114907,0.07,-3.6630522749007333,0.08771954893018119,52448
1160,95.84,883,115749,0.07,-3.491534943814518,0.08825657502165996,52872
1170,95.7,890,116634,0.07,-3.5454243933941267,0.11491867908625863,53312
1180,89.43,896,117369,0.07,-3.285612656131736,0.03940181096550077,53680
1190,89.29,903,118177,0.07,-3.2821753162788583,0.08682431330089457,54088
1200,88.18,909,119051,0.07,-3.3379480025637247,0.07680892667849548,54520
1210,84.6,916,119935,0.07,-3.2618816211900965,0.05845288437558338,54960
1220,84.15,925,121027,0.07,-3.37963533664557,0.07693838479463011,55512
1230,85.35,933,121972,0.07,-3.5339520060037186,0.07578076547360979,55984
1240,87.74,941,122844,0.07,-3.6216332020663016,0.11622349411481991,56416
1250,89.68,950,123975,0.07,-3.8281708025061363,0.10933323332574219,56984
1260,89.06,956,124755,0.07,-3.9578434779349383,0.08785181937855668,57376
1270,86.6,962,125394,0.07,-3.893300236077615,0.09350306155101862,57696
1280,91.13,971,126582,0.07,-4.185852685751155,0.08739488232822623,58288
1290,93.93,981,127670,0.07,-4.425479167240585,0.10687619796954095,58832
1300,96.06,989,128757,0.07,-4.568799202525628,0.09741528544691391,59376
1310,98.14,998,129849,0.07,-4.734866639053592,0.0890490525343921,59920
1320,98.73,1007,131000,0.07,-4.787598722983189,0.07553044529049657,60496
1330,95.84,1012,131656,0.07,-4.675550041257916,0.1065991148352623,60824
1340,97.3,1021,132674,0.07,-4.7474554123178,0.07718342816224322,61336
1350,93.39,1027,133414,0.07,-4.546167090581773,0.08667552423139568,61704
1360,90.67,1031,133922,0.07,-4.438879416005994,0.06811791588552296,61960
1370,92.72,1038,134766,0.07,-4.516436519274893,0.09778145761811174,62376
1380,84.35,1041,135117,0.07,-4.145811380007368,0.10688204393954948,62552
1390,77.85,1045,135555,0.07,-3.804410144382974,0.15372690715594217,62776
1400,71.48,1048,136005,0.07,-3.5034853950470977,0.12854756694287062,63000
1410,69.69,1056,136918,0.07,-3.3500932363331772,0.08716578659368679,63456
1420,65.62,1062,137662,0.07,-3.132673620877942,0.12212216685293242,63824
1430,65.71,1068,138327,0.07,-3.0934318058511985,0.10703003470553085,64160
1440,59.37,1071,138711,0.07,-2.8294718249772317,0.07935596344759688,64352
1450,57.43,1076,139257,0.07,-2.731568550684818,0.1269642432744149,64624
1460,58.2,1081,139842,0.07,-2.6951502364044773,0.08779055389459245,64920
1470,57.68,1088,140634,0.07,-2.635630628221705,0.12568141653900966,65312
1480,60.52,1093,141269,0.07,-2.7249970617777244,0.0887788797263056,65632
1490,61.81,1098,141836,0.07,-2.785132255976257,0.10518967837560922,65912
1500,63.28,1103,142433,0.07,-2.820168396016187,0.0711910858808551,66216
1510,59.12,1107,142930,0.07,-2.6463478955567985,0.08708760811714455,66464
1520,56.73,1111,143435,0.07,-2.536825008139857,0.077699136629235,66712
1530,62.44,1121,144671,0.07,-2.751420378778022,0.11083255350240506,67328
1540,64.91,1126,145302,0.07,-2.8545414179670057,0.08621324127307162,67648
