rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,500,260,58080,62.94,1.8210821605177174,24032,0.07137428125133738
0.07,510,263,58724,65.12,1.8736584543577062,24360,0.08432025474030524
0.07,520,267,59423,67.05,1.9104942919717083,24704,0.07347323431167752
0.07,530,269,59885,61.58,1.7792195522127496,24936,0.09318588231690228
0.07,540,272,60484,60.69,1.7602371983009633,25240,0.11588029633276165
0.07,550,276,61182,61.24,1.7839906490473723,25584,0.0954821613850072
0.07,560,279,61879,62.42,1.7774388609413854,25936,0.11796007724478841
0.07,570,284,62760,63.39,1.8086789847521862,26376,0.1496742867748253
0.07,580,290,63844,66.95,1.897271353800839,26920,0.05267969483975321
0.07,590,295,65017,72.82,2.0378430218072636,27504,0.05178730096668005
0.07,600,300,65868,76.88,2.127849021859341,27928,0.10646799905225635
0.07,610,304,66697,78.73,2.1600072981635194,28344,0.08416460762964562
0.07,620,308,67487,79.64,2.164828720666961,28736,0.12853005540091544
0.07,630,312,68348,83.63,2.2526180960316537,29168,0.0863986894255504
0.07,640,315,68984,84.0,2.2655567763775575,29488,0.07486353104468435
0.07,650,319,69587,83.05,2.2249268154026205,29792,0.11961795156821609
0.07,660,323,70528,85.49,2.2867580263293252,30256,0.09994298487436026
0.07,670,325,70975,81.15,2.1536448506755006,30480,0.1408940333640203
0.07,680,328,71388,74.44,1.9785836543882627,30688,0.0747016598470509
0.07,690,330,71926,68.09,1.8212497977571547,30960,0.06497680023312569
0.07,700,335,72812,68.44,1.8391776194181955,31400,0.12989161489531398
0.07,710,338,73397,66.0,1.7918610873853356,31696,0.06490950909210369
0.07,720,340,73844,62.57,1.7090934634652815,31920,0.10783661680761725
0.07,730,344,74595,61.47,1.6878280682369924,32296,0.1282159346737899
0.07,740,347,75165,60.81,1.6690334436542094,32576,0.12938413955271244
0.07,750,349,75573,58.86,1.634018132790645,32784,0.09685275238007307
0.07,760,352,76156,55.28,1.5541444507546032,33072,0.09539741149637848
0.07,770,355,76689,56.14,1.592090018659573,33344,0.10858181200455874
0.07,780,357,77230,57.42,1.6092537874529227,33608,0.13107780134305358
0.07,790,360,77805,57.79,1.6245040111908922,33896,0.11996794829610735
0.07,800,364,78507,55.95,1.5730701584234579,34248,0.06704440503381193
0.07,810,367,79049,55.52,1.5629484939077374,34520,0.09629779000533745
0.07,820,370,79676,57.32,1.5894201425996366,34832,0.1502074406016618
0.07,830,374,80376,56.81,1.5715205613647367,35184,0.10701961268205196
0.07,840,378,81261,59.96,1.6173963290031113,35624,0.16429130639880896
0.07,850,381,81710,60.37,1.6040999597909016,35848,0.05228330462705344
0.07,860,383,82097,58.41,1.5479245847327556,36048,0.08547144941985607
0.07,870,385,82600,58.11,1.537435778994192,36296,0.08684370527043939
0.07,880,388,83071,57.41,1.536867219295391,36528,0.1408992065116763
0.07,890,391,83598,56.93,1.5382423598375465,36792,0.07529330509714782
0.07,900,393,84003,53.96,1.4723996886338486,37000,0.1738739712163806
0.07,910,397,84813,56.64,1.5228438070712127,37400,0.062099164235405624
0.07,920,399,85293,55.17,1.477900572965234,37640,0.18219629034865648
0.07,930,402,85723,52.47,1.417143032509427,37856,0.07672142732189968
0.07,940,404,86135,47.74,1.3364033475591897,38064,0.09761191054712981
0.07,950,406,86537,47.27,1.3424324964505698,38264,0.11822548124473542
0.07,960,409,87186,49.89,1.3962062926869845,38592,0.20207409630529583
0.07,970,412,87605,49.05,1.3774295867761008,38800,0.1293936667498201
0.07,980,414,88111,49.4,1.3912641434581763,39048,0.12738622457254678
0.07,990,416,88551,48.53,1.3562602316520134,39272,0.13900074746925384
0.07,1000,419,88996,48.93,1.353161490991741,39496,0.08749417657963932
0.07,1010,422,89538,46.25,1.29104567996293,39768,0.05331377102993429
0.07,1020,424,89941,45.48,1.2954334589440222,39968,0.12951973802410066
0.07,1030,425,90314,44.91,1.298924227154747,40152,0.15675330109661445
0.07,1040,427,90730,44.95,1.2748774973607206,40360,0.12701743573416024
0.07,1050,431,91336,46.99,1.3034743228180041,40664,0.09771894407458603
0.07,1060,434,92016,47.3,1.323298579141921,41000,0.05370008188765496
0.07,1070,437,92522,48.17,1.3503221683800555,41256,0.1406682563247159
0.07,1080,439,93072,48.61,1.3571442036495631,41528,0.11865462095011026
0.07,1090,442,93529,48.78,1.378237562455306,41760,0.06285142712295055
0.07,1100,444,94024,49.28,1.4192401828382608,42008,0.1342171267606318
0.07,1110,447,94535,48.97,1.4333841835411112,42264,0.17114178277552128
0.07,1120,449,95012,49.71,1.4641678404659288,42504,0.13310405344236642
0.07,1130,452,95483,50.69,1.4705615329110668,42736,0.10141037893481553
0.07,1140,454,95979,51.49,1.4916206599356692,42984,0.1512217242270708
0.07,1150,458,96633,51.97,1.508630355641107,43312,0.19529382465407252
0.07,1160,460,97194,50.78,1.4915715048463911,43592,0.13955643586814404
0.07,1170,463,97657,50.35,1.477174799782637,43824,0.10518828651402146
0.07,1180,465,98004,48.32,1.3989981182956321,44000,0.12743165995925665
0.07,1190,466,98389,47.6,1.3619861137824776,44192,0.1251008874969557
0.07,1200,469,98870,47.46,1.3410676890489477,44432,0.14087470236700028
0.07,1210,471,99188,45.53,1.2865004133100413,44592,0.13846347201615572
0.07,1220,473,99622,45.1,1.2431048665418558,44808,0.18297187332063913
0.07,1230,476,100170,45.87,1.2453894896907474,45080,0.19855127250775695
0.07,1240,478,100557,44.78,1.212380811321168,45272,0.12392490194179118
0.07,1250,480,100990,42.57,1.158167855454063,45488,0.1266931117279455
0.07,1260,482,101493,41.99,1.1331670495111323,45744,0.11546277557499707
0.07,1270,485,102005,42.48,1.1599745112633237,46000,0.15786975726950914
0.07,1280,488,102558,44.54,1.2265381346861322,46272,0.20628910325467587
0.07,1290,490,102977,44.88,1.248079527300771,46488,0.14581672940403223
0.07,1300,493,103437,44.67,1.2380868228005768,46712,0.16438135225325823
0.07,1310,495,103995,47.07,1.3021788446951843,46992,0.11597351438831538
0.07,1320,498,104538,48.16,1.351006594135438,47264,0.14208197174593806
0.07,1330,501,105033,47.63,1.3370653333420117,47512,0.21628061623778194
0.07,1340,503,105416,47.59,1.3605967340729648,47704,0.21514889760874212
0.07,1350,505,105893,48.03,1.3860296391978708,47944,0.1973811708157882
0.07,1360,507,106355,47.62,1.3648777526682332,48176,0.11833958281204104
0.07,1370,510,106773,46.68,1.3230652983774258,48384,0.14636680553667247
0.07,1380,512,107170,45.12,1.2852822425992532,48584,0.2168942652642727
0.07,1390,514,107672,45.95,1.303785637498442,48832,0.15141084068454802
0.07,1400,517,108142,46.05,1.3093561233543847,49064,0.13561293156817555
0.07,1410,519,108585,44.9,1.2765500122461173,49288,0.15413897472899407
0.07,1420,522,109122,44.84,1.2692994033847147,49560,0.22058858163654804
0.07,1430,524,109627,44.94,1.2987288890867006,49808,0.18367632944136858
0.07,1440,526,109986,44.7,1.2794268472561474,49992,0.11850044992752373
0.07,1450,528,110440,44.47,1.2576687017853538,50216,0.16362221632152796
0.07,1460,530,110788,43.33,1.2553958945019545,50392,0.14788907626643777
0.07,1470,532,111236,43.63,1.2894770003925828,50616,0.15789398143533617
0.07,1480,535,111678,44.08,1.3127280273168855,50832,0.18198216706514359
0.07,1490,537,112049,42.77,1.279313235554289,51024,0.10298401559703052
0.07,1500,538,112376,41.34,1.2585684717697831,51184,0.14157348033040762
0.07,1510,540,112805,41.2,1.2517091892013807,51400,0.10437965136952698
0.07,1520,543,113264,40.42,1.2501537179950934,51624,0.1298620403977111
0.07,1530,545,113707,39.8,1.2335101573699485,51848,0.22026641527190804
0.07,1540,547,114135,40.49,1.2533009331902762,52064,0.12064719200134277
0.07,1550,550,114573,40.33,1.2548416915548832,52280,0.107728615636006
0.07,1560,551,114954,40.66,1.2742492041138629,52472,0.08965767023619264
0.07,1570,554,115497,41.61,1.2799177708054044,52744,0.1071832365123555
0.07,1580,556,115951,41.73,1.273391237913377,52968,0.2192718186415732
0.07,1590,559,116426,42.77,1.3029725621510377,53208,0.16091143246740103
0.07,1600,560,116731,42.55,1.28857085356659,53360,0.1447352112736553
0.07,1610,562,117124,42.19,1.2835919936839608,53560,0.2014976351056248
0.07,1620,564,117434,40.7,1.2279290728343824,53712,0.12530770967714489
0.07,1630,566,117858,40.51,1.220749748608159,53928,0.13620659173466265
0.07,1640,568,118184,39.49,1.2137203528807596,54088,0.17612595949321985
0.07,1650,570,118581,39.08,1.2085253571025987,54288,0.12818494765087962
0.07,1660,572,119062,40.08,1.2214829883032556,54528,0.22314360085874796
0.07,1670,575,119505,39.08,1.2216579735657689,54752,0.15182627248577774
0.07,1680,577,119980,39.29,1.2419804152426897,54984,0.2011485267430544
0.07,1690,579,120414,38.88,1.226896185510201,55200,0.1447563209803775
0.07,1700,581,120818,39.87,1.2651170204986797,55408,0.1302047255448997
0.07,1710,584,121313,40.89,1.2746344750232568,55656,0.13203938805963844
0.07,1720,586,121787,42.53,1.3384784706476034,55888,0.11146101262420416
0.07,1730,588,122155,41.97,1.3356168788912786,56072,0.14175539393909276
0.07,1740,591,122681,43.97,1.3761091874523708,56336,0.1984022529795766
0.07,1750,593,123150,44.69,1.4021854043529611,56568,0.11582059366628528
0.07,1760,596,123633,44.71,1.4045487468873175,56816,0.2187383845448494
0.07,1770,598,124032,44.27,1.3626383600210366,57008,0.20771437766961753
0.07,1780,600,124517,44.37,1.3511453303600767,57256,0.2065395936369896
0.07,1790,603,124961,44.47,1.3586332487896937,57480,0.16283577715512365
0.07,1800,605,125393,44.75,1.354995922603521,57696,0.19017568184062839
0.07,1810,607,125745,43.32,1.3204664647265978,57872,0.14982177456840873
0.07,1820,610,126344,44.57,1.3294629814945162,58168,0.1462418264709413
0.07,1830,612,126798,45.43,1.3375982150040324,58392,0.16053121723234653
0.07,1840,615,127393,46.12,1.3328383678896893,58696,0.13882262725383043
0.07,1850,617,127854,46.04,1.3125433104350899,58920,0.14901523059234023
0.07,1860,619,128193,44.6,1.2691706054970375,59096,0.19806173769757152
0.07,1870,621,128581,44.49,1.2927721895642121,59288,0.14873382914811373
0.07,1880,623,128935,43.18,1.242075565179672,59464,0.22630793694406748
0.07,1890,625,129370,43.09,1.237261291697814,59680,0.1636574207805097
0.07,1900,628,129906,44.13,1.255767216751258,59952,0.15353326965123415
0.07,1910,630,130247,44.02,1.2667100678511658,60120,0.15591018227860332
0.07,1920,632,130691,42.47,1.2287766675317542,60344,0.1542866916861385
0.07,1930,634,131022,41.24,1.1939163857271182,60504,0.14179875329136848
0.07,1940,636,131477,39.84,1.1998458081881365,60736,0.16991813108325005
0.07,1950,639,131985,40.31,1.23572955068932,60992,0.1717051025480032
0.07,1960,641,132416,41.23,1.274601701740858,61200,0.13586112577468157
0.07,1970,643,132731,40.5,1.2396328041508418,61360,0.13035133527591825
0.07,1980,645,133114,40.79,1.2783388170127654,61552,0.1548936259932816
0.07,1990,647,133569,40.99,1.2742436713362029,61784,0.16741989133879542
0.07,2000,649,134026,40.2,1.2621567697534466,62008,0.24818938598036766
0.07,2010,652,134500,41.53,1.302522750588757,62248,0.18164151720702648
0.07,2020,654,134905,41.14,1.2924608905174537,62448,0.18266321625560522
0.07,2030,656,135314,41.92,1.3528790856350466,62656,0.14372529787942767
0.07,2040,658,135683,41.06,1.3158755823404973,62840,0.18696256075054407
0.07,2050,660,136175,40.9,1.3004046881341844,63080,0.14045471837744117
0.07,2060,663,136791,42.75,1.3348627108150977,63392,0.24232114548794925
0.07,2070,666,137259,44.28,1.3723378590389244,63624,0.1528452020138502
0.07,2080,668,137706,44.92,1.4000689104582102,63848,0.17615793365985155
0.07,2090,670,138121,44.52,1.3965195216988853,64056,0.1471710056066513
0.07,2100,672,138522,43.96,1.3709582790424009,64256,0.17848402704112232
0.07,2110,674,138911,43.11,1.3236246905523075,64448,0.1969957472756505
0.07,2120,676,139300,42.95,1.330218097337393,64648,0.23198794946074486
0.07,2130,678,139691,42.77,1.2906993229675905,64840,0.21506005339324474
0.07,2140,681,140191,44.08,1.3314783627072613,65088,0.18463899614289403
0.07,2150,683,140635,43.6,1.331104985691095,65312,0.16723228245973587
0.07,2160,685,140983,40.92,1.253047349629489,65488,0.17638196237385273
0.07,2170,687,141465,41.06,1.2626591882597074,65728,0.1750535862520337
0.07,2180,690,141906,41.0,1.2252099812240327,65952,0.19800272397696972
0.07,2190,693,142551,43.3,1.341482067069265,66272,0.17210486298426986
0.07,2200,695,142985,43.63,1.3844112427577935,66488,0.1562696909531951
0.07,2210,697,143438,44.27,1.4269940526637321,66712,0.17012699879705906
0.07,2220,700,143921,45.21,1.4441321420531807,66960,0.15726882126182318
0.07,2230,702,144408,46.17,1.5003173544384023,67200,0.2056362507864833
0.07,2240,705,144929,46.38,1.5089824777309813,67464,0.1343283848837018
0.07,2250,709,145622,48.87,1.6320799695324204,67808,0.17122872546315193
0.07,2260,712,146233,51.5,1.717851758969183,68112,0.162947247736156
0.07,2270,715,146881,53.16,1.7511216959969644,68440,0.17093744408339262
0.07,2280,717,147205,51.99,1.734255726747308,68600,0.14281310886144638
0.07,2290,719,147643,49.92,1.6394821583870802,68816,0.18559536430984735
0.07,2300,721,148105,50.2,1.6259001486649511,69048,0.1893027052283287
0.07,2310,724,148593,50.55,1.6333930871453695,69296,0.1541157402098179
0.07,2320,726,149039,50.18,1.652669611934581,69512,0.16448183031752706
0.07,2330,729,149508,50.0,1.6045018713735624,69752,0.13895257003605366
0.07,2340,731,149932,49.03,1.5715385663376558,69960,0.2041237112134695
0.07,2350,733,150334,46.12,1.4246663323338793,70160,0.13584926817566156
0.07,2360,735,150815,44.82,1.3919788159015993,70400,0.1531007755547762
0.07,2370,738,151271,42.9,1.3410714074925736,70632,0.127213423140347
0.07,2380,740,151692,43.87,1.3791231852864962,70840,0.12236677203327417
0.07,2390,742,152096,43.53,1.3509473176240943,71040,0.20335633493959904
0.07,2400,745,152756,45.51,1.430732689489887,71376,0.13788756355643272
0.07,2410,747,153175,44.82,1.4220813842843885,71584,0.11455366341397166
0.07,2420,750,153580,44.41,1.3808491003182133,71784,0.10521934367716312
0.07,2430,752,154066,44.58,1.4048205037304597,72032,0.12105788104236126
0.07,2440,754,154438,44.06,1.3774853712035628,72216,0.13078141771256924
0.07,2450,757,155039,46.05,1.4806233237707915,72512,0.16948142228648067
0.07,2460,760,155523,46.08,1.4690673357057977,72760,0.13772667665034533
0.07,2470,762,155981,46.1,1.4937360093594203,72984,0.1679510180838406
0.07,2480,764,156387,45.95,1.4747832796695528,73192,0.1469366643577814
0.07,2490,766,156848,46.52,1.487542662778194,73416,0.1214384539052844
0.07,2500,769,157277,44.21,1.4222140738111326,73632,0.12932997895404696
0.07,2510,770,157623,43.48,1.385836192638516,73808,0.1263253642246127
0.07,2520,772,157996,43.16,1.4133842448838587,73992,0.11262555210851133
0.07,2530,774,158414,42.48,1.3866803864825323,74200,0.1318278219550848
0.07,2540,776,158782,42.44,1.4106463332380688,74384,0.1431645918637514
0.07,2550,779,159240,41.01,1.34128921224913,74616,0.12122399546205997
0.07,2560,781,159682,40.59,1.3290285754401023,74840,0.15527532063424587
0.07,2570,783,160051,39.7,1.2961232241098426,75024,0.17176666390150785
0.07,2580,785,160539,40.52,1.3307775595108204,75264,0.12099497532472014
0.07,2590,788,160987,40.39,1.370918054293501,75488,0.12754901871085167
0.07,2600,789,161321,39.44,1.3134507036593706,75656,0.13160473573952913
0.07,2610,791,161699,39.76,1.3222492656382363,75848,0.138405526522547
0.07,2620,793,162060,39.64,1.301119554840882,76024,0.10356548149138689
0.07,2630,795,162480,39.66,1.3499930374479556,76232,0.13051025476306677
0.07,2640,798,162999,41.17,1.3675924224624212,76496,0.12232579942792654
0.07,2650,800,163459,41.19,1.3586842396298022,76728,0.14279085211455822
0.07,2660,802,163843,40.61,1.3475139436229435,76920,0.13599593564867973
0.07,2670,804,164187,40.36,1.3341466743675934,77088,0.15848306100815535
0.07,2680,806,164536,38.97,1.2948164461153784,77264,0.10819886159151793
0.07,2690,808,164907,38.2,1.2560018243986801,77448,0.14739095140248537
0.07,2700,810,165297,38.76,1.2617070014485663,77648,0.11570775881409645
0.07,2710,812,165770,39.71,1.3035659130295718,77880,0.10713557433336973
0.07,2720,814,166133,39.73,1.3020673544263663,78064,0.15934802405536175
0.07,2730,816,166538,39.58,1.2912838704945093,78264,0.13735524751245975
0.07,2740,818,166902,38.03,1.2573321056492284,78448,0.12255957443267107
0.07,2750,820,167251,36.92,1.2271508391633532,78624,0.14049234613776207
0.07,2760,822,167735,37.92,1.2353362331017528,78864,0.1482107099145651
0.07,2770,824,168159,38.72,1.2576391749009443,79072,0.15290183760225773
0.07,2780,827,168591,39.55,1.2779221195515837,79288,0.1228751391172409
0.07,2790,829,168963,39.56,1.2619846577559177,79480,0.144796971231699
0.07,2800,830,169218,38.21,1.2372154136374647,79608,0.15270223654806614
0.07,2810,831,169536,36.66,1.1938989892037746,79760,0.12827778980135918
0.07,2820,833,169914,36.81,1.2045376590114305,79952,0.12864914815872908
0.07,2830,835,170305,36.67,1.1678644773382518,80152,0.14814631640911102
0.07,2840,837,170673,36.71,1.1700118393016452,80336,0.11933017428964376
0.07,2850,840,171206,38.55,1.2304618996342664,80600,0.1041690818965435
0.07,2860,842,171554,37.19,1.2151939707560921,80776,0.14404226373881102
0.07,2870,844,171950,36.91,1.1900575288437836,80968,0.11895478889346123
0.07,2880,847,172500,38.09,1.2656998731184737,81248,0.13371988385915756
0.07,2890,849,172873,38.1,1.2887849881185716,81432,0.1108204759657383
0.07,2900,851,173244,39.26,1.3228078074303757,81616,0.1326968763023615
0.07,2910,852,173599,39.63,1.3213373122986818,81792,0.12272967398166656
0.07,2920,854,173952,39.38,1.3067555449409491,81968,0.12836053222417831
0.07,2930,856,174290,38.85,1.2778390999911513,82144,0.11497093085199594
0.07,2940,858,174734,39.61,1.331977984618302,82360,0.09391562361270189
0.07,2950,860,175142,38.36,1.2923616651062273,82568,0.10632542427629232
0.07,2960,862,175558,39.04,1.3367049046778394,82776,0.08811856294050813
0.07,2970,864,175841,37.91,1.3238341129261801,82920,0.09164213854819536
0.07,2980,866,176266,36.66,1.2590849461556914,83128,0.10348357865586877
0.07,2990,868,176681,37.08,1.260728755592036,83336,0.10510106198489666
0.07,3000,870,177113,37.69,1.296036207885513,83552,0.14162378758192062
0.07,3010,872,177509,38.1,1.320515368829989,83752,0.10572432540357113
0.07,3020,875,177912,38.6,1.3389895947137276,83952,0.09316745214164257
0.07,3030,877,178306,39.16,1.3806919968517084,84152,0.09586869738996029
0.07,3040,878,178647,38.13,1.317508752687993,84320,0.09352476708590984
0.07,3050,880,179029,37.87,1.3025452364783336,84512,0.09554677316918969
0.07,3060,882,179428,37.7,1.2784388916096787,84712,0.11346606351435184
0.07,3070,885,179902,39.61,1.320305809749324,84944,0.09690415766090155
0.07,3080,887,180327,39.61,1.3088509757641702,85160,0.08212148025631905
0.07,3090,889,180714,39.33,1.2974161080968836,85352,0.07649945840239525
0.07,3100,891,181107,38.94,1.271569960582657,85552,0.10392654174938798
0.07,3110,893,181483,38.74,1.2607703560641916,85736,0.07375535275787115
0.07,3120,895,181833,38.21,1.2451602914776598,85912,0.10749713331460953
0.07,3130,898,182384,39.78,1.270612042594624,86184,0.09292230103164911
0.07,3140,900,182745,39.98,1.2764717373104437,86368,0.07422674261033535
0.07,3150,901,183105,39.76,1.267177074616447,86552,0.07511646626517177
0.07,3160,904,183549,40.21,1.2572245386720677,86768,0.09248834755271673
0.07,3170,906,184025,40.23,1.3159927116729384,87008,0.08411437552422285
0.07,3180,908,184404,39.77,1.2902460043335848,87200,0.0889593455940485
0.07,3190,910,184737,39.23,1.2865668511383617,87368,0.09929128736257553
0.07,3200,912,185129,39.22,1.3006687487701027,87560,0.07837678492069244
0.07,3210,914,185496,39.13,1.2943049293471574,87744,0.06628610286861658
0.07,3220,917,186082,41.49,1.355012651253184,88040,0.08878491399809718
0.07,3230,919,186433,39.49,1.3140578422723044,88216,0.06446798518300056
0.07,3240,920,186789,39.44,1.3467911285279641,88392,0.08673490677028894
0.07,3250,923,187262,40.57,1.390853490166131,88624,0.07181667815893888
0.07,3260,925,187725,40.76,1.426427749340917,88856,0.08240878395736217
0.07,3270,927,188060,39.35,1.3450564570402905,89024,0.07256031222641468
0.07,3280,929,188445,39.41,1.3511941328714996,89216,0.08542314358055592
0.07,3290,931,188838,40.01,1.3815597743943329,89416,0.06826872285455465
0.07,3300,933,189150,39.21,1.3507910870479438,89568,0.06820305529981852
0.07,3310,936,189571,39.75,1.3923415008212299,89784,0.07494474574923515
0.07,3320,938,190000,38.18,1.3648514274930188,89992,0.061392770148813725
0.07,3330,940,190362,38.29,1.355099329229604,90176,0.06297723483294249
0.07,3340,942,190752,38.63,1.3430304734735588,90368,0.06371449632570148
0.07,3350,944,191106,37.44,1.2887850607187479,90552,0.08466507634148002
0.07,3360,946,191612,37.87,1.298380094558901,90800,0.06310588493943214
0.07,3370,948,191979,38.19,1.2927163328928664,90984,0.06240232428535819
0.07,3380,950,192321,37.76,1.276080684582628,91160,0.06449012132361531
0.07,3390,952,192714,37.76,1.2619172667988212,91352,0.05339452903717756
0.07,3400,954,193012,37.62,1.2606218452620532,91504,0.08424791693687439
0.07,3410,956,193498,38.27,1.2664528773635633,91744,0.05782328639179468
0.07,3420,959,193951,38.51,1.252986220015364,91968,0.056192995980381966
0.07,3430,961,194331,38.69,1.270261419463135,92160,0.06603242829442024
0.07,3440,962,194675,38.23,1.246425430799569,92336,0.050617102067917585
0.07,3450,964,195020,38.14,1.2586989039027228,92504,0.06896913889795542
0.07,3460,966,195432,37.2,1.227412295468104,92712,0.0534397354349494
0.07,3470,969,195926,38.47,1.2813135104825362,92960,0.07174947299063206
0.07,3480,972,196433,40.12,1.319250999321448,93216,0.06927106995135546
0.07,3490,973,196828,40.14,1.288164544750577,93408,0.049859936349093914
0.07,3500,976,197315,42.03,1.3312088683407972,93656,0.05157134169712663
0.07,3510,978,197652,40.54,1.2709953779711203,93824,0.051631968934088945
0.07,3520,980,198165,41.14,1.2833807920613296,94080,0.0559441102668643
0.07,3530,982,198479,40.48,1.2502871804337357,94232,0.0524431336671114
0.07,3540,984,198928,41.53,1.2907158224421909,94456,0.04882940510287881
0.07,3550,986,199319,41.99,1.3052001019168955,94656,0.049733110005035996
0.07,3560,989,199745,42.13,1.3231183534016426,94872,0.059657375793904066
