rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-4.318179814289602,248,95.02,340,0.07,41021,15504,0.0607696840306744
-3.9224494151194746,251,85.64,350,0.07,41452,15720,0.06157548655755818
-3.8275874849975815,259,83.88,360,0.07,42357,16176,0.04130650276783854
-3.6773728512539363,265,79.27,370,0.07,43104,16544,0.05282446480123326
-3.8933349340233354,273,84.2,380,0.07,44199,17096,0.10165813862113282
-4.013980610367909,282,87.7,390,0.07,45316,17656,0.0615977980196476
-3.913310542755176,286,86.0,400,0.07,45915,17952,0.03202211720054038
-3.780421386789627,293,83.63,410,0.07,46797,18392,0.11916879896307364
-3.5245149437181844,297,78.39,420,0.07,47314,18656,0.1276963195996359
-3.442356619501174,302,76.52,430,0.07,47867,18928,0.07958695993875153
-3.3445133160418345,308,74.16,440,0.07,48537,19264,0.1083675887202844
-3.3901519635103154,313,76.27,450,0.07,49179,19584,0.1305336196674034
-3.3989380672403025,319,75.3,460,0.07,49987,19992,0.09027484140824527
-3.3602779531644815,324,74.73,470,0.07,50677,20336,0.09087793229264207
-3.2217710075508355,331,72.51,480,0.07,51550,20768,0.07085002292296849
-3.0878855631586584,339,71.05,490,0.07,52521,21256,0.041429306409554556
-3.1920531051892227,345,73.07,500,0.07,53322,21656,0.0317881797964219
-3.098237381198879,352,73.62,510,0.07,54259,22128,0.10145163029665127
-3.153136043765103,359,76.71,520,0.07,55085,22536,0.10804505523992702
-3.4031643044068263,371,85.82,530,0.07,56549,23272,0.049946807557716966
-3.717813605736983,383,95.03,540,0.07,58140,24064,0.0796979482693132
-3.945944765181831,397,105.59,550,0.07,59838,24912,0.10988745983922854
-3.928723672930383,407,109.01,560,0.07,60988,25488,0.060066619742428884
-4.045436820803195,417,114.95,570,0.07,62272,26128,0.059663713444024324
-4.207147299705782,429,122.33,580,0.07,63883,26936,0.11775802524061874
-4.406149408846045,441,126.83,590,0.07,65304,27648,0.12506927183130756
-4.7067622016953115,456,137.85,600,0.07,67207,28600,0.12906732605188154
-4.831754176487874,467,141.78,610,0.07,68537,29264,0.08880897366907448
-5.000596597947711,478,147.03,620,0.07,69888,29936,0.08844874857459217
-4.6684678089192735,483,138.82,630,0.07,70531,30264,0.07818885089363903
-4.3881785467694945,491,132.35,640,0.07,71475,30736,0.08629223887692206
-4.357891314484756,503,130.26,650,0.07,72964,31480,0.10911053593736142
-4.435237030971456,514,131.76,660,0.07,74264,32128,0.09857515513431281
-4.4030425259257,524,132.06,670,0.07,75578,32784,0.03000365142361261
-4.3490356579882095,534,129.34,680,0.07,76917,33456,0.13450095170992427
-4.335845441104844,545,129.66,690,0.07,78370,34184,0.06919230012863409
-4.1802415975267175,556,124.74,700,0.07,79781,34888,0.05998925838503055
-4.181567681662739,564,122.07,710,0.07,80844,35416,0.11636231129523367
-4.184739708927019,575,122.64,720,0.07,82252,36120,0.07682839187327772
-4.33397826041626,581,124.56,730,0.07,83087,36536,0.03037134687474463
-4.606724982403414,593,129.86,740,0.07,84561,37280,0.07917084405198693
-4.453865330420654,602,125.24,750,0.07,85588,37792,0.08790749755280558
-4.343010604277075,609,121.28,760,0.07,86492,38240,0.06619836130994372
-4.331153278139937,617,118.71,770,0.07,87549,38768,0.0760783889418235
-4.240635131785184,626,116.15,780,0.07,88632,39312,0.06801696676120628
-4.118561701546864,634,112.65,790,0.07,89735,39864,0.09903900788049214
-3.9463913695107653,641,107.14,800,0.07,90595,40296,0.08601792260014918
-3.890629093286978,651,109.27,810,0.07,91871,40928,0.03986495097342413
-3.7529302374035227,659,104.05,820,0.07,92757,41376,0.11654500584700145
-3.976299165378681,671,111.31,830,0.07,94318,42152,0.11459226079750806
-3.752567175308789,679,105.63,840,0.07,95224,42608,0.10560108267236501
-3.8662547677589982,690,110.13,850,0.07,96701,43344,0.12424529096460901
-3.9000669447581373,699,113.13,860,0.07,97905,43952,0.07671186976949684
-3.960390577552549,708,115.35,870,0.07,99184,44584,0.09638410677143838
-3.908257221268317,715,113.42,880,0.07,100074,45032,0.06679548100510146
-3.773403159165684,721,109.77,890,0.07,100812,45400,0.07542665654909797
-3.594032561133992,724,105.24,900,0.07,101219,45608,0.1019774627930019
-3.5169577123186455,730,99.84,910,0.07,101955,45976,0.04957751004258171
-3.432774961036772,735,97.3,920,0.07,102587,46288,0.1055826923402492
-3.098986738379032,741,88.39,930,0.07,103257,46624,0.03940572537248954
-2.9326287090295353,745,84.76,940,0.07,103800,46896,0.06777162972139195
-2.807350690337141,753,79.42,950,0.07,104743,47368,0.039345773140667006
-2.698043625904386,760,76.18,960,0.07,105623,47808,0.13331943991943263
-2.5578713010762986,767,71.88,970,0.07,106472,48232,0.1051718074013479
-2.5233252336533214,774,71.97,980,0.07,107371,48680,0.08518619871756528
-2.528380595590854,780,72.28,990,0.07,108140,49064,0.12309393775649369
-2.6985699726225847,788,77.2,1000,0.07,109039,49512,0.09645153890596703
-2.674770184415803,793,76.51,1010,0.07,109706,49848,0.0859703906608047
-2.7501344273806,800,79.21,1020,0.07,110608,50296,0.11131652529002167
-2.763916884822574,806,79.55,1030,0.07,111312,50648,0.12140935190836899
-2.8791894928587403,813,83.6,1040,0.07,112260,51128,0.10994740563910455
-2.8539947674147395,819,81.24,1050,0.07,112967,51480,0.111587903869804
-2.8614414437225615,826,80.99,1060,0.07,113822,51904,0.07356466817145701
-2.8045186504472897,831,78.86,1070,0.07,114458,52224,0.10987283212307375
-2.7337867598034125,836,75.78,1080,0.07,115049,52520,0.11421361693646759
-2.725775626806948,842,75.13,1090,0.07,115753,52872,0.06734164064982906
-2.7180363364373226,849,74.22,1100,0.07,116561,53280,0.08548907718795817
-2.747779911587652,854,74.6,1110,0.07,117266,53632,0.1565615856088698
-2.802188822226146,862,75.26,1120,0.07,118234,54112,0.09288288514653686
-2.847558307592666,868,75.48,1130,0.07,118960,54472,0.07793672650586814
-2.7643198777367677,874,72.92,1140,0.07,119652,54824,0.1315239274263149
-2.7074813688419606,879,71.83,1150,0.07,120250,55120,0.07246443166513927
-2.640944562723618,884,70.43,1160,0.07,120965,55480,0.05088051126222126
-2.622957755054168,889,70.5,1170,0.07,121608,55800,0.12471822224324569
-2.674506152131108,894,71.06,1180,0.07,122255,56120,0.15342161688022316
-2.661412640789322,900,70.93,1190,0.07,122946,56472,0.08464658985030837
-2.643865610543809,906,71.06,1200,0.07,123767,56880,0.10907598817721009
-2.531062997149515,910,68.55,1210,0.07,124221,57104,0.0638740852009505
-2.3450152633609274,913,63.25,1220,0.07,124659,57328,0.08240684749034699
-2.3122476289664577,918,63.22,1230,0.07,125382,57688,0.13434282640810125
-2.272079727732862,923,61.84,1240,0.07,125936,57960,0.0864049315568991
-2.378885612873786,930,64.79,1250,0.07,126829,58408,0.09080201422329992
-2.388707067041703,935,64.43,1260,0.07,127508,58752,0.07016223002574407
-2.399492097477779,942,66.78,1270,0.07,128386,59192,0.07476129522547126
-2.3485849965473107,949,68.2,1280,0.07,129175,59584,0.05584836899652146
-2.3435963313787376,954,68.14,1290,0.07,129860,59928,0.08006073659635149
-2.3247969715547896,960,67.48,1300,0.07,130615,60304,0.1272719008848071
-2.372942704183741,964,67.98,1310,0.07,131119,60552,0.10628381196875125
-2.533652849220362,972,73.22,1320,0.07,132081,61040,0.06284634466283023
-2.635160919325463,979,74.26,1330,0.07,132908,61448,0.07059554191073403
-2.6012029757649575,982,73.03,1340,0.07,133339,61664,0.0722069503099192
-2.5718161739475955,989,71.9,1350,0.07,134119,62056,0.041762352047953755
-2.5408387583549423,994,71.19,1360,0.07,134727,62360,0.056005059828748927
-2.513596079407556,999,68.63,1370,0.07,135349,62672,0.08145731559488922
-2.6198407844764016,1006,69.77,1380,0.07,136252,63120,0.1088757133402396
-2.632563302106025,1012,69.53,1390,0.07,136913,63456,0.07239823986310512
-2.6776841995157508,1019,70.48,1400,0.07,137763,63880,0.07307245396077633
-2.692021604796602,1025,72.78,1410,0.07,138497,64248,0.08457276379340328
-2.5986826931372344,1030,69.02,1420,0.07,139083,64536,0.11300174711504951
-2.6012260542576002,1036,69.6,1430,0.07,139968,64976,0.11033751256763935
-2.7827097101925693,1044,74.74,1440,0.07,140913,65456,0.11307929176837206
-2.706351045614592,1049,73.3,1450,0.07,141549,65768,0.10124194170930423
-2.7433093263318087,1055,73.34,1460,0.07,142161,66080,0.13471006619511172
-2.7853441461160675,1060,73.78,1470,0.07,142827,66408,0.0563888325705193
-2.6957202193319425,1065,70.62,1480,0.07,143414,66704,0.10097666003275663
-2.6757188005088057,1070,69.84,1490,0.07,143997,66992,0.08693029565620236
-2.7210963664905825,1076,69.23,1500,0.07,144786,67392,0.1372474217787385
-2.7112212283043373,1081,68.03,1510,0.07,145400,67696,0.12511633208487183
-2.69395145032323,1086,68.12,1520,0.07,145995,67992,0.10880863919737749
-2.7513513327888366,1094,69.65,1530,0.07,147033,68512,0.11246675392612815
-2.850530433747656,1103,70.88,1540,0.07,148101,69048,0.10347925731912255
-2.9535078909975025,1111,73.97,1550,0.07,149046,69520,0.13680784218013287
-3.0085350161493807,1116,74.95,1560,0.07,149756,69872,0.03357296221656725
-2.903805739204139,1120,72.4,1570,0.07,150167,70080,0.09791863453574479
-2.9452021706929994,1126,74.3,1580,0.07,150944,70464,0.07215537555748597
-2.9095777486194496,1130,73.74,1590,0.07,151471,70728,0.06032247492112219
-2.8147256466136876,1135,72.39,1600,0.07,152125,71056,0.08533347811317071
-2.8628052416876484,1141,73.02,1610,0.07,152802,71400,0.07935609202831984
-2.9229443668453055,1146,73.69,1620,0.07,153464,71728,0.06914992639212869
-2.763934407098416,1151,70.19,1630,0.07,154152,72072,0.13458470441401005
-2.636736450717899,1157,67.39,1640,0.07,154940,72464,0.08218756606220268
-2.4769445612195176,1160,62.35,1650,0.07,155381,72688,0.06716379648423754
-2.436677550004823,1166,62.14,1660,0.07,156070,73032,0.0850012909504585
-2.490745218099808,1170,63.61,1670,0.07,156628,73312,0.09252446115715429
-2.610890394669002,1179,66.72,1680,0.07,157716,73856,0.12668267684057355
-2.752213357602348,1186,69.99,1690,0.07,158570,74280,0.07737370918039232
-2.6558214330276013,1189,68.01,1700,0.07,159026,74512,0.07039493991760537
-2.618999435587589,1194,67.56,1710,0.07,159658,74824,0.07849911577068269
-2.5348728141532524,1198,65.73,1720,0.07,160137,75064,0.12829969776794314
-2.4934447711008696,1203,64.71,1730,0.07,160723,75360,0.09147202363237739
-2.392335133300085,1208,63.28,1740,0.07,161368,75680,0.07864682096987963
-2.4428804122268524,1214,65.86,1750,0.07,162067,76032,0.07747052994091064
-2.4381808262489177,1218,65.24,1760,0.07,162694,76344,0.11466815788298845
-2.6312609836009866,1228,71.83,1770,0.07,163911,76952,0.0670033321948722
-2.614410952645817,1236,71.83,1780,0.07,164999,77496,0.09736741392407566
-2.6440691248343984,1245,75.61,1790,0.07,166231,78112,0.1038604233181104
-2.870235792886258,1254,83.47,1800,0.07,167473,78736,0.10197102359961718
-2.983204754688669,1262,86.98,1810,0.07,168456,79224,0.11306359013542533
-3.0656063429002955,1268,90.39,1820,0.07,169276,79632,0.09660776262171566
-3.1350709897656377,1275,93.34,1830,0.07,170157,80072,0.09414367901626974
-3.140949554212057,1280,93.14,1840,0.07,170782,80384,0.1352671068161726
-3.166680246881357,1286,93.09,1850,0.07,171476,80736,0.06532322260318324
-3.2570088939480746,1295,98.11,1860,0.07,172605,81296,0.0858253366604913
-3.226850144903439,1304,97.56,1870,0.07,173767,81880,0.0634664410026744
-3.059906350096225,1310,93.09,1880,0.07,174408,82200,0.14297148177865893
-2.9042016611302923,1315,87.61,1890,0.07,175092,82544,0.09881902020424604
-2.7611453445378684,1320,81.45,1900,0.07,175718,82856,0.09085426107048988
-2.7754574951563593,1329,82.45,1910,0.07,176801,83400,0.06038808252196759
-2.7385444597084567,1336,82.7,1920,0.07,177646,83816,0.11522906454047188
-2.7524788116035426,1342,80.79,1930,0.07,178336,84160,0.1010631860117428
-2.856617883884212,1349,84.46,1940,0.07,179328,84656,0.06949451757827774
-2.8264510604580435,1354,84.37,1950,0.07,180013,85000,0.12464497168548405
-2.7444295810208836,1359,79.93,1960,0.07,180698,85344,0.10431834950577468
-2.649043078089144,1366,76.15,1970,0.07,181482,85736,0.07735567435156554
-2.6685714727712315,1371,76.19,1980,0.07,182127,86056,0.09004550380632281
-2.704993015492942,1377,76.7,1990,0.07,182862,86424,0.10815922927577049
-2.6552819277204494,1382,76.03,2000,0.07,183421,86704,0.1615233737975359
-2.47674469306874,1386,70.81,2010,0.07,183982,86984,0.05765599000733346
-2.5511640904183097,1392,70.21,2020,0.07,184767,87376,0.04856200818903744
-2.4919231442805474,1398,70.11,2030,0.07,185447,87720,0.06278657971415669
-2.3284797809999787,1402,64.81,2040,0.07,185909,87952,0.0419498328701593
-2.37255074283311,1407,64.37,2050,0.07,186550,88272,0.0935890746768564
-2.3575665099514196,1412,63.78,2060,0.07,187176,88584,0.05216227128403261
-2.379318267939749,1419,64.78,2070,0.07,188060,89024,0.0622843963210471
-2.4925682253383865,1426,66.97,2080,0.07,188924,89456,0.05695018032565713
-2.7572018562841922,1437,73.69,2090,0.07,190331,90160,0.08998070016968995
-3.0248405860617362,1447,80.89,2100,0.07,191610,90800,0.07599969138391316
-3.1783401036257484,1455,84.12,2110,0.07,192494,91240,0.10887091606855392
-3.3346144780181985,1464,88.11,2120,0.07,193678,91832,0.11276994820218533
-3.5212744554824265,1473,91.44,2130,0.07,194691,92344,0.09176518535241485
-3.9568621368898964,1484,101.43,2140,0.07,196152,93072,0.07039066555444151
-4.387442877215838,1498,111.06,2150,0.07,197756,93872,0.07862317201215774
-4.611950576473121,1507,115.98,2160,0.07,198874,94432,0.10434183268807828
-4.635951292819037,1513,114.67,2170,0.07,199627,94808,0.10074125789105892
