time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,68.1,0,691,0.9839342500000001,-4.2800875391885755,,
20,81.4,1,1648,0.9616839999999999,-4.875618403655056,,
30,75.93333333333334,2,2308,0.946339,-4.623319393918135,,
40,79.45,4,3218,0.9251814999999998,-4.545808289435508,,
50,88.44,5,4472,0.8960259999999998,-5.196350805085732,,
60,86.11666666666666,7,5227,0.87847225,-5.027805641901865,,
70,84.2,8,5964,0.8613370000000002,-4.947178478029452,,
80,83.5,9,6760,0.8428299999999997,-4.814051917531402,,
90,81.52222222222223,10,7427,0.8273222499999999,-4.685200101789738,,
100,77.06,11,7806,0.8185104999999999,-4.397036397504785,,
110,78.06,12,8597,0.8001197499999998,-4.512115383779578,,
120,76.59,14,9407,0.7812872499999999,-4.45238282678681,,
130,86.77,22,11085,0.7422737499999998,-5.241355960583356,0.09227757526241476,536
140,87.75,29,12093,0.71883775,-5.474057364533365,0.10218644708947977,1040
150,86.9,37,13262,0.6916585000000002,-5.372359106067692,0.12129512056708336,1624
160,92.13,46,14540,0.6619450000000001,-5.6934706835158115,0.1116261655879498,2264
170,97.23,55,15787,0.6329522500000002,-6.003687791152699,0.08410348949837498,2888
180,103.8,65,17240,0.5991699999999998,-6.377028939565669,0.10355108654039213,3616
190,106.9,72,18217,0.5764547500000001,-6.50649940119471,0.08428799493412953,4104
200,109.03,77,18809,0.5626907499999998,-6.624959402265983,0.05723393693915568,4400
210,112.28,85,19925,0.5367437500000002,-6.6659709090455515,0.08575022079457995,4960
220,112.51,91,20758,0.5173764999999999,-6.5877627717390235,0.09508740901947021,5376
230,104.82,98,21667,0.4962422500000002,-5.853719139312834,0.11409821326378733,5832
240,104.58,105,22651,0.47336425000000004,-5.693491629465004,0.05781220193603076,6320
250,100.32,110,23394,0.45608950000000004,-5.401596893041136,0.0778877799748443,6696
260,98.7,119,24510,0.43014249999999987,-5.164727703271601,0.09550261936965398,7248
270,94.66,125,25353,0.41054274999999996,-4.791101459075742,0.09857334129628725,7672
280,86.98,130,26038,0.3946164999999999,-4.3487964509356845,0.11598010419402272,8016
290,87.88,138,27105,0.36980875000000013,-4.3855109020930305,0.10590737318852916,8552
300,90.43,144,27952,0.3501160000000002,-4.508502426775336,0.1645982406917028,8968
310,90.17,153,29042,0.3247734999999998,-4.461388220228609,0.08873981924261898,9520
320,88.72,158,29730,0.30877750000000037,-4.389892489894273,0.12368125200737268,9864
330,88.73,165,30640,0.2876200000000001,-4.420135070701658,0.12548161501763389,10312
340,84.99,170,31250,0.2734375000000001,-4.294315142597495,0.07779672264587134,10624
350,88.65,179,32359,0.24765325000000005,-4.473104282069176,0.08695690683089197,11176
360,87.13,186,33323,0.22524025000000025,-4.497715150228941,0.05978983733803034,11656
370,92.16,196,34669,0.19394575000000025,-4.872622078870266,0.09870072966441512,12328
380,97.63,205,35901,0.16530174999999991,-5.221388587615529,0.11537719541229308,12944
390,103.11,217,37516,0.12775300000000034,-5.557509503299505,0.0770708731142804,13752
400,111.97,230,39249,0.08746075000000009,-6.020135836664894,0.0634502152679488,14624
410,113.01,239,40443,0.07,-6.072434758246931,0.09001098619773984,15216
420,117.02,247,41532,0.07,-6.289782559565286,0.08216969098430127,15760
430,115.52,252,42292,0.07,-6.156721401665989,0.09899504669010639,16144
440,118.07,260,43157,0.07,-6.236305364819938,0.11713858909206465,16576
450,114.79,266,43938,0.07,-6.105204796594201,0.08639728790149093,16968
460,111.59,271,44582,0.07,-5.888990188839967,0.0784001013962552,17288
470,109.35,279,45704,0.07,-5.646452118380611,0.13866356387734413,17848
480,104.62,285,46463,0.07,-5.3386822455994,0.06067626038566232,18224
490,91.57,288,46773,0.07,-4.62823433710098,0.10762108210474253,18384
500,76.94,290,47043,0.07,-3.8932799992701694,0.1434152948204428,18520
510,70.84,294,47627,0.07,-3.6099286743220573,0.05192604532931,18808
520,65.64,299,48196,0.07,-3.341393142824632,0.0707614304847084,19096
530,62.85,302,48677,0.07,-3.229579923393368,0.11748449690639973,19336
540,58.5,305,49107,0.07,-2.9855046352848325,0.09807728440500796,19552
550,53.98,308,49436,0.07,-2.727279361846022,0.08080818562302738,19712
560,53.99,313,50081,0.07,-2.747850331140146,0.01554010616382584,20040
570,50.83,320,50887,0.07,-2.6257763349928367,0.1342623339733109,20440
580,51.36,326,51699,0.07,-2.7160197726185413,0.10897635540459305,20848
590,53.58,330,52231,0.07,-2.8489333259552696,0.09914895659312606,21112
600,59.96,337,53139,0.07,-3.1614880375889736,0.0973307047970593,21568
610,64.63,346,54190,0.07,-3.294381918862182,0.07264913571998477,22088
620,68.5,354,55146,0.07,-3.4379666355729035,0.05209987866692245,22568
630,70.98,359,55875,0.07,-3.4402423554141652,0.0684247532626614,22936
