rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-5.146478812759425,1,95.8,10,0.9774940000000002,968,,
-4.922255657401701,2,94.15,20,0.9557552499999997,1903,,
-5.607033756398499,4,109.5,30,0.92292625,3315,,
-5.16609354598545,5,101.05,40,0.9050934999999998,4082,,
-4.674122801042152,6,93.68,50,0.8899345000000002,4734,,
-4.8989840422929545,8,96.93333333333334,60,0.8633830000000002,5876,,
-4.844594495586786,9,97.22857142857143,70,0.8401330000000002,6876,,
-5.0059193324762274,11,100.7,80,0.8108379999999997,8136,,
-5.404742962011205,14,107.72222222222223,90,0.77249875,9785,,
-5.251650980052315,18,105.17,100,0.7531547499999998,10617,304,0.1380806915985886
-5.676483163780386,30,112.09,110,0.7145597499999999,12277,1136,0.09258387355112063
-6.097239013794975,41,119.42,120,0.6757787499999999,13945,1968,0.056145101980291656
-5.939299726585996,48,114.87,130,0.6535285000000002,14902,2448,0.07482247886400728
-6.927355782742337,64,129.87,140,0.6008207500000002,17169,3584,0.06582777720177546
-7.472067086065866,76,140.74,150,0.5603890000000002,18908,4448,0.06613297150761355
-7.191448255508289,83,137.68,160,0.5409519999999999,19744,4864,0.038258088228758425
-7.326141538776518,92,141.05,170,0.5098667500000003,21081,5536,0.11399010570312385
-7.23747383054224,101,140.56,180,0.4817110000000001,22292,6144,0.07688190112821758
-6.953722167446028,110,136.18,190,0.45355524999999997,23503,6744,0.06771927815862
-7.0593150667781766,119,138.82,200,0.4280732500000003,24599,7296,0.07675803292659111
-6.7802442838679156,129,135.63,210,0.3968949999999999,25940,7968,0.021104500410729088
-6.451902061543304,138,130.47,220,0.3701110000000001,27092,8544,0.07923920490429737
-6.483762397522348,146,132.45,230,0.3432572500000002,28247,9120,0.08794559878879227
-5.83071498996328,158,124.66,240,0.3086612500000001,29735,9864,0.05027921590954065
-5.457494631622468,165,116.1,250,0.2881315000000003,30618,10304,0.10722374840406701
-5.903972690697859,176,122.95,260,0.2527682499999999,32139,11064,0.04088060001959093
-5.893286412707832,186,121.62,270,0.22477525000000043,33343,11664,0.050682939356192946
-5.960487588671676,195,121.76,280,0.1962940000000002,34568,12280,0.09975561825558543
-5.747388335966819,201,117.14,290,0.17887975000000012,35317,12656,0.06008925224887207
-5.695761734507758,209,115.77,300,0.15658300000000014,36276,13136,0.07212319452082738
-5.24774016488908,212,106.63,310,0.14665525000000013,36703,13344,0.06145709261181764
-5.0061635282384,217,101.58,320,0.13161250000000024,37350,13672,0.05211400438565761
-4.9294792941142465,226,100.84,330,0.10647925000000025,38431,14208,0.05330319787026383
-4.5925104578152975,232,94.44,340,0.08676325000000007,39279,14632,0.06378390482859686
-4.413211870992641,237,91.02,350,0.07418499999999983,39820,14904,0.06274380476679653
-3.9326667885865434,242,82.11,360,0.07,40450,15224,0.05224250321043655
-3.7601072903737656,249,78.85,370,0.07,41328,15656,0.09145074401749298
-3.3531693635740627,252,70.87,380,0.07,41755,15872,0.08063121128361672
-3.2012824460018914,256,68.29,390,0.07,42246,16120,0.07295946119120345
-2.9550287855385657,260,62.95,400,0.07,42671,16328,0.08156993129523471
-2.992685391750089,264,63.91,410,0.07,43194,16592,0.128009318606928
-2.927017190963484,269,63.44,420,0.07,43794,16896,0.07040865940507501
-2.638139852480899,273,57.33,430,0.07,44264,17128,0.0729466729098931
-2.5302318069890584,278,54.97,440,0.07,44876,17432,0.08157845248933882
-2.4716780763511137,282,54.96,450,0.07,45416,17704,0.053869583702180535
-2.405269362483561,286,54.07,460,0.07,45957,17976,0.09317092265700921
-2.1322994723925337,288,48.38,470,0.07,46266,18128,0.09144639672013
-2.154153502808476,292,48.53,480,0.07,46708,18352,0.07277071475982666
-2.1279651763081007,295,47.69,490,0.07,47115,18552,0.1368580418638885
-2.2504214184109603,301,50.68,500,0.07,47839,18912,0.09895026148296893
-2.2470642702418115,306,51.19,510,0.07,48413,19200,0.07220750334090553
-2.2655108664113763,311,51.17,520,0.07,49011,19504,0.08017261867644265
-2.315824553126409,315,52.1,530,0.07,49574,19784,0.0915427558356896
-2.4296149694354776,322,54.05,540,0.07,50381,20184,0.1299194758757949
-2.476558848409046,327,54.52,550,0.07,50968,20480,0.12711341242538765
-2.6821704143877896,334,58.53,560,0.07,51910,20952,0.09995281702140346
-2.891445784839561,341,63.37,570,0.07,52703,21344,0.11786042799940333
-3.060717891161273,349,69.08,580,0.07,53716,21856,0.139086052775383
-3.4286920647543866,359,77.73,590,0.07,54988,22488,0.05229476006934419
-3.713738022773325,370,85.59,600,0.07,56498,23248,0.07142110937274992
-3.722145114524604,376,87.09,610,0.07,57222,23608,0.07209214777685702
-4.01351799833375,387,96.11,620,0.07,58722,24360,0.09857039077905938
-4.049949951830317,393,98.75,630,0.07,59549,24768,0.09716123034013435
-3.8738596958162557,397,95.96,640,0.07,60077,25032,0.09947286982787773
-3.945156866682561,404,98.52,650,0.07,60920,25456,0.07009250129340217
-3.7846044338524827,410,97.0,660,0.07,61710,25848,0.10781661147484556
-3.676494825390222,415,95.82,670,0.07,62385,26192,0.10904817274422385
-3.7373233319001145,425,98.85,680,0.07,63701,26848,0.04974188984488137
-3.6047758078281054,435,99.11,690,0.07,64999,27496,0.05975620725075714
-3.3061519886341775,442,92.99,700,0.07,65897,27944,0.07984704175032675
-3.530916397706104,453,99.87,710,0.07,67309,28648,0.0497577674977947
-3.4515016522059385,464,100.31,720,0.07,68853,29424,0.07999967731302604
-3.6441051398119986,474,104.33,730,0.07,70082,30040,0.09769728149694856
-3.800543390360862,482,110.11,740,0.07,71188,30592,0.14653234224533662
-3.9607287475468773,494,116.6,750,0.07,72680,31336,0.09771408513188362
-4.1514679450817455,503,121.31,760,0.07,73941,31968,0.07663571968441829
-4.296450669828927,511,124.68,770,0.07,74953,32472,0.11643537759664468
-4.262454100234546,522,124.71,780,0.07,76272,33128,0.05038703410536982
-4.3288484918932895,532,124.95,790,0.07,77594,33792,0.05095540644833818
-4.639951187772483,544,131.76,800,0.07,79173,34584,0.07064945131423883
-4.7153269333148,556,134.37,810,0.07,80846,35416,0.14334751898422837
-4.380061832558702,559,123.11,820,0.07,81264,35624,0.03164688529795967
-4.256990347683066,567,121.98,830,0.07,82380,36184,0.06134018852026202
-4.468426789501177,579,126.4,840,0.07,83928,36960,0.09756839807960205
-4.362691630203363,586,121.03,850,0.07,84883,37440,0.12643529882188886
