rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
2.6765849280406644,1231,72.35,1880,0.07,163723,76856,0.176996897731442
2.805706349599477,1238,76.35,1890,0.07,164695,77344,0.08897083991905674
2.7733565837191083,1243,76.25,1900,0.07,165317,77656,0.08170044014696032
2.9087810069785722,1251,78.17,1910,0.07,166335,78160,0.13300393710960634
2.886354815936143,1256,76.69,1920,0.07,167019,78504,0.13029628479853272
2.9315129399573805,1263,78.92,1930,0.07,167995,78992,0.14549528539646417
2.877244210850355,1269,77.58,1940,0.07,168642,79320,0.1389526446000673
2.8605546727414195,1274,76.58,1950,0.07,169264,79624,0.1986287347972393
2.909402730128629,1280,78.89,1960,0.07,170079,80032,0.17778370532323606
2.926257774899929,1285,78.23,1970,0.07,170687,80336,0.19637496204813942
2.879113271383159,1291,75.99,1980,0.07,171422,80704,0.1725289775058627
2.814903162286297,1298,74.63,1990,0.07,172258,81128,0.108485042816028
2.821949676270179,1302,74.01,2000,0.07,172818,81408,0.16254936129553244
2.6425258235940254,1307,70.15,2010,0.07,173450,81720,0.17760325892595574
2.714930468190139,1314,71.9,2020,0.07,174309,82152,0.17166926059871912
2.714673785941786,1321,70.8,2030,0.07,175175,82584,0.1559311398304999
2.777517591425587,1328,73.56,2040,0.07,176098,83048,0.20204022928373888
2.7878219685387937,1333,73.49,2050,0.07,176713,83352,0.13740073691587895
2.858950521023621,1340,75.43,2060,0.07,177722,83856,0.11547865555621684
2.8722744991984968,1345,76.13,2070,0.07,178400,84192,0.20901382807642221
2.858240922128341,1351,76.23,2080,0.07,179145,84568,0.11942224303493276
2.872492978788105,1357,76.81,2090,0.07,180039,85016,0.1949495002918411
2.9187708424052206,1363,78.11,2100,0.07,180729,85360,0.1706855231022928
2.902862451661477,1368,78.2,2110,0.07,181370,85680,0.07671103681786917
2.7590435331574836,1372,74.63,2120,0.07,181872,85928,0.16004173760302365
2.6474817041310392,1377,71.87,2130,0.07,182462,86224,0.09295438247499987
2.706377251036111,1384,71.9,2140,0.07,183388,86688,0.1300831401749747
2.642693206306207,1388,70.39,2150,0.07,183852,86920,0.17205187340732664
2.480120460818165,1393,65.34,2160,0.07,184356,87176,0.12208038195967674
2.4904700072167008,1398,64.87,2170,0.07,184987,87488,0.11850500290165655
2.422864199169737,1402,63.17,2180,0.07,185562,87776,0.18531418778002262
2.457214492281978,1410,63.41,2190,0.07,186480,88232,0.1784066955151502
2.577633704792427,1418,66.01,2200,0.07,187430,88712,0.13068099925294518
2.5304371631107028,1423,65.53,2210,0.07,188023,89008,0.18790652719326317
2.638222146341267,1429,67.95,2220,0.07,188767,89376,0.10999521554913372
2.6081867404823855,1432,66.92,2230,0.07,189254,89624,0.13344494396005757
2.490646195854528,1437,63.42,2240,0.07,189830,89912,0.16047014470677823
2.6434160380490734,1445,67.75,2250,0.07,190727,90360,0.17040608602110296
2.7112048496196866,1451,70.6,2260,0.07,191516,90752,0.2724790470674634
2.6471829571063643,1456,69.79,2270,0.07,192066,91032,0.0926608358277008
2.620085300682608,1460,68.72,2280,0.07,192534,91264,0.15851268151891418
2.5005900131718226,1465,65.34,2290,0.07,193114,91552,0.10895931426784955
2.477398546680902,1473,65.64,2300,0.07,194094,92040,0.2529736468568444
2.488925858040536,1477,65.1,2310,0.07,194633,92312,0.10422502912115306
2.3545819166331317,1481,62.12,2320,0.07,195079,92536,0.09306367769022472
2.5657588528630924,1488,66.72,2330,0.07,196026,93008,0.11950728390365839
2.4890105683652783,1492,65.45,2340,0.07,196475,93232,0.21627906151115894
2.4075894776759568,1498,63.43,2350,0.07,197170,93584,0.13247652526479214
2.379606121563154,1503,62.03,2360,0.07,197819,93904,0.13122887586359866
2.3392810974853564,1506,60.98,2370,0.07,198264,94128,0.24545946530997753
2.3371820479995393,1510,61.2,2380,0.07,198754,94376,0.22243438195437193
2.382969122847177,1516,62.15,2390,0.07,199429,94712,0.22661702398909256
2.1857262564246094,1520,57.02,2400,0.07,199896,94944,0.23392790206708014
