rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
-4.6075790978643445,1,997,98.7,10,0.9768197499999999,,
-6.0460016911905985,2,2178,107.9,20,0.9493615000000002,,
-7.979390748360067,4,4042,133.73333333333332,30,0.9060235000000002,,
-8.178616977190567,6,5425,134.625,40,0.8738687500000002,,
-8.128827383233428,8,6850,136.0,50,0.8407375,,
-8.497900943261678,10,8416,139.26666666666668,60,0.8043279999999999,,
-8.976884803318304,14,10352,146.88571428571427,70,0.7593159999999999,0.07462762246359489,168
-9.031545664211695,22,11990,148.875,80,0.7212325000000003,0.0648201012336358,992
-8.372066967099453,25,12640,139.44444444444446,90,0.7061199999999999,0.09294152459915495,1312
-7.8640423609031895,29,13335,132.35,100,0.6899612499999999,0.06485306919785216,1664
-7.699376798221924,32,13998,129.01,110,0.6745465000000002,0.10152119319536723,1992
-7.331303930970518,36,14710,124.32,120,0.6579925,0.05605538556119427,2352
-6.432760772576678,39,15324,111.82,130,0.6437169999999999,0.06489267636789009,2656
-5.822153194775683,42,15862,103.37,140,0.6312085000000001,0.11000823945505545,2928
-5.298111128052646,45,16477,95.27,150,0.6169097499999998,0.07435557385906577,3232
-4.654251717696024,49,17314,87.98,160,0.5974494999999999,0.07398800094961189,3656
-3.7115648193191904,52,17893,74.41,170,0.5839877499999999,0.06512031183228828,3944
-3.0546123079745082,55,18466,63.76,180,0.5706655,0.11723232263466343,4232
-2.961379033776156,57,18937,61.97,190,0.5597147499999999,0.0823707448435016,4464
-2.854020934551017,60,19446,60.11,200,0.5478804999999999,0.0996068122331053,4720
-2.9062523618800045,64,20173,60.75,210,0.5309777500000001,0.06554530770517886,5080
-2.793194404703533,67,20781,59.71,220,0.51684175,0.06436268822290003,5384
-2.67554480710093,69,21191,57.67,230,0.5073092499999999,0.09000004414701834,5592
-2.6566179324402,72,21694,57.32,240,0.4956145000000003,0.11392742505995557,5840
-2.7388625226248315,76,22456,58.79,250,0.4778979999999998,0.08002392022171989,6224
-2.538201134431896,78,22889,54.75,260,0.46783074999999996,0.08960853260941803,6440
-2.6663444122010036,83,23647,56.54,270,0.45020725000000017,0.06393609952647239,6816
-2.60637675132435,85,24122,55.56,280,0.43916350000000015,0.11799688823521137,7056
-2.7216902181388116,89,24796,57.59,290,0.42349300000000023,0.1253198035992682,7392
-2.7830533130987862,92,25410,58.64,300,0.4092175000000001,0.08074576535727829,7704
-2.8372001730235423,97,26244,59.71,310,0.38982700000000003,0.07083344459533691,8120
-3.0615407760120776,102,27219,63.38,320,0.36715825000000024,0.11579511035233736,8608
-3.2360380318980106,106,27931,66.4,330,0.3506042500000002,0.10603077057749033,8960
-3.536670638290653,112,29018,72.24,340,0.32533150000000033,0.07713905407581478,9504
-3.6542672646128262,118,30035,74.79,350,0.30168625000000027,0.0867083112243563,10016
-3.95241341335007,123,31063,80.74,360,0.2777852500000002,0.12666240870021284,10528
-4.239139897656964,132,32536,87.89,370,0.24353800000000037,0.10661889403127134,11264
-4.534293635511723,138,33771,95.49,380,0.21482425000000027,0.06817702064290643,11880
-4.700243513410999,145,34971,100.75,390,0.18692425000000013,0.08343565557152033,12480
-5.076320189377654,155,36683,111.73,400,0.14712025000000017,0.11057840380817652,13336
-5.115944647274695,161,37887,115.43,410,0.11912725000000002,0.0694257183931768,13936
-5.0167512669817595,167,38938,116.19,420,0.09469149999999993,0.06087810033932328,14464
-5.016435480169102,171,39870,118.39,430,0.07302249999999999,0.06626293854787946,14928
-4.63984910690481,174,40349,112.31,440,0.07,0.06947865732945502,15168
-4.388438867505897,178,40998,108.63,450,0.07,0.0982635379768908,15496
-4.112428278193551,181,41604,104.41,460,0.07,0.07257361430674791,15800
-3.730550098743145,186,42421,97.85,470,0.07,0.04152104980312288,16208
-3.3919768712196254,188,42953,90.82,480,0.07,0.04235767514910549,16472
-3.2148388080889294,193,43873,88.02,490,0.07,0.0590419847285375,16936
-2.8886905324241674,199,44862,80.79,500,0.07,0.0559761303011328,17424
-2.9398783150174155,206,46303,83.16,510,0.07,0.10623306827619672,18144
-2.987514556716475,213,47569,85.31,520,0.07,0.06272328365594149,18784
-3.188466786422002,221,49091,91.21,530,0.07,0.08509816904552281,19544
-3.5124563234678616,228,50461,100.12,540,0.07,0.05873151193372905,20224
-3.537288916960622,231,51080,99.82,550,0.07,0.06473026843741536,20536
-3.688448401636057,237,52179,104.75,560,0.07,0.044879007153213024,21088
-3.6698185309314244,241,52878,103.57,570,0.07,0.06783712864853442,21432
-3.7791432696845653,244,53635,105.82,580,0.07,0.04916110495105386,21816
-3.6290181631345484,247,54156,101.83,590,0.07,0.06883812323212624,22072
-3.449355436071256,249,54569,96.07,600,0.07,0.0870941161410883,22280
-3.0622292100390602,251,54859,84.56,610,0.07,0.08760778803844005,22424
-2.732170850617865,252,55150,74.81,620,0.07,0.06842130771838129,22568
-2.3157957631610637,254,55487,62.96,630,0.07,0.06904114538338035,22736
-1.9658282185979692,257,55860,52.99,640,0.07,0.09564016840886325,22928
-1.8948861310986191,259,56291,51.11,650,0.07,0.10299547319300473,23144
-1.6546815722880621,260,56612,43.33,660,0.07,0.054405267466790974,23304
-1.5290761616849695,262,56985,40.07,670,0.07,0.0832453797920607,23488
-1.4358813402410533,265,57523,37.88,680,0.07,0.10403716843575239,23760
-1.383048413379155,267,57843,35.87,690,0.07,0.0648795964079909,23920
-1.4037504118836832,270,58318,36.49,700,0.07,0.09996239794418216,24152
-1.5118442990921739,273,58888,39.29,710,0.07,0.0806163540109992,24440
-1.764866613170623,278,59895,46.45,720,0.07,0.08530303544830531,24944
-2.098572626037176,285,61247,56.6,730,0.07,0.0974590911064297,25616
-2.36797085129696,293,62579,66.19,740,0.07,0.07506704423576593,26288
-2.512193034419896,297,63475,70.84,750,0.07,0.07701537694083527,26736
-2.6315287193923047,301,64211,74.99,760,0.07,0.10021285165566951,27104
-2.803358262983741,306,65160,80.75,770,0.07,0.05277938436483964,27576
-2.8863100544578946,311,65974,83.51,780,0.07,0.06739553750958294,27984
-3.0900180367478267,316,67014,90.71,790,0.07,0.05356062459759414,28504
-3.1199571098662635,319,67651,92.33,800,0.07,0.0859694688115269,28824
-3.385900227904606,327,69094,101.06,810,0.07,0.05419154878472909,29544
-3.3661980141736625,332,70123,101.28,820,0.07,0.06908782105892897,30056
-3.1962445667469934,336,70927,95.8,830,0.07,0.05128065939061344,30456
-3.104284087451319,341,71841,91.62,840,0.07,0.06422247987939045,30920
-3.032420553096429,345,72490,89.15,850,0.07,0.0679716159356758,31240
-2.9959592355428493,348,73075,87.64,860,0.07,0.03672247566282749,31536
-2.9397684366487624,351,73708,84.48,870,0.07,0.07396726810839027,31848
-2.9110161560111742,355,74451,83.77,880,0.07,0.09567158133722842,32224
-2.7308770998038194,357,74786,76.72,890,0.07,0.10981804633047432,32392
-2.729514199724429,360,75349,75.98,900,0.07,0.1309853761922568,32672
-2.4881271861919982,363,75846,66.52,910,0.07,0.04988021531607956,32920
-2.3409796666585634,366,76340,61.17,920,0.07,0.037280460353940725,33168
-2.252949337006399,369,76893,58.66,930,0.07,0.0750681510544382,33440
-2.2125520708383433,373,77631,56.9,940,0.07,0.07446785958018154,33808
-2.146540579880228,376,78141,55.51,950,0.07,0.09004555887077004,34064
-2.1904208768465265,380,78877,57.02,960,0.07,0.10596408369019628,34432
-2.110696987820111,382,79314,55.06,970,0.07,0.07829622295685112,34656
-2.214478133329153,387,80298,57.47,980,0.07,0.0681790083181113,35144
-2.3587026014851045,392,81099,62.13,990,0.07,0.0935787126654759,35544
-2.4139237804773455,396,81842,63.93,1000,0.07,0.10843105800449848,35920
-2.4486874633477185,399,82542,65.96,1010,0.07,0.1108636831631884,36264
-2.5360546387940635,403,83275,68.35,1020,0.07,0.0644557336345315,36632
-2.7692751800596307,409,84443,74.5,1030,0.07,0.08992343815043569,37216
-2.992155484051501,416,85841,81.1,1040,0.07,0.08589002751978114,37920
-3.504409966005454,426,87763,95.22,1050,0.07,0.07848676876164973,38880
-3.789931071298754,434,89250,102.73,1060,0.07,0.0792132259812206,39624
-4.042179048164304,440,90417,110.03,1070,0.07,0.0643570483662188,40208
-4.046663354900917,446,91394,109.96,1080,0.07,0.06957343104295433,40696
-4.075281439418188,450,92287,110.88,1090,0.07,0.09752283280249685,41136
-3.9908520230373137,453,92719,107.77,1100,0.07,0.08571662328904495,41352
-3.9520664282533784,456,93299,106.57,1110,0.07,0.06336658634245396,41648
-3.8049805275509865,458,93639,102.64,1120,0.07,0.07318020821548998,41816
-3.500750453304928,459,93963,94.2,1130,0.07,0.05996187380515039,41976
-3.234041715597185,463,94603,86.62,1140,0.07,0.06745323142968118,42296
-2.778363638640907,466,95230,73.67,1150,0.07,0.09933104790979996,42608
-2.3909605457413194,468,95617,62.67,1160,0.07,0.08750335522927344,42808
-2.104848138867576,470,95924,54.07,1170,0.07,0.06300047232070938,42960
-1.93248248903116,472,96458,49.64,1180,0.07,0.10192761023063213,43224
-1.7672804259374018,475,96854,44.67,1190,0.07,0.0625583827495575,43424
-1.7960578456534255,478,97396,45.77,1200,0.07,0.08190285065211356,43696
-1.7628208941364445,481,97959,45.6,1210,0.07,0.08785261167213321,43976
-1.8787920058709542,484,98610,48.71,1220,0.07,0.09778016142081469,44304
-1.9354126367145386,486,99084,50.21,1230,0.07,0.09867246076464653,44536
-1.8833445534256525,489,99553,48.5,1240,0.07,0.0656000948511064,44776
-1.9023117972094854,492,100174,48.44,1250,0.07,0.07338415598496795,45080
-2.0262825556853072,496,100875,51.58,1260,0.07,0.09824932168703526,45432
-2.195017695030559,500,101688,56.64,1270,0.07,0.10508963488973677,45840
-2.3418777113361386,504,102511,59.53,1280,0.07,0.059283419512212276,46248
-2.624600953080791,510,103595,66.41,1290,0.07,0.08832924789749086,46792
-2.634160746194356,513,104164,66.68,1300,0.07,0.10395012295339257,47080
-2.5855944655486813,515,104588,65.29,1310,0.07,0.08104645798448473,47288
-2.5025657973459716,518,105051,63.41,1320,0.07,0.07578385854139924,47520
