rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.09048325000000024,330,128.99,230,39119,-6.762754352452292,14552,0.07474782934878021
0.07,340,131.0,242,40636,-6.892781774130466,15312,0.04833786410745233
0.07,350,131.3,253,42020,-6.77417436849502,16008,0.09973748249467462
0.07,360,128.57,264,43284,-6.537328929949294,16640,0.06307674082927406
0.07,370,136.52,278,45070,-6.812105218593768,17528,0.11149233754258603
0.07,380,139.57,293,46904,-6.836202945752876,18448,0.07247844553785399
0.07,390,147.14,310,48950,-7.111224352353451,19472,0.07412184961140156
0.07,400,152.79,320,50255,-7.3596822500672365,20120,0.0788677865639329
0.07,410,151.9,330,51535,-7.257991723465026,20760,0.08891211519949138
0.07,420,162.98,351,54061,-7.6744265720220035,22024,0.06680900446372107
0.07,430,156.22,357,54841,-7.323838817084573,22416,0.08997322199866176
0.07,440,151.69,366,55905,-7.0160100121242,22952,0.13724214024841785
0.07,450,146.64,373,56784,-6.73304285140771,23384,0.07390958064934239
0.07,460,147.34,384,58118,-6.766872994709981,24056,0.06635527440812439
0.07,470,136.74,390,58844,-6.286514283159842,24416,0.042312290344852954
0.07,480,124.05,394,59409,-5.724212521968156,24704,0.04489080241182819
0.07,490,110.8,400,60130,-5.156795135776246,25064,0.06179728190181777
0.07,500,107.69,408,61124,-5.040612259037796,25560,0.08547973854001611
0.07,510,101.61,414,61796,-4.761636832735061,25896,0.04364010685821995
0.07,520,84.73,420,62634,-4.022782279173997,26312,0.07686043134890497
0.07,530,84.78,427,63419,-4.046635318400948,26704,0.07384298817487434
0.07,540,81.67,433,64172,-3.8824197224189896,27080,0.10634458065032959
0.07,550,80.04,439,64888,-3.7719935598995376,27440,0.043635556183289737
0.07,560,75.14,446,65732,-3.5541292275952237,27864,0.08901289809728041
0.07,570,75.44,452,66488,-3.6129658278668626,28240,0.10083204263355583
0.07,580,78.72,459,67381,-3.8058555856602583,28688,0.07496265775989741
0.07,590,83.17,468,68547,-4.040804582401331,29272,0.05204744479851797
0.07,600,91.12,483,70336,-4.364608068040092,30160,0.10326308611547574
0.07,610,98.0,494,71696,-4.64183554182527,30840,0.02628550137160346
0.07,620,109.03,510,73637,-5.103404568003415,31816,0.01582440809579566
0.07,630,122.6,527,75779,-5.613625080239467,32888,0.11686934350291267
0.07,640,126.76,537,76948,-5.826524492391844,33472,0.07005255820695311
0.07,650,134.8,549,78468,-6.199562863417355,34232,0.10969776241108775
0.07,660,140.23,560,79855,-6.347567560503917,34920,0.062023173086345196
0.07,670,148.87,573,81475,-6.678387075160606,35736,0.053249256568960845
0.07,680,153.3,584,82811,-6.846705757712516,36400,0.08108274836558849
0.07,690,157.48,597,84395,-6.962596355100019,37192,0.121133727428969
0.07,700,159.68,614,86404,-6.990939944609445,38200,0.045468821364920586
0.07,710,163.14,627,88110,-7.133083989824283,39048,0.07577742350986227
0.07,720,154.46,636,89183,-6.750434981652056,39584,0.0797117862966843
0.07,730,144.28,645,90307,-6.427365065648976,40152,0.05661336606135592
0.07,740,151.08,660,92156,-6.718607090526019,41072,0.07536643469939008
0.07,750,146.88,669,93256,-6.538710245143328,41624,0.12222672259667888
0.07,760,148.97,682,94852,-6.6780247393182846,42424,0.075508066220209
0.07,770,141.75,690,95750,-6.391670318121758,42872,0.09129519737325609
0.07,780,142.49,701,97160,-6.391833449011398,43576,0.10796581336762756
0.07,790,141.98,714,98693,-6.485717345290462,44344,0.1298826457641553
0.07,800,136.48,725,100152,-6.44453827779702,45072,0.055806221382226795
0.07,810,134.75,738,101685,-6.336571949580016,45840,0.04456865068641491
0.07,820,135.11,747,102794,-6.363528440433341,46392,0.08416168828262016
0.07,830,133.41,755,103748,-6.203155988320525,46872,0.10225455206818879
0.07,840,125.87,763,104843,-5.895411650648887,47416,0.10085784565308131
0.07,850,130.76,776,106432,-6.124710352400051,48208,0.06267114134971052
0.07,860,124.4,784,107392,-5.888517677032963,48688,0.062292272748891264
0.07,870,124.99,792,108349,-5.904095544380244,49168,0.1070061085629277
0.07,880,124.5,803,109710,-5.9291104909390855,49848,0.07352911625639535
0.07,890,117.6,810,110553,-5.529898769156699,50272,0.04339816002175212
0.07,900,112.16,817,111468,-5.150492197958195,50728,0.09172500486602075
0.07,910,107.59,826,112544,-5.006171509564788,51264,0.09990942952572368
0.07,920,106.06,833,113500,-4.894423045002435,51744,0.11279847106197849
0.07,930,105.28,840,114376,-4.89010056028294,52184,0.09536208456847817
0.07,940,104.46,849,115389,-4.842878852059991,52688,0.051531262753997
0.07,950,102.48,860,116780,-4.740120709270642,53384,0.05369197783875279
0.07,960,105.52,870,118044,-4.866418323670945,54016,0.08148590606288053
0.07,970,104.29,876,118878,-4.801597808666093,54432,0.09231234560138546
0.07,980,96.97,881,119507,-4.423772060589097,54752,0.0969730846118182
0.07,990,95.07,886,120160,-4.288393648685266,55072,0.04465108332806267
0.07,1000,97.32,896,121300,-4.332540675529885,55648,0.09757904603611678
0.07,1010,97.85,905,122429,-4.319882165561293,56208,0.06394048241782002
0.07,1020,96.5,911,123250,-4.278487627809748,56624,0.06339167337864637
0.07,1030,100.58,921,124534,-4.406925561515623,57264,0.05471955781104043
0.07,1040,104.59,932,125948,-4.597477784684387,57968,0.05384696525288746
0.07,1050,107.53,945,127633,-4.713066879941121,58816,0.09359356283675879
0.07,1060,105.2,953,128664,-4.5496975769653245,59328,0.134360590018332
0.07,1070,112.51,966,130229,-4.863906192104353,60112,0.06567394000012428
0.07,1080,120.92,977,131699,-5.2955983853692,60848,0.043220283230766654
0.07,1090,125.09,986,132769,-5.440700295227435,61384,0.09145990366232581
0.07,1100,129.17,998,134317,-5.672650258135567,62152,0.10899227956542745
0.07,1110,136.81,1012,136210,-6.026717017590701,63104,0.10583528486313298
0.07,1120,148.07,1026,138157,-6.533738941315066,64072,0.089616255951114
0.07,1130,154.12,1041,140046,-6.826971599365598,65016,0.054826823325129226
0.07,1140,162.65,1059,142313,-7.146986132022046,66152,0.0430912547162734
0.07,1150,164.01,1073,144134,-7.197186139167035,67064,0.07852698428905569
0.07,1160,171.18,1087,145882,-7.552204684183986,67936,0.06299157277680933
0.07,1170,170.73,1099,147402,-7.608993549849929,68696,0.10005486506270245
0.07,1180,167.37,1108,148536,-7.450736098294784,69264,0.1208231741329655
0.07,1190,171.43,1119,150012,-7.695000382653192,70000,0.07524149597156793
0.07,1200,171.46,1131,151563,-7.721892028554971,70776,0.06287471042014658
0.07,1210,174.38,1149,153748,-7.885683930219313,71872,0.059825795848155394
0.07,1220,167.93,1159,155050,-7.61822787101476,72520,0.018983063084306195
0.07,1230,155.47,1164,155693,-7.103826428286544,72840,0.07487205223878846
0.07,1240,149.41,1177,157354,-6.896220220869155,73672,0.03398703021230176
0.07,1250,142.73,1186,158507,-6.683618211948743,74248,0.05747780698584393
0.07,1260,144.59,1202,160441,-6.852958903993735,75216,0.04394198127556592
0.07,1270,140.19,1210,161521,-6.590672446125955,75760,0.04556954215513542
0.07,1280,143.85,1222,163021,-6.804276413965258,76504,0.10637504846090451
0.07,1290,140.31,1231,164143,-6.6473495832062754,77064,0.05904611258301884
0.07,1300,136.99,1241,165362,-6.494098733036143,77680,0.027288310579024255
0.07,1310,129.98,1252,166846,-6.253195551006749,78416,0.07523066143039614
0.07,1320,130.09,1262,168159,-6.3056272164462,79072,0.06355542037636042
0.07,1330,143.37,1278,170130,-6.949571023173329,80064,0.1027700397244189
0.07,1340,147.05,1294,172159,-7.083454856369958,81072,0.06113595547503792
0.07,1350,147.11,1303,173318,-7.0890910292029226,81656,0.12557403394021094
0.07,1360,141.42,1314,174683,-6.829627402887783,82336,0.11068412405438721
0.07,1370,148.81,1328,176502,-7.197731984977266,83248,0.0771487564779818
0.07,1380,156.58,1347,178779,-7.453960061859362,84384,0.06920583173632622
0.07,1390,161.81,1359,180424,-7.628943096864309,85208,0.051902308652643114
0.07,1400,168.03,1374,182265,-7.877181290801921,86128,0.08439037698553875
0.07,1410,173.22,1390,184268,-7.99886255201003,87128,0.08849537238711491
0.07,1420,177.34,1404,185993,-8.12988426501684,87992,0.08590304746758193
0.07,1430,182.43,1423,188473,-8.315058562996958,89232,0.0576598608167842
0.07,1440,178.65,1436,190124,-8.163875857150813,90056,0.046266905730590224
0.07,1450,193.58,1457,192776,-8.884714154447037,91384,0.027861857612151653
0.07,1460,199.76,1472,194759,-9.249806263109411,92376,0.06684383720858023
0.07,1470,205.47,1490,197149,-9.54972045357202,93568,0.04217577911913395
0.07,1480,196.94,1501,198573,-9.215981566262782,94280,0.0650198696530424
