rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
107.2,-10.720000000000011,10,0.9748434999999999,2,1082,,
101.0,-10.100000000000007,20,0.95257,3,2040,,
107.7,-10.770000000000014,30,0.9241817499999999,5,3261,,
99.3,-9.930000000000007,40,0.9067210000000001,6,4012,,
98.62,-9.862000000000009,50,0.8841917500000003,7,4981,,
96.9,-9.690000000000007,60,0.8634295,9,5874,,
90.28571428571429,-9.028571428571436,70,0.8514324999999998,10,6390,,
100.225,-10.022500000000012,80,0.8117214999999999,13,8098,,
102.4,-10.24000000000001,90,0.7836355000000002,15,9306,,
97.54,-9.754000000000008,100,0.7708944999999998,16,9854,,
94.09,-9.409000000000013,110,0.7537592500000001,20,10591,0.07454982992931036,288
101.18,-10.118000000000016,120,0.7150015000000003,32,12258,0.06650570005513146,1128
106.45,-10.645000000000017,130,0.6743604999999999,45,14006,0.15537522360682487,2000
113.02,-11.302000000000026,140,0.6416245000000003,55,15414,0.07818848079114105,2704
123.45,-12.345000000000027,150,0.5948454999999999,70,17426,0.07144056678953348,3712
129.39,-12.93900000000003,160,0.56027275,81,18913,0.13341578921244945,4456
134.65,-13.465000000000034,170,0.5360462500000003,89,19955,0.07241511519532651,4976
132.7,-13.27000000000003,180,0.500869,101,21468,0.10445776081178337,5728
137.1,-13.71000000000003,190,0.462553,113,23116,0.07491507088707294,6552
145.63,-14.563000000000034,200,0.4299797500000003,124,24517,0.11810885125305504,7256
149.64,-14.964000000000038,210,0.40352124999999994,133,25655,0.04452016936556902,7824
145.98,-14.598000000000036,220,0.3732730000000001,143,26956,0.07698556481045671,8472
138.77,-13.87700000000003,230,0.34939524999999994,151,27983,0.09896314516663551,8984
133.22,-13.322000000000024,240,0.32956300000000016,158,28836,0.06857112942088861,9416
120.06,-12.00600000000002,250,0.313381,164,29532,0.10121566707675811,9760
113.34,-11.334000000000017,260,0.2944322500000003,171,30347,0.06785606108314823,10168
111.93,-11.193000000000017,270,0.2734840000000004,178,31248,0.12500855792313814,10616
103.65,-10.365000000000014,280,0.25755775000000036,184,31933,0.14644501646398567,10960
94.68,-9.468000000000005,290,0.24009700000000012,190,32684,0.1275512026331853,11336
91.06,-9.106000000000003,300,0.21594025000000028,198,33723,0.115546046232339,11856
87.66,-8.766,310,0.19738675000000006,205,34521,0.13777825649594888,12256
80.07,-8.006999999999996,320,0.18478525000000012,209,35063,0.07051697472343221,12528
79.41,-7.940999999999992,330,0.16244199999999986,217,36024,0.1729814542341046,13008
80.08,-8.007999999999996,340,0.14105200000000007,225,36944,0.0946092953090556,13464
84.68,-8.467999999999995,350,0.11417500000000014,234,38100,0.09646859113126993,14048
84.41,-8.440999999999995,360,0.09585400000000033,241,38888,0.060421132773626596,14440
82.46,-8.245999999999993,370,0.07943950000000022,247,39594,0.09746645265840925,14792
88.44,-8.843999999999996,380,0.07,257,40877,0.1340316153364256,15432
94.59,-9.459000000000001,390,0.07,269,42243,0.1300343317561783,16120
91.46,-9.146,400,0.07,275,42969,0.12115909764543176,16480
89.17,-8.917,410,0.07,280,43538,0.09723476649378426,16768
92.31,-9.231000000000002,420,0.07,287,44394,0.1545155498024542,17192
95.1,-9.510000000000003,430,0.07,298,45634,0.159950184635818,17816
94.86,-9.486,440,0.07,305,46530,0.13715439941734076,18264
91.33,-9.133000000000003,450,0.07,312,47333,0.1460589390480891,18664
94.93,-9.493000000000002,460,0.07,322,48481,0.09973458660533652,19240
101.4,-10.140000000000006,470,0.07,333,49834,0.12820349028334022,19912
103.05,-10.305000000000007,480,0.07,344,51282,0.18505953229032457,20640
94.49,-9.449000000000003,490,0.07,348,51792,0.07766202074708417,20888
97.46,-9.746000000000004,500,0.07,356,52815,0.14714556786930189,21400
100.43,-10.043000000000006,510,0.07,363,53681,0.11217846281942911,21840
100.74,-10.074000000000007,520,0.07,370,54568,0.13766948200645857,22280
97.4,-9.740000000000007,530,0.07,377,55474,0.10213742294581607,22736
95.34,-9.534000000000006,540,0.07,383,56164,0.12876296479953453,23080
93.85,-9.385000000000005,550,0.07,388,56818,0.2184781942050904,23408
91.62,-9.162000000000004,560,0.07,395,57743,0.2001945466035977,23864
82.92,-8.292000000000002,570,0.07,399,58226,0.13463753188261762,24112
75.68,-7.567999999999996,580,0.07,404,58950,0.07873138372087851,24472
79.24,-7.923999999999995,590,0.07,411,59816,0.09224630834069103,24904
77.48,-7.747999999999996,600,0.07,418,60663,0.1476101931766607,25328
77.72,-7.771999999999997,610,0.07,425,61553,0.13969330617692322,25776
80.96,-8.095999999999997,620,0.07,435,62764,0.13943489760276861,26376
79.26,-7.925999999999996,630,0.07,440,63500,0.1247460666927509,26744
82.73,-8.272999999999994,640,0.07,448,64537,0.09781361505156383,27264
85.64,-8.563999999999998,650,0.07,455,65482,0.2604642054066062,27736
84.33,-8.433,660,0.07,462,66276,0.1711817610776052,28136
86.12,-8.611999999999998,670,0.07,467,66938,0.05838329566176981,28464
86.64,-8.664,680,0.07,474,67714,0.10306561196921393,28856
88.93,-8.893000000000002,690,0.07,482,68809,0.158307793259155,29400
90.17,-9.017000000000001,700,0.07,490,69780,0.07034720858791843,29888
90.41,-9.041000000000002,710,0.07,497,70694,0.0941223941044882,30344
86.17,-8.617,720,0.07,503,71481,0.1500923318671994,30736
85.74,-8.574000000000003,730,0.07,509,72174,0.033287516445852816,31080
81.58,-8.158000000000001,740,0.07,514,72795,0.14929010055493563,31392
78.64,-7.864000000000002,750,0.07,520,73446,0.1291447893017903,31720
80.7,-8.070000000000002,760,0.07,528,74446,0.13701173925073817,32216
80.18,-8.018,770,0.07,532,75056,0.1569786184700206,32520
81.22,-8.122000000000003,780,0.07,539,75936,0.16683659795671701,32960
80.29,-8.029000000000002,790,0.07,546,76938,0.09976010478567332,33464
78.83,-7.883000000000001,800,0.07,553,77763,0.07047796412371099,33880
78.36,-7.836000000000001,810,0.07,559,78630,0.0998349278816022,34312
81.79,-8.179000000000004,820,0.07,569,79760,0.15957374876597896,34872
82.87,-8.287,830,0.07,575,80561,0.1881873169913888,35280
84.33,-8.433,840,0.07,582,81328,0.16044651973061264,35656
86.99,-8.698999999999998,850,0.07,589,82245,0.16164076258428395,36120
88.41,-8.841000000000001,860,0.07,597,83387,0.06894495629239827,36688
89.85,-8.985,870,0.07,603,84141,0.12942422268679366,37064
92.78,-9.277999999999999,880,0.07,612,85314,0.08856921107508242,37656
90.57,-9.056999999999999,890,0.07,618,86095,0.16841327748261392,38040
92.98,-9.297999999999995,900,0.07,627,87161,0.21457292488776147,38576
92.79,-9.278999999999998,910,0.07,634,88009,0.08822102582780644,39000
91.7,-9.169999999999998,920,0.07,642,89030,0.12869629124179482,39512
92.61,-9.261,930,0.07,649,89922,0.11121128138620406,39960
95.04,-9.504000000000001,940,0.07,657,90932,0.18579702673014253,40464
95.51,-9.551000000000002,950,0.07,665,91896,0.1979084269842133,40944
92.9,-9.29,960,0.07,672,92777,0.1725286883302033,41384
95.7,-9.57,970,0.07,681,93811,0.09773094346746802,41904
92.19,-9.219,980,0.07,687,94633,0.20313939917832613,42312
96.13,-9.613000000000001,990,0.07,697,95808,0.15037474932614714,42896
95.57,-9.557000000000002,1000,0.07,705,96818,0.18671805306803435,43408
99.33,-9.933000000000002,1010,0.07,715,98042,0.157603959843982,44016
101.3,-10.13,1020,0.07,724,99260,0.1144283467438072,44624
101.17,-10.116999999999999,1030,0.07,731,100139,0.2019400354474783,45064
99.0,-9.899999999999999,1040,0.07,737,100932,0.1086219938006252,45464
96.13,-9.612999999999998,1050,0.07,743,101609,0.12263656035065651,45800
97.89,-9.788999999999998,1060,0.07,751,102666,0.12997423950582743,46328
96.97,-9.696999999999997,1070,0.07,758,103608,0.12268429662799463,46800
98.91,-9.891,1080,0.07,766,104624,0.1582976903882809,47304
95.98,-9.597999999999999,1090,0.07,774,105506,0.07118413923308253,47752
95.16,-9.515999999999998,1100,0.07,782,106434,0.13551164732780308,48216
89.78,-8.977999999999998,1110,0.07,787,107120,0.11018430185504258,48552
85.16,-8.515999999999996,1120,0.07,794,107876,0.1500059466343373,48936
87.14,-8.713999999999995,1130,0.07,802,108953,0.09855741000501439,49472
86.53,-8.652999999999995,1140,0.07,808,109685,0.1894467540550977,49840
85.57,-8.556999999999995,1150,0.07,812,110266,0.18008405796717852,50128
81.78,-8.177999999999994,1160,0.07,818,110944,0.08496798179112375,50464
79.59,-7.958999999999995,1170,0.07,823,111667,0.17173220322001725,50832
75.96,-7.595999999999992,1180,0.07,828,112320,0.16297992691397667,51152
72.19,-7.218999999999994,1190,0.07,832,112825,0.1744966670521535,51408
68.48,-6.847999999999995,1200,0.07,837,113382,0.09572087868582457,51688
66.37,-6.636999999999996,1210,0.07,841,113857,0.18889582451083697,51928
68.47,-6.846999999999995,1220,0.07,848,114823,0.08363787573762238,52408
65.78,-6.577999999999994,1230,0.07,855,115631,0.10754740965785459,52808
62.34,-6.233999999999996,1240,0.07,858,116019,0.138445642311126,53008
64.23,-6.422999999999994,1250,0.07,864,116789,0.05805349184083752,53392
63.03,-6.302999999999993,1260,0.07,869,117347,0.1885253683431074,53672
63.49,-6.348999999999992,1270,0.07,875,118116,0.11389242490986362,54056
66.74,-6.6739999999999915,1280,0.07,882,119094,0.18063918047118932,54544
67.88,-6.787999999999993,1290,0.07,887,119713,0.08504048106260598,54856
67.49,-6.748999999999992,1300,0.07,892,120231,0.1584690094459802,55112
68.76,-6.875999999999992,1310,0.07,897,120833,0.19288404192775488,55416
64.44,-6.443999999999993,1320,0.07,901,121367,0.20284229144454002,55680
65.51,-6.550999999999993,1330,0.07,908,122282,0.16960476915119216,56136
69.3,-6.9299999999999935,1340,0.07,914,123049,0.19532761035952717,56520
69.17,-6.916999999999994,1350,0.07,920,123806,0.10329985123826191,56896
69.72,-6.971999999999992,1360,0.07,925,124419,0.16817763971630484,57208
69.36,-6.9359999999999955,1370,0.07,931,125152,0.09612001097411849,57568
64.69,-6.468999999999993,1380,0.07,935,125663,0.18654484674334526,57824
67.0,-6.699999999999996,1390,0.07,942,126513,0.16170324810082093,58256
66.7,-6.6699999999999955,1400,0.07,945,127001,0.19916877918876708,58496
68.15,-6.814999999999997,1410,0.07,951,127748,0.23783705139067024,58872
68.56,-6.855999999999998,1420,0.07,955,128323,0.21091960836201906,59160
63.57,-6.356999999999999,1430,0.07,959,128739,0.1859527425840497,59368
62.28,-6.227999999999998,1440,0.07,963,129377,0.13551972119603306,59688
61.28,-6.1279999999999974,1450,0.07,968,130034,0.1781454524025321,60016
60.12,-6.011999999999998,1460,0.07,972,130531,0.15284158126451075,60264
63.26,-6.325999999999999,1470,0.07,980,131578,0.15796653274446726,60784
63.63,-6.363,1480,0.07,985,132126,0.13070285751018673,61056
65.14,-6.513999999999998,1490,0.07,993,133127,0.13474608460091986,61560
66.39,-6.638999999999998,1500,0.07,998,133740,0.21714928583242,61864
65.86,-6.585999999999998,1510,0.07,1004,134434,0.23295125301228836,62216
65.96,-6.5959999999999965,1520,0.07,1009,135019,0.18767454440239817,62504
69.02,-6.901999999999998,1530,0.07,1014,135741,0.25878252158872783,62864
66.56,-6.655999999999998,1540,0.07,1017,136133,0.16848261503037065,63064
65.3,-6.53,1550,0.07,1022,136664,0.10602985601872206,63328
66.52,-6.651999999999998,1560,0.07,1027,137283,0.17484844487626106,63640
65.28,-6.5280000000000005,1570,0.07,1035,138206,0.2140791763085872,64096
65.99,-6.599000000000001,1580,0.07,1039,138825,0.1463676577550359,64408
62.68,-6.268000000000001,1590,0.07,1044,139495,0.20024477294646204,64744
61.95,-6.195000000000001,1600,0.07,1049,140035,0.15073986141942441,65016
64.74,-6.474,1610,0.07,1057,141008,0.12740673177177086,65496
65.95,-6.595,1620,0.07,1063,141714,0.15421792160486802,65856
64.36,-6.435999999999999,1630,0.07,1067,142277,0.11452454910613596,66136
68.71,-6.870999999999997,1640,0.07,1074,143104,0.1755457380786538,66544
70.6,-7.059999999999997,1650,0.07,1079,143824,0.18422786227893084,66904
71.7,-7.169999999999998,1660,0.07,1085,144553,0.1608099097502418,67272
72.67,-7.266999999999995,1670,0.07,1094,145573,0.23167544230818748,67784
75.0,-7.4999999999999964,1680,0.07,1101,146425,0.13214075553696603,68208
81.29,-8.128999999999998,1690,0.07,1111,147724,0.1750152791501023,68856
87.91,-8.791,1700,0.07,1121,148926,0.20865606423467398,69456
89.61,-8.960999999999999,1710,0.07,1131,150069,0.1433538761921227,70032
95.02,-9.502000000000002,1720,0.07,1141,151316,0.18582198559306562,70656
99.07,-9.907000000000004,1730,0.07,1148,152284,0.12102898000739515,71136
101.17,-10.117,1740,0.07,1157,153321,0.1556053759995848,71656
101.81,-10.181000000000003,1750,0.07,1163,154105,0.20135015156120062,72048
105.69,-10.569000000000008,1760,0.07,1172,155222,0.2728423625230789,72608
103.06,-10.306000000000006,1770,0.07,1179,155979,0.19889466889435425,72984
105.23,-10.523000000000007,1780,0.07,1187,157048,0.15158909757155925,73520
100.33,-10.033000000000001,1790,0.07,1194,157857,0.11208378872834146,73928
96.7,-9.670000000000002,1800,0.07,1200,158696,0.24515731073915958,74344
96.76,-9.676000000000002,1810,0.07,1209,159845,0.16570094181224704,74920
91.4,-9.139999999999999,1820,0.07,1214,160556,0.15147467417409644,75272
88.07,-8.807,1830,0.07,1219,161191,0.1922662082943134,75592
90.42,-9.042000000000005,1840,0.07,1229,162463,0.23384619178250432,76224
94.22,-9.422000000000004,1850,0.07,1238,163627,0.23514218733180314,76808
98.97,-9.897000000000006,1860,0.07,1251,165219,0.10113156936131418,77608
102.25,-10.225000000000009,1870,0.07,1260,166304,0.19471169856842607,78144
103.21,-10.321000000000012,1880,0.07,1269,167469,0.11250701121753082,78728
110.51,-11.051000000000013,1890,0.07,1281,169008,0.1739259622991085,79496
110.0,-11.000000000000016,1900,0.07,1287,169796,0.20612415886716917,79896
108.63,-10.86300000000001,1910,0.07,1295,170808,0.15908673085505143,80400
113.42,-11.342000000000011,1920,0.07,1304,171998,0.2513073233421892,80992
114.56,-11.456000000000012,1930,0.07,1309,172747,0.1592530698981136,81368
112.25,-11.225000000000014,1940,0.07,1317,173788,0.19846747163683176,81888
117.28,-11.728000000000014,1950,0.07,1330,175455,0.07223287629312836,82720
109.51,-10.951000000000011,1960,0.07,1336,176270,0.08664948768273462,83128
112.33,-11.233000000000013,1970,0.07,1346,177637,0.1919374970602803,83816
111.8,-11.180000000000012,1980,0.07,1355,178749,0.18242725171148777,84368
107.33,-10.733000000000011,1990,0.07,1364,179841,0.2535665137693286,84920
111.69,-11.169000000000013,2000,0.07,1373,181065,0.22251758072525263,85528
112.78,-11.278000000000013,2010,0.07,1382,182186,0.15189038345124573,86088
113.56,-11.356000000000016,2020,0.07,1391,183454,0.13155984145123512,86720
120.49,-12.04900000000002,2030,0.07,1402,184896,0.22166841104626656,87440
123.45,-12.345000000000022,2040,0.07,1413,186233,0.17217474931385368,88112
113.59,-11.359000000000016,2050,0.07,1418,186914,0.15512300445698202,88456
116.35,-11.635000000000018,2060,0.07,1427,188005,0.2702915787231177,89000
113.64,-11.364000000000019,2070,0.07,1435,189101,0.2543252818286419,89544
118.47,-11.847000000000023,2080,0.07,1448,190696,0.18970006360905245,90344
120.51,-12.051000000000021,2090,0.07,1458,191992,0.18403102172305807,90992
117.59,-11.759000000000016,2100,0.07,1465,192924,0.142796101863496,91456
119.42,-11.942000000000018,2110,0.07,1475,194228,0.1411210288060829,92112
120.08,-12.008000000000017,2120,0.07,1485,195562,0.16817460302263498,92776
119.68,-11.968000000000012,2130,0.07,1496,196964,0.22986016795039177,93480
113.83,-11.383000000000012,2140,0.07,1502,197716,0.14441450202139094,93856
118.51,-11.851000000000008,2150,0.07,1511,198865,0.13322084996616468,94432
