rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9842365,10,66.8,0,678,3.089256273142616,,
0.9634974999999999,20,77.5,1,1570,3.8235900405096728,,
0.9484314999999998,30,72.93333333333334,2,2218,3.7566422577628207,,
0.935458,40,68.4,3,2776,3.4058139688190905,,
0.9078835000000001,50,78.24,5,3962,3.8987725679442757,,
0.8984672499999998,60,71.78333333333333,5,4367,3.4920674529419657,,
0.8822387499999998,70,71.35714285714286,6,5065,3.479640491323475,,
0.8458757500000001,80,81.8625,9,6629,4.060018589640998,,
0.8143720000000002,90,87.71111111111111,11,7984,4.393419974192805,,
0.7850537500000002,100,91.45,14,9245,4.570705963644038,,
0.7494347500000003,110,99.99,20,10777,5.0058583762176525,384,0.09468181213742355
0.71386225,120,106.37,30,12307,5.407447704052671,1152,0.12385503842961043
0.674221,130,116.94,42,14012,5.952468132706607,2000,0.058185862380923936
0.6503665000000001,140,121.62,49,15038,6.152102691930345,2512,0.09743230923777446
0.6160960000000002,150,124.5,59,16512,6.315428612764244,3248,0.059396179029135965
0.5861732499999999,160,133.32,68,17799,6.732934582705548,3896,0.07000422004057327
0.5463692499999998,170,143.46,80,19511,7.11764670211603,4752,0.13161537944688462
0.5224217499999999,180,138.12,88,20541,6.7288575478902075,5264,0.04311547594261356
0.4971954999999998,190,135.42,95,21626,6.499841645901139,5808,0.09467308892635629
0.47659600000000013,200,131.67,102,22512,6.221407720191638,6248,0.06458571515395306
0.45992575000000036,210,123.52,107,23229,5.779694671716599,6608,0.0338100909430068
0.44011675000000017,220,116.74,113,24081,5.271179374443516,7040,0.10974158003227785
0.4216097500000002,230,107.65,119,24877,4.706910157194818,7432,0.057194036431610584
0.39282625000000004,240,109.77,129,26115,4.820582408754874,8056,0.13231821506633423
0.3661120000000001,250,106.52,135,27264,4.53587793253865,8624,0.11506572557846084
0.3415600000000003,260,104.21,142,28320,4.435747021873638,9152,0.08157349214889109
0.3201700000000002,270,96.29,149,29240,4.119545173062925,9616,0.09155090647982433
0.30212800000000006,280,93.75,155,30016,3.9969976083605094,10000,0.12223865569103509
0.28366749999999996,290,90.84,161,30810,3.8630232057817504,10400,0.16502793884137645
0.2628354999999999,300,90.94,168,31706,3.928537176522072,10848,0.08409453823696822
0.2463745000000005,310,90.85,173,32414,3.920653145954179,11200,0.10017861489905044
0.22491475000000027,320,91.56,180,33337,4.011915813897595,11664,0.07381770247593522
0.1949920000000004,330,96.47,190,34624,4.1950825284214925,12304,0.20505190081894398
0.16381374999999998,340,97.5,200,35965,4.247611715596425,12976,0.11281741020502523
0.12540474999999984,350,102.53,213,37617,4.517466083993457,13808,0.11687438288936391
0.08364774999999991,360,109.93,227,39413,4.8159952976427265,14704,0.14289872627705336
0.07,370,121.93,243,41533,5.288672983912197,15760,0.1912686105351895
0.07,380,126.24,253,42740,5.465232526371852,16368,0.09740470536053181
0.07,390,134.3,265,44340,5.767846128530933,17168,0.12679068610304967
0.07,400,137.54,275,45560,5.829854273950331,17776,0.12691410002298653
0.07,410,145.1,287,47024,6.098657755557407,18504,0.11596331209875643
0.07,420,147.52,296,48189,6.095591315597686,19088,0.10206734709208831
0.07,430,140.86,301,48810,5.796255475571443,19400,0.07765392935834825
0.07,440,134.22,306,49487,5.4722445840435405,19736,0.13362869835691527
0.07,450,122.44,310,49961,4.9277597734830145,19976,0.09206395444925874
0.07,460,114.97,318,51010,4.600113611470528,20504,0.09270800370723009
0.07,470,100.6,324,51693,3.9980018733853093,20840,0.19236756791360676
0.07,480,102.32,334,53072,4.117166301708974,21528,0.09113119629910216
0.07,490,94.55,341,53895,3.8124532688482007,21944,0.15385061164852232
0.07,500,92.78,349,54938,3.7806938081079227,22464,0.12226058461237699
0.07,510,86.35,355,55759,3.5770006376882435,22872,0.11983073264127597
0.07,520,83.24,362,56613,3.4769939306435718,23304,0.12149259529542178
0.07,530,87.62,371,57672,3.7026704296631077,23832,0.1507743137772195
0.07,540,94.43,381,59030,4.0062858386252005,24512,0.1528424874995835
0.07,550,101.5,391,60211,4.2722512873271,25104,0.12035052958526649
0.07,560,109.87,405,62097,4.635152511391983,26048,0.1672143777832389
0.07,570,122.06,419,63999,5.144143599962126,26992,0.10822721489239484
0.07,580,115.15,424,64687,4.8135631999239585,27336,0.09306609054328874
0.07,590,120.35,434,66030,5.012267330111146,28008,0.09553892590338364
0.07,600,117.38,439,66776,4.853959361598366,28384,0.10851897543761879
0.07,610,122.06,450,68065,5.032003368436097,29032,0.10827631724532694
0.07,620,123.02,457,69015,5.0765503155378955,29504,0.07836497237440199
0.07,630,123.42,465,70114,5.090915667428631,30056,0.16627778974361718
0.07,640,116.44,470,70774,4.761341066071936,30384,0.04754905548179522
0.07,650,115.04,479,71815,4.69591359227987,30904,0.18467638702713884
0.07,660,105.23,486,72720,4.236287187518836,31352,0.10770377275184728
0.07,670,92.99,491,73398,3.687698058283181,31696,0.10820292786229402
0.07,680,100.26,502,74813,3.8608560402431267,32400,0.12353468278888613
0.07,690,103.24,515,76454,3.7888333604588946,33224,0.12185831292299554
0.07,700,115.7,531,78446,4.059702077279371,34216,0.10734509688336402
0.07,710,121.03,546,80268,4.0814382782793714,35128,0.10609148867661133
0.07,720,129.54,560,82069,4.221586617391575,36032,0.10652291600126773
0.07,730,139.54,577,84168,4.370058823062849,37080,0.1508958336780779
0.07,740,148.55,590,85729,4.565066524466837,37864,0.10738135484280065
0.07,750,158.75,606,87790,4.732033499862109,38888,0.12306271158740856
0.07,760,161.33,615,88953,4.776826898568745,39472,0.16587792243808508
0.07,770,169.91,627,90489,5.01987357026374,40240,0.15395532094407827
0.07,780,168.21,637,91734,4.945863423181851,40864,0.19819361506961286
0.07,790,172.66,653,93820,5.132349452266755,41904,0.0654939652304165
0.07,800,163.05,661,94851,4.913506205804738,42424,0.07838994055055082
0.07,810,165.58,678,96926,4.942320402547955,43456,0.1367706073797308
0.07,820,162.75,689,98444,4.954304247104047,44216,0.10921650170348585
0.07,830,154.33,699,99701,4.769203549525903,44848,0.15277366316877306
0.07,840,153.45,711,101174,4.80015562254564,45584,0.0932447110535577
