rollout/exploration_rate,time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9880495000000001,0,50.4,10,514,-2.1321085228873473,,
0.9578942499999998,2,89.55,20,1811,-4.62190577852419,,
0.94175875,3,82.5,30,2505,-4.054127171564724,,
0.9268554999999999,3,77.65,40,3146,-3.770799228642997,,
0.9129520000000002,4,73.88,50,3744,-3.5873526439777033,,
0.8985835,5,71.7,60,4362,-3.4719658864288285,,
0.8813784999999998,6,71.88571428571429,70,5102,-3.5151343334853675,,
0.8662892500000001,7,70.8875,80,5751,-3.4193774063324063,,
0.8464105,9,72.4,90,6606,-3.54423516273408,,
0.8299959999999998,10,72.12,100,7312,-3.522160710675672,,
0.8098847500000003,12,75.63,110,8177,-3.686808659540396,,
0.8020262499999999,12,66.04,120,8515,-3.117401054099213,,
0.7953070000000002,13,61.99,130,8804,-2.943909930527614,,
0.7795667499999999,14,62.35,140,9481,-2.979433938559379,,
0.7688484999999998,15,60.98,150,9942,-2.8878347814752163,,
0.7563632500000002,18,60.17,160,10479,-2.8403541944969204,232,0.137558225869725
0.7339502499999999,25,62.41,170,11443,-2.92313758827761,720,0.13797787045768928
0.7091192499999999,33,66.6,180,12511,-3.165702767713676,1248,0.0827653492688114
0.6943322500000001,38,64.41,190,13147,-3.0123007949225364,1568,0.12891753863732447
0.6716634999999997,45,67.1,200,14122,-3.1306641317762613,2056,0.12005724983464461
0.6520172500000001,51,66.9,210,14967,-3.148125808467114,2480,0.11056912769709015
0.6246752500000001,59,75.28,220,16143,-3.590149221365257,3064,0.12879146176419454
0.6115157500000001,64,78.05,230,16709,-3.7438050878809177,3352,0.15662370808422565
0.6029597499999999,66,74.96,240,17077,-3.5870660620938035,3536,0.13786642619379563
0.5927530000000001,69,74.74,250,17516,-3.5726970078733826,3752,0.1926235870923847
0.5826857500000002,73,73.7,260,17949,-3.5106882813057982,3968,0.08397336286725476
0.5696890000000003,77,69.65,270,18508,-3.290402571547362,4248,0.2373870424926281
0.5602494999999998,80,63.03,280,18914,-2.928493369445243,4456,0.11979536805301905
0.5474620000000003,84,62.17,290,19464,-2.848772242393002,4728,0.1656782584177563
0.53204725,89,59.05,300,20127,-2.6653631731352814,5056,0.15491087670670822
0.5221660000000002,92,54.85,310,20552,-2.42626320613352,5272,0.13796661654487252
0.514726,95,46.29,320,20872,-1.960785092265773,5432,0.1999945263378322
0.5047285000000001,98,44.93,330,21302,-1.8535651886906164,5648,0.15540526155382395
0.4937545,102,45.97,340,21774,-1.872368335698149,5880,0.12712138320785016
0.4810135000000001,106,47.06,350,22322,-1.9032518759185353,6160,0.14618521902593784
0.4744105000000003,108,45.57,360,22606,-1.8168873293955823,6296,0.16197662148624659
0.4667380000000001,111,43.28,370,22936,-1.7001136074917234,6464,0.17027497477829456
0.4569730000000001,114,43.42,380,23356,-1.7154760300972116,6672,0.1449881935841404
0.44806825000000006,117,41.75,390,23739,-1.6535608279791294,6864,0.12582237776950933
0.43923325,120,38.92,400,24119,-1.547784652647853,7056,0.11645196322933771
0.43116549999999987,123,38.14,410,24466,-1.5182609377626637,7232,0.18834296968998387
0.4219584999999999,126,38.9,420,24862,-1.5452000087287285,7424,0.1892609717324376
0.4141,129,37.98,430,25200,-1.5221379150187015,7592,0.1642663518723566
0.40796200000000005,131,35.9,440,25464,-1.4305604735523736,7728,0.18779704946791753
0.40205650000000015,133,32.96,450,25718,-1.3233631246060162,7856,0.07275381922954693
0.39508149999999986,135,33.12,460,26018,-1.3466060259139547,8008,0.12668105331249535
0.38922250000000025,137,32.34,470,26270,-1.3105311367085688,8128,0.19345141836674884
0.3807362499999999,140,31.79,480,26635,-1.261501330264411,8312,0.1412169355317019
0.37190124999999985,143,31.76,490,27015,-1.2421520832854827,8504,0.1256500098388642
0.3639730000000001,146,31.37,500,27356,-1.2187427121900094,8672,0.10744559695012867
0.35971825,147,29.73,510,27539,-1.1664385866560016,8768,0.10168344399426132
0.3517434999999999,150,29.2,520,27882,-1.1616732773318956,8936,0.1662251131492667
0.34521024999999994,152,28.63,530,28163,-1.1114459885167973,9080,0.16919158853124827
0.3397,154,28.36,540,28400,-1.0938158883350224,9192,0.14170793973607942
0.33409674999999994,156,28.23,550,28641,-1.0858092841832032,9320,0.15526726003736258
0.32844700000000016,158,27.66,560,28884,-1.0639055099412025,9440,0.19559015415143222
0.3232622500000003,160,27.37,570,29107,-1.0745015744742374,9552,0.2282067695632577
0.31763575,162,26.14,580,29349,-1.0473643433752984,9672,0.12079459894448519
0.3104980000000003,164,25.41,590,29656,-1.0278624135407797,9824,0.14747109590098262
0.30331375000000016,167,25.09,600,29965,-0.9987399370977776,9976,0.14054505713284016
0.2939440000000003,170,27.29,610,30368,-1.0766492975269426,10176,0.23698758706450462
0.2870852500000003,173,26.81,620,30663,-1.0627185943162254,10328,0.14428501017391682
0.28157500000000024,175,26.37,630,30900,-1.0706186453239617,10448,0.1652183541445993
0.27136825,178,28.39,640,31339,-1.1581290039433905,10664,0.12064777489285916
0.2646025000000001,181,28.89,650,31630,-1.1694051318206846,10808,0.13796176528558135
0.2577902499999998,183,29.39,660,31923,-1.1919418922508966,10960,0.16902071610093117
0.24718825,187,31.72,670,32379,-1.2755757924639153,11184,0.1388185592368245
0.24332874999999998,188,30.96,680,32545,-1.2396337514960925,11272,0.19350621849298477
0.23454025000000034,191,31.67,690,32923,-1.2625111918355265,11456,0.2097119940444827
0.22858824999999994,193,31.14,700,33179,-1.256153951827635,11584,0.15165783884003758
0.22326400000000024,195,29.4,710,33408,-1.2104815130881115,11696,0.15720002015586942
0.21605649999999998,198,29.55,720,33718,-1.1876500225651891,11856,0.16114578396081924
0.2100812500000001,200,29.75,730,33975,-1.188034432571198,11984,0.1733313649892807
0.20336199999999993,202,28.25,740,34264,-1.1331142030520367,12128,0.1979369930922985
0.19910725000000007,204,27.17,750,34447,-1.1080447757648635,12216,0.18984733428806067
0.19180675000000025,206,27.38,760,34761,-1.1147996674468272,12376,0.20353563595563173
0.1839947500000001,209,26.18,770,35097,-1.0579276264506279,12544,0.19567058701068163
0.17681049999999998,212,27.61,780,35406,-1.115722276293137,12696,0.20736944302916527
