time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/loss,train/n_updates
954,10,0.9778194999999997,-5.623756006473092,94.4,0,,
1821,20,0.9576617499999999,-5.408274568412903,90.05,1,,
2561,30,0.9404567500000002,-4.755762923125999,84.36666666666666,2,,
3358,40,0.9219265000000001,-4.660864926833126,82.95,3,,
4111,50,0.9044192500000001,-4.592273852972833,81.22,4,,
5015,60,0.8834012500000002,-4.743705639422569,82.58333333333333,5,,
5834,70,0.8643594999999998,-4.730624140887364,82.34285714285714,6,,
6778,80,0.8424115000000001,-4.887292153177254,83.725,8,,
7769,90,0.8193707499999999,-5.006736797713624,85.32222222222222,9,,
8702,100,0.7976784999999997,-5.091778387519547,86.02,10,,
9386,110,0.7817755,-4.91276596962879,83.32,11,,
10178,120,0.7633615,-4.8678243925660105,82.57,13,0.046577498218539404,88
11115,130,0.7415762499999998,-5.01811894407971,84.54,18,0.027802853780940495,552
11933,140,0.7225577500000002,-4.917432010654549,84.75,22,0.0460627351394578,960
12495,150,0.7094912499999998,-4.722855666047607,82.84,25,0.036809634189012286,1240
13090,160,0.6956575,-4.399793350763873,79.75,28,0.02780362143766979,1544
13660,170,0.6824049999999999,-4.165503354654928,77.26,31,0.03695809006057971,1824
14143,180,0.6711752500000001,-3.722744533655171,72.65,33,0.055001397580781486,2064
14590,190,0.6607825000000003,-3.309388339939078,67.21,35,0.0728892469596758,2288
15122,200,0.6484135000000002,-2.955325047687073,63.2,38,0.027309312426950783,2560
15553,210,0.6383927500000002,-2.718662233316589,60.67,40,0.045229220851979335,2776
16016,220,0.6276279999999999,-2.4429539050092597,57.38,43,0.03617069082611124,3000
16490,230,0.6166075,-2.1290698496461213,52.75,45,0.10826775546593126,3240
17042,240,0.6037735,-2.044737757663893,50.09,48,0.07974869277677499,3520
17413,250,0.5951477500000003,-1.9370745964558125,48.18,50,0.0885256545880111,3704
17899,260,0.5838482500000002,-1.8928888077178967,47.09,52,0.07028397583781043,3944
18097,270,0.5792447499999999,-1.7174975973186664,43.37,54,0.06227885856060311,4048
18510,280,0.5696425,-1.7000185643601875,42.67,56,0.061652578246139456,4248
18886,290,0.5609005,-1.6646852771781817,41.96,58,0.12239299589418806,4440
19150,300,0.5547625,-1.5358781558504986,39.28,59,0.08666509345493978,4568
19755,310,0.5406962499999998,-1.6172528425980184,41.02,62,0.04337846706039272,4872
20199,320,0.5303732500000002,-1.576202748529069,40.83,64,0.05222155099909287,5096
20577,330,0.52158475,-1.5462802579062578,39.87,66,0.06796265596494777,5288
21059,340,0.5103782499999999,-1.483509981888499,39.17,69,0.06818055416806601,5528
21364,350,0.5032869999999999,-1.4659886090766352,38.51,71,0.07654528586135712,5680
21672,360,0.49612600000000007,-1.3975777537298628,36.73,72,0.08182956730888691,5832
22032,370,0.48775599999999997,-1.481946127373528,38.35,74,0.05081199620326515,6008
22433,380,0.4784327500000002,-1.5096513127419857,38.23,76,0.10532402829267085,6216
22719,390,0.4717832500000001,-1.461842199542766,37.33,78,0.09748748409037944,6352
23093,400,0.4630877499999999,-1.477334556499848,38.43,80,0.05689609820547048,6544
23410,410,0.4557175000000001,-1.3711447922147295,35.55,82,0.08023386957938783,6704
23679,420,0.44946325,-1.3067067179744698,33.8,83,0.12683260068297386,6832
23985,430,0.44234874999999974,-1.276763502336321,33.08,85,0.09430970354878809,6992
24273,440,0.43565275000000037,-1.1867597995885852,31.14,86,0.08495467927423306,7136
24655,450,0.42677124999999994,-1.229253446868261,31.91,88,0.07805528910830617,7320
24965,460,0.41956375000000024,-1.2089118458257204,31.93,90,0.12151757068932056,7480
25233,470,0.41333275000000025,-1.1622380105183732,31.01,92,0.12362685965490527,7616
25468,480,0.40786900000000004,-1.0814275910841114,29.35,93,0.12702236219774932,7728
25697,490,0.40254475000000023,-1.0614733020653169,28.78,94,0.12072879355400801,7848
25947,500,0.39673225000000034,-1.0440756429206905,27.54,95,0.10329831842682324,7968
26229,510,0.3901757499999997,-1.0237250921109344,27.19,97,0.13838112633675337,8112
26564,520,0.38238700000000037,-1.0564933085445165,27.85,99,0.1073390235833358,8280
26745,530,0.3781787500000001,-1.0062806462169203,26.6,100,0.13240064028650522,8368
26963,540,0.37311025,-0.9744700339613752,25.9,101,0.08069670235272497,8480
27238,550,0.3667165,-0.9237594321668245,24.83,103,0.085523069370538,8616
27588,560,0.3585790000000002,-0.9684975867003698,25.23,105,0.1456872085109353,8792
27882,570,0.3517434999999999,-0.9837285923520702,25.49,106,0.12364508796599694,8936
28116,580,0.3463029999999999,-0.9775094295057555,25.48,108,0.10830892639933154,9056
28314,590,0.34169950000000016,-0.9631821133316424,25.17,109,0.14647894783411175,9152
28585,600,0.3353987500000002,-0.9597518735187799,25.38,110,0.13262932852376252,9288
28735,610,0.3319112500000001,-0.9019466868624463,24.06,111,0.11354795412626117,9360
28967,620,0.32651724999999987,-0.8607482735368673,23.03,113,0.0996585264801979,9480
29235,630,0.3202862500000003,-0.8878070042718202,23.9,114,0.11111012077890337,9616
29515,640,0.3137762500000001,-0.9044331128982691,24.52,116,0.1616051159799099,9752
29812,650,0.3068710000000002,-0.9181903611124882,24.74,117,0.12765681138262153,9904
30123,660,0.2996402500000003,-0.8872331797625002,24.35,119,0.07679002243094146,10056
30280,670,0.2959900000000001,-0.8219352790220998,22.98,120,0.12823315052082762,10136
30474,680,0.2914795,-0.8079847080880601,22.58,121,0.09274009871296585,10232
30779,690,0.2843882500000001,-0.8551565883217576,23.65,123,0.12927553011104465,10384
31017,700,0.27885474999999993,-0.8375486491372272,23.32,124,0.18411990068852901,10504
31254,710,0.2733445,-0.8926051615001129,24.19,126,0.10994674521498382,10624
31506,720,0.2674855000000004,-0.896134027423483,24.39,127,0.11123300599865615,10752
31690,730,0.26320750000000015,-0.8577972534148409,23.55,128,0.1211289819329977,10840
31927,740,0.2576972500000002,-0.8566153311270207,23.12,129,0.143101220484823,10960
32181,750,0.2517917500000002,-0.8314020591173277,22.69,131,0.12550850259140134,11088
32445,760,0.2456537499999999,-0.8229642260931126,22.22,132,0.116043571382761,11216
32698,770,0.23977150000000003,-0.878593176845594,23.18,134,0.10558696929365396,11344
32953,780,0.23384274999999977,-0.901854505236048,23.79,135,0.07038875168655068,11472
33201,790,0.22807675000000027,-0.8694314333468668,23.22,137,0.0901530277915299,11600
33394,800,0.22358949999999977,-0.8525879424877459,22.77,138,0.09355336800217628,11696
33587,810,0.21910225000000028,-0.8227969472413922,22.33,139,0.13198131509125233,11792
33778,820,0.21466150000000017,-0.7925189043121234,21.72,140,0.1101379320025444,11888
33935,830,0.21101124999999998,-0.7860768134906228,21.45,141,0.10358562460169196,11960
34065,840,0.20798874999999983,-0.7479204065931134,20.38,142,0.10555201210081577,12032
34280,850,0.20299000000000011,-0.7312778475488002,19.99,143,0.11637199111282825,12136
34434,860,0.19940950000000035,-0.687712240377515,18.89,144,0.10408212756738067,12216
34596,870,0.195643,-0.6360353729583051,17.98,145,0.09454548091161996,12296
34830,880,0.19020250000000005,-0.6354592417278581,17.77,146,0.12382926512509584,12408
35058,890,0.18490150000000038,-0.6290683867164644,17.57,148,0.09058885090053082,12528
35232,900,0.18085600000000024,-0.624640354049028,17.38,148,0.0799596889410168,12608
35474,910,0.17522949999999993,-0.6367256147494835,17.87,150,0.08964890439528972,12736
35647,920,0.17120724999999992,-0.6314111173983387,17.69,151,0.10018037119880319,12816
35806,930,0.1675105,-0.6267613558097651,17.71,152,0.13045543106272817,12896
36041,940,0.16204675000000024,-0.6616432025431503,18.76,154,0.088813322247006,13016
36237,950,0.15748974999999998,-0.6557530939362287,18.57,155,0.10653696767985821,13112
36468,960,0.15211900000000045,-0.6906576390954906,19.34,156,0.13795052096247673,13232
36630,970,0.1483524999999999,-0.7011555642918387,19.34,157,0.11289894627407193,13312
36851,980,0.14321424999999988,-0.7013909120944569,19.21,159,0.05079336813651025,13424
37047,990,0.13865724999999995,-0.6973077262422247,18.89,160,0.0714763649739325,13520
37290,1000,0.13300750000000017,-0.7252429816778873,19.58,162,0.11060306895524263,13640
37506,1010,0.1279855000000002,-0.7305590711510326,19.32,163,0.08672841812949628,13752
37643,1020,0.12480025000000006,-0.7226590893649142,18.96,164,0.08513483311980963,13816
37844,1030,0.12012700000000043,-0.7439405263077075,19.38,165,0.07689062668941915,13920
38034,1040,0.11570950000000035,-0.7314100388229486,18.93,167,0.0697341775521636,14016
38202,1050,0.11180350000000006,-0.7262651436405833,18.65,168,0.06792532629333436,14096
38358,1060,0.10817650000000001,-0.6855842529322357,17.9,168,0.08232406340539455,14176
38548,1070,0.10375900000000005,-0.6916868844052269,18.18,170,0.0737105249427259,14272
38751,1080,0.09903925000000002,-0.6770013803798085,18.0,171,0.05820990679785609,14368
38949,1090,0.09443575000000037,-0.6671044935446813,18.02,172,0.069715382065624,14472
39123,1100,0.09039025000000023,-0.6358837727355444,17.33,173,0.09900906588882208,14560
39295,1110,0.08639125000000036,-0.6025941272557034,16.89,174,0.0732006971957162,14640
39467,1120,0.08239224999999983,-0.6219029079095256,17.24,175,0.07981620263308287,14728
39612,1130,0.07902100000000012,-0.6096254487746657,16.68,176,0.06346130068413913,14800
39785,1140,0.07499875,-0.5986899429184865,16.51,177,0.07159890932962298,14888
40003,1150,0.07,-0.6110457562153481,17.01,179,0.05445382045581937,15000
40183,1160,0.07,-0.6192779585869821,17.25,180,0.06929236510768533,15088
40365,1170,0.07,-0.6189379586760391,17.17,181,0.05462391651235521,15176
40562,1180,0.07,-0.6186878667446696,17.11,182,0.07700934121385217,15280
40728,1190,0.07,-0.6151610727189756,16.79,183,0.050515476148575544,15360
40897,1200,0.07,-0.6181820387213527,16.74,184,0.05053823417983949,15448
41057,1210,0.07,-0.6156419356924732,16.62,185,0.060109966434538364,15528
41239,1220,0.07,-0.6163307150072221,16.72,186,0.06848604674451053,15616
41441,1230,0.07,-0.6192910281387786,17.29,188,0.042946234345436096,15720
41613,1240,0.07,-0.6211915469657315,17.28,189,0.044803889002650976,15800
41796,1250,0.07,-0.6100660391070593,16.93,190,0.041366581339389086,15896
41927,1260,0.07,-0.5859722832817217,16.44,190,0.03330535627901554,15960
42128,1270,0.07,-0.5936184826750854,16.63,192,0.0421969392336905,16056
42287,1280,0.07,-0.5733265321911319,16.25,193,0.03824232192710042,16136
42486,1290,0.07,-0.5769922327484547,16.58,194,0.03978078090585768,16240
42713,1300,0.07,-0.5995129202613603,17.16,195,0.029725911561399698,16352
42902,1310,0.07,-0.6189635810420282,17.45,196,0.03321350202895701,16448
43075,1320,0.07,-0.6057549140369182,17.36,197,0.024006765568628907,16536
43218,1330,0.07,-0.5846969693101303,16.77,198,0.03422533627599478,16608
43371,1340,0.07,-0.572162485405442,16.58,199,0.026202138047665358,16680
43533,1350,0.07,-0.56385557405107,16.37,200,0.029511802247725427,16760
43703,1360,0.07,-0.5739303275147897,16.76,201,0.03491108538582921,16848
43869,1370,0.07,-0.5617903946054854,16.41,202,0.024717733031138778,16928
44026,1380,0.07,-0.5651235050128295,16.39,203,0.02342910086736083,17008
44219,1390,0.07,-0.5643184923618794,16.33,204,0.021912236465141177,17104
44380,1400,0.07,-0.5326981378797513,15.67,205,0.023724957602098584,17184
44578,1410,0.07,-0.5418863187245675,15.76,206,0.019305477384477854,17288
44763,1420,0.07,-0.5533438872735045,15.88,207,0.0213985126465559,17376
44939,1430,0.07,-0.5656349279704274,16.21,208,0.01838892581872642,17464
45091,1440,0.07,-0.5681869433881624,16.2,209,0.016499043558724225,17544
45289,1450,0.07,-0.570638025294229,16.56,210,0.017508057411760092,17640
45468,1460,0.07,-0.594136273884534,16.65,212,0.018148177536204457,17728
45668,1470,0.07,-0.6074635125844733,16.99,213,0.017126256367191672,17832
45851,1480,0.07,-0.6061128011297056,17.25,214,0.016761209350079298,17920
45996,1490,0.07,-0.5986955693734969,16.77,215,0.015166511991992593,17992
46130,1500,0.07,-0.5936581722610302,16.5,216,0.017230045748874545,18064
46314,1510,0.07,-0.5936114787156395,16.36,217,0.014720545266754925,18152
46523,1520,0.07,-0.610781619019855,16.6,218,0.01624181412626058,18256
46705,1530,0.07,-0.6225404304023107,16.66,219,0.014717679121531546,18352
46904,1540,0.07,-0.643354513134829,17.13,221,0.014819246483966708,18448
47031,1550,0.07,-0.6213431824323823,16.42,221,0.015792453777976334,18512
47194,1560,0.07,-0.6064707765901233,16.26,222,0.014599643531255424,18592
47379,1570,0.07,-0.5929978074887952,16.11,224,0.015307862893678248,18688
47556,1580,0.07,-0.5981034274646686,16.05,225,0.012642210116609931,18776
47700,1590,0.07,-0.5897465662859943,16.04,225,0.014776154072023928,18848
47857,1600,0.07,-0.5997998408521542,16.27,226,0.013337330077774823,18928
48001,1610,0.07,-0.5643956483268425,15.87,227,0.020010803709737957,19000
48212,1620,0.07,-0.5626158094218442,15.89,229,0.013750243349932134,19104
48427,1630,0.07,-0.576028359674439,16.22,230,0.012448068708181381,19208
48585,1640,0.07,-0.5674415621288647,15.81,231,0.012731461669318378,19288
48764,1650,0.07,-0.5913546116916727,16.33,232,0.012702443171292543,19376
48962,1660,0.07,-0.6072924448215286,16.68,233,0.01167727680876851,19480
49151,1670,0.07,-0.6162897745418183,16.72,234,0.011187450028955936,19568
49378,1680,0.07,-0.6298566620705776,17.22,235,0.011562590952962637,19688
49533,1690,0.07,-0.6356816752370734,17.33,236,0.0108175192726776,19760
49732,1700,0.07,-0.6493863990491215,17.75,237,0.010618868691381067,19864
49873,1710,0.07,-0.6515116977494041,17.72,238,0.010752837639302015,19936
50051,1720,0.07,-0.6320811344267226,17.39,239,0.010178388212807477,20024
50243,1730,0.07,-0.6181665346395824,17.16,240,0.00908520387019962,20120
50432,1740,0.07,-0.611566824142955,17.47,242,0.01135129015892744,20208
50700,1750,0.07,-0.6379994470257226,18.36,243,0.008568793011363596,20344
50932,1760,0.07,-0.6297772301969922,18.7,245,0.009002765058539808,20464
51180,1770,0.07,-0.6445612534231187,19.29,246,0.008391044975724071,20584
51448,1780,0.07,-0.6409899951682955,19.7,248,0.0088056581444107,20720
51670,1790,0.07,-0.6730732946831194,20.37,249,0.007131544989533722,20832
52093,1800,0.07,-0.6928647655151922,22.61,251,0.007291537360288203,21040
52439,1810,0.07,-0.7395357219227111,24.66,253,0.006184807571116835,21216
52715,1820,0.07,-0.7623694742989581,25.64,255,0.00629344122717157,21352
52987,1830,0.07,-0.7760690247244879,26.44,257,0.005593270529061556,21488
53262,1840,0.07,-0.8017407177507984,27.3,258,0.006117401353549212,21624
53568,1850,0.07,-0.8019783590942652,27.68,260,0.005587656109128147,21776
53841,1860,0.07,-0.8091210991730261,28.09,262,0.004933239717502147,21920
54074,1870,0.07,-0.8020877526772003,27.94,263,0.005171528551727533,22032
54359,1880,0.07,-0.8299803667696382,28.11,265,0.0043965665390715,22176
54734,1890,0.07,-0.8456775648004882,29.64,267,0.004562470159726217,22360
54969,1900,0.07,-0.837393123546839,27.76,269,0.004128148080781102,22480
55295,1910,0.07,-0.8297462456926471,27.56,271,0.003959518682677299,22640
55692,1920,0.07,-0.8447601031177483,28.77,274,0.0034740573028102517,22840
55981,1930,0.07,-0.8376921835753842,28.94,275,0.0035371088597457856,22984
56258,1940,0.07,-0.8297017626063865,28.96,277,0.0033998219296336174,23128
56452,1950,0.07,-0.8053201190622782,27.84,278,0.0037735368532594293,23224
56690,1960,0.07,-0.8065839562231492,27.49,280,0.003963388124248013,23344
56972,1970,0.07,-0.8034899761337914,27.98,281,0.0033772756287362427,23480
57204,1980,0.07,-0.775193627579509,27.45,283,0.0033796920033637434,23600
57572,1990,0.07,-0.7578712302701284,27.38,286,0.003860502823954448,23784
57793,2000,0.07,-0.7374249158866832,27.24,287,0.004516989894909784,23896
58051,2010,0.07,-0.7291435366244713,26.56,289,0.004369953589048237,24024
58306,2020,0.07,-0.7037250772885834,25.14,291,0.003836981806671247,24152
58522,2030,0.07,-0.688305952430206,24.41,292,0.003843509533908218,24256
58674,2040,0.07,-0.6634054442494225,23.16,293,0.00317427163827233,24336
58879,2050,0.07,-0.669235168720666,23.27,294,0.004366545705124736,24432
59087,2060,0.07,-0.6686275414978127,22.97,296,0.004129760491196066,24536
59280,2070,0.07,-0.6550046585677921,22.08,297,0.003938817302696407,24632
59451,2080,0.07,-0.6357821280303207,21.47,298,0.0041478109487798065,24720
59662,2090,0.07,-0.6132965238280073,19.9,300,0.004206306854030117,24824
59830,2100,0.07,-0.6131399652127771,19.37,301,0.0041209105984307826,24912
59997,2110,0.07,-0.5799656763707393,18.46,302,0.004378201701911166,24992
60175,2120,0.07,-0.5698563760029852,17.69,303,0.004142662190133706,25080
60355,2130,0.07,-0.5763799769510323,17.33,304,0.004459727730136365,25176
60519,2140,0.07,-0.5905644613378057,17.45,305,0.004297419771319255,25256
60733,2150,0.07,-0.5846830717435729,17.54,307,0.0043570640264078975,25360
60929,2160,0.07,-0.5741240763111657,17.42,308,0.004258955334080383,25464
61181,2170,0.07,-0.589740697279219,18.01,309,0.00544316612649709,25584
61351,2180,0.07,-0.5975357745062798,18.0,310,0.003579196607461199,25672
61608,2190,0.07,-0.6331928294229547,18.46,312,0.005343771772459149,25800
61840,2200,0.07,-0.6478027644204988,19.1,313,0.005449010990560055,25912
62088,2210,0.07,-0.6885287909797954,19.91,315,0.005422960966825485,26040
62389,2220,0.07,-0.7100323918782656,21.14,317,0.004900071886368096,26192
62562,2230,0.07,-0.6945933767179767,21.07,318,0.005077059788163751,26280
62860,2240,0.07,-0.7152306792430242,22.41,319,0.0046382598229683936,26424
63033,2250,0.07,-0.7074569343164392,22.0,320,0.006047954113455489,26512
63323,2260,0.07,-0.7338180005351407,22.94,322,0.006340109161101282,26656
63558,2270,0.07,-0.7297647726545163,22.77,323,0.0047154874773696065,26776
63814,2280,0.07,-0.7498920414722526,23.63,325,0.004695463489042595,26904
64102,2290,0.07,-0.7428886061682647,23.94,327,0.005130726232891902,27048
64415,2300,0.07,-0.7571884602005191,24.75,329,0.004851993435295299,27200
64615,2310,0.07,-0.744876026854965,24.27,330,0.004908287344733253,27304
64843,2320,0.07,-0.7286157422139695,23.54,331,0.005155606020707637,27416
65075,2330,0.07,-0.7599723397180188,24.13,333,0.006352493830490857,27536
65393,2340,0.07,-0.7775616250922497,24.33,335,0.005944978911429644,27696
65612,2350,0.07,-0.7976895042246257,24.79,336,0.005223346874117851,27800
65837,2360,0.07,-0.7851571364735931,24.14,337,0.004723522957647219,27912
66098,2370,0.07,-0.8080408464419061,24.4,339,0.005654319713357836,28048
66458,2380,0.07,-0.8311250804930629,25.44,341,0.004980339261237532,28224
66658,2390,0.07,-0.8143796147140621,24.56,342,0.00551484344759956,28328
66861,2400,0.07,-0.7939334896575592,23.46,343,0.005676213098922744,28424
67126,2410,0.07,-0.8156707115925802,24.11,345,0.0053112253663130105,28560
67360,2420,0.07,-0.8274446958387878,24.17,346,0.005774249177193269,28672
67546,2430,0.07,-0.8148833272001446,23.71,347,0.0059200499090366066,28768
67703,2440,0.07,-0.7676312860580552,22.1,348,0.004416282754391432,28848
67928,2450,0.07,-0.752753059527594,22.16,350,0.004274502018233761,28960
68134,2460,0.07,-0.7443320801885176,21.97,351,0.006549181300215423,29064
68358,2470,0.07,-0.720117311225627,21.6,352,0.005121176014654338,29176
68562,2480,0.07,-0.6930387072340917,20.04,353,0.005347575759515166,29280
68767,2490,0.07,-0.696230238411241,20.09,354,0.005046649021096528,29376
