rollout/exploration_rate,time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss
0.9472225000000002,2270,2,10,-13.514416818627177,226.0,,
0.8886557500000001,4789,5,20,-13.43090732679577,238.45,,
0.8358085000000003,7062,8,30,-13.08062923851723,234.4,,
0.7660585000000002,10062,13,40,-13.927869847569976,250.55,24,0.000858483326737769
0.7025859999999999,12792,26,50,-13.887257574048007,254.84,1392,0.009307157357397955
0.639718,15496,40,60,-13.7640630237288,257.26666666666665,2744,0.0001273095376745914
0.5767570000000001,18204,54,70,-13.52867042807742,259.0571428571429,4096,0.009566761520545697
0.507007,21204,69,80,-13.452407564515198,264.05,5600,0.009565757805830799
0.44127925,24031,84,90,-13.40087363532155,266.0111111111111,7008,0.02847748059866717
0.37152925000000003,27031,101,100,-13.362743641947436,269.31,8512,0.0006840545393060893
0.30177924999999994,30031,117,110,-13.306760052576548,276.61,10008,0.010014831248554401
0.2320292500000004,33031,134,120,-13.248159898136779,281.42,11512,0.01020776209043106
0.16227924999999976,36031,151,130,-13.30035447950156,288.69,13008,0.01031700283056125
0.09252925000000023,39031,168,140,-12.88519991556157,288.69,14512,0.010275237153109629
0.07,42031,183,150,-12.768487556287555,291.39,16008,0.001070808204531204
0.07,44732,197,160,-12.60814354822546,291.36,17360,0.01024511810101103
0.07,47732,213,170,-12.638378932096089,294.28,18864,0.0011440003727329895
0.07,50732,228,180,-12.593691851772029,294.28,20360,0.001173478172859177
0.07,53732,244,190,-12.498347645444369,296.01,21864,0.0011221338863833807
0.07,56732,260,200,-12.43794800965369,296.01,23360,0.0013159798400010914
0.07,59732,275,210,-12.37364430883549,296.01,24864,0.010684269509511068
0.07,62732,291,220,-12.36147798152493,296.01,26360,0.0013509791606338695
0.07,65732,306,230,-12.332185329634957,296.01,27864,0.010412351941340603
0.07,68732,322,240,-12.367897987139031,296.01,29360,0.0012866759643657133
0.07,71732,338,250,-12.361795678282109,296.01,30864,0.0015697742492193356
0.07,74732,353,260,-12.436393480890636,299.0,32360,0.001488769135903567
0.07,77732,369,270,-12.447134643135591,299.0,33864,0.011366348277078941
0.07,80433,383,280,-12.241097708038927,296.01,35216,0.0019104081875411794
0.07,82980,396,290,-12.08725387094805,291.48,36488,0.001762540778145194
0.07,85980,412,300,-12.010566174483344,291.48,37984,0.011065314029110596
0.07,88980,428,310,-11.985203172998581,291.48,39488,0.0019170054729329422
0.07,91980,443,320,-11.917440566293832,291.48,40984,0.001761520150466822
0.07,94980,459,330,-11.815339036432842,291.48,42488,0.011012331044184975
0.07,97980,475,340,-11.66684959405467,291.48,43984,0.011924362508580089
0.07,100980,490,350,-11.597103514620828,291.48,45488,0.0018807936285156757
0.07,103980,505,360,-11.505279991499389,291.48,46984,0.001780147445970215
0.07,106980,520,370,-11.375543022294119,291.48,48488,0.012400123247061856
0.07,109701,534,380,-11.372407665747021,291.68,49848,0.0012193078000564128
0.07,112701,550,390,-11.436234602000214,296.21,51344,0.0010794731497298926
0.07,115410,564,400,-11.268014835733823,293.3,52704,0.0010498873962205835
0.07,118410,579,410,-11.148455980970306,293.3,54200,0.000888848167960532
0.07,121410,595,420,-11.003688544836294,293.3,55704,0.000808907141617965
0.07,123819,607,430,-10.65749551259387,287.39,56904,0.0007213590324681718
0.07,126819,623,440,-10.603082738724881,287.39,58408,0.000594064338656608
0.07,129819,638,450,-10.504032444257161,287.39,59904,0.0005486748996190727
0.07,132239,651,460,-10.225846091218887,281.59,61112,0.0005161488588782959
0.07,135239,666,470,-10.250835111591803,281.59,62616,0.00048036158477771096
0.07,138239,682,480,-10.298408811355069,284.38,64112,0.0004876511411566753
0.07,140968,696,490,-10.20354154364012,281.67,65480,0.0004494509339565411
0.07,143968,711,500,-10.291522109235519,284.58,66976,0.0005722698952013161
0.07,146968,727,510,-10.32123820788549,284.58,68480,0.0004186855221632868
0.07,149968,742,520,-10.373084024061555,284.58,69976,0.0006295413295447361
0.07,152968,758,530,-10.67069173485065,290.49,71480,0.0004160757962381467
0.07,155968,774,540,-10.70019858063674,290.49,72976,0.0004169112780800788
0.07,158968,789,550,-10.6823228220174,290.49,74480,0.0006396717508323491
0.07,161968,805,560,-10.93984189133875,296.29,75976,0.0005850484449183568
0.07,164968,820,570,-10.942649209449762,296.29,77480,0.0004916466314170975
0.07,167968,836,580,-10.961668628790271,296.29,78976,0.00048255352885462344
0.07,170968,851,590,-11.06006605449111,299.0,80480,0.010352494915423449
0.07,173968,866,600,-11.042591913132055,299.0,81976,0.0004521042064880021
0.07,176968,882,610,-11.010646338886579,299.0,83480,0.0003390850451978622
0.07,179968,898,620,-11.01697753627527,299.0,84976,0.00045297052565729246
0.07,182968,913,630,-10.929570899726937,299.0,86480,0.0004207249694445636
0.07,185968,929,640,-10.897235944830257,299.0,87976,0.00041061728188651614
0.07,188968,944,650,-10.901839742409614,299.0,89480,0.010260539478622377
0.07,191968,960,660,-10.80274206443844,299.0,90976,0.0004047628681291826
0.07,194968,975,670,-10.781151553745554,299.0,92480,0.00044731777052220423
0.07,197968,990,680,-10.7450306858152,299.0,93976,0.0003616689155023778
