rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9619862499999998,162.5,1635,10,10.123245778235674,1,,
0.9410612500000001,125.75,2535,20,7.715675287085242,2,,
0.9289014999999999,100.93333333333334,3058,30,6.13845080972879,3,,
0.9061862499999997,99.875,4035,40,5.996531330932177,4,,
0.89037625,93.3,4715,50,5.572693682522319,5,,
0.8714740000000001,91.13333333333334,5528,60,5.369591525163864,6,,
0.857059,86.82857142857142,6148,70,5.103631283260921,7,,
0.8222769999999999,94.55,7644,80,5.733875593364582,9,,
0.7942374999999999,97.33333333333333,8850,90,6.037329311104467,11,,
0.76705825,99.19,10019,100,6.1967578394226495,13,8,0.11014307010918856
0.7477607500000001,91.14,10849,110,5.643093781748857,17,424,0.12485794723033905
0.7226275000000002,92.95,11930,120,5.6864337312687665,22,960,0.10484851382716442
0.7096772499999999,93.29,12487,130,5.704506945261357,25,1240,0.1051512894773623
0.6937975000000003,90.35,13170,140,5.5058811843530755,29,1584,0.12426679868076462
0.6808937499999999,89.1,13725,150,5.391436894532212,31,1856,0.15306342544499785
0.66099175,89.53,14581,160,5.389565992986141,36,2288,0.10711807585903443
0.6382764999999999,93.1,15558,170,5.50111343109371,41,2776,0.1370481073972769
0.6160727500000001,87.69,16513,180,4.981230034456812,46,3256,0.05293442850233987
0.5974494999999999,83.64,17314,190,4.530008056962985,50,3656,0.16064875235315412
0.5818720000000001,78.65,17984,200,4.096470918579714,54,3984,0.11361145041882992
0.5703865000000001,75.29,18478,210,3.864963436469101,56,4232,0.11588076851330698
0.5597380000000001,69.06,18936,220,3.5188977863673965,59,4464,0.06707058334723115
0.5389292500000001,72.44,19831,230,3.657626580961057,64,4912,0.16335227829404175
0.5032869999999999,80.94,21364,240,4.02710686004766,72,5680,0.08204863592982292
0.49073199999999984,80.79,21904,250,4.011198962418232,75,5944,0.10449793306179345
0.4703185000000003,81.01,22782,260,4.023975651041091,79,6384,0.11713340447749943
0.44458074999999997,82.31,23889,270,4.154682570798133,86,6944,0.07500221347436309
0.42342325000000025,81.86,24799,280,4.112956838628627,91,7392,0.123737946851179
0.40314925,82.57,25671,290,4.152050572162327,96,7832,0.14506372646428645
0.3827124999999999,84.66,26550,300,4.260817455524108,101,8272,0.09124296100344509
0.3560680000000004,91.18,27696,310,4.600095260486789,107,8840,0.14024585078004748
0.3338875000000001,96.14,28650,320,4.839989640181763,112,9320,0.16624355863314122
0.3068710000000002,98.81,29812,330,4.9403175039161,119,9904,0.15763567649992183
0.28183075000000046,94.25,30889,340,4.730757016995145,125,10440,0.11004898976534605
0.2610220000000003,97.8,31784,350,4.8793117503338035,130,10888,0.20137427875306457
0.22821625000000012,103.13,33195,360,5.068126226375136,138,11592,0.16675138112623245
0.20164150000000003,103.49,34338,370,4.958016495935862,145,12168,0.04967417917214334
0.18327400000000005,102.29,35128,380,4.848582773498866,149,12560,0.11666556063573807
0.1573037500000002,104.74,36245,390,4.918340276081177,156,13120,0.14570363145321608
0.12607900000000016,109.38,37588,400,5.054008720561351,164,13792,0.14707209391053766
0.0732782500000001,120.63,39859,410,5.486736923472034,177,14928,0.06528223655186594
0.07,131.36,41886,420,6.029990783419836,188,15936,0.1905057653784752
0.07,140.01,43913,430,6.390699129865544,198,16952,0.12209707859437913
0.07,149.43,45932,440,6.7251661529147215,209,17960,0.1620933774393052
0.07,159.55,47839,450,7.198273096139583,219,18912,0.13616059091873467
0.07,156.87,48982,460,7.073153015223905,225,19488,0.06414533464703709
0.07,153.14,49752,470,6.953600337470256,230,19872,0.23716570605756715
0.07,153.95,50623,480,7.020620338777186,234,20304,0.15202937548747286
0.07,149.29,51274,490,6.813373864703489,238,20632,0.2528601512312889
0.07,141.16,51804,500,6.466915614980921,240,20896,0.1791376713081263
0.07,124.15,52374,510,5.737644728924533,244,21184,0.13792156684212387
0.07,107.68,52754,520,4.900299872134806,246,21376,0.13891791692003608
0.07,93.02,53315,530,4.235319116826595,249,21656,0.10820695798611268
0.07,79.41,53973,540,3.6773567331475605,252,21984,0.22682489530416206
0.07,70.17,54956,550,3.2442349717117325,258,22472,0.12302974972408265
0.07,64.79,55561,560,3.0112408801588217,262,22776,0.13760923163499683
0.07,65.98,56450,570,3.070792834203847,267,23224,0.18152628187090158
0.07,65.7,57293,580,3.0795786798996083,272,23640,0.15206780086737126
0.07,66.16,57990,590,3.0914304364619327,276,23992,0.09476218861527741
0.07,73.74,59278,600,3.4623460691573227,283,24632,0.12403661472490057
0.07,83.45,60819,610,3.877429802411141,291,25408,0.13893028208985925
0.07,97.93,62647,620,4.462444664053155,301,26320,0.09374484285945073
0.07,102.5,63665,630,4.60625480212012,306,26832,0.12300505075836554
0.07,109.78,65051,640,4.86467491700263,315,27520,0.12441837985534221
0.07,118.92,66948,650,5.090596549882424,326,28472,0.21279487700667232
0.07,126.16,68277,660,5.368434794663322,334,29136,0.12456726294476539
0.07,140.6,70610,670,6.00333665812351,347,30304,0.12561167182866484
0.07,156.48,73041,680,6.685981622641588,360,31520,0.11066316091455519
0.07,165.35,74625,690,7.114142459718821,370,32312,0.1428758355905302
0.07,162.64,75642,700,6.993916772290642,376,32816,0.12801165640121326
0.07,159.2,76839,710,6.8593611825118295,383,33416,0.14157681085634977
0.07,147.23,77470,720,6.3863041670003335,387,33728,0.20481829124037176
0.07,149.99,78764,730,6.578347060713461,395,34376,0.18905445060227066
0.07,141.51,79302,740,6.269993857079572,398,34648,0.15975828294176608
0.07,134.98,80546,750,6.165100504799803,406,35272,0.11394998867763206
0.07,132.21,81598,760,6.0652884814843935,412,35792,0.09746510238619521
0.07,119.77,82687,770,5.450468523693513,419,36336,0.0976608760538511
0.07,107.15,83856,780,4.806119939177794,427,36920,0.06796314747771248
0.07,100.19,84744,790,4.402639752608221,432,37368,0.142417321796529
0.07,103.52,86094,800,4.431427860135165,441,38040,0.1136490052449517
0.07,100.7,87009,810,4.252525658578218,446,38504,0.17599339596927166
0.07,106.33,88203,820,4.409473897321144,454,39096,0.09727969160303473
0.07,108.81,89745,830,4.42592782446454,463,39872,0.11380283901235089
0.07,125.32,91934,840,5.060582129629898,477,40960,0.18498735601315275
0.07,127.42,93388,850,5.100537285129261,486,41688,0.1616052011377178
0.07,124.09,94107,860,4.9514824587229915,491,42048,0.15984901797492057
0.07,125.45,95332,870,4.967218650583546,498,42664,0.08306044840719551
0.07,124.92,96448,880,4.964011798952602,505,43216,0.09889815479982644
0.07,127.78,97622,890,5.097484791563715,512,43808,0.20653371134540066
0.07,121.81,98375,900,4.914921650840679,517,44184,0.12945141678210348
0.07,120.09,99118,910,4.86068184898541,521,44552,0.06792958767618984
0.07,116.91,99994,920,4.798850329069296,527,44992,0.0988597993273288
0.07,108.59,100704,930,4.506289666804585,531,45344,0.19001343857962638
0.07,96.67,101701,940,4.056721092627995,538,45848,0.14437814621487632
0.07,94.81,102969,950,3.982821885226088,545,46480,0.1277364181005396
0.07,99.02,104109,960,4.144926492277103,552,47048,0.12853663504938595
0.07,94.46,104878,970,4.0135911357222485,557,47432,0.051064450468402356
0.07,94.91,106039,980,4.046756319048998,564,48016,0.15988200437277555
0.07,92.74,106996,990,3.9817232728754903,570,48496,0.19124387321062386
0.07,99.65,108440,1000,4.266765413611802,579,49216,0.22037698526401073
0.07,109.13,110131,1010,4.670426646464276,589,50064,0.14233744447119534
0.07,111.95,111289,1020,4.831662305350618,597,50640,0.1576556799118407
0.07,119.13,112717,1030,5.127990079374468,605,51352,0.12737759776064195
0.07,124.04,114205,1040,5.3221536011482184,614,52096,0.09393418781110086
0.07,122.44,115313,1050,5.241085302722881,621,52656,0.12492507044225931
0.07,126.14,116823,1060,5.399954610851786,630,53408,0.08115355353220366
0.07,133.79,118357,1070,5.709258211422971,640,54176,0.1691552413831232
0.07,147.44,120883,1080,6.301228530527868,656,55440,0.11007572697417345
0.07,158.08,122904,1090,6.824908296335345,668,56448,0.10956102580530569
0.07,166.88,125228,1100,7.244546109375295,683,57608,0.1089922251412645
0.07,166.63,126894,1110,7.24644564027514,694,58440,0.15370302068185993
0.07,161.27,127516,1120,6.978319634452628,698,58752,0.0891882854339201
0.07,157.84,128601,1130,6.945741379204982,705,59296,0.12407454536878504
0.07,156.6,129965,1140,7.004871643821722,714,59976,0.19979630567831919
0.07,167.68,132181,1150,7.707744005892226,728,61088,0.12345778816961683
0.07,162.24,133147,1160,7.569878545806088,734,61568,0.1090136815328151
0.07,160.7,134527,1170,7.579662241528341,743,62256,0.06324011665128637
0.07,150.04,135987,1180,7.202198032653433,753,62992,0.15355005595483817
0.07,143.74,137378,1190,6.959290831300263,762,63688,0.06256986405060161
0.07,140.66,139394,1200,6.833288053909758,775,64696,0.07684655286720954
0.07,139.73,140967,1210,6.819300000517274,785,65480,0.10717493901029229
0.07,152.73,142889,1220,7.373678981943544,797,66440,0.09270432947960217
0.07,161.76,144877,1230,7.6689665037925865,809,67432,0.15295571653405204
0.07,172.09,147274,1240,7.972815834419561,824,68632,0.046713556148461066
0.07,164.17,148698,1250,7.381975348028126,833,69344,0.09070044073450845
0.07,171.25,150372,1260,7.58751061197536,843,70184,0.12184940045699477
0.07,172.51,151878,1270,7.544480623836062,853,70936,0.017379732758854516
0.07,180.36,154123,1280,7.690333563941132,867,72056,0.07660538592608646
0.07,182.53,155731,1290,7.570623620269224,876,72864,0.12072557039209642
0.07,175.94,157088,1300,7.15340590695588,885,73536,0.0318326689011883
0.07,177.56,158823,1310,7.081374339509884,896,74408,0.14630048292747233
0.07,168.0,159789,1320,6.623650379505461,902,74888,0.13456810609204695
0.07,161.16,161093,1330,6.2424440479171235,910,75544,0.176169291138649
0.07,146.05,161979,1340,5.612342460423318,916,75984,0.09218187359510921
