rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9466877500000003,10,2293,228.3,11.733303920711329,2,,
0.9094877500000003,20,3893,193.65,11.124147300451261,4,,
0.8489214999999999,30,6498,215.6,12.842677256062988,7,,
0.79463275,40,8833,219.825,13.358467471365557,10,,
0.7444127499999998,50,10993,218.86,13.360951840399691,17,496,0.03773028574505588
0.70512025,60,12683,210.38333333333333,12.616657446786276,25,1336,0.00012107812835893128
0.660736,70,14592,207.45714285714286,11.980360009104542,34,2288,0.019016084557733848
0.6200950000000001,80,16340,203.25,11.347571406741768,43,3168,0.038158422483320464
0.5823835000000004,90,17962,198.57777777777778,10.784875716333614,52,3976,0.057022257446078584
0.5486245000000001,100,19414,193.14,10.268032658066602,59,4704,0.010009939593146555
0.49266175,110,21821,194.28,9.998779330530738,72,5904,0.010407660287455656
0.4546945000000001,120,23454,194.61,9.561171301564547,81,6720,0.020638986126868986
0.40747374999999997,130,25485,188.87,8.685607418607225,92,7736,0.02085278586309869
0.37720224999999996,140,26787,178.54,7.669134660108415,99,8392,0.0211710781295551
0.33270175000000013,150,28701,176.08,7.021249551163579,109,9344,0.03171169699635357
0.28931724999999986,160,30567,177.84,6.798890685731075,120,10280,0.022409377910662442
0.25432599999999983,170,32072,173.8,6.523872738329389,128,11032,0.012946630507940426
0.22312449999999984,180,33414,169.74,6.303263896706949,136,11704,0.04254732886329293
0.18848200000000004,190,34904,168.42,6.1768781681739355,144,12448,0.05399701785063371
0.14451625000000012,200,36795,172.81,6.200895759169933,153,13392,0.04515002394327894
0.10492149999999989,210,38498,165.77,5.853862701120646,162,14248,0.014457606710493565
0.07,220,40414,168.6,5.868460614836779,173,15200,0.08719834801740944
0.07,230,42414,168.29,5.699557283322706,183,16200,0.045774176047416404
0.07,240,43975,170.88,5.71366425740754,191,16984,0.0360365174128674
0.07,250,45479,166.78,5.488873030115518,199,17736,0.04677156306570396
0.07,260,46987,163.2,5.368361315206641,207,18488,0.016931366524659097
0.07,270,49464,172.92,5.686452795557073,220,19728,0.016311064508045092
0.07,280,52153,186.39,6.190149318010397,234,21072,0.06983385205967352
0.07,290,54465,194.61,6.480823762843851,246,22232,0.037826665269676596
0.07,300,56727,198.32,6.584800906007336,258,23360,0.029486655606888235
0.07,310,59450,208.52,6.873056193564736,272,24720,0.028183103422634304
0.07,320,61462,209.48,6.843319417096013,283,25728,0.029847759404219687
0.07,330,63347,208.33,6.802061791778966,293,26672,0.040885092050302774
0.07,340,64993,209.18,6.788536560216629,301,27496,0.029958268743939698
0.07,350,67306,217.27,7.011446604221391,313,28648,0.04211572604253888
0.07,360,68900,218.13,6.961755023558775,322,29448,0.04200411634519696
0.07,370,70801,212.37,6.674474933248696,331,30400,0.03010588005417958
0.07,380,72420,201.67,6.165207465678578,340,31208,0.05481824453454465
0.07,390,73626,190.61,5.713334249660963,346,31808,0.055678124248515815
0.07,400,75166,183.39,5.465724067866919,354,32576,0.029938286694232374
0.07,410,76599,170.49,5.005774628433371,361,33296,0.04311358503764495
0.07,420,77873,163.11,4.817148412600046,368,33936,0.07772149436641484
0.07,430,79153,157.06,4.626485226788804,375,34576,0.053853202145546675
0.07,440,80748,156.55,4.639309777452273,383,35368,0.05698947381461039
0.07,450,81892,144.86,4.268286052582157,389,35944,0.018595100147649646
0.07,460,83155,141.55,4.118347127818055,395,36576,0.01748870813753456
0.07,470,84886,139.85,4.073511455895606,405,37440,0.017593827680684626
0.07,480,86529,140.09,4.067104076583095,413,38264,0.03033161291386932
0.07,490,87858,141.32,4.092095166088467,420,38928,0.06959705165354535
0.07,500,89209,139.43,4.026896076361799,427,39600,0.04161884338827804
0.07,510,90566,138.67,4.005951701096104,434,40280,0.0418920197407715
0.07,520,92018,140.45,4.01885838411753,442,41008,0.04168981942348182
0.07,530,93893,146.4,4.163288875391932,452,41944,0.0650568634737283
0.07,540,95688,148.4,4.180528567274817,461,42840,0.05489980656420812
0.07,550,97041,150.49,4.244497109893776,468,43520,0.06655714579392225
0.07,560,98815,155.6,4.388447616810292,478,44400,0.00569111411459744
0.07,570,100447,154.61,4.319912807118354,486,45216,0.05315486353356391
0.07,580,102305,156.76,4.362635140727494,496,46152,0.029858468857128173
0.07,590,104097,161.39,4.451532908478875,505,47048,0.06442344648530707
0.07,600,105195,158.86,4.377101112739064,511,47592,0.04022584354970604
0.07,610,106376,157.1,4.311150954252793,517,48184,0.028671412030234933
0.07,620,107889,157.71,4.289054579048871,525,48944,0.004634993820218369
0.07,630,109207,152.14,4.177592392351811,531,49600,0.03902276064036414
0.07,640,110406,146.18,4.003384654462943,538,50200,0.040277956053614616
0.07,650,111696,145.55,3.9617006545428084,544,50840,0.06294425274245441
0.07,660,112569,136.54,3.7228138056664917,549,51280,0.06263476316235028
0.07,670,114056,135.09,3.6558395816061715,556,52024,0.05298182275146246
0.07,680,115391,129.86,3.5277448515290706,563,52688,0.07541343272896484
0.07,690,116809,126.12,3.477940719520092,571,53400,0.07452989515149966
0.07,700,118517,132.22,3.652986928811497,580,54256,0.027492830413393676
0.07,710,119808,133.32,3.716378289228221,586,54896,0.07260205806232989
0.07,720,121392,134.03,3.737579568994487,595,55688,0.06202412277343683
0.07,730,123193,138.86,3.8459793351145,604,56592,0.05075068285805173
0.07,740,124659,141.53,3.918254269996167,612,57328,0.01433014968642965
0.07,750,126238,144.42,4.091856016434544,620,58112,0.04998258478008211
0.07,760,127548,148.79,4.175614437972765,627,58768,0.06095957264187746
0.07,770,129020,148.64,4.191114878985193,634,59504,0.060302572179352865
0.07,780,130192,147.01,4.164513971546205,640,60088,0.025958805141272023
0.07,790,131040,141.31,4.058585376064136,645,60512,0.09831617947202176
0.07,800,132069,134.52,3.9493923511255535,651,61032,0.03860135603463277
0.07,810,133199,132.91,3.888799535181668,656,61592,0.027038575703045353
0.07,820,133951,124.59,3.69594285052768,660,61968,0.06954942445736378
0.07,830,135130,118.37,3.5716274874868743,666,62560,0.09491788333980367
0.07,840,136541,117.82,3.534427204943224,674,63264,0.07226788558182307
0.07,850,137796,114.58,3.3938269797311045,680,63896,0.06209712725831196
0.07,860,139127,114.79,3.437289227820664,687,64560,0.09572370606474578
0.07,870,141185,120.65,3.6449015380777228,698,65592,0.08423786060302518
0.07,880,142430,121.38,3.650188916418965,704,66208,0.07207050803117454
0.07,890,144330,131.9,3.903523637237287,714,67160,0.048376678401837125
0.07,900,145574,134.05,3.9255338864573814,721,67784,0.06998680309334304
0.07,910,147208,139.09,4.1091933576489605,729,68600,0.05878889566520229
0.07,920,148583,145.32,4.269640540081277,736,69288,0.04557228344492614
0.07,930,150190,149.6,4.3696932546671245,745,70088,0.07235280727036297
0.07,940,151824,151.83,4.506394472382957,753,70904,0.07139511947752908
0.07,950,153119,152.23,4.500287998047066,760,71552,0.07953063334571198
0.07,960,154270,150.43,4.43873265633706,766,72128,0.03719465123140253
0.07,970,155294,140.09,4.103260310498629,771,72640,0.09287734911777079
0.07,980,156780,142.5,4.16432643670635,779,73384,0.0705994759046007
0.07,990,157801,133.71,3.9166934564112093,784,73896,0.08093071967596188
0.07,1000,159085,134.11,3.8781934123991784,791,74536,0.09045825549401343
0.07,1010,160520,132.12,3.7748255537787263,799,75256,0.09285412105964497
0.07,1020,161899,132.16,3.7845079442187206,806,75944,0.03622778717544861
0.07,1030,163234,129.44,3.67553212058137,813,76616,0.05743821649230085
0.07,1040,164890,129.66,3.625713555623189,822,77440,0.03863787360023707
0.07,1050,166040,128.21,3.5832081641640796,828,78016,0.07947026193141937
0.07,1060,167077,127.07,3.555207739462948,833,78536,0.0908903518866282
0.07,1070,167817,124.23,3.477456446159523,837,78904,0.04807706631254405
0.07,1080,169171,122.91,3.438937498670536,844,79584,0.06949011766118929
0.07,1090,170529,126.28,3.494737028555398,851,80264,0.08112213161075488
0.07,1100,171936,127.51,3.5178434672862364,858,80960,0.03643345891032368
0.07,1110,173579,129.59,3.589384635719256,867,81784,0.0674914289265871
0.07,1120,174594,125.95,3.476641146551778,872,82296,0.0564994559972547
0.07,1130,176102,127.68,3.5257355364135607,880,83048,0.03789983986644074
0.07,1140,177321,123.31,3.4149471157123745,886,83656,0.10082416725344956
0.07,1150,178878,127.38,3.5233266544573048,894,84432,0.06752842699643224
0.07,1160,180742,135.65,3.717281190910424,904,85368,0.0577007471001707
0.07,1170,182963,150.46,4.099139493816656,915,86480,0.0489850205485709
0.07,1180,184930,156.59,4.229528500953843,926,87464,0.06915975525043905
0.07,1190,186523,158.94,4.273905283254585,934,88256,0.04635960404993966
0.07,1200,188687,166.51,4.590879135569519,945,89336,0.09171503741526976
0.07,1210,190298,166.19,4.553118272247743,954,90144,0.08301917350036092
0.07,1220,191900,172.06,4.67848033238458,962,90944,0.10391807527048513
0.07,1230,194095,178.93,4.820179022668109,974,92040,0.07026763499015942
0.07,1240,195905,184.84,4.950929453930473,983,92952,0.0701975182746537
0.07,1250,197268,182.9,4.850662574280175,990,93632,0.025861319300020114
0.07,1260,198952,181.1,4.7890399837537645,999,94472,0.09055863914545625
