rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
10.62026334355133,10,3,163.1,0.96184675,1641,,
10.353699863859472,20,5,163.9,0.9233215,3298,,
10.6239234868853,30,8,170.16666666666666,0.88061125,5135,,
12.011567581556239,40,11,183.375,0.82853125,7375,,
12.511572459888455,50,14,185.26,0.7834727500000002,9313,,
12.632528145384487,60,22,187.21666666666667,0.7374377500000001,11293,640,0.018862868708765745
11.786907290857794,70,29,178.9857142857143,0.7070732499999999,12599,1296,0.01891701313707017
11.01699111886272,80,35,170.4875,0.6810332500000003,13719,1856,0.019382202357519418
10.176027741601656,90,39,159.45555555555555,0.6642467500000002,14441,2216,0.04915876701124944
9.536295584389267,100,44,151.04,0.6465070000000002,15204,2600,0.039090389538614545
8.734120660889545,110,47,140.38,0.6331382499999998,15779,2888,0.058519991929642856
8.023815718429251,120,50,129.63,0.61960675,16361,3176,0.04922400580835529
7.2295934939308575,130,54,118.75,0.6021924999999999,17110,3552,0.0400896716164425
5.96788592922975,140,58,103.74,0.5850107499999999,17849,3920,0.0405280718987342
4.812857786393497,150,62,90.79,0.5700610000000002,18492,4240,0.06004180965828709
3.6872458292737575,160,65,75.83,0.5588080000000002,18976,4480,0.06056541923317127
3.33075983001547,170,68,68.79,0.5448114999999999,19578,4784,0.09980130451731384
3.0254339123668763,180,71,62.91,0.5324424999999999,20110,5048,0.09095040764077567
2.915379895011522,190,74,60.96,0.5201897500000001,20637,5312,0.10100756710744463
2.710400111047361,200,76,57.04,0.5115639999999999,21008,5496,0.1298513099027332
2.6471981922029273,210,78,55.64,0.5014502499999998,21443,5720,0.10338706118636765
2.7396997745141447,220,83,58.1,0.4821992500000002,22271,6128,0.06330846453784034
2.673497155760127,230,86,55.97,0.4697372500000001,22807,6400,0.06630353885702789
2.5750417860457424,240,89,53.95,0.4572519999999999,23344,6664,0.1038063561427407
2.523948089989387,250,92,52.89,0.4447667500000001,23881,6936,0.1361505538225174
2.698305354301563,260,97,55.61,0.42718975000000015,24637,7312,0.11036381736630574
2.8088233625852737,270,101,58.15,0.4072877500000004,25493,7744,0.1310758541803807
2.899384791250896,280,106,60.23,0.39008275000000026,26233,8112,0.09100276505341753
3.4060439121214223,290,115,70.44,0.3540917499999998,27781,8888,0.09479749423917383
3.585952985055899,300,119,74.01,0.33716574999999993,28509,9248,0.08506913052406162
3.7867945149433204,310,124,78.29,0.3171010000000002,29372,9680,0.144347041612491
3.7846634012552074,320,129,78.82,0.2966177500000001,30253,10120,0.13759006862528622
3.8249171899372,330,132,79.38,0.2828537499999999,30845,10416,0.09537202992942184
3.8962685317629404,340,137,81.1,0.26636950000000015,31554,10776,0.0973658470902592
4.012644219331911,350,141,84.13,0.24683950000000032,32394,11192,0.1849623741582036
3.98581790228727,360,146,84.03,0.22949500000000023,33140,11568,0.146956110955216
3.7660003013181242,370,148,79.72,0.21961375000000005,33565,11776,0.1333712813211605
3.733736218479742,380,152,79.49,0.20294349999999983,34282,12136,0.12596928188577294
3.2764209369191093,390,156,70.89,0.18694750000000038,34970,12480,0.08060310769360512
3.1812191303939534,400,160,69.93,0.17225350000000017,35602,12800,0.09109598048962653
3.187389863346402,410,165,71.17,0.14930575000000001,36589,13288,0.21972486679442227
3.039185321791706,420,169,68.09,0.13598349999999992,37162,13576,0.059248492354527116
3.4891989902084415,430,179,80.97,0.09227350000000012,39042,14520,0.15969481109641492
3.8977466143516595,440,189,93.45,0.07,40999,15496,0.09937164362054318
4.045444299414901,450,196,98.71,0.07,42365,16176,0.16549639496952295
4.4354221489667705,460,207,111.25,0.07,44365,17176,0.1678653061389923
5.053171251699155,470,219,129.53,0.07,46618,18304,0.17141608509700745
5.55636557431216,480,230,142.88,0.07,48670,19328,0.1342299928655848
5.748958837621984,490,236,147.74,0.07,49844,19920,0.19042468257248402
6.312757595403359,500,248,163.32,0.07,52034,21016,0.02282126620411873
6.335242714145604,510,254,164.13,0.07,53102,21544,0.03621420555282384
6.377708783801637,520,258,165.88,0.07,53850,21920,0.2224315502680838
5.930717909337928,530,262,154.33,0.07,54575,22280,0.17824623454362154
5.408821386915645,540,264,139.89,0.07,55088,22536,0.12074794963700697
5.072391076998238,550,266,130.12,0.07,55477,22736,0.22030739893671125
4.472553158607808,560,268,113.65,0.07,55830,22912,0.09574038232676685
3.7899551845015664,570,270,94.72,0.07,56190,23088,0.14949847594834864
3.0761361358841124,580,272,77.22,0.07,56492,23240,0.18028577067889273
2.766300845414653,590,275,70.16,0.07,56960,23472,0.21975361125078052
2.1327372057068983,600,278,53.34,0.07,57468,23728,0.1935110460035503
1.9186912774757403,610,281,48.59,0.07,58061,24024,0.13913383265025914
1.8014702035497405,620,283,45.29,0.07,58479,24232,0.09421728865709156
1.6298823166550782,630,285,41.23,0.07,58798,24392,0.09436647116672248
1.6053080143245841,640,288,40.71,0.07,59259,24624,0.12229836080223322
1.5744483749338547,650,290,40.26,0.07,59603,24800,0.1530457236804068
1.5445048450688919,660,292,39.29,0.07,59859,24928,0.15203141479287297
1.5486997469112316,670,294,39.36,0.07,60226,25112,0.12217244470957667
1.8306457518346415,680,300,47.24,0.07,61316,25656,0.19549918873235583
2.0473450697587303,690,308,53.07,0.07,62367,26176,0.16714999312534928
2.0510710814988657,700,311,53.37,0.07,62905,26448,0.16674816666636616
2.0906615362299927,710,316,54.29,0.07,63590,26792,0.14086497598327696
2.168527606867804,720,320,56.97,0.07,64276,27136,0.19472790625877678
2.491450645063092,730,329,66.53,0.07,65551,27768,0.11539648461621255
2.552330706597068,740,333,68.2,0.07,66179,28088,0.0831116265617311
2.639322620862375,750,337,70.51,0.07,66754,28376,0.16999803960788995
2.641594450605838,760,339,70.81,0.07,67040,28512,0.12670114007778466
2.6369306679652063,770,341,71.06,0.07,67432,28712,0.140982277225703
2.413303890189238,780,344,64.57,0.07,67873,28936,0.15572498843539506
2.165930723462955,790,347,57.79,0.07,68246,29120,0.28861817345023155
2.242409282466141,800,352,60.08,0.07,69013,29504,0.21605157246813178
