rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,104.96,108787,1010,-4.70486101579358,570,49392,0.08990839868783951
0.07,100.53,109295,1020,-4.496219029772449,573,49640,0.10563037940301001
0.07,92.64,109608,1030,-4.143920725838955,575,49800,0.07936800795141608
0.07,79.17,110017,1040,-3.510755030623583,578,50008,0.09604373993352056
0.07,66.2,110367,1050,-2.921423810127261,580,50176,0.06893964175833389
0.07,52.76,110654,1060,-2.367200545483023,582,50320,0.0647779128048569
0.07,42.83,110898,1070,-1.9353864382294517,583,50448,0.09439052734524012
0.07,39.86,111213,1080,-1.8157420461340195,585,50600,0.1246521599823609
0.07,38.09,111722,1090,-1.7428044335558652,588,50856,0.10091540683060884
0.07,36.31,112058,1100,-1.6716703764337664,590,51024,0.09385920781642199
0.07,35.32,112419,1110,-1.6157101561615286,592,51208,0.0711773392977193
0.07,35.93,112988,1120,-1.6344479029027192,595,51488,0.11102009721798822
0.07,39.34,113642,1130,-1.764853089450883,599,51816,0.15629158134106547
0.07,40.01,114118,1140,-1.7880952355855524,602,52056,0.1470249688718468
0.07,42.21,114688,1150,-1.8786429413538237,605,52336,0.03963318502064794
0.07,45.43,115297,1160,-1.994092547177474,609,52648,0.05823460139799863
0.07,53.81,116379,1170,-2.3417702741847255,615,53184,0.09236837492790073
0.07,55.62,116875,1180,-2.4108950120846404,618,53432,0.07853975426405668
0.07,57.39,117561,1190,-2.501291498627663,622,53776,0.09677725180517882
0.07,66.75,118833,1200,-2.8872795213758855,629,54416,0.12974197464063764
0.07,77.42,120261,1210,-3.319553907708973,637,55128,0.13724574935622513
0.07,81.5,121238,1220,-3.4495392607929434,642,55616,0.09015716169960797
0.07,84.07,122149,1230,-3.504347236313281,647,56072,0.09135847818106413
0.07,88.95,123113,1240,-3.661682528924144,653,56552,0.12660081451758742
0.07,100.95,124883,1250,-4.079523641788184,663,57440,0.10936626349575818
0.07,117.07,127104,1260,-4.64466341104654,675,58544,0.10549982578959316
0.07,120.57,128536,1270,-4.720633362014634,683,59264,0.13356494344770908
0.07,134.46,130421,1280,-5.232677213591648,694,60208,0.10535666905343533
0.07,147.17,132378,1290,-5.730782629583595,705,61184,0.06472522451076657
0.07,153.53,134286,1300,-6.01234429686953,715,62136,0.16438100161030889
0.07,153.77,135738,1310,-6.052201572210684,724,62864,0.07019871508236974
0.07,158.74,137212,1320,-6.300583984574963,732,63600,0.05601524270605296
0.07,158.39,138088,1330,-6.364649911207915,737,64040,0.14089549123309553
0.07,155.16,138729,1340,-6.289098679714295,741,64360,0.10626921290531754
0.07,146.58,139641,1350,-6.04523185881923,746,64816,0.06383287953212857
0.07,133.6,140564,1360,-5.626405031328678,751,65280,0.0980134783894755
0.07,141.5,142786,1370,-6.045627640147069,764,66392,0.13270707556512207
0.07,143.29,144850,1380,-6.183194026914926,776,67424,0.05149507359601557
0.07,150.67,147545,1390,-6.478904095050093,791,68768,0.07616068853531033
0.07,142.55,148641,1400,-6.144702107080054,797,69320,0.09733491798397154
0.07,137.82,149620,1410,-5.904481096415566,802,69808,0.11676729004830122
0.07,129.18,150230,1420,-5.537257617492446,806,70112,0.099151779897511
0.07,124.98,150686,1430,-5.332629993967568,808,70336,0.1264388863928616
0.07,124.49,151278,1440,-5.299663784571134,812,70632,0.12406459636986256
0.07,127.43,152484,1450,-5.3829060072857144,818,71240,0.10476219467818737
0.07,126.99,153363,1460,-5.3250917121570716,823,71680,0.10141436895355582
0.07,123.37,155223,1470,-5.186523744755327,834,72608,0.08829215611331165
0.07,128.45,157795,1480,-5.450547105402538,849,73896,0.06982647313270718
0.07,124.03,160048,1490,-5.328279428756875,861,75016,0.06783445179462433
0.07,138.27,162568,1500,-5.908382474234424,875,76280,0.08680041041225195
0.07,152.16,164936,1510,-6.513687522953108,889,77464,0.09575703623704612
0.07,169.84,167314,1520,-7.221377239922964,902,78656,0.07479399116709828
0.07,187.45,169531,1530,-7.906667500486585,914,79760,0.10913687292486429
0.07,205.4,171918,1540,-8.623640000250319,927,80952,0.14084701146930456
0.07,216.0,174184,1550,-9.042245674330857,940,82088,0.15037502814084291
0.07,232.55,176718,1560,-9.752149232405845,954,83352,0.15522464737296104
0.07,241.17,179440,1570,-10.12723529606433,969,84712,0.13098593847826123
0.07,237.73,181668,1580,-9.983442582000318,982,85832,0.16343954764306545
0.07,243.43,184491,1590,-10.289664125860414,998,87240,0.12081569340080023
0.07,246.4,187308,1600,-10.557733808929243,1014,88648,0.13527815509587526
0.07,249.78,190014,1610,-11.172836635523652,1029,90000,0.11313740257173777
0.07,249.19,192333,1620,-11.54570209003414,1043,91160,0.11114881979301572
0.07,257.02,195333,1630,-12.982649309639783,1059,92664,0.0984637513756752
0.07,258.98,197916,1640,-13.37589318163841,1075,93952,0.09050140576437116
