rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.9825160000000001,10,0,4.753416305894042,752,74.2,,
0.9765639999999998,20,1,3.14125909753023,1008,49.4,,
0.9651017500000001,30,1,3.030090400024152,1501,49.03333333333333,,
0.95626675,40,2,2.8657387416103317,1881,46.025,,
0.9373877500000003,50,2,3.264053086042442,2693,52.86,,
0.9230425000000002,60,3,3.2561876327254438,3310,54.166666666666664,,
0.8953982499999998,70,5,3.864567146724589,4499,63.27142857142857,,
0.8796579999999999,80,6,3.943270075145962,5176,63.7,,
0.8626622500000001,90,7,4.016415755743077,5907,64.63333333333334,,
0.8511999999999998,100,7,3.8736171509371657,6400,63.0,,
0.83773825,110,8,3.773526431686716,6979,61.27,,
0.8273455000000001,120,9,3.944694207881369,7426,63.18,,
0.8145579999999999,130,10,4.040582600256045,7976,63.75,,
0.8004685,140,11,4.193499382247356,8582,66.01,,
0.7805897499999999,150,12,4.276940018242065,9437,66.44,,
0.77161525,160,13,4.155514870060119,9823,64.13,,
0.7446917500000001,170,18,4.1533892925351505,10981,63.82,0.19658870063722134,488
0.7303929999999998,180,21,4.076006927627198,11596,63.2,0.15933257434517145,792
0.71821,190,24,3.8943830931493015,12120,61.13,0.1691554207354784,1056
0.6911237500000003,200,30,4.283539581947716,13285,67.85,0.19887613505125046,1640
0.6711984999999998,210,35,4.392797496715797,14142,70.63,0.12497010419610888,2064
0.6441587500000003,220,41,4.694725834756301,15305,77.79,0.14671853807521984,2648
0.6261865000000002,230,46,4.731081806953447,16078,80.02,0.12877843290334567,3032
0.6175374999999999,240,48,4.527834466838012,16450,77.68,0.1402837477508001,3224
0.5972635000000002,250,52,4.422274309279473,17322,77.85,0.11313497222727165,3656
0.5763152499999997,260,57,4.71732866456425,18223,83.0,0.13621679414063692,4104
0.5537627500000002,270,63,4.520220206764611,19193,81.12,0.09699815633939579,4592
0.5247932499999999,280,70,4.856017604579081,20439,87.43,0.146725095808506,5216
0.4908947499999998,290,78,5.4190606143028255,21897,96.77,0.10388950112974271,5944
0.4595770000000001,300,86,5.532720938875219,23244,98.59,0.139498341945,6616
0.4362805000000003,310,92,5.599179277296341,24246,100.04,0.1344325344543904,7120
0.40163799999999994,320,100,5.822457568621217,25736,103.31,0.0789139490807429,7864
0.36936700000000033,330,109,6.179641547042892,27124,109.46,0.10890373447909951,8560
0.31442725000000016,340,122,7.217280953129687,29487,129.37,0.13414349721278995,9736
0.2650674999999999,350,135,7.841449330036567,31610,141.88,0.19174046744592488,10800
0.23544699999999996,360,143,8.006199538566005,32884,145.61,0.1130383001291193,11440
0.20489650000000026,370,150,8.091531093730072,34198,149.05,0.14157231687568128,12096
0.16544124999999987,380,160,8.216427716022162,35895,153.56,0.18397023435682058,12944
0.1118499999999999,390,174,8.499376114048356,38200,162.03,0.17178510560188442,14096
0.07,400,185,8.6880785862906,40271,169.27,0.13305198773741722,15128
0.07,410,193,8.734299451123741,41583,172.37,0.18880779447499663,15784
0.07,420,200,8.471323511430274,42858,170.22,0.1751452311873436,16424
0.07,430,206,8.174528259703724,43887,166.63,0.09158503403887153,16936
0.07,440,213,7.4747784998747315,45040,154.53,0.13472744770115241,17512
0.07,450,217,6.698921893103222,45728,140.18,0.15039631922263652,17856
0.07,460,221,6.306303683896857,46369,133.85,0.17488542990759015,18184
0.07,470,228,6.245809993584945,47636,133.38,0.10569849528837949,18816
0.07,480,236,6.041039837568065,49061,130.66,0.19454749120632187,19528
0.07,490,245,5.578215555447584,50609,123.09,0.10782245930749923,20304
0.07,500,255,5.3132157580974395,52367,119.96,0.154901119065471,21176
0.07,510,264,5.359236674261943,53977,122.94,0.19874378916574642,21984
0.07,520,272,5.3542342615830885,55388,124.3,0.1834001955576241,22688
0.07,530,278,5.338029568079096,56495,125.08,0.1698937015607953,23240
0.07,540,289,5.616453578111318,58367,132.27,0.1104016019962728,24176
0.07,550,298,6.024335833522425,60034,142.06,0.09645973792066798,25016
0.07,560,309,6.64483439882835,61984,155.15,0.06544122524792328,25984
0.07,570,319,6.827204343773888,63674,159.38,0.09515976608963683,26832
0.07,580,330,7.005767624037965,65516,163.55,0.06646962434751913,27752
0.07,590,338,7.017787469113751,66991,162.82,0.0822211311897263,28488
0.07,600,345,6.823558153400261,68171,157.04,0.18679562222678214,29080
0.07,610,356,7.0115313433109385,70142,160.65,0.08164450046024285,30064
0.07,620,365,7.04322319529,71698,162.1,0.1418025196180679,30848
0.07,630,370,6.985933961907582,72668,160.73,0.09707552421605214,31328
0.07,640,380,6.973587567951911,74428,159.61,0.02109639608534053,32208
0.07,650,391,7.031924216162127,76250,161.16,0.12862809642683715,33120
0.07,660,400,6.864014465916673,77860,157.76,0.09852604422485456,33928
0.07,670,413,7.139705321295023,80205,164.31,0.18934157700277865,35096
0.07,680,423,7.099500080120637,81920,163.04,0.14289383287541568,35952
0.07,690,435,7.3462447198735035,83978,168.87,0.2233728623832576,36984
0.07,700,447,7.794358045686966,86101,178.3,0.11516907560871914,38048
0.07,710,458,7.8138453844943685,87988,177.46,0.09795080599724315,38992
0.07,720,473,8.40063926543902,90675,188.77,0.11492665391415358,40336
0.07,730,487,9.069169167053207,93007,202.39,0.08282745903125033,41496
0.07,740,493,8.75135118616505,94105,195.77,0.14510888879885897,42048
0.07,750,506,8.965024630480674,96465,201.15,0.16139827290317044,43232
0.07,760,517,9.055591164041719,98352,203.92,0.19302026322111487,44168
0.07,770,529,8.880002156177126,100393,200.88,0.16022858978249133,45192
0.07,780,542,9.058818593747887,102624,206.04,0.11244271739269607,46304
0.07,790,553,9.072101907788753,104631,205.53,0.08170645625796169,47312
0.07,800,567,9.189291533873067,107158,209.57,0.08174133833381347,48576
0.07,810,581,9.299164095678403,109490,214.02,0.03421974203956779,49744
0.07,820,593,9.086754072425846,111726,209.51,0.09654537015012465,50856
0.07,830,608,9.188800454263772,114304,211.97,0.08053308648231905,52144
0.07,840,623,9.900351492596561,117039,228.34,0.07926061877515167,53512
0.07,850,636,9.929349850031219,119344,227.79,0.09537726355483755,54664
0.07,860,646,9.859555508333033,121079,226.27,0.047690074061392806,55536
0.07,870,657,9.882276175767645,123052,225.59,0.016764604122727178,56520
0.07,880,668,9.808761104971213,124951,222.27,0.06380280481243972,57472
0.07,890,678,9.63864623571329,126643,219.12,0.09307875642116414,58320
0.07,900,691,9.531872468109121,128875,216.17,0.0622760225815,59432
0.07,910,700,9.255547426699929,130498,209.08,0.04723140029818751,60248
0.07,920,713,9.255035188561633,132694,208.68,0.031561016468913294,61344
0.07,930,728,9.245394660004907,135427,210.23,0.07692801144730765,62712
0.07,940,740,9.026560827349781,137578,204.39,0.12199227084056474,63784
0.07,950,751,8.897837641054023,139559,201.15,0.062045784055953845,64776
0.07,960,762,8.97744552929368,141464,202.85,0.030981593183241785,65728
0.07,970,774,8.885338237400974,143463,203.11,0.10565004036470782,66728
0.07,980,786,8.874498933789308,145560,205.09,0.03077781211322872,67776
0.07,990,793,8.618240726287103,146838,200.95,0.09061503436532803,68416
0.07,1000,805,8.441107457701328,148865,198.9,0.0465896140813129,69432
0.07,1010,814,8.435115248707461,150590,199.92,0.09182949308888055,70288
0.07,1020,822,8.02757474179973,151939,191.45,0.03066171638056403,70968
0.07,1030,834,7.812219560218591,154142,186.15,0.06110872632416431,72064
0.07,1040,840,7.293667429119546,155202,175.24,0.04595633279677713,72600
0.07,1050,845,6.798157953966278,156050,163.91,0.06020902176533127,73024
0.07,1060,853,6.573800049968027,157352,157.88,0.08817363342677709,73672
0.07,1070,859,6.268891068755624,158514,149.51,0.07567888520134147,74256
0.07,1080,862,5.651038963511507,159036,133.76,0.07432250268175267,74512
0.07,1090,866,5.4197793648159776,159671,127.33,0.04589207036042353,74832
0.07,1100,871,5.063362703954351,160670,117.05,0.07634020568366395,75328
0.07,1110,875,4.728725200823676,161341,106.51,0.07606078268145211,75664
0.07,1120,878,4.3757933123673665,161822,97.83,0.04615879911580123,75904
0.07,1130,880,3.5812170430014656,162155,79.13,0.0899090039965813,76072
0.07,1140,883,3.3539727220516613,162619,73.17,0.043798586702905595,76304
0.07,1150,888,3.405158340391334,163551,74.01,0.031110525407711975,76768
0.07,1160,891,3.1308482845913703,164188,67.36,0.05888756345666479,77088
0.07,1170,897,3.1088681270069247,165161,65.47,0.03078470628679497,77576
0.07,1180,901,3.1868030859650363,165857,67.21,0.0460575516190147,77928
0.07,1190,905,3.2631004982173244,166640,68.69,0.060705314921506215,78312
0.07,1200,913,3.4498587522471365,167973,72.03,0.04592729437717935,78984
0.07,1210,920,3.6526649925117938,169265,78.24,0.0916094014828559,79632
0.07,1220,926,3.8308910600732777,170210,82.88,0.07523148122709244,80104
0.07,1230,930,4.052060290192247,171045,87.9,0.09085661143762991,80520
0.07,1240,938,4.504433419070682,172477,97.58,0.060901537886820734,81232
0.07,1250,947,4.768935171441499,174033,103.82,0.08955436803080374,82016
0.07,1260,954,4.988773832643299,175207,109.19,0.03195818762469571,82600
0.07,1270,958,4.809618236610172,175817,105.56,0.04541135300678434,82904
0.07,1280,970,5.497547678588336,177964,120.07,0.07450363138195826,83976
0.07,1290,980,6.0396730087177675,179795,130.55,0.030966416859882884,84896
0.07,1300,987,6.040670985299876,181021,129.48,0.0890793998260051,85504
0.07,1310,994,6.054958774839655,182193,128.28,0.07340243055659812,86096
0.07,1320,1004,6.5000682209682346,183967,136.57,0.07583283151325304,86976
0.07,1330,1010,6.637720022456803,185006,138.61,0.04547360409924295,87496
0.07,1340,1022,7.132298921787062,187182,146.05,0.03156253600900527,88584
0.07,1350,1033,7.34928161067556,189132,149.99,0.09143100642540958,89560
0.07,1360,1044,7.73955937185417,191022,157.15,0.11978427305439254,90504
0.07,1370,1053,8.264195073577417,192682,167.65,0.08724738522141706,91336
0.07,1380,1064,8.205981796308096,194652,165.88,0.05874027705431217,92320
0.07,1390,1074,8.193625191034887,196482,165.87,0.0305726880178554,93240
0.07,1400,1086,8.526248993753798,198485,173.64,0.07153946702601388,94240
