rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
-11.866825160058848,0.9569875000000001,10,184.0,1850,1,,
-11.525606058922325,0.9147189999999998,20,182.4,3668,3,,
-10.57522055630457,0.8752637500000001,30,177.83333333333334,5365,6,,
-10.059700095154588,0.8407607500000002,40,170.225,6849,8,,
-9.277330649551322,0.8163482499999998,50,156.98,7899,9,,
-8.850267002324895,0.79030825,60,149.31666666666666,9019,11,,
-8.949658941120779,0.7507600000000001,70,152.14285714285714,10720,16,352,0.018663506300072186
-8.829720163114358,0.7123045000000001,80,153.675,12374,24,1184,0.04605541210730735
-8.274782386447834,0.6897055000000003,90,147.2888888888889,13346,29,1672,0.08251594783723704
-7.76132246239202,0.6723842499999998,100,139.91,14091,32,2040,0.04623909788278979
-7.0086735831577345,0.6496690000000002,110,131.18,15068,37,2528,0.10020255669951439
-6.296563221805875,0.6269072499999998,120,122.79,16047,42,3016,0.04560689152276609
-5.762380440153627,0.6082374999999999,130,113.85,16850,46,3424,0.045742887996311765
-5.367241016125152,0.582895,140,109.91,17940,52,3968,0.09035575718735345
-5.107842930584889,0.5618072500000002,150,108.48,18847,56,4416,0.06284285701985937
-4.897550979691397,0.5380224999999998,160,107.51,19870,62,4928,0.09740377400885336
-4.2882776291889515,0.5148887500000001,170,100.45,20865,67,5432,0.07176240530679934
-3.7936431392971453,0.49633525000000034,180,91.89,21663,71,5824,0.03667841519927606
-3.687981943976954,0.47996725000000007,190,89.21,22367,74,6176,0.07062607153784484
-3.701321716229685,0.4617857500000001,200,89.58,23149,79,6568,0.06165676863747649
-3.556524334098922,0.4445110000000001,210,87.24,23892,83,6944,0.10437002941034734
-3.429617996982543,0.42835225,220,84.4,24587,86,7288,0.06941062485566363
-3.4274603967834367,0.4071250000000003,230,85.5,25500,91,7744,0.09362183071789332
-3.290312302362733,0.3874090000000002,240,83.08,26348,96,8168,0.08411041647195816
-3.19807322407103,0.3712270000000001,250,80.97,27044,100,8520,0.05266437865793705
-3.0160623461464042,0.35497524999999985,260,77.73,27743,103,8864,0.09965722472406924
-3.012677766899762,0.33312025000000023,270,77.18,28683,109,9336,0.059545319934841245
-3.0059654634945963,0.3142412499999999,280,77.32,29495,113,9744,0.08886255783727393
-3.0858742563985815,0.29161899999999985,290,80.01,30468,119,10232,0.07316276285564527
-2.95663146235493,0.27850600000000025,300,77.83,31032,122,10512,0.058785563916899264
-3.1962997627739913,0.2436077499999999,310,85.41,32533,130,11264,0.06510799948591739
-3.4227614262490222,0.2094999999999999,320,93.13,34000,138,11992,0.06426940555684268
-3.588169145818786,0.17602000000000007,330,98.4,35440,145,12712,0.07668628275860101
-3.6080169690035757,0.15232825000000016,340,100.11,36459,151,13224,0.06249428365845233
-3.7369595313008275,0.12412600000000018,350,105.28,37672,157,13832,0.056167521863244474
-4.022731656273116,0.08392675000000016,360,115.58,39401,166,14696,0.06109837268013507
-4.335198364719518,0.07,370,127.12,41495,177,15744,0.06534456962253898
-4.661250176255749,0.07,380,139.08,43503,187,16744,0.0460912209819071
-4.835488154760923,0.07,390,146.37,45205,196,17600,0.05148173519410193
-5.1544660431635645,0.07,400,156.34,46766,204,18376,0.0658389275195077
-5.1104936262511265,0.07,410,156.32,48265,212,19128,0.0640965235652402
-5.295385344247409,0.07,420,164.19,50519,224,20256,0.07466214592568576
-5.405114459807226,0.07,430,170.02,52542,234,21264,0.03272523655323312
-5.663363195995211,0.07,440,180.07,54566,245,22280,0.06807263370137662
-5.716096383559228,0.07,450,181.93,55965,252,22976,0.033710723160766065
-5.6879547892990585,0.07,460,182.07,57708,261,23848,0.06269890489056706
-5.529351644865802,0.07,470,177.4,59335,270,24664,0.032579109945800155
-5.431136689578171,0.07,480,173.78,60981,278,25488,0.05325786262983456
-5.342179748700788,0.07,490,171.09,62414,286,26200,0.05023549200268462
-5.2227774929401445,0.07,500,168.37,63703,292,26848,0.05110745062120259
-5.299186068236716,0.07,510,171.16,65481,302,27736,0.020297721726819873
-5.14930839271802,0.07,520,166.45,67264,311,28624,0.06851344951428473
-5.205303719846446,0.07,530,168.79,69521,323,29760,0.03185292333364487
-4.850878525635394,0.07,540,156.75,70341,327,30168,0.05720425146864727
-5.055056997040762,0.07,550,165.18,72583,339,31288,0.0576275154016912
-4.821497091157111,0.07,560,158.35,73643,344,31816,0.03150965622626245
-4.734052929014294,0.07,570,156.55,75090,352,32544,0.04433009715285152
-4.677125565281268,0.07,580,156.69,76750,360,33368,0.08110280893743038
-4.5555645205903215,0.07,590,153.5,77864,366,33928,0.08279686671448871
-4.740567342531595,0.07,600,161.83,79986,377,34992,0.07096869690576568
-4.570869249925166,0.07,610,158.55,81436,385,35712,0.09212337573990226
-4.5347954732141105,0.07,620,159.62,83326,395,36656,0.04604544275207445
-4.444065542037329,0.07,630,158.59,85480,406,37736,0.05800053401617333
-4.6669012464545805,0.07,640,167.73,87214,415,38600,0.04708987392950803
-4.530874859727269,0.07,650,164.67,89150,425,39568,0.057926600449718535
-4.660114116930855,0.07,660,169.99,90742,434,40368,0.06677757162833586
-4.633484464371789,0.07,670,168.85,92075,440,41032,0.019107271102257073
-4.502503023267965,0.07,680,165.1,93360,448,41672,0.024058366660028696
-4.503957072953111,0.07,690,165.78,94542,454,42264,0.011983367789071053
-4.144819557987051,0.07,700,152.57,95343,458,42664,0.05342140299035236
-4.020336278568271,0.07,710,147.23,96259,463,43128,0.06727134145330638
-3.8780895850938206,0.07,720,141.46,97572,470,43784,0.07942099461797625
-3.764783129612239,0.07,730,137.29,99309,479,44648,0.06203872378682718
-3.6414420309250346,0.07,740,132.75,100589,486,45288,0.03893380402587354
-3.406378847310773,0.07,750,123.07,101557,491,45776,0.07401596126146615
-3.257771430100181,0.07,760,117.76,102618,496,46304,0.051450174127239734
-3.088922447700098,0.07,770,112.55,103430,500,46712,0.059339935367461294
-3.1047014150882712,0.07,780,112.48,104708,507,47352,0.08404191950103268
-3.02440967731804,0.07,790,108.45,105487,511,47736,0.05420480453176424
-3.103061081692861,0.07,800,111.56,106599,517,48296,0.058845524879870936
-3.260737080072405,0.07,810,118.53,108212,526,49104,0.06994810426840559
-3.14457979817982,0.07,820,114.7,109142,531,49568,0.019053933065151796
-3.0164593695832553,0.07,830,109.87,110396,537,50192,0.03993707345216535
-2.842011520307707,0.07,840,103.13,111002,540,50496,0.10447271447628736
-2.820964316326621,0.07,850,102.54,111911,545,50952,0.046054554695729166
-2.831023544061385,0.07,860,104.09,113127,551,51560,0.031782587233465165
-2.7846714247830033,0.07,870,102.25,113755,555,51872,0.020216305420035496
-2.6099222759783647,0.07,880,96.32,114440,558,52216,0.05674669277505018
-2.581878116698844,0.07,890,97.23,115310,563,52648,0.07767053533461876
-2.6224264977489873,0.07,900,99.05,116604,570,53296,0.08436371118295938
-2.4031703203971757,0.07,910,90.51,117363,573,53680,0.06889491755282506
-2.3473485992769287,0.07,920,88.45,118087,577,54040,0.04081171384314075
-2.3102375423865813,0.07,930,87.08,119204,583,54600,0.03919487936946098
-2.4684588968473236,0.07,940,94.37,120539,590,55264,0.06871276380843483
-2.4955991623647242,0.07,950,96.5,121661,596,55824,0.04855435248464346
-2.3993619052361783,0.07,960,91.23,122350,599,56168,0.0332169862522278
-2.526822225560247,0.07,970,96.88,123543,606,56768,0.09438242696342058
-2.5814285194280164,0.07,980,98.46,124386,610,57192,0.04143958500935696
-2.7169962519881716,0.07,990,100.2,125430,615,57712,0.040823192306561396
-2.610181327287113,0.07,1000,95.63,126267,620,58128,0.07856197500950657
-2.679847343599339,0.07,1010,99.31,127394,626,58696,0.05001053013256751
-2.725578411756788,0.07,1020,101.22,128309,630,59152,0.08009902387857437
-2.6720427135553253,0.07,1030,98.97,129201,635,59600,0.07853669382166117
-2.671963123727573,0.07,1040,98.8,130519,642,60256,0.06558895169291645
-2.6601592830117124,0.07,1050,97.43,131504,647,60744,0.02554816333577037
-2.7921114401818903,0.07,1060,103.07,132757,654,61376,0.01685022823221516
-2.7232400238721066,0.07,1070,98.51,133494,657,61744,0.02475406415760517
-2.7502852857028937,0.07,1080,100.01,134487,662,62240,0.03290244950039778
-2.6963027520017846,0.07,1090,100.59,135589,668,62792,0.10287543648155406
-2.6944921830611963,0.07,1100,101.3,136497,673,63248,0.050229649583343416
-2.6303236482649237,0.07,1110,97.44,137238,677,63616,0.04756652913056314
-2.5811608135319055,0.07,1120,94.94,137903,680,63944,0.07872853615845088
-2.5301948394579044,0.07,1130,93.34,138635,684,64312,0.07380845051375218
-2.4348054816657374,0.07,1140,88.69,139488,688,64736,0.02711262510274537
-2.354241817410062,0.07,1150,85.69,140173,692,65080,0.06456668718601577
-2.2630186409901016,0.07,1160,82.39,141096,697,65544,0.0825886944658123
-2.3014554470409982,0.07,1170,85.54,142148,702,66072,0.05008902648114599
-2.3410966810490326,0.07,1180,87.53,143340,708,66664,0.07544245006283745
-2.3551740269616572,0.07,1190,88.31,144520,715,67256,0.06540759227937087
-2.3175760183245306,0.07,1200,86.69,145266,718,67632,0.04974347265670076
-2.2279404889278074,0.07,1210,83.94,145732,721,67864,0.03518120138323866
-2.287287961146354,0.07,1220,86.44,146647,726,68320,0.057422947269515134
-2.3711036420354072,0.07,1230,89.86,147721,731,68856,0.04256975869066082
-2.4178526169489847,0.07,1240,92.14,148802,737,69400,0.034758963505737484
-2.474428816889481,0.07,1250,94.12,149685,742,69840,0.06720981054240838
-2.464355077217092,0.07,1260,93.24,150520,746,70256,0.025217947782948613
-2.515482798719466,0.07,1270,95.49,151797,753,70896,0.027702464794856496
-2.542929873930114,0.07,1280,96.09,153049,759,71520,0.04096212252625264
-2.47813365474954,0.07,1290,93.48,153968,764,71976,0.06837333261501044
-2.5620942397423336,0.07,1300,97.62,155128,770,72560,0.12408744264394045
-2.7702660196877607,0.07,1310,105.62,156394,777,73192,0.07743462415237445
-2.8368388684940236,0.07,1320,109.44,157691,783,73840,0.050907081429613754
-2.7313747101565466,0.07,1330,104.86,158307,787,74152,0.09205897274659947
-2.712009321721573,0.07,1340,104.31,159333,792,74664,0.09058298656600527
-2.690802662855083,0.07,1350,104.5,160235,796,75112,0.036064368148799986
-2.652944214529627,0.07,1360,103.6,160980,800,75488,0.06117054491187446
-2.6010866711728715,0.07,1370,100.46,161943,805,75968,0.10675193823408335
-2.482094939783359,0.07,1380,96.33,162782,810,76384,0.06026990129612386
-2.4369894639560643,0.07,1390,94.81,163549,814,76768,0.1229565842077136
-2.4189638986093147,0.07,1400,93.13,164541,819,77264,0.062191978096961975
-2.36586132143127,0.07,1410,91.96,165690,825,77840,0.07534394494723529
