rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9810977500000001,80.3,10,0,813,-4.584672164294945,,
0.9598472500000003,85.35,20,2,1727,-5.007014507294704,,
0.94468825,78.3,30,2,2379,-4.364857587649931,,
0.9279715,76.45,40,3,3098,-4.129979236469584,,
0.9092552500000003,77.06,50,4,3903,-4.204946046148182,,
0.8915852500000001,76.71666666666667,60,6,4663,-4.160851430485951,,
0.8662195000000001,81.2,70,7,5754,-4.48371369156318,,
0.8361339999999998,87.1,80,10,7048,-4.823208747059904,,
0.8132792499999998,88.23333333333333,90,11,8031,-4.891175649668953,,
0.8002127499999999,84.93,100,12,8593,-4.721854012023872,,
0.7886342499999999,81.78,110,13,9091,-4.498330851653421,,
0.7446685,91.55,120,21,10982,-5.103115649933767,0.08346987309050746,488
0.7016327499999999,103.54,130,34,12833,-6.084236836640912,0.08409179984664661,1416
0.6620845,113.36,140,47,14534,-6.839338751752978,0.0936858632194344,2264
0.6253727500000001,121.1,150,58,16113,-7.1899482642195585,0.12218230275902897,3056
0.5959150000000002,126.17,160,67,17380,-7.53013737485613,0.059943903412204236,3688
0.5717814999999999,125.64,170,75,18418,-7.45527032130679,0.06784046569373459,4208
0.5460437500000002,123.77,180,84,19525,-7.28359408194092,0.11550841480493546,4760
0.5107270000000002,129.13,190,95,21044,-7.492133074917533,0.0810172304045409,5520
0.4896625,132.57,200,102,21950,-7.6421102538420875,0.08844279544427991,5968
0.4589957499999999,140.78,210,112,23269,-8.042694752313588,0.1355822326731868,6632
0.4395122499999998,130.25,220,119,24107,-7.316481507064286,0.12963056191802025,7048
0.4149369999999999,122.31,230,127,25164,-6.6165084435800505,0.06211979367071763,7576
0.3875485000000001,117.08,240,136,26342,-6.138251232512124,0.025219029339496046,8168
0.3628569999999999,111.91,250,144,27404,-5.797372217439612,0.05356325156753883,8696
0.34595425000000024,106.51,260,150,28131,-5.4074929032087615,0.10108943958766758,9064
0.3280982499999998,103.81,270,156,28899,-5.245371207649382,0.1000416743918322,9448
0.30261625000000025,103.7,280,164,29995,-5.2539652046074705,0.11876666964963078,9992
0.2778550000000002,99.16,290,173,31060,-5.0456021526538875,0.10171988431829959,10528
0.2626727499999998,96.63,300,178,31713,-4.9240118451401225,0.1282123625278473,10856
0.2305877500000002,97.24,310,189,33093,-4.989246726087883,0.09987558063585311,11544
0.20466400000000018,100.01,320,198,34208,-5.111505563042049,0.08059747947845608,12096
0.18234400000000006,99.04,330,206,35168,-5.024190027119859,0.08179221034515649,12576
0.15197950000000005,100.32,340,217,36474,-5.0872864169179355,0.0925569428363815,13232
0.10947849999999981,107.98,350,231,38302,-5.558050400479281,0.08248933393042535,14144
0.07,122.51,360,248,40482,-6.277916052632858,0.136961467564106,15240
0.07,138.92,370,268,42891,-7.015883867250981,0.07444881554692984,16440
0.07,142.07,380,279,44302,-7.116104769977094,0.048071721219457686,17144
0.07,141.32,390,286,45292,-7.0462938151914605,0.06241821637377143,17640
0.07,146.62,400,295,46475,-7.245037263248385,0.1274333717301488,18232
0.07,146.35,410,306,47828,-7.162322490104576,0.020392619306221604,18912
0.07,147.75,420,315,49083,-7.203593843691314,0.08389751648064703,19536
0.07,145.63,430,321,49831,-7.092857655796779,0.08723250846378505,19912
0.07,145.27,440,331,51101,-6.987217662756726,0.0879793909844011,20544
0.07,137.32,450,340,52134,-6.5380832167048455,0.054921419941820204,21064
0.07,124.78,460,347,53060,-5.93521356712991,0.0628195166354999,21528
0.07,114.4,470,358,54431,-5.464278824657738,0.06321386550553143,22208
0.07,107.17,480,364,55119,-5.104076714008318,0.0712662817677483,22552
0.07,106.69,490,371,56061,-5.096610137106529,0.07219269464258105,23024
0.07,106.52,500,380,57227,-5.164107063659299,0.0776803974295035,23608
0.07,100.28,510,385,57956,-4.900079158191242,0.07018030632752925,23976
0.07,94.68,520,391,58651,-4.607535694208235,0.06219564576167613,24320
0.07,91.44,530,394,59075,-4.407472293114883,0.062073378125205636,24536
0.07,85.06,540,399,59707,-4.116961669185568,0.08650067111011595,24848
0.07,83.34,550,406,60568,-4.00298486142351,0.0836754945339635,25280
0.07,79.09,560,410,61069,-3.7406118299678597,0.07287063577678055,25528
0.07,69.64,570,413,61495,-3.2720261315476797,0.05560037144459784,25744
0.07,70.19,580,419,62238,-3.3319900204386403,0.11036545655224472,26112
0.07,70.04,590,426,63165,-3.356717116141865,0.10812305647414178,26576
0.07,67.08,600,433,64035,-3.155254065160703,0.07587790518300608,27016
0.07,68.47,610,440,64903,-3.1941949361492856,0.11850411351770163,27448
0.07,68.89,620,447,65640,-3.2015373938559857,0.055305225192569196,27816
0.07,72.56,630,453,66431,-3.3089810725503424,0.08607517089694738,28208
0.07,77.79,640,463,67586,-3.6403848871723183,0.13264965254347771,28792
0.07,77.02,650,469,68370,-3.568174419439946,0.04616419493686408,29184
0.07,76.57,660,472,68826,-3.5503414059996152,0.0829506628215313,29408
0.07,80.91,670,479,69686,-3.6782371174584614,0.06870763830374926,29840
0.07,80.57,680,484,70395,-3.6410688609872284,0.165141218341887,30192
0.07,86.47,690,496,71912,-3.66264655576412,0.04150449810549617,30952
0.07,94.4,700,510,73575,-3.8570411978239685,0.08899209147784859,31784
0.07,98.86,710,520,74889,-4.022228650418083,0.09398724546190351,32440
0.07,102.87,720,529,76027,-4.2053257242840765,0.05000137630850077,33008
0.07,99.53,730,533,76484,-4.126472445807192,0.06124915822874755,33240
0.07,96.56,740,540,77342,-3.903481332552138,0.05856257816776633,33664
0.07,95.72,750,546,78042,-3.896351295253421,0.10332022630609572,34016
0.07,97.05,760,551,78631,-4.012237927408117,0.08493077009916306,34312
0.07,91.96,770,554,78982,-3.8720875232941028,0.055647952132858336,34488
0.07,94.51,780,562,79946,-3.9987575928875834,0.10611069377046078,34968
0.07,85.69,790,567,80581,-3.8199223501146027,0.09406256873626262,35288
0.07,72.66,800,570,80941,-3.404589866657249,0.0728710632538423,35464
0.07,64.86,810,574,81475,-3.0888271098395133,0.10116108902730048,35736
0.07,63.67,820,582,82494,-3.039117923956118,0.12718520348425955,36240
0.07,72.35,830,592,83819,-3.369868026566831,0.09793819504557177,36904
0.07,76.64,840,602,85106,-3.478028514397681,0.0815953389974311,37552
0.07,78.45,850,609,85987,-3.623858532737104,0.09408289258135483,37992
0.07,84.36,860,618,87167,-3.8897503214207414,0.05319430585950613,38576
0.07,91.42,870,627,88224,-4.137355077532433,0.09458455140702426,39104
0.07,87.91,880,632,88837,-3.9802493981571625,0.1037863502278924,39416
0.07,92.41,890,641,89922,-4.130618324963929,0.05729840591084212,39960
0.07,97.63,900,649,90804,-4.3604011975179215,0.08734627440571785,40400
0.07,101.8,910,657,91755,-4.501900014671196,0.08228540967684239,40872
0.07,101.0,920,664,92694,-4.485285315261928,0.054806036641821265,41344
0.07,93.21,930,669,93240,-4.204721826655703,0.06750139209907502,41616
0.07,90.31,940,677,94237,-4.190922899768144,0.06505399954039603,42112
0.07,92.27,950,685,95314,-4.215958740350111,0.07688954332843423,42656
0.07,87.97,960,691,96064,-4.0340683444586105,0.09838334238156676,43024
0.07,86.44,970,698,96968,-3.9437028877659928,0.10211287601850927,43480
0.07,91.65,980,708,98102,-4.082858324766463,0.06932185241021216,44048
0.07,92.68,990,717,99290,-4.1160831588356155,0.10266472911462188,44640
