rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,640,125765,183.13,-4.868266547763265,612,57880,0.019865987240336835
0.07,650,127327,176.14,-4.638003342567297,620,58656,0.01157704956131056
0.07,660,129042,171.07,-4.501288353821966,629,59520,0.03275386488530785
0.07,670,130291,161.87,-4.278042791092375,635,60144,0.03586961899418384
0.07,680,131394,153.49,-4.083749847902401,641,60696,0.013874871918233112
0.07,690,132544,149.34,-4.008279204458728,647,61264,0.027294793457258493
0.07,700,133531,141.64,-3.8172288948055924,652,61760,0.03014111891388893
0.07,710,134798,137.27,-3.7523768328542917,658,62392,0.04265308059984818
0.07,720,136284,135.85,-3.7155277747797233,666,63136,0.046113105316180736
0.07,730,137803,137.54,-4.108392342948919,674,63896,0.03093343909131363
0.07,740,138813,129.48,-3.9373595841781035,679,64400,0.04033024748787284
0.07,750,139703,122.76,-3.84136078494441,684,64848,0.01978239230811596
0.07,760,140523,113.81,-3.6473125953763343,688,65256,0.04500173300039023
0.07,770,141812,114.21,-3.7760540073276845,694,65904,0.013431394821964204
0.07,780,143283,117.89,-3.9260504101984686,702,66640,0.027448606851976365
0.07,790,145507,128.63,-4.2678543459533715,713,67752,0.03605856199283153
0.07,800,146689,130.58,-4.346787967541227,720,68344,0.041807203553617
0.07,810,148324,134.26,-4.371358081748021,728,69160,0.02736153727164492
0.07,820,149542,131.58,-4.368188053703838,735,69768,0.04020900966133922
0.07,830,151104,132.01,-4.06067690662413,742,70544,0.06665087258443236
0.07,840,152299,133.86,-4.1390900687231715,749,71144,0.016891445295186713
0.07,850,154624,148.21,-4.525401930825643,761,72304,0.03680356004042551
0.07,860,156043,154.2,-4.663984399027817,768,73016,0.053176235931459814
0.07,870,157366,154.54,-4.576934282439141,775,73680,0.027258992078714073
0.07,880,158873,154.9,-4.565195773946365,783,74432,0.04103677230887115
0.07,890,160018,144.11,-4.254701231761295,789,75008,0.041500390972942114
0.07,900,161884,150.95,-4.462440464295073,798,75936,0.038733128225430846
0.07,910,163353,149.29,-4.416797732592582,806,76672,0.0458730484242551
0.07,920,165110,154.68,-4.483428459660853,815,77552,0.03160414635203779
0.07,930,167001,157.97,-4.6021164664656675,825,78496,0.0546529155690223
0.07,940,169081,166.82,-4.790857715378802,835,79536,0.038205837714485824
0.07,950,171325,166.01,-4.701412380580852,847,80656,0.046608769334852695
0.07,960,173673,175.3,-4.918469351018194,859,81832,0.02722478925716132
0.07,970,175208,177.42,-4.96038071829663,867,82600,0.032819076790474355
0.07,980,177069,180.96,-5.036108055645383,877,83528,0.029132436029613018
0.07,990,178847,187.29,-5.20160774421389,886,84416,0.028083720535505563
0.07,1000,180207,182.23,-5.030712877746947,893,85096,0.03817737870849669
0.07,1010,182216,187.63,-5.150235299444732,904,86104,0.04175393737386912
0.07,1020,184227,190.17,-5.309263071597679,914,87112,0.028054166759829968
0.07,1030,185497,183.96,-5.1378638616909305,920,87744,0.039229313028045
0.07,1040,186736,175.55,-4.9143375263512885,927,88360,0.03585667733568698
0.07,1050,188397,169.72,-4.808790856576497,935,89192,0.05415619455743581
0.07,1060,189448,156.75,-4.511035612158467,941,89720,0.037988537340424955
0.07,1070,190656,153.48,-4.4469968363170596,947,90320,0.02440797071903944
0.07,1080,191947,147.78,-4.2808298926164525,953,90968,0.03560029121581465
0.07,1090,193192,142.45,-4.153277412645109,960,91592,0.03727040684316307
0.07,1100,193735,134.28,-3.94563408790605,963,91864,0.040210528182797134
0.07,1110,195062,127.46,-3.8108687113654303,969,92528,0.042734535061754286
0.07,1120,196741,124.14,-3.6717249235842444,978,93368,0.06299270212184638
0.07,1130,198315,127.18,-3.7563005392881625,986,94152,0.038004685658961535
0.07,1140,199602,127.66,-3.8079936017247586,993,94800,0.03870049165561795
