rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
-4.6728728181686146,250,118,96.78,0.30268600000000023,29992,9992,0.03887715196469799
-4.7108243030418695,260,124,97.41,0.2777387500000005,31065,10528,0.038924810476601124
-4.39279265959351,270,127,91.48,0.26237049999999984,31726,10856,0.08675381087232381
-4.607773359994882,280,137,96.53,0.22386850000000014,33382,11688,0.07092375948559493
-4.619521637275473,290,144,99.0,0.19359700000000002,34684,12336,0.05585911136586219
-5.093197816329346,300,157,111.31,0.14349325000000013,36839,13416,0.0461627003387548
-5.4195688046468895,310,167,120.42,0.0975047499999998,38817,14408,0.0456301310332492
-5.6559780152693735,320,175,127.57,0.07,40239,15112,0.09034359821816906
-5.429143764398088,330,180,124.67,0.07,41274,15632,0.09349163610022515
-5.398363632513752,340,184,125.26,0.07,41969,15984,0.0679542642319575
-5.288159005782774,350,187,124.32,0.07,42524,16256,0.051845228183083236
-5.066642245349714,360,191,120.53,0.07,43218,16608,0.09060106612741947
-5.0591733343567435,370,196,122.77,0.07,44103,17048,0.04485717960051261
-4.542717352372128,380,200,114.16,0.07,44898,17448,0.09087653976166621
-4.307949950001764,390,205,111.3,0.07,45914,17952,0.03693795611616224
-3.5074998963374213,400,207,93.5,0.07,46289,18144,0.027136791206430644
-2.856963508993358,410,210,77.82,0.07,46699,18344,0.0762635343708098
-2.4212646671012332,420,212,67.06,0.07,47045,18520,0.07330783957149833
-2.127513688789874,430,214,59.63,0.07,47337,18664,0.05061867259792052
-1.9647951898678777,440,215,55.62,0.07,47631,18808,0.10452238190919161
-1.8399436430813196,450,217,52.89,0.07,47913,18952,0.07488606034894474
-1.676107169177741,460,218,48.97,0.07,48215,19104,0.07593630132032558
-1.5025538842823734,470,220,43.31,0.07,48534,19264,0.06444451844436117
-1.3690095424503832,480,222,38.27,0.07,48825,19408,0.043855850817635655
-1.1997862656671463,490,224,31.8,0.07,49194,19592,0.08840848106774502
-1.2615843675357303,500,227,33.73,0.07,49762,19880,0.06556779821403325
-1.2831982399331094,510,230,34.3,0.07,50229,20112,0.05801028956193477
-1.283728124730757,520,232,34.35,0.07,50580,20288,0.05669792753178626
-1.3432258588928525,530,234,36.34,0.07,51071,20528,0.050264199380762875
-1.40348499977844,540,237,38.9,0.07,51621,20808,0.03577164304442704
-1.4427632311713052,550,239,39.59,0.07,51972,20984,0.10432727038278244
-1.4613174663459518,560,241,40.03,0.07,52318,21152,0.08334520884091035
-1.474847203006621,570,244,40.66,0.07,52700,21344,0.12711289897561073
-1.4788341871792694,580,245,40.74,0.07,52999,21496,0.06629662681370974
-1.4694252534959527,590,247,40.48,0.07,53342,21664,0.05228143074782565
-1.4594746736644473,600,249,38.85,0.07,53747,21872,0.0949348957510665
-1.4349739959443326,610,251,37.56,0.07,54085,22040,0.036259943881304935
-1.4563672512466124,620,253,38.34,0.07,54514,22256,0.09332068369258195
-1.4379492025389977,630,255,37.41,0.07,54912,22448,0.06531904853181913
-1.4138238857006584,640,257,35.47,0.07,55268,22632,0.11968866002280265
-1.4399031430573457,650,260,36.32,0.07,55704,22848,0.09027273271931335
-1.5082902310746547,660,262,37.91,0.07,56209,23104,0.12307636765763164
-1.5914202338481234,670,266,40.22,0.07,56822,23408,0.11047850520117208
-1.628685588857018,680,268,41.68,0.07,57267,23632,0.06337570719188079
-1.817162785257,690,272,46.16,0.07,58058,24024,0.08369185664923862
-1.8209497429862,700,275,47.13,0.07,58560,24272,0.06600134121254086
-1.8651491132262925,710,277,48.42,0.07,59027,24512,0.10113954631378874
-2.1069993510260145,720,282,53.85,0.07,59999,24992,0.051950770197436213
-2.290819588067901,730,287,59.0,0.07,60912,25448,0.0723617245675996
-2.4816624601441855,740,291,64.06,0.07,61774,25880,0.10644953965675086
-2.57838188121952,750,295,66.36,0.07,62440,26216,0.06322733586421236
-2.666248236667516,760,299,68.97,0.07,63206,26600,0.1077659735456109
-2.605748152145155,770,301,67.09,0.07,63631,26808,0.1295676175504923
-2.6538754827401556,780,304,67.76,0.07,64143,27064,0.12544317229185253
-2.617223344063487,790,308,67.15,0.07,64873,27432,0.13793697394430637
-2.8656545175870396,800,314,73.57,0.07,66017,28008,0.07237740606069565
-2.863244642634468,810,316,73.96,0.07,66523,28256,0.10164419817738235
-2.691101538963785,820,320,70.25,0.07,67124,28560,0.13065216096583754
-2.6196193754602852,830,323,68.06,0.07,67818,28904,0.0751080842455849
-2.6311150447770517,840,328,68.48,0.07,68722,29360,0.12921796867158264
-2.7782199173895634,850,334,72.92,0.07,69832,29912,0.10243861202616245
-2.8247819879901357,860,339,74.03,0.07,70709,30352,0.07627230882644653
-2.896071894143247,870,342,76.1,0.07,71341,30664,0.07071611110586673
-2.8197744897564707,880,344,74.25,0.07,71668,30832,0.1075707029667683
-2.8012076009234113,890,347,73.32,0.07,72305,31152,0.12285094149410725
-2.5288336856422537,900,349,65.66,0.07,72683,31336,0.09703715750947595
-2.4992763225982233,910,351,64.44,0.07,73067,31528,0.08654074260266498
-2.493877256706961,920,354,64.26,0.07,73650,31824,0.11253788677277043
-2.4355839652702334,930,357,62.36,0.07,74154,32072,0.11106614954769611
-2.3270352115695303,940,360,58.84,0.07,74706,32352,0.09240473166573793
-2.1200310120489188,950,362,52.82,0.07,75214,32600,0.1071018734946847
-1.9576536718563733,960,365,48.26,0.07,75635,32816,0.10158612072700635
-1.860891534090456,970,367,45.03,0.07,75944,32968,0.05914206831948832
-1.8894959329099947,980,369,45.78,0.07,76346,33168,0.07777708768844604
-1.8151345628486357,990,371,43.83,0.07,76788,33392,0.05523944762535393
-1.8227041445702132,1000,373,43.94,0.07,77177,33584,0.09098613611422479
-1.761815224351669,1010,375,42.65,0.07,77432,33712,0.1540935174562037
-1.7225146554153354,1020,377,41.04,0.07,77854,33920,0.11504389060428366
-1.7730449722001498,1030,381,42.74,0.07,78528,34256,0.11742249049711972
-1.781138605163895,1040,384,43.05,0.07,79111,34552,0.07400043390225619
-1.7947318048542593,1050,387,43.42,0.07,79656,34824,0.07116971747018397
-1.8442130110819142,1060,390,44.52,0.07,80187,35088,0.08504154102411121
-1.9179788313101793,1070,393,46.69,0.07,80713,35352,0.08755479095270857
-1.978332295214548,1080,396,48.01,0.07,81247,35616,0.12679282017052174
-1.989741549863595,1090,399,48.47,0.07,81735,35864,0.11174602212850004
-2.028222410504153,1100,401,49.35,0.07,82212,36104,0.049678653362207115
-2.126242474248418,1110,404,51.68,0.07,82700,36344,0.08156649896409363
-2.1064386832587276,1120,406,51.33,0.07,83087,36536,0.08057343953987584
-2.0597251011066158,1130,409,49.5,0.07,83578,36784,0.12306136335246265
-2.001531462457076,1140,412,48.24,0.07,84035,37016,0.082098733400926
-1.936750125769571,1150,414,46.37,0.07,84393,37192,0.1179051105864346
-1.8683057493987547,1160,416,44.94,0.07,84781,37384,0.1017029071226716
-1.8307429924765786,1170,418,43.48,0.07,85161,37576,0.06695513264276087
-1.776202043218828,1180,420,41.74,0.07,85521,37760,0.13213005382567644
-1.7929834304855325,1190,423,41.51,0.07,85986,37992,0.07205330661963671
-1.7876095443658915,1200,425,41.59,0.07,86471,38232,0.12099639559164643
-1.7502347887986702,1210,427,40.48,0.07,86848,38416,0.10178132960572839
-1.8094384383680775,1220,430,41.98,0.07,87385,38688,0.06767498789122328
-1.7578408161835088,1230,433,41.48,0.07,87826,38912,0.09673693403601646
-1.7110106662996327,1240,435,40.52,0.07,88187,39088,0.1335952589288354
-1.6963155984322364,1250,437,40.51,0.07,88544,39264,0.13921100134029984
-1.8245735073957008,1260,441,43.75,0.07,89256,39624,0.0821351915365085
-1.7786573384531206,1270,443,43.1,0.07,89571,39784,0.09399266727268696
-1.8415655639390804,1280,446,44.95,0.07,90116,40056,0.07400499167852104
-1.81540331729277,1290,449,44.57,0.07,90543,40264,0.14602217450737953
-1.8182221038427828,1300,451,44.59,0.07,91030,40512,0.08542139671044424
-1.8022687358718548,1310,453,44.49,0.07,91397,40696,0.0652909770142287
-1.7419755040698683,1320,455,42.99,0.07,91784,40888,0.07758005626965314
-1.766201052866555,1330,458,43.36,0.07,92262,41128,0.0994986710138619
-1.8315881757060921,1340,461,45.04,0.07,92791,41392,0.15149722306523472
-1.8729179245243015,1350,463,45.9,0.07,93234,41616,0.07333915517665446
-1.8042980747681938,1360,466,44.19,0.07,93775,41880,0.08862985507585108
-1.810160072117868,1370,468,44.98,0.07,94169,42080,0.11653802893124521
-1.8207303297330248,1380,471,45.51,0.07,94767,42376,0.10128844121936709
-1.8311914788486447,1390,474,45.87,0.07,95230,42608,0.10187204164685681
-1.790573440780212,1400,476,45.15,0.07,95645,42816,0.0936679863370955
-1.91258938317565,1410,479,48.06,0.07,96303,43144,0.0632126871496439
-1.9634943988357603,1420,482,49.29,0.07,96813,43400,0.0770416462328285
