time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,68.1,0,691,0.9839342500000001,-4.474758109249832,,
20,81.4,1,1648,0.9616839999999999,-4.943902785040434,,
30,75.93333333333334,2,2308,0.946339,-4.510342511583071,,
40,79.45,4,3218,0.9251814999999998,-4.601610833460379,,
50,88.44,5,4472,0.8960259999999998,-5.1760424397832985,,
60,86.11666666666666,7,5227,0.87847225,-5.021810322576053,,
70,84.2,8,5964,0.8613370000000002,-5.036510431109942,,
80,83.5,9,6760,0.8428299999999997,-4.958776807940343,,
90,81.52222222222223,10,7427,0.8273222499999999,-4.84384696170141,,
100,77.06,11,7806,0.8185104999999999,-4.526426970865037,,
110,78.06,12,8597,0.8001197499999998,-4.589626845900498,,
120,76.59,14,9407,0.7812872499999999,-4.5871122046747566,,
130,86.77,22,11085,0.7422737499999998,-5.436893217616586,0.06445430245730677,536
140,87.75,29,12093,0.71883775,-5.7256750779958505,0.05561822291201679,1040
150,86.9,37,13262,0.6916585000000002,-5.639501580783929,0.08381856591222459,1624
160,92.13,46,14540,0.6619450000000001,-6.120517082627685,0.07481743782409467,2264
170,97.23,55,15787,0.6329522500000002,-6.353796472658685,0.10351348035328556,2888
180,103.8,65,17240,0.5991699999999998,-6.896180930937254,0.09372559732582886,3616
190,106.9,72,18217,0.5764547500000001,-7.106385625485639,0.1320159578754101,4104
200,109.03,77,18809,0.5626907499999998,-7.2930799509562805,0.0951624515291769,4400
210,112.28,85,19925,0.5367437500000002,-7.438262483648661,0.1139033612125786,4960
220,112.51,91,20758,0.5173764999999999,-7.407720310112614,0.05816524487454444,5376
230,104.82,98,21667,0.4962422500000002,-6.711743327145479,0.08645398070802912,5832
240,104.58,105,22651,0.47336425000000004,-6.423571399944085,0.14377520588459447,6320
250,100.32,110,23394,0.45608950000000004,-6.184595035486393,0.08725508119096048,6696
260,98.7,119,24510,0.43014249999999987,-5.849379711392231,0.04067955067148432,7248
270,94.66,125,25353,0.41054274999999996,-5.5710081236183076,0.07910327418358065,7672
280,86.98,130,26038,0.3946164999999999,-5.003513810281999,0.12564071087399498,8016
290,87.88,138,27105,0.36980875000000013,-4.995866189713125,0.12623870532843284,8552
300,90.43,144,27952,0.3501160000000002,-5.107631847330387,0.08965346059994772,8968
310,90.17,153,29042,0.3247734999999998,-5.027503064778019,0.042109016329050064,9520
320,88.72,158,29730,0.30877750000000037,-4.900183241625022,0.07993948983494192,9864
330,88.73,165,30640,0.2876200000000001,-4.909578496654609,0.13220431189984083,10312
340,84.99,170,31250,0.2734375000000001,-4.759132085924655,0.12580894719576463,10624
350,88.65,179,32359,0.24765325000000005,-5.001025073621672,0.1056407656869851,11176
360,87.13,186,33323,0.22524025000000025,-4.974400932048408,0.11819941608700901,11656
370,92.16,196,34669,0.19394575000000025,-5.2991054896233845,0.1655111936852336,12328
380,97.63,205,35901,0.16530174999999991,-5.570855468333342,0.06235474580898881,12944
390,103.11,217,37516,0.12775300000000034,-5.887531476661529,0.08974351966753602,13752
400,111.97,230,39249,0.08746075000000009,-6.333642190699653,0.1098688185447827,14624
410,113.01,239,40443,0.07,-6.346922560904948,0.09866164479171857,15216
420,117.02,247,41532,0.07,-6.531366862574901,0.11167909111827612,15760
430,115.52,252,42292,0.07,-6.398882563117899,0.10187373927328736,16144
440,118.07,260,43157,0.07,-6.5120408156223775,0.10806963220238686,16576
450,114.79,266,43938,0.07,-6.229511229595163,0.11516844463767484,16968
460,111.59,271,44582,0.07,-5.987600550833686,0.08321396121755242,17288
470,109.35,279,45704,0.07,-5.748351487631385,0.13695866498164833,17848
480,104.62,285,46463,0.07,-5.4220818848411385,0.08607990469317883,18224
490,91.57,288,46773,0.07,-4.668756166496545,0.11252174235414714,18384
500,76.94,290,47043,0.07,-3.8850354845132182,0.14923861454008147,18520
510,70.84,294,47627,0.07,-3.584674874150602,0.06329648796236143,18808
520,65.64,299,48196,0.07,-3.3130063001145844,0.10064267960842699,19096
530,62.85,302,48677,0.07,-3.173208569697386,0.14793865638785064,19336
540,58.5,305,49107,0.07,-2.9508153547479044,0.10668681270908564,19552
550,53.98,308,49436,0.07,-2.743274171289966,0.1279269857914187,19712
560,53.99,313,50081,0.07,-2.769726960799679,0.10888256394537166,20040
570,50.83,320,50887,0.07,-2.654622696710973,0.12131164979655296,20440
580,51.36,326,51699,0.07,-2.769009520476423,0.11624346970347688,20848
590,53.58,330,52231,0.07,-2.9137542307482196,0.10249915416352451,21112
600,59.96,337,53139,0.07,-3.266998360001357,0.08850880298996344,21568
610,64.63,346,54190,0.07,-3.4685881379433265,0.14831013820366934,22088
620,68.5,354,55146,0.07,-3.611382809392401,0.11975940520642325,22568
630,70.98,359,55875,0.07,-3.6469167795174626,0.0923774324473925,22936
640,72.56,364,56463,0.07,-3.6483511849011436,0.11004153301473707,23224
650,73.06,367,56842,0.07,-3.642974847372224,0.14709435269469395,23416
660,72.57,372,57438,0.07,-3.547574168715954,0.09877361851977184,23712
670,74.66,380,58453,0.07,-3.5244686375635275,0.1101383421337232,24224
680,76.98,389,59497,0.07,-3.3891616885091906,0.11680470686405897,24744
690,78.23,394,60154,0.07,-3.404853716186538,0.08313480264041573,25072
700,78.44,402,61083,0.07,-3.2702945229436677,0.08735246874857694,25536
710,81.01,412,62391,0.07,-3.254246131532403,0.0802897202083841,26192
720,80.24,418,63270,0.07,-3.1219564719278314,0.1285429039853625,26632
730,80.74,425,64049,0.07,-3.1209627218090774,0.11674694123212248,27024
740,85.75,433,65138,0.07,-3.3829211244230235,0.08115122665185481,27568
750,90.62,441,66004,0.07,-3.5733247706339513,0.10909319657366723,28000
760,93.27,447,66865,0.07,-3.6614978034522916,0.09224344976246357,28432
770,89.12,451,67465,0.07,-3.5349203065811485,0.11350809875875711,28728
780,87.31,458,68328,0.07,-3.5168853306980115,0.07039388542762026,29160
790,88.56,464,69110,0.07,-3.4746782501578286,0.0609194555436261,29552
800,91.2,474,70303,0.07,-3.590754035828424,0.09406717662932351,30144
810,83.93,479,70884,0.07,-3.346944122284993,0.10862035723403096,30440
820,82.6,484,71630,0.07,-3.3178879974872877,0.09023575752507895,30808
830,84.3,492,72579,0.07,-3.364182321746179,0.13585247425362468,31288
840,79.64,496,73202,0.07,-3.1366592037634047,0.1700642246287316,31600
850,78.94,503,73998,0.07,-3.057801038058127,0.07768156632664613,31992
860,75.45,507,74510,0.07,-2.9688584650166256,0.1235284106223844,32248
870,73.86,510,74951,0.07,-2.8782333774930735,0.105329773388803,32472
880,71.7,516,75598,0.07,-2.8527435995937513,0.12176767137134448,32792
890,72.27,522,76437,0.07,-2.9281977948309663,0.042349371389718726,33216
900,65.51,526,76954,0.07,-2.698923677857505,0.12342829094268382,33472
910,64.62,530,77446,0.07,-2.7155466581918866,0.12813829741207883,33720
920,62.57,535,77987,0.07,-2.7223993047174044,0.057171039923559874,33992
930,57.83,538,78462,0.07,-2.6093981387922605,0.08699116291245446,34224
