rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9805862499999998,82.5,10,0,835,4.135237723334215,,
0.9525932500000003,100.95,20,2,2039,5.377808945384546,,
0.9317379999999998,96.86666666666666,30,3,2936,5.257225721619127,,
0.9249257500000002,79.725,40,4,3229,4.181453374394847,,
0.9071162500000002,78.9,50,5,3995,4.1253605180115525,,
0.8637782500000002,96.65,60,8,5859,5.19033688967808,,
0.8261364999999998,105.82857142857142,70,10,7478,5.811566401749677,,
0.7980505000000002,107.575,80,13,8686,5.829258941419651,,
0.7685695000000001,109.6,90,15,9954,5.931484754764615,,
0.74720275,107.73,100,22,10873,5.826062144543366,0.06667989956076781,432
0.7185819999999999,111.69,110,31,12104,6.139045031470154,0.07687996286040288,1048
0.6877990000000002,112.89,120,41,13428,6.243875087381311,0.07722687270870665,1712
0.6608755000000004,115.5,130,49,14586,6.333523828490624,0.03927304821263533,2288
0.6318827499999998,125.04,140,59,15833,6.737588282116992,0.07945873527933145,2912
0.6099114999999999,126.83,150,66,16778,6.755841348216899,0.05055717026698403,3384
0.5941015000000001,114.99,160,71,17458,5.976443504503919,0.04174667892220896,3728
0.5724557500000003,108.11,170,79,18389,5.457277042407096,0.11011410388164222,4192
0.5499497499999999,105.71,180,86,19357,5.316280229872116,0.03235950577072799,4672
0.5349302500000002,99.49,190,92,20003,4.923801060794331,0.08296884791343473,5000
0.51851575,97.36,200,97,20709,4.6777060444728225,0.10468887910246849,5352
0.5015665,92.34,210,103,21438,4.2782429468027,0.0936701555037871,5712
0.4729690000000001,91.4,220,113,22668,4.052160896301126,0.0755972322076559,6328
0.4580890000000002,86.22,230,118,23308,3.728222732250424,0.09579114289954305,6648
0.4441854999999999,79.73,240,123,23906,3.497805955355458,0.10979093721834943,6952
0.42514375000000015,78.47,250,129,24725,3.4058114339201158,0.10061607608804479,7360
0.407311,79.34,260,135,25492,3.464711298100227,0.11226683497079648,7744
0.39068725000000004,77.18,270,141,26207,3.313423349870642,0.18902753293514252,8096
0.37571425,73.94,280,146,26851,3.0933940451407,0.13124372716993093,8424
0.36311275,72.9,290,151,27393,3.0142324105356058,0.11329732736339793,8696
0.34707025000000025,72.74,300,157,28083,3.068842114596328,0.08922027907101437,9040
0.3302605000000002,72.68,310,163,28806,3.0593380447946528,0.12885928264586255,9400
0.31347400000000014,67.6,320,169,29528,2.7978572023277564,0.03806391538819298,9760
0.29403699999999977,69.56,330,176,30364,2.8914009397870917,0.09719032899010926,10176
0.25774375000000005,79.19,340,189,31925,3.3040801955437753,0.1442711977288127,10960
0.24046899999999993,78.43,350,195,32668,3.285944188493554,0.1217093060258776,11328
