rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.9440372499999999,10,2,2407,239.7,13.958500423984699,,
0.8914225000000001,20,5,4670,232.5,13.193298231732452,,
0.8280197499999998,30,8,7397,245.56666666666666,14.942076757383518,,
0.7589440000000001,40,14,10368,258.2,15.973565765024011,176,0.0002381204758421518
0.7015397499999998,50,26,12837,255.74,14.852345215599646,1416,4.92801168547885e-05
0.6679899999999999,60,33,14280,237.0,13.406010038031607,2136,0.029015420042924234
0.642229,70,38,15388,218.82857142857142,12.148011457220752,2688,0.038669278530505835
0.6130735,80,44,16642,207.025,11.267238477154333,3320,0.029231718810478924
0.5810815,90,52,18018,199.2,10.59093988571432,4008,0.010352113240514882
0.5524840000000001,100,58,19248,191.48,10.043275870050149,4616,0.019964844163041562
0.5322332500000001,110,62,20119,176.12,8.989800185639176,5056,0.019981037781690247
0.5125637500000003,120,67,20965,161.95,8.059261130122847,5480,0.06806377157772658
0.4776190000000001,130,75,22468,149.71,6.75478166350091,6232,0.058992959777242504
0.44820775,140,81,23733,132.65,5.279873693450116,6864,0.01078987045912072
0.42728275000000027,150,86,24633,116.96,4.546949529613657,7312,0.0794140640355181
0.40889200000000003,160,90,25424,110.44,4.214406889198806,7704,0.030659408701467328
0.38117800000000024,170,97,26616,111.28,4.158377390063176,8304,0.031025430595036596
0.3620200000000001,180,101,27440,106.98,3.940173625915703,8712,0.07021460583200678
0.34004875000000034,190,106,28385,102.67,3.7290927856132607,9192,0.05158578930422664
0.3161710000000002,200,111,29412,100.64,3.564350885091983,9704,0.08135524039971642
0.2951529999999999,210,117,30316,100.97,3.5224422069355508,10152,0.03231318175676279
0.26669500000000024,220,123,31540,104.75,3.6420281658216918,10768,0.023491102823754773
0.23926000000000025,230,129,32720,101.52,3.474262791725136,11352,0.034218263666843995
0.22145050000000022,240,134,33486,96.53,3.285761607549052,11736,0.024130970443366095
0.19806099999999982,250,139,34492,97.59,3.284309114552069,12240,0.0346336011425592
0.1787867500000001,260,144,35321,97.97,3.2699577588155027,12656,0.05469888320658356
0.15553675,270,149,36321,96.05,3.185549053793987,13160,0.06521757296286523
0.13026400000000016,280,154,37408,98.68,3.213837743617573,13696,0.06546132330549881
0.09552850000000024,290,162,38902,104.17,3.331087590252031,14448,0.06571918597910553
0.07,300,171,40723,112.11,3.490347985531522,15360,0.06781793863046914
0.07,310,181,42674,122.58,3.754432565106614,16336,0.049005632230546325
0.07,320,192,44630,129.9,3.8562653500554105,17312,0.05940842273412272
0.07,330,198,45706,128.86,3.814210632417076,17848,0.049450894934125245
0.07,340,206,47116,135.3,3.9481909103207613,18552,0.017714439891278744
0.07,350,217,48968,143.76,4.142890072327052,19480,0.081781359273009
0.07,360,227,50676,152.55,4.3127417552612135,20336,0.07301513978745788
0.07,370,231,51347,149.26,4.195066798135079,20672,0.09344947338104248
0.07,380,239,52592,150.84,4.213851596577382,21288,0.07314994314219803
0.07,390,244,53573,145.71,4.078896541323959,21784,0.06264114531222731
0.07,400,249,54435,136.12,3.800154063244273,22216,0.10514317802153528
0.07,410,256,55740,129.66,3.578231200093143,22864,0.030326879117637873
0.07,420,260,56440,117.1,3.248301583006041,23216,0.0419755345210433
0.07,430,267,57819,120.13,3.251837333376814,23904,0.0963241676799953
0.07,440,271,58690,114.74,3.0951361465748604,24344,0.10738429566845298
0.07,450,277,59761,106.93,2.850466455918306,24880,0.04224498488474637
0.07,460,285,61321,105.45,2.783701457392898,25656,0.06533721194136888
0.07,470,294,62992,115.45,3.014089281304635,26488,0.06390837929211557
0.07,480,299,64001,113.09,2.939481509097725,27000,0.13230842351913452
0.07,490,307,65449,117.76,3.01046241797964,27720,0.054790624999441206
0.07,500,314,66814,122.79,3.134415921064654,28400,0.021381832659244537
0.07,510,321,68065,122.25,3.1020949495940484,29032,0.0999531620182097
0.07,520,329,69592,130.52,3.2686629868054187,29792,0.03315600089263171
0.07,530,335,70781,128.62,3.239966138217919,30384,0.0649030035128817
0.07,540,340,71781,129.91,3.3057605627531874,30888,0.04231714457273483
0.07,550,346,72916,130.55,3.322944946552095,31456,0.1103783150902018
0.07,560,351,73780,123.59,3.1769450291389894,31888,0.09004212252330035
0.07,570,356,74768,116.76,2.995606910362593,32376,0.11364315636456013
0.07,580,361,75685,115.84,2.9803953711412587,32840,0.10873794637154788
0.07,590,366,76597,110.48,2.8672901388936385,33296,0.04471240472048521
0.07,600,370,77411,104.97,2.722926091649386,33704,0.07666225580032915
0.07,610,375,78408,102.43,2.67402759500334,34200,0.06434487132355571
0.07,620,379,79093,94.01,2.4716884900731366,34544,0.06507738388609141
0.07,630,381,79468,85.87,2.2885001099515887,34728,0.04410686041228473
0.07,640,385,80261,83.8,2.222282734160228,35128,0.06623343494720757
0.07,650,389,81128,81.12,2.1672258310475017,35560,0.12286807969212532
0.07,660,394,82056,81.76,2.1847832666973868,36024,0.0767056088661775
0.07,670,398,82709,78.41,2.1057530116897127,36352,0.06714987149462104
0.07,680,401,83276,74.91,2.0087362985647443,36632,0.11008164961822331
0.07,690,405,83970,72.73,1.9640870763852165,36984,0.11214134760666639
0.07,700,410,85057,75.46,2.032265269816581,37528,0.10878808400593698
0.07,710,414,85774,72.66,1.9504077692175483,37880,0.042759742587804794
0.07,720,417,86274,70.81,1.937675882770511,38136,0.097465590108186
0.07,730,420,87008,74.4,2.02054775839445,38496,0.09777269599726424
0.07,740,422,87424,70.63,1.9296363545932222,38704,0.0656847808859311
0.07,750,427,88216,69.88,1.9364026098856835,39104,0.06386916909832507
0.07,760,431,88959,68.03,1.8841461619584217,39472,0.1222178100142628
0.07,770,434,89602,67.93,1.8772048432001733,39800,0.07820493483450264
0.07,780,436,90051,66.75,1.8563925955105507,40024,0.07615430193254724
0.07,790,440,90642,65.72,1.8005954214986875,40320,0.11205192055786029
0.07,800,442,91065,59.08,1.6487297055418153,40528,0.13387060747481883
0.07,810,448,92311,64.37,1.781934368122148,41152,0.1104509491706267
0.07,820,450,92608,62.34,1.7158540965019509,41296,0.11900172790046781
0.07,830,453,93126,60.18,1.6586309704150803,41560,0.1099152525421232
0.07,840,457,93822,62.98,1.733418080617785,41904,0.07830686226952821
0.07,850,459,94365,60.49,1.6721805026690078,42176,0.13540790195111185
0.07,860,463,94922,58.63,1.6297156659474774,42456,0.17501530336448923
0.07,870,465,95305,56.03,1.581174502654188,42648,0.14358250331133604
0.07,880,467,95657,55.06,1.5537856671384915,42824,0.07543709123274311
0.07,890,470,96219,54.77,1.5540318617991007,43104,0.107891917868983
0.07,900,473,96687,55.22,1.5800298218434279,43336,0.05295857600867748
0.07,910,475,97163,47.52,1.409663378185614,43576,0.06536570412572473
0.07,920,477,97579,48.71,1.4512039702720625,43784,0.12069237534888089
0.07,930,480,98111,48.85,1.4612170584203594,44048,0.1515444633550942
0.07,940,483,98614,46.92,1.4120134258447499,44304,0.041484387940727174
0.07,950,485,99062,45.97,1.398943258032543,44528,0.118702745414339
0.07,960,488,99525,45.03,1.3819570136430628,44760,0.14430941676255316
0.07,970,491,100146,47.41,1.4502395582838263,45072,0.07684014446567744
0.07,980,494,100683,49.26,1.4854310552722172,45336,0.13332095474470407
0.07,990,497,101287,49.68,1.4853409399264133,45640,0.10272723075468093
0.07,1000,501,101996,52.09,1.5070410269442212,45992,0.16259227972477674
0.07,1010,503,102464,52.01,1.5278565292709618,46224,0.10811746376566589
0.07,1020,506,103020,53.41,1.5660916902348032,46504,0.07480122509878129
0.07,1030,509,103457,52.46,1.5250502484517887,46728,0.11780927190557122
0.07,1040,511,103873,51.59,1.4888183138779798,46936,0.16373517096508294
0.07,1050,513,104332,51.7,1.4786424474489046,47160,0.1613366026431322
0.07,1060,516,104899,52.74,1.5088192288916795,47448,0.13895117992069572
0.07,1070,518,105271,50.25,1.4413838112404616,47632,0.1974937041522935
0.07,1080,522,105949,51.66,1.459009391128642,47968,0.1726635980885476
0.07,1090,525,106384,49.97,1.4307875479554204,48184,0.09878616675268859
0.07,1100,528,106916,48.2,1.4192670467746353,48456,0.042164421174675226
0.07,1110,533,107656,50.92,1.447302969795203,48824,0.14180992625188082
0.07,1120,535,108057,49.37,1.396760915995058,49024,0.1157540362328291
0.07,1130,537,108481,49.24,1.4085925221400586,49240,0.14861646795179695
0.07,1140,540,109017,50.44,1.4308577598996428,49504,0.1167538357549347
0.07,1150,543,109489,50.57,1.420573830052685,49744,0.09884855605196208
0.07,1160,546,110207,52.08,1.4354600428456945,50096,0.10575553332455456
0.07,1170,549,110610,52.39,1.431519056406582,50304,0.10817081213463098
0.07,1180,552,111215,51.66,1.4365214591786823,50600,0.16046608670148998
0.07,1190,556,111995,55.11,1.5252779488400712,50992,0.2349700452759862
0.07,1200,558,112371,53.55,1.4834022307311827,51184,0.13840709999203682
0.07,1210,560,112854,50.98,1.4230778973894556,51424,0.14880135777639225
0.07,1220,562,113155,49.98,1.4145160208105847,51576,0.08338455483317375
0.07,1230,564,113555,49.74,1.4037716102988578,51776,0.09371039050165564
0.07,1240,566,113940,48.23,1.3989749490765953,51968,0.08301681710872799
0.07,1250,569,114460,48.71,1.426592132509848,52224,0.20195531100034714
0.07,1260,571,114915,46.08,1.3679878948459137,52456,0.16570344718638808
0.07,1270,574,115386,46.76,1.393049468369692,52688,0.1451705740764737
0.07,1280,577,115954,46.39,1.3959906694920305,52976,0.16454976331442595
0.07,1290,579,116333,42.38,1.3148436791687272,53160,0.1679910607635975
0.07,1300,582,116925,44.54,1.3314954986755325,53456,0.1482899597613141
0.07,1310,584,117390,44.36,1.341683934074303,53688,0.12365589558612555
0.07,1320,587,117901,46.46,1.3689162731269315,53944,0.09457882191054523
0.07,1330,589,118323,46.68,1.3804649634758703,54160,0.13525329309049994
0.07,1340,592,118879,48.39,1.4026750329140256,54432,0.1499158930964768
0.07,1350,595,119452,48.92,1.4392161834682395,54720,0.13619393203407526
0.07,1360,598,119905,48.9,1.444032768861845,54952,0.10067370336037129
0.07,1370,599,120277,47.91,1.4250931537970108,55136,0.1905837906524539
0.07,1380,602,120753,46.99,1.403545966907353,55376,0.14309488330036402
0.07,1390,605,121285,48.52,1.4299274747702422,55640,0.08174265781417489
0.07,1400,607,121768,47.43,1.42703898691153,55880,0.19607588299550116
0.07,1410,610,122301,48.11,1.4329861539672448,56144,0.21580549143254757
0.07,1420,612,122727,47.26,1.4411431355592088,56360,0.17310431599617004
0.07,1430,615,123259,48.36,1.459013261435205,56624,0.1233412369620055
0.07,1440,617,123653,46.74,1.4369188659095766,56824,0.14577344700228423
0.07,1450,620,124241,46.89,1.4074558515191264,57120,0.122670917538926
0.07,1460,622,124645,46.4,1.3992402088481442,57320,0.25332660507410765
0.07,1470,625,125200,48.23,1.4482780568903064,57592,0.0797706784796901
0.07,1480,629,125948,50.95,1.508112826651012,57968,0.0912370823789388
0.07,1490,631,126380,49.95,1.4860920728771654,58184,0.17658159602433443
0.07,1500,634,126941,50.73,1.496970384731649,58464,0.1911971578374505
0.07,1510,636,127380,49.79,1.4849248688273329,58688,0.15379809448495507
0.07,1520,638,127877,50.5,1.4821951342518418,58936,0.10324839339591563
0.07,1530,641,128394,50.35,1.4815238851032675,59192,0.13772914081346244
0.07,1540,644,128956,52.03,1.5147786460918093,59472,0.19386781484354287
0.07,1550,647,129481,51.4,1.4998567837981156,59736,0.14441281673498452
0.07,1560,649,129987,52.42,1.5237151914243945,59992,0.14833186380565166
0.07,1570,651,130420,51.2,1.468727456731021,60208,0.15802991576492786
0.07,1580,654,130964,49.16,1.404273473428006,60480,0.12976437783800066
0.07,1590,656,131402,49.22,1.3845615814702925,60696,0.21534921415150166
0.07,1600,659,131921,48.8,1.4002307022684715,60960,0.14826080645434558
0.07,1610,662,132407,49.27,1.397832335873275,61200,0.13188584905583411
0.07,1620,665,132985,50.08,1.4025571892013557,61488,0.17586586659308523
0.07,1630,667,133438,49.44,1.3943003647189456,61712,0.1097723136190325
0.07,1640,669,133842,47.86,1.3424971334279894,61920,0.10741439380217344
0.07,1650,672,134426,48.45,1.3654365234042622,62208,0.08808402065187693
0.07,1660,675,134976,48.89,1.3759830742636512,62480,0.08591892884578556
0.07,1670,677,135375,48.55,1.362843901174955,62680,0.09851480345241725
0.07,1680,680,135911,48.47,1.3736101009397894,62952,0.12926957849413157
