rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9810977500000001,80.3,10,0,813,3.5823630102613904,,
0.9598472500000003,85.35,20,2,1727,4.008819557163697,,
0.94468825,78.3,30,2,2379,3.5901110001514085,,
0.9279715,76.45,40,3,3098,3.5106642951306783,,
0.9092552500000003,77.06,50,4,3903,3.59974323319519,,
0.8915852500000001,76.71666666666667,60,6,4663,3.6070540293108193,,
0.8662195000000001,81.2,70,7,5754,3.884903858373137,,
0.8361339999999998,87.1,80,10,7048,4.095216263966807,,
0.8132792499999998,88.23333333333333,90,11,8031,4.05854626325531,,
0.8002127499999999,84.93,100,12,8593,3.87531209648043,,
0.7886342499999999,81.78,110,13,9091,3.7080120055657506,,
0.7446685,91.55,120,21,10982,4.211364830345682,0.1611647133831866,488
0.7016327499999999,103.54,130,34,12833,4.801504402443809,0.07669983393861912,1416
0.6620845,113.36,140,47,14534,5.349577357980468,0.08725428784964606,2264
0.6253727500000001,121.1,150,58,16113,5.620648746190465,0.040021571636316366,3056
0.5959150000000002,126.17,160,67,17380,5.833936662772805,0.06104569757007994,3688
0.5717814999999999,125.64,170,75,18418,5.728240526285427,0.03144585144764278,4208
0.5460437500000002,123.77,180,84,19525,5.662590598862872,0.10330964688910171,4760
0.5107270000000002,129.13,190,95,21044,5.973843063273112,0.05517134562251158,5520
0.4896625,132.57,200,102,21950,6.117944055100737,0.10901018785079941,5968
0.4589957499999999,140.78,210,112,23269,6.480181650536367,0.06598690513055772,6632
0.4395122499999998,130.25,220,119,24107,5.883458459417989,0.11079425679054111,7048
0.4149369999999999,122.31,230,127,25164,5.512735821912976,0.034904894564533606,7576
0.3875485000000001,117.08,240,136,26342,5.139919714194449,0.09007186873350292,8168
0.3628569999999999,111.91,250,144,27404,4.896602658914656,0.09278596565127373,8696
0.34595425000000024,106.51,260,150,28131,4.617060989830138,0.18235732230823487,9064
0.3280982499999998,103.81,270,156,28899,4.489678797851086,0.051203147682826966,9448
0.30261625000000025,103.7,280,164,29995,4.455860189259401,0.049746577395126224,9992
0.2778550000000002,99.16,290,173,31060,4.223221949945707,0.10505973466206342,10528
0.2626727499999998,96.63,300,178,31713,4.13194307846838,0.08386314264498651,10856
0.2305877500000002,97.24,310,189,33093,4.174969324311035,0.10210596240358427,11544
0.20466400000000018,100.01,320,198,34208,4.3013782460884356,0.09965721884509549,12096
0.18234400000000006,99.04,330,206,35168,4.248874308244424,0.11796363559551537,12576
0.15197950000000005,100.32,340,217,36474,4.319227046064748,0.183499563485384,13232
0.10947849999999981,107.98,350,231,38302,4.73856083246587,0.19681329745799303,14144
0.07,122.51,360,248,40482,5.386373675506835,0.1929714537691325,15240
0.07,138.92,370,268,42891,6.063561358596725,0.07414204138331115,16440
0.07,142.07,380,279,44302,6.17088873568671,0.061993762268684804,17144
0.07,141.32,390,286,45292,6.112616961578533,0.17974438768578693,17640
0.07,146.62,400,295,46475,6.310646941621411,0.15732364787254483,18232
